Logs,Boot ID,MAC Address,Base Sample,Phase 1,Phases,Bit Sample,Start Time,End Time,Id,Request ID,Success,Error
out/run_512m_0bit/log,d4f18668-7bc9-4b70-aa1e-10e13dc03520,BE:58:1E:74:2F:22,out/run_512m_0bit/base_samples421,433,1,out/run_512m_0bit/bit_samples421,2020-05-14 20:24:27,2020-05-14 20:24:41,421,4373ef93-7d7d-4eeb-ad93-8ed9ec99f78a,1,
out/run_512m_0bit/log,eddc2b2a-73a8-4488-8539-088fdbab405e,42:C8:C9:32:3E:EA,out/run_512m_0bit/base_samples101,301,1,out/run_512m_0bit/bit_samples101,2020-05-14 20:24:27,2020-05-14 20:24:41,101,1f38b85b-6ed8-4696-8878-111567d5a096,1,
out/run_512m_0bit/log,8df47de5-75d0-469a-9a16-2d728543d2c4,52:10:28:64:A6:FC,out/run_512m_0bit/base_samples191,437,1,out/run_512m_0bit/bit_samples191,2020-05-14 20:24:27,2020-05-14 20:24:41,191,3ac1f509-927d-4f6d-9ced-2baa0c7e3a8b,1,
out/run_512m_0bit/log,0227d5a2-122f-4e3a-bf77-ed3ec2010845,72:70:6D:78:D2:B5,out/run_512m_0bit/base_samples1,91,1,out/run_512m_0bit/bit_samples1,2020-05-14 20:24:27,2020-05-14 20:24:41,1,346a8660-88b7-4cc8-a6fb-903fa0b5ee9a,1,
out/run_512m_0bit/log,c50ac899-e35d-4f7a-a2dd-18ba5964ad2c,66:DA:88:B0:D7:7D,out/run_512m_0bit/base_samples21,391,1,out/run_512m_0bit/bit_samples21,2020-05-14 20:24:27,2020-05-14 20:24:42,21,ac130ca1-3452-47ce-a476-37eded82cf3c,1,
out/run_512m_0bit/log,2983e0ea-a87a-4b6f-98f4-213242076aa7,06:79:A5:76:B3:10,out/run_512m_0bit/base_samples201,416,1,out/run_512m_0bit/bit_samples201,2020-05-14 20:24:27,2020-05-14 20:24:42,201,268904f4-eb12-4336-a771-38444afb9fe5,1,
out/run_512m_0bit/log,9b8d8125-7cd1-449a-9bc2-e9330cc64e7f,4A:81:79:8A:FC:2F,out/run_512m_0bit/base_samples241,245,1,out/run_512m_0bit/bit_samples241,2020-05-14 20:24:27,2020-05-14 20:24:42,241,a1b44109-3426-40a5-9982-df5f7e552fb6,1,
out/run_512m_0bit/log,346abe1f-7fc3-4ac5-8075-e81e373e9070,0A:D9:1A:D4:87:B5,out/run_512m_0bit/base_samples111,111,1,out/run_512m_0bit/bit_samples111,2020-05-14 20:24:27,2020-05-14 20:24:42,111,b402fe3c-cf6c-4cfa-a56f-191496dd2f70,1,
out/run_512m_0bit/log,5c729d98-2ec4-4aab-ac4e-c88949807f9b,B6:8A:45:D7:48:A7,out/run_512m_0bit/base_samples311,311,1,out/run_512m_0bit/bit_samples311,2020-05-14 20:24:27,2020-05-14 20:24:42,311,3372261d-4b5d-45d1-9545-e0e249cd7d7c,1,
out/run_512m_0bit/log,322d55cc-4635-4786-8f4d-e9388d7bf2ea,02:14:10:73:1D:50,out/run_512m_0bit/base_samples261,261,1,out/run_512m_0bit/bit_samples261,2020-05-14 20:24:27,2020-05-14 20:24:42,261,fd54b9be-fedd-4d10-a7f6-3fe9e05e1682,1,
out/run_512m_0bit/log,5c8e8721-5c6e-4677-bff6-57fbe3d644e8,FA:AB:5F:CC:42:AC,out/run_512m_0bit/base_samples491,491,1,out/run_512m_0bit/bit_samples491,2020-05-14 20:24:27,2020-05-14 20:24:42,491,de677373-277e-4dad-9eed-ba338a0a03b6,1,
out/run_512m_0bit/log,c582f01e-b82f-4bc6-b982-fb9a6b76e48a,56:07:A9:79:E9:36,out/run_512m_0bit/base_samples401,471,1,out/run_512m_0bit/bit_samples401,2020-05-14 20:24:27,2020-05-14 20:24:42,401,05fe5c36-7be6-4a87-aecf-bb08c4466602,1,
out/run_512m_0bit/log,74c51557-cda0-4bb5-9435-2d248a24d97a,1E:8D:7B:30:6E:11,out/run_512m_0bit/base_samples251,311,1,out/run_512m_0bit/bit_samples251,2020-05-14 20:24:27,2020-05-14 20:24:42,251,54b4a36e-6a4d-4e9e-a537-42d0c89c754f,1,
out/run_512m_0bit/log,6c5e270c-4e7f-4852-a9a2-02fe569fc3aa,4A:51:CF:02:81:BF,out/run_512m_0bit/base_samples81,81,1,out/run_512m_0bit/bit_samples81,2020-05-14 20:24:27,2020-05-14 20:24:42,81,d3988724-6612-47a3-93a9-c36b30cc4dd2,1,
out/run_512m_0bit/log,f2872596-7619-4099-bf56-cbb168849392,8A:68:30:F1:3C:C9,out/run_512m_0bit/base_samples61,61,1,out/run_512m_0bit/bit_samples61,2020-05-14 20:24:27,2020-05-14 20:24:42,61,0af38894-e24c-4a61-be63-5b3724f30513,1,
out/run_512m_0bit/log,8160d483-732a-42c9-ba6e-4ac7a3c07d5c,C6:76:D1:DA:CD:6B,out/run_512m_0bit/base_samples231,337,1,out/run_512m_0bit/bit_samples231,2020-05-14 20:24:27,2020-05-14 20:24:42,231,f4dcd455-7d83-4bd9-adbb-4f91bc9e118c,1,
out/run_512m_0bit/log,a5ea939a-5de5-4f19-8621-0f1990bc028f,46:4E:70:CF:BD:A3,out/run_512m_0bit/base_samples71,161,1,out/run_512m_0bit/bit_samples71,2020-05-14 20:24:27,2020-05-14 20:24:42,71,d8ed91a9-c6b4-4ad5-98db-ac7b33d07126,1,
out/run_512m_0bit/log,d2a3705e-dc3c-43c6-ba3f-b939a356c29b,2E:AD:D6:BC:C1:BE,out/run_512m_0bit/base_samples181,181,1,out/run_512m_0bit/bit_samples181,2020-05-14 20:24:27,2020-05-14 20:24:42,181,aff76241-c781-46f8-ad0f-eaa91cd94bcd,1,
out/run_512m_0bit/log,7b7044f7-0f9c-4250-aea7-0c354045b2e2,6A:C5:F9:3C:1D:C5,out/run_512m_0bit/base_samples141,227,1,out/run_512m_0bit/bit_samples141,2020-05-14 20:24:27,2020-05-14 20:24:42,141,4ff3ca6b-c27a-4e37-9376-b86fd5aeec84,1,
out/run_512m_0bit/log,8a1c18cf-9462-4ac0-a357-5c612165d80f,F2:BD:7F:92:15:3D,out/run_512m_0bit/base_samples451,451,1,out/run_512m_0bit/bit_samples451,2020-05-14 20:24:27,2020-05-14 20:24:42,451,6238003c-fd18-4d2f-a0d4-4dcd5070854c,1,
