Logs,GUID,Predecessors,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Account
out/10-13-23-34/log,10-13-23-34-24,,c3b0d55a-6ea0-4fe4-bec3-144d53f82381,22:1A:30:4D:63:83,604,604,604,3,2020-10-14 06:34:21,2020-10-14 06:36:50,24,9cfdee44-f820-4b01-935b-f98bf4d4d9cf,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-100,,5f901212-6354-4d7c-a9e3-c39dfda9fd14,D6:B9:97:66:1B:14,297,297,297,3,2020-10-14 06:34:21,2020-10-14 06:36:50,100,c10498c7-4008-4703-890f-1c82b93107a1,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-114,,0a9fbdec-0c1b-4d0c-a25c-ced8417f21bb,C2:B4:2B:BA:A7:6F,604,604,604,3,2020-10-14 06:34:21,2020-10-14 06:36:50,114,b1e34402-3a8d-4a67-924c-536c8ef66f89,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-65,,6efec136-f9e2-4c71-a8a5-65c234a0df2c,FE:B1:F7:77:13:83,999,999,999,3,2020-10-14 06:34:23,2020-10-14 06:36:50,65,d4b6c06c-8e95-4b75-a383-a4d88e2e7ef0,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-4,"10-13-23-26-10,10-13-23-28-98",f4d45009-e1aa-46dc-8f0d-faa9dfbf980f,F2:E6:03:D1:7B:7C,163,163,163,3,2020-10-14 06:34:21,2020-10-14 06:36:50,4,bb87ebe3-2e2e-4dec-8abe-c956d5afbbac,1,,-,-,-,Yes,017371402075
out/10-13-23-34/log,10-13-23-34-36,,0dfb80a1-970d-42ab-91b0-e947381d66bd,EA:A4:AC:5D:23:F7,896,896,896,3,2020-10-14 06:34:22,2020-10-14 06:36:50,36,4c9084ce-07cd-4a27-a883-3e4688d7d12b,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-77,"10-13-23-26-33,10-13-23-28-76",12c041c2-2e8b-404d-970d-a597dd912bb3,36:02:0F:DF:B0:F8,143,143,143,3,2020-10-14 06:34:21,2020-10-14 06:36:50,77,14ceae84-0a2d-4137-99ef-9c37a39c81eb,1,,-,-,-,Yes,017371402075
out/10-13-23-34/log,10-13-23-34-28,,285dbd12-41ec-4819-8bda-94d83ca2e9f9,FE:7B:CD:EB:F4:A6,974,974,974,3,2020-10-14 06:34:21,2020-10-14 06:36:50,28,be381cd7-f51d-48d2-b3ba-e5973c53393a,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-49,,5d98bb6a-ae9d-411d-8de7-d76be2e14dd0,3A:3A:09:D0:1A:69,909,909,909,3,2020-10-14 06:34:24,2020-10-14 06:36:50,49,7a4c73ed-45b4-49e5-800d-b30acd5abce6,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-32,,b3f01b52-5ed5-452d-ae90-ff795fda065a,4E:D3:C1:FA:02:69,604,604,604,3,2020-10-14 06:34:22,2020-10-14 06:36:50,32,866bccb5-5951-4286-8f15-c6e1d2504f46,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-181,,06180e73-0cf0-4fcd-9c98-2aa9565b463c,1A:2A:4C:60:F2:61,904,904,904,3,2020-10-14 06:34:21,2020-10-14 06:36:50,181,e0364629-550f-46df-9491-80b2c4336789,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-124,"10-13-23-26-92,10-13-23-28-26",b84c7d13-b6ac-4691-af30-1510c7d6812a,AE:21:59:65:0A:2F,761,761,761,3,2020-10-14 06:34:21,2020-10-14 06:36:50,124,9aad6349-6664-491e-a9a7-b7ca72e8f21a,1,,-,-,-,Yes,017371402075
out/10-13-23-34/log,10-13-23-34-347,,a83d86af-703f-4df3-b159-04462ebe79b8,72:30:0B:B5:30:D0,347,347,347,3,2020-10-14 06:34:23,2020-10-14 06:36:50,347,3e7e5528-53d5-41e3-93e9-02a65542c33d,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-339,,fd5ed7f8-f6b6-4780-9415-724125a3d0d9,EA:91:AD:16:5B:7A,930,930,930,3,2020-10-14 06:34:24,2020-10-14 06:36:50,339,50f169b9-55b5-46dd-b2f1-cace212b3744,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-108,"10-13-23-26-56,10-13-23-28-19",989d076b-d20b-4c26-81ec-6d6f915c29f4,7E:59:59:2D:B8:B2,709,709,709,3,2020-10-14 06:34:21,2020-10-14 06:36:50,108,c788c59d-7a7e-480d-b3cd-da3f3a5a53c9,1,,-,-,-,Yes,017371402075
out/10-13-23-34/log,10-13-23-34-196,,293d895a-24c2-4020-a660-5fb5cf0ad01c,3E:69:2A:18:24:43,468,468,468,3,2020-10-14 06:34:21,2020-10-14 06:36:50,196,68247d84-73f1-49e0-9147-6b1dad8cf2cb,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-250,,409068d6-da71-42fc-824f-55bb30a4910e,1E:31:33:C0:C3:68,712,712,712,3,2020-10-14 06:34:23,2020-10-14 06:36:50,250,58408b12-0959-48fa-89e5-35e98fdae689,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-156,,888e90ba-9c48-4c66-a363-44479e73ca9a,32:41:04:B8:F5:11,604,604,604,3,2020-10-14 06:34:21,2020-10-14 06:36:50,156,1d0f716b-5756-4d4e-a2de-76a1001e7893,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-186,,9fdf1627-d6b7-4de8-b919-b3c29af2c5f0,92:69:62:D2:E5:9E,297,297,297,3,2020-10-14 06:34:21,2020-10-14 06:36:50,186,2a5a572a-6287-4443-a01a-dc455a90ad79,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-95,,129af588-214f-47d2-9313-22c8c24a3dec,4A:A4:73:89:4D:8F,955,955,955,3,2020-10-14 06:34:21,2020-10-14 06:36:50,95,345d0c7c-2e47-4636-96f1-b171f997ecbc,1,,-,-,-,No,017371402075
out/10-13-23-34/log,10-13-23-34-143,"10-13-23-26-2,10-13-23-28-78",2e6fbc59-7b85-42d7-8260-86dbf5fe1f49,66:E4:70:9A:85:94,143,143,143,3,2020-10-14 06:34:21,2020-10-14 06:36:50,143,6d6cc7d4-6186-42c7-b588-9706a8e3d676,1,,-,-,-,Yes,017371402075
out/10-13-23-34/log,10-13-23-34-19,"10-13-23-26-68,10-13-23-28-34",ca3e6bd2-effe-42a1-9418-efb2978a428c,86:ED:B1:59:AD:8D,130,130,130,3,2020-10-14 06:34:21,2020-10-14 06:36:50,19,9dd59e2d-dd5d-437a-8520-80cf3f752e9c,1,,-,-,-,Yes,017371402075
out/10-13-23-34/log,10-13-23-34-1,"10-13-23-26-28,10-13-23-28-12",ed8063ad-27c6-4775-a726-bc1af6108703,9A:B4:9C:1F:6A:67,117,117,117,3,2020-10-14 06:34:21,2020-10-14 06:36:50,1,3419398c-c937-4edc-a926-5dac633789b2,1,,-,-,-,Yes,017371402075
