In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575684346700,2500.006,ee:bd:6a:0a:a9:19,90.00B,90.00B,24.512760877609253,18.506062507629395
Both,1575684346684,2500.008,c2:e2:1e:9f:1e:12,90.00B,90.00B,24.647098064422607,18.640299558639526
Both,1575684346721,2499.998,1a:58:67:77:08:26,90.00B,176.00B,25.4565691947937,19.449896574020386
Both,1575684346725,2499.998,ae:b1:9c:71:49:8b,90.00B,90.00B,25.472942113876343,19.466264963150024
Both,1575684346729,2499.998,d6:95:3d:0a:40:05,90.00B,90.00B,25.497538089752197,19.49078679084778
Both,1575684346720,2499.998,06:85:e1:35:ef:65,90.00B,90.00B,25.511800289154053,19.505101680755615
Both,1575684346717,2499.998,96:7e:31:48:53:dd,90.00B,90.00B,25.521217107772827,19.51453471183777
Both,1575684346715,2499.998,f2:94:91:86:f1:33,90.00B,176.00B,25.531206130981445,19.524392127990723
Both,1575684346727,2499.998,be:76:d9:68:36:ff,90.00B,90.00B,25.54781723022461,19.540762901306152
Both,1575684346660,2500.012,aa:87:74:89:06:07,90.00B,90.00B,26.952060222625732,20.945298671722412
Both,1575684346654,2500.012,66:57:67:92:5a:e0,90.00B,90.00B,26.954869747161865,20.948107719421387
Both,1575684346643,2500.012,62:ac:27:30:77:6d,90.00B,90.00B,26.98718023300171,20.980440378189087
Both,1575684346649,2500.012,52:af:b0:c0:8c:6f,90.00B,90.00B,26.988532781600952,20.981797456741333
Both,1575684346688,2500.012,6e:f2:d2:9d:71:af,90.00B,90.00B,26.982783794403076,20.976271390914917
Both,1575684346667,2500.012,4a:f2:81:15:9b:bc,90.00B,90.00B,27.020901918411255,21.01392698287964
Both,1575684346688,2500.012,36:fb:eb:fb:f6:94,90.00B,90.00B,27.024879932403564,21.01814103126526
Both,1575684346651,2500.012,ee:c5:8f:f7:1a:20,176.00B,90.00B,27.0637047290802,21.056925296783447
Both,1575684346673,2500.012,ce:78:41:44:24:2b,180.00B,90.00B,27.04986572265625,21.0433189868927
Both,1575684346711,2500.002,32:b2:e0:62:0a:a4,90.00B,90.00B,27.015416860580444,21.013675928115845
Both,1575684346690,2500.012,4e:fd:d8:3b:9c:be,180.00B,90.00B,27.04373002052307,21.036976099014282
Both,1575684346650,2500.012,fa:bb:c9:98:3c:4c,90.00B,90.00B,27.08408761024475,21.077346086502075
Both,1575684346684,2500.002,fa:c2:9e:51:16:fd,90.00B,90.00B,27.053148984909058,21.04646611213684
Both,1575684346652,2500.012,22:ba:4b:67:e6:92,90.00B,90.00B,27.096916675567627,21.090209245681763
Both,1575684346709,2500.002,f2:3e:d9:2c:80:65,90.00B,90.00B,27.03657603263855,21.029921531677246
Both,1575684346701,2500.012,ae:44:79:e0:6b:06,90.00B,90.00B,27.089619874954224,21.082587242126465
Both,1575684346712,2500.002,5e:1f:11:90:42:e6,90.00B,90.00B,27.08384919166565,21.07719612121582
Both,1575684346708,2500.002,ea:6c:ce:4b:6c:46,90.00B,90.00B,27.078198194503784,21.071507453918457
Both,1575684346754,2500.004,f2:2b:fc:cc:77:6e,90.00B,90.00B,28.70444679260254,22.697749614715576
Both,1575684346793,2500.004,0a:4b:2b:bd:3f:85,176.00B,90.00B,28.735976934432983,22.729320764541626
Both,1575684346786,2500.004,be:47:7b:91:5d:aa,90.00B,90.00B,28.75302815437317,22.746372938156128
Both,1575684346788,2500.004,c2:fb:e0:a7:e3:43,90.00B,90.00B,28.750808477401733,22.74412250518799
Both,1575684346785,2500.004,fe:86:8b:5b:56:df,90.00B,90.00B,28.763318300247192,22.756601333618164
Both,1575684346798,2500.004,7a:2e:2d:57:e6:89,90.00B,90.00B,28.783183574676514,22.77649998664856
Both,1575684346786,2500.004,02:f3:b5:81:1b:ef,90.00B,90.00B,28.8089017868042,22.80219554901123
