GUID,Success,Id,Request ID,Start Time,Phases,Phase 1,Logs,Base Sample,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,MAC Address,End Time,Boot ID,Bit-1 Sample,Predecessors,Warm Start
09-17-02-44-780,1,780,7f05b8ff-c5e6-4dbe-9278-29a21d2700b0,2020-09-17 09:44:08,1,780,out/09-17-02-44/log,out/09-17-02-44/base_samples780,0,out/09-17-02-44/bit0_samples780,,2.43719530144776e-07,F2:3E:1F:D2:E4:17,2020-09-17 09:45:40,34775c18-be4e-4bcc-b2c3-7bb85fe7aa06,out/09-17-02-44/bit1_samples780,09-17-02-40-152,Yes
09-17-02-44-933,1,933,3a538bd1-098a-4f23-b2e4-64ddd5edac4a,2020-09-17 09:44:04,1,933,out/09-17-02-44/log,out/09-17-02-44/base_samples933,0,out/09-17-02-44/bit0_samples933,,1.96070426232625e-24,F2:36:76:9E:11:30,2020-09-17 09:45:40,080691b1-c0a8-48e0-8a25-0d8677c2bd93,out/09-17-02-44/bit1_samples933,09-17-02-40-965,Yes
09-17-02-44-629,1,629,b47a4779-ea1a-43d1-b6b1-b60a87f99dd9,2020-09-17 09:44:11,1,629,out/09-17-02-44/log,out/09-17-02-44/base_samples629,0,out/09-17-02-44/bit0_samples629,,7.97281559047851e-95,26:F1:07:64:F6:AE,2020-09-17 09:45:40,086cd596-70e9-4423-b212-f82e7f7b239b,out/09-17-02-44/bit1_samples629,09-17-02-40-968,Yes
09-17-02-44-681,1,681,c904fc09-7e54-4b79-8cf2-774d26275605,2020-09-17 09:44:21,1,681,out/09-17-02-44/log,out/09-17-02-44/base_samples681,0,out/09-17-02-44/bit0_samples681,,0.0778795759374819,7A:D9:7C:F9:08:A6,2020-09-17 09:45:40,269efa18-473d-4212-8a6b-233e28bc1052,out/09-17-02-44/bit1_samples681,09-17-02-40-544,Yes
09-17-02-44-716,1,716,29bd27db-7a1d-405d-92cf-e47d5af49d27,2020-09-17 09:44:16,1,716,out/09-17-02-44/log,out/09-17-02-44/base_samples716,0,out/09-17-02-44/bit0_samples716,,0.315176873826658,62:DC:D7:B0:5C:F5,2020-09-17 09:45:40,ab499fa9-f18d-4598-be69-ce0e102f1989,out/09-17-02-44/bit1_samples716,09-17-02-40-285,Yes
09-17-02-44-202,1,202,ab7ac5d9-2951-4999-b65c-d421ef47a1ee,2020-09-17 09:44:02,1,202,out/09-17-02-44/log,out/09-17-02-44/base_samples202,0,out/09-17-02-44/bit0_samples202,,0.146062422263628,72:9C:72:63:49:49,2020-09-17 09:45:40,9676e793-b4a1-4409-8f60-3aca006513b3,out/09-17-02-44/bit1_samples202,09-17-02-40-745,Yes
09-17-02-44-242,1,242,001ff8f5-0e65-43b7-86ab-196a02a15164,2020-09-17 09:44:23,1,242,out/09-17-02-44/log,out/09-17-02-44/base_samples242,0,out/09-17-02-44/bit0_samples242,,0.0659740486564194,D6:A4:49:E1:CB:12,2020-09-17 09:45:40,8e844489-4009-4645-8da0-bee2cbf6c767,out/09-17-02-44/bit1_samples242,09-17-02-40-891,Yes
09-17-02-44-761,1,761,6b1d08a3-5821-42e6-bb2d-a16bf79f03da,2020-09-17 09:44:23,1,761,out/09-17-02-44/log,out/09-17-02-44/base_samples761,0,out/09-17-02-44/bit0_samples761,,0.183557544081995,EA:96:2C:E4:92:6A,2020-09-17 09:45:40,78c3f2cb-19a6-4db5-b44b-804a8ace4bbc,out/09-17-02-44/bit1_samples761,09-17-02-40-561,Yes
09-17-02-44-796,1,796,371601f7-fd66-40f6-824b-785d869a8b65,2020-09-17 09:44:20,1,796,out/09-17-02-44/log,out/09-17-02-44/base_samples796,0,out/09-17-02-44/bit0_samples796,,2.77246404742295e-11,FA:95:BA:64:DA:43,2020-09-17 09:45:40,a6f82c7b-c6b8-40b3-8e41-a5528226d80a,out/09-17-02-44/bit1_samples796,09-17-02-40-182,Yes
09-17-02-44-888,1,888,39378893-1da6-4027-99fb-ef17bed342b0,2020-09-17 09:44:11,1,888,out/09-17-02-44/log,out/09-17-02-44/base_samples888,0,out/09-17-02-44/bit0_samples888,,0.84695384053689,1E:F2:4A:C1:20:74,2020-09-17 09:45:40,f9e41855-3b3a-47df-8309-e02f55bfe50a,out/09-17-02-44/bit1_samples888,"09-17-02-39-29,09-17-02-40-394",Yes
09-17-02-44-119,1,119,47123068-7a29-43d4-a2f5-b2628b448ce8,2020-09-17 09:44:02,1,119,out/09-17-02-44/log,out/09-17-02-44/base_samples119,0,out/09-17-02-44/bit0_samples119,,0.0376620479992957,B2:E0:E3:54:D9:BB,2020-09-17 09:45:40,86c7223f-d385-462b-ae89-d42bb6c2cbe0,out/09-17-02-44/bit1_samples119,09-17-02-40-28,Yes
09-17-02-44-949,1,949,eac6667a-005d-4cd6-a194-98e268601e27,2020-09-17 09:44:25,1,949,out/09-17-02-44/log,out/09-17-02-44/base_samples949,0,out/09-17-02-44/bit0_samples949,,0.016247024511322,36:DE:B7:34:9E:79,2020-09-17 09:45:40,e92d2260-f294-48a0-b990-06d1665093be,out/09-17-02-44/bit1_samples949,09-17-02-40-952,Yes
09-17-02-44-186,1,186,1e6dee4d-71df-479e-9124-bf2e83cf3b40,2020-09-17 09:44:02,1,186,out/09-17-02-44/log,out/09-17-02-44/base_samples186,0,out/09-17-02-44/bit0_samples186,,0.132634612409821,A2:3F:87:75:A1:41,2020-09-17 09:45:40,4fd3caf3-c039-4f29-98e1-c3a6a2000591,out/09-17-02-44/bit1_samples186,09-17-02-40-254,Yes
09-17-02-44-477,1,477,98006a34-d109-4c61-89fd-4f2ed5b597d7,2020-09-17 09:44:03,1,477,out/09-17-02-44/log,out/09-17-02-44/base_samples477,0,out/09-17-02-44/bit0_samples477,,1.03606270091058e-12,C6:1C:C9:98:37:B5,2020-09-17 09:45:40,88cd2c78-c8bf-4e5e-91fa-101de042b667,out/09-17-02-44/bit1_samples477,09-17-02-40-791,Yes
09-17-02-44-271,1,271,262eed87-c0e7-4332-950c-e6794a95b171,2020-09-17 09:44:02,1,271,out/09-17-02-44/log,out/09-17-02-44/base_samples271,0,out/09-17-02-44/bit0_samples271,,0.302808316715284,3E:E7:51:A6:43:59,2020-09-17 09:45:40,23dbb388-87d3-4567-a2aa-4ac6ac883416,out/09-17-02-44/bit1_samples271,"09-17-02-39-75,09-17-02-40-142",Yes
09-17-02-44-753,1,753,3f18a2d7-8e77-4a6a-9c19-20d6fa39d5fa,2020-09-17 09:44:19,1,753,out/09-17-02-44/log,out/09-17-02-44/base_samples753,0,out/09-17-02-44/bit0_samples753,,0.112534044509077,EA:31:6D:B8:31:41,2020-09-17 09:45:40,746ccd75-3d88-44d3-bc02-2a317195c0dc,out/09-17-02-44/bit1_samples753,09-17-02-40-604,Yes
09-17-02-44-380,1,380,ee17d991-99fe-465a-abd8-b3a89d89bd8c,2020-09-17 09:44:02,1,380,out/09-17-02-44/log,out/09-17-02-44/base_samples380,0,out/09-17-02-44/bit0_samples380,,0.0414129566185448,3E:6F:02:94:0C:AE,2020-09-17 09:45:40,5dd6f73e-2346-4f94-b772-6b5b31169270,out/09-17-02-44/bit1_samples380,09-17-02-40-942,Yes
09-17-02-44-728,1,728,15552004-83e9-4458-aeea-40c8fd0159b2,2020-09-17 09:44:18,1,728,out/09-17-02-44/log,out/09-17-02-44/base_samples728,0,out/09-17-02-44/bit0_samples728,,0.164576607072564,AA:20:F3:39:C6:89,2020-09-17 09:45:40,ef266555-06a9-48f2-ad36-2c6d5c21020a,out/09-17-02-44/bit1_samples728,"09-17-02-39-37,09-17-02-40-124",Yes
09-17-02-44-244,1,244,904173e1-7913-4e8e-9f2b-65732576f74a,2020-09-17 09:44:02,1,244,out/09-17-02-44/log,out/09-17-02-44/base_samples244,0,out/09-17-02-44/bit0_samples244,,1,82:8C:0C:69:5F:AE,2020-09-17 09:45:40,1d777072-702d-40ec-aa23-914e3a11fcf5,out/09-17-02-44/bit1_samples244,"09-17-02-39-24,09-17-02-40-25",Yes
09-17-02-44-10,1,10,5cbe686c-33c2-4921-9488-9219a6aee57f,2020-09-17 09:44:02,1,10,out/09-17-02-44/log,out/09-17-02-44/base_samples10,0,out/09-17-02-44/bit0_samples10,,8.39297022694796e-10,1A:A0:AA:D7:87:B9,2020-09-17 09:45:40,fb116e66-792d-4ec4-928d-63ffbe714644,out/09-17-02-44/bit1_samples10,09-17-02-40-676,Yes
09-17-02-44-960,1,960,458eec05-0ce1-43f9-9fa2-0a84333c351d,2020-09-17 09:44:04,1,960,out/09-17-02-44/log,out/09-17-02-44/base_samples960,0,out/09-17-02-44/bit0_samples960,,0.727430634618718,9A:95:F3:11:F1:3E,2020-09-17 09:45:40,38177e3d-0ecb-4ad9-ac36-834bee9ba66a,out/09-17-02-44/bit1_samples960,09-17-02-40-632,Yes
09-17-02-44-323,1,323,0c1979dc-e91e-49c3-803b-c130bc97fb73,2020-09-17 09:44:02,1,323,out/09-17-02-44/log,out/09-17-02-44/base_samples323,0,out/09-17-02-44/bit0_samples323,,5.46033499054378e-11,6E:5D:BE:00:18:3C,2020-09-17 09:45:40,174f7dca-8c88-40f5-bc26-ae37ba9f00a1,out/09-17-02-44/bit1_samples323,09-17-02-40-593,Yes
09-17-02-44-492,1,492,926a4f11-8ce9-46dc-a3fd-2792bc93bf34,2020-09-17 09:44:02,1,492,out/09-17-02-44/log,out/09-17-02-44/base_samples492,0,out/09-17-02-44/bit0_samples492,,0.0025351395468892,36:59:6A:0D:EE:51,2020-09-17 09:45:40,6523c327-520e-447e-b874-d9cc54286896,out/09-17-02-44/bit1_samples492,09-17-02-40-230,Yes
09-17-02-44-154,1,154,b698c24a-a3c9-49ee-8c49-e539340f6841,2020-09-17 09:44:02,1,154,out/09-17-02-44/log,out/09-17-02-44/base_samples154,0,out/09-17-02-44/bit0_samples154,,0.282003384395627,96:27:C0:21:C0:44,2020-09-17 09:45:40,c66fe8b0-a5cf-4d8a-acfc-aec78c632302,out/09-17-02-44/bit1_samples154,"09-17-02-39-27,09-17-02-40-213",Yes
09-17-02-44-217,1,217,da0ac3bd-2d30-4fd6-b68c-b072ab341612,2020-09-17 09:44:02,1,217,out/09-17-02-44/log,out/09-17-02-44/base_samples217,0,out/09-17-02-44/bit0_samples217,,0.00333112683669794,EA:87:E9:E3:C4:43,2020-09-17 09:45:40,cc7d9f89-dcd2-4d49-b7d9-a31a10888a92,out/09-17-02-44/bit1_samples217,09-17-02-40-781,Yes
09-17-02-44-456,1,456,3865c306-994e-492a-b85a-21e2dde67c42,2020-09-17 09:44:11,1,456,out/09-17-02-44/log,out/09-17-02-44/base_samples456,0,out/09-17-02-44/bit0_samples456,,0.601325982841367,E2:16:E0:2B:6B:F3,2020-09-17 09:45:40,d78bf06e-2575-4a09-8930-46f346f2a819,out/09-17-02-44/bit1_samples456,09-17-02-40-451,Yes
09-17-02-44-762,1,762,e29d4cad-60d2-4510-8827-4c56d6a21abe,2020-09-17 09:44:16,1,762,out/09-17-02-44/log,out/09-17-02-44/base_samples762,0,out/09-17-02-44/bit0_samples762,,2.14136259092053e-29,A6:5F:4E:90:6B:A3,2020-09-17 09:45:40,1aa4ca24-bbba-4d4c-a10e-fe06c1357d91,out/09-17-02-44/bit1_samples762,09-17-02-40-400,Yes
09-17-02-44-5,1,5,35f51a32-baef-4610-9d4d-45c1fd1a0967,2020-09-17 09:44:02,1,5,out/09-17-02-44/log,out/09-17-02-44/base_samples5,0,out/09-17-02-44/bit0_samples5,,0.893921842471921,02:B0:4E:77:22:47,2020-09-17 09:45:40,abd7c7ec-9c8c-477f-8030-3bb2a656f363,out/09-17-02-44/bit1_samples5,09-17-02-40-730,Yes
09-17-02-44-327,1,327,485ae02c-7c1c-4da8-84c9-dbcb9eca4ec2,2020-09-17 09:44:02,1,327,out/09-17-02-44/log,out/09-17-02-44/base_samples327,0,out/09-17-02-44/bit0_samples327,,2.0886499064577e-250,2A:59:9D:AF:6A:EB,2020-09-17 09:45:40,23eac5b2-1d14-4b1d-b1dd-39893ab8546e,out/09-17-02-44/bit1_samples327,09-17-02-40-520,Yes
09-17-02-44-985,1,985,e35a6bd5-f162-4310-9a77-d69e7acc4a77,2020-09-17 09:44:15,1,985,out/09-17-02-44/log,out/09-17-02-44/base_samples985,0,out/09-17-02-44/bit0_samples985,,9.1527426407832e-34,DE:06:78:AC:44:52,2020-09-17 09:45:40,b098638e-f52e-4734-aae4-28b7639688f1,out/09-17-02-44/bit1_samples985,09-17-02-40-291,Yes
09-17-02-44-873,1,873,a6d0a076-8b96-4269-94a8-d947c9f10400,2020-09-17 09:44:17,1,873,out/09-17-02-44/log,out/09-17-02-44/base_samples873,0,out/09-17-02-44/bit0_samples873,,0.0199075508242407,DA:04:FC:37:6F:7A,2020-09-17 09:45:40,01e67d88-eec5-4bf4-9931-281842b00093,out/09-17-02-44/bit1_samples873,09-17-02-40-876,Yes
09-17-02-44-551,1,551,5fedc34b-ae87-4031-a208-020ca7442c50,2020-09-17 09:44:02,1,551,out/09-17-02-44/log,out/09-17-02-44/base_samples551,0,out/09-17-02-44/bit0_samples551,,0.16870974384216,1E:4D:31:FE:F5:50,2020-09-17 09:45:40,ab7f91b8-6422-4555-b30a-c30480af5607,out/09-17-02-44/bit1_samples551,09-17-02-40-638,Yes
09-17-02-44-301,1,301,c20a585e-8894-4ba0-9981-b82477c2ac23,2020-09-17 09:44:02,1,301,out/09-17-02-44/log,out/09-17-02-44/base_samples301,0,out/09-17-02-44/bit0_samples301,,0.988260210776817,4E:5B:AE:4F:C0:50,2020-09-17 09:45:40,4e2eb160-9728-455b-9be8-d1632e5ea429,out/09-17-02-44/bit1_samples301,"09-17-02-39-53,09-17-02-40-133",Yes
09-17-02-44-136,1,136,cf0e6a01-fe75-49a9-9b58-502e8a96739e,2020-09-17 09:44:02,1,136,out/09-17-02-44/log,out/09-17-02-44/base_samples136,0,out/09-17-02-44/bit0_samples136,,0.119600258933294,56:36:0F:35:E0:83,2020-09-17 09:45:40,9ee8a79c-093a-4a58-b830-731c9ab411c0,out/09-17-02-44/bit1_samples136,09-17-02-40-627,Yes
09-17-02-44-277,1,277,b69a29f7-36af-403d-8c33-11f1dcbb2fb8,2020-09-17 09:44:02,1,277,out/09-17-02-44/log,out/09-17-02-44/base_samples277,0,out/09-17-02-44/bit0_samples277,,3.77176056408606e-27,AE:05:9D:D6:04:8D,2020-09-17 09:45:40,18b1b39c-7258-4213-8a43-cadd36c7eb26,out/09-17-02-44/bit1_samples277,09-17-02-40-990,Yes
09-17-02-44-190,1,190,92365d40-dc68-4d09-a9e4-ccb04553ec34,2020-09-17 09:44:02,1,190,out/09-17-02-44/log,out/09-17-02-44/base_samples190,0,out/09-17-02-44/bit0_samples190,,0.36882554033902,8E:4B:31:B8:4B:CF,2020-09-17 09:45:40,c21d9e5c-0196-4d14-ae68-b9b50e90fbfb,out/09-17-02-44/bit1_samples190,"09-17-02-39-79,09-17-02-40-143",Yes
09-17-02-44-850,1,850,eda4aa90-f5a8-4520-9141-3a42c7bff444,2020-09-17 09:44:15,1,850,out/09-17-02-44/log,out/09-17-02-44/base_samples850,0,out/09-17-02-44/bit0_samples850,,0.0102299428552222,BE:68:BF:C3:D8:C3,2020-09-17 09:45:40,ca4873b2-057f-4b60-8969-666a7c1a4e87,out/09-17-02-44/bit1_samples850,"09-17-02-39-22,09-17-02-40-280",Yes
09-17-02-44-43,1,43,d0271aef-0872-4913-8b91-5473a9e59c13,2020-09-17 09:44:02,1,43,out/09-17-02-44/log,out/09-17-02-44/base_samples43,0,out/09-17-02-44/bit0_samples43,,0.163399721877726,0A:A7:B2:1D:24:C5,2020-09-17 09:45:40,d09e62ca-8320-4d34-9cce-096a10d9e906,out/09-17-02-44/bit1_samples43,09-17-02-40-621,Yes
09-17-02-44-689,1,689,b08e4b67-c83c-40cc-a38e-6e0e2066d36c,2020-09-17 09:44:09,1,689,out/09-17-02-44/log,out/09-17-02-44/base_samples689,0,out/09-17-02-44/bit0_samples689,,1.09449084831684e-06,32:E9:BB:ED:4B:A9,2020-09-17 09:45:40,19a58635-8e51-4f7f-9dca-74edc1af3e9e,out/09-17-02-44/bit1_samples689,09-17-02-40-999,Yes
09-17-02-44-232,1,232,cecf5a8b-8c7b-4ec4-a55a-04cf605578e5,2020-09-17 09:44:27,1,232,out/09-17-02-44/log,out/09-17-02-44/base_samples232,0,out/09-17-02-44/bit0_samples232,,7.5142037378451e-109,F2:10:31:9B:F0:E0,2020-09-17 09:45:40,1d22c450-aff6-475d-93ad-3e3127ed41c0,out/09-17-02-44/bit1_samples232,09-17-02-40-310,Yes
09-17-02-44-303,1,303,97df1847-5b46-4f47-84c9-4fc10f8da782,2020-09-17 09:44:14,1,303,out/09-17-02-44/log,out/09-17-02-44/base_samples303,0,out/09-17-02-44/bit0_samples303,,3.82997984623272e-11,36:81:07:86:89:2A,2020-09-17 09:45:40,95f18be6-8f7c-435c-9c61-9255340090f6,out/09-17-02-44/bit1_samples303,09-17-02-40-674,Yes
09-17-02-44-828,1,828,c655a5c4-a2be-4413-bd3f-0b2ad8bf044e,2020-09-17 09:44:18,1,828,out/09-17-02-44/log,out/09-17-02-44/base_samples828,0,out/09-17-02-44/bit0_samples828,,0.300783825787425,D2:52:D6:18:88:94,2020-09-17 09:45:40,dbfef685-b2d4-46c1-9723-e404e08eb8d1,out/09-17-02-44/bit1_samples828,"09-17-02-39-56,09-17-02-40-274",Yes
09-17-02-44-799,1,799,40566ebb-bcae-4e5d-8c4d-1565a9df04b4,2020-09-17 09:44:09,1,799,out/09-17-02-44/log,out/09-17-02-44/base_samples799,0,out/09-17-02-44/bit0_samples799,,0.000386599827851328,D2:CA:0A:D3:23:59,2020-09-17 09:45:40,499c3702-1caf-4eae-995a-1c69567b2713,out/09-17-02-44/bit1_samples799,09-17-02-40-458,Yes
09-17-02-44-670,1,670,e38eec34-12a0-4e0c-9665-09479fc8c1be,2020-09-17 09:44:02,1,670,out/09-17-02-44/log,out/09-17-02-44/base_samples670,0,out/09-17-02-44/bit0_samples670,,0.0305608717119612,4A:45:B6:E7:4C:3C,2020-09-17 09:45:40,1eb02b52-5562-4603-a106-f78105af7dc4,out/09-17-02-44/bit1_samples670,09-17-02-40-187,Yes
09-17-02-44-79,1,79,391d79fd-92e7-4ec8-82db-b5e2f91976da,2020-09-17 09:44:02,1,79,out/09-17-02-44/log,out/09-17-02-44/base_samples79,0,out/09-17-02-44/bit0_samples79,,0.136453449536584,82:AD:D7:19:AE:39,2020-09-17 09:45:40,c05fcbf9-5333-4100-94f0-e19fe2aadf55,out/09-17-02-44/bit1_samples79,09-17-02-40-666,Yes
09-17-02-44-719,1,719,8d4929ab-7b1f-4e5f-851b-37b0ad28a38e,2020-09-17 09:44:13,1,719,out/09-17-02-44/log,out/09-17-02-44/base_samples719,0,out/09-17-02-44/bit0_samples719,,1.95021588346991e-15,DA:EA:24:28:02:01,2020-09-17 09:45:40,b81fc385-3555-4ccf-8fe3-c2f083102c2b,out/09-17-02-44/bit1_samples719,09-17-02-40-244,Yes
09-17-02-44-640,1,640,2376204d-4ab3-4cb8-a02b-9608266f56f0,2020-09-17 09:44:02,1,640,out/09-17-02-44/log,out/09-17-02-44/base_samples640,0,out/09-17-02-44/bit0_samples640,,1.93482316923843e-06,AA:B3:C4:E8:AA:88,2020-09-17 09:45:40,7fe08d32-6fb6-4b28-ad4c-7a8735f9ba51,out/09-17-02-44/bit1_samples640,09-17-02-40-130,Yes
09-17-02-44-386,1,386,fbb99587-9644-442e-9f53-fade10306640,2020-09-17 09:44:02,1,386,out/09-17-02-44/log,out/09-17-02-44/base_samples386,0,out/09-17-02-44/bit0_samples386,,0.000132280941275832,E6:9B:49:47:D5:A3,2020-09-17 09:45:40,f2080ab3-54d6-4b40-bb26-9826f856f1ed,out/09-17-02-44/bit1_samples386,09-17-02-40-715,Yes
09-17-02-44-703,1,703,7a131e26-0ad9-4580-a0f9-c3ea933fa0bd,2020-09-17 09:44:11,1,703,out/09-17-02-44/log,out/09-17-02-44/base_samples703,0,out/09-17-02-44/bit0_samples703,,0.00244711081716434,52:7C:F1:0D:AB:D7,2020-09-17 09:45:40,7260c138-403d-4f91-90dc-523742e6e4d7,out/09-17-02-44/bit1_samples703,09-17-02-40-8,Yes
09-17-02-44-739,1,739,69dd65d1-a9f6-43a0-94bb-1604aeaea46c,2020-09-17 09:44:16,1,739,out/09-17-02-44/log,out/09-17-02-44/base_samples739,0,out/09-17-02-44/bit0_samples739,,0.0052372320699913,22:BA:B6:68:16:5B,2020-09-17 09:45:40,9a036802-6e32-4720-a895-f2096a296dc0,out/09-17-02-44/bit1_samples739,09-17-02-40-557,Yes
09-17-02-44-736,1,736,ea56417e-aae6-4c72-8e63-569f5ac9ba68,2020-09-17 09:44:16,1,736,out/09-17-02-44/log,out/09-17-02-44/base_samples736,0,out/09-17-02-44/bit0_samples736,,0.208368383851075,AE:0B:B0:72:38:F1,2020-09-17 09:45:40,3c3c093f-e94b-4539-9798-8c50dcfe8103,out/09-17-02-44/bit1_samples736,09-17-02-40-556,Yes
09-17-02-44-570,1,570,c1783a6c-e55e-49ae-a7f1-b7b68e9f9699,2020-09-17 09:44:03,1,570,out/09-17-02-44/log,out/09-17-02-44/base_samples570,0,out/09-17-02-44/bit0_samples570,,0.00801766956751797,36:4E:9C:CB:62:A2,2020-09-17 09:45:40,c86d7625-4cde-4a56-af29-5f0f73ce32eb,out/09-17-02-44/bit1_samples570,09-17-02-40-264,Yes
09-17-02-44-612,1,612,fb0c71bc-b0a3-4c35-bfaa-fa39af107a69,2020-09-17 09:44:03,1,612,out/09-17-02-44/log,out/09-17-02-44/base_samples612,0,out/09-17-02-44/bit0_samples612,,0.891410098835404,BA:42:D1:D7:E7:2F,2020-09-17 09:45:40,c9c347e3-ac68-4883-8025-d08a0260f0a3,out/09-17-02-44/bit1_samples612,"09-17-02-39-73,09-17-02-40-36",Yes
