Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,Pvalue,Mean Diff
89,0,0,8,998,16831,320321,1000,6078,2815,0.289194318285713,-10753
4005,0,0,2,980,16558,321564,987,5823,1095,0.296250023071476,-10735
2085,0,0,2,998,16564,320525,984,5858,1424,0.291599378227951,-10706
4329,0,0,3,1000,16436,318437,939,5739,1416,0.288371227193277,-10697
1188,0,0,5,986,16790,320376,1000,6121,2127,0.29597295685589,-10669
646,0,0,4,996,16624,322650,975,5963,2459,0.297315462038786,-10661
647,0,0,7,996,16624,322650,940,6032,2937,0.300458280559958,-10592
1234,0,0,8,1000,16421,318788,993,5858,1906,0.294986682562811,-10563
1187,0,0,2,986,16790,320376,955,6247,5076,0.30176247705716,-10543
1230,0,0,0,1000,16421,318788,981,5905,2540,0.297146227232569,-10516
1975,0,0,9,1000,16563,320917,1000,6058,3370,0.300876515874509,-10505
2097,0,0,3,987,16518,321963,951,6042,2602,0.306939939849028,-10476
649,0,0,9,996,16624,322650,945,6162,3052,0.306427957353424,-10462
1231,0,0,2,1000,16421,318788,1000,5962,2446,0.29976954084069,-10459
401,0,0,9,1000,16367,320233,970,5925,1459,0.302730697581686,-10442
791,0,0,6,1000,16203,323170,1000,5813,1418,0.309556402625625,-10390
400,0,0,8,1000,16367,320233,1000,5979,1490,0.305236646049141,-10388
3662,0,0,1,1000,16334,321256,967,5984,1230,0.308548314464338,-10350
399,0,0,7,1000,16367,320233,997,6033,1736,0.307758163615647,-10334
3828,0,0,0,975,16259,323064,1000,5962,1192,0.319875060987897,-10297
92,0,0,1,1000,16176,319757,984,5902,1833,0.309855751426785,-10274
1943,0,0,0,982,16075,321710,968,5817,1952,0.317951872217526,-10258
344,0,0,9,999,16290,322241,1000,6066,2101,0.31620212084337,-10224
793,0,0,9,1000,16203,323170,993,6056,2741,0.321015534472305,-10147
3503,0,0,1,1000,16042,319013,971,5909,1395,0.315408694402758,-10133
3016,0,0,3,1000,16878,320718,937,6818,25159,0.323059652257226,-10060
1233,0,0,4,1000,16421,318788,941,6447,9712,0.322951516060296,-9974
1758,0,0,9,985,16353,322069,975,6397,13952,0.332650949771306,-9956
3665,0,0,4,1000,16334,321256,1000,6505,16325,0.334142505394442,-9829
2827,0,0,5,993,16487,318262,1000,6744,21340,0.33601524570534,-9743
3140,0,0,6,957,27106,461242,977,17992,93812,0.549135211746201,-9114
283,0,0,6,1000,26313,450880,967,17534,117519,0.55184874320208,-8779
645,0,0,2,996,16624,322650,958,9113,9491,0.462912044051918,-7511
4078,0,0,4,962,17470,332687,941,10325,10285,0.505700852912842,-7145
3415,0,0,4,1000,16605,319240,965,9575,4837,0.486413570871163,-7030
3120,0,0,1,934,17624,332400,936,10747,9468,0.527523966069728,-6877
3121,0,0,5,934,17624,332400,974,10826,19569,0.532790236324077,-6798
3756,0,0,1,1000,16931,318707,991,10208,7883,0.505012765126095,-6723
3260,0,0,6,957,17548,331339,1000,10863,11625,0.532923024124957,-6685
1849,0,0,9,1000,17863,321691,970,11333,7607,0.521199738071822,-6530
2285,0,0,9,955,17147,327067,901,10659,5458,0.540068356477921,-6488
3886,0,0,3,967,16659,325051,980,10179,12875,0.535771284089103,-6480
1578,0,0,4,978,16686,326686,982,10295,5579,0.540873743299228,-6391
313,0,0,6,987,16495,321641,1000,10145,10021,0.535437261784045,-6350
3210,0,0,0,1000,16751,326661,971,10468,12766,0.543488059126729,-6283
2027,0,0,3,973,17863,356569,981,11818,7406,0.597128926675038,-6045
3215,0,0,8,1000,16751,326661,984,10804,29182,0.566511077152512,-5947
816,0,0,8,1000,16610,318289,991,10704,6445,0.557569588175374,-5906
664,0,0,8,930,16943,330791,1000,11063,4721,0.587927616543265,-5880
1787,0,0,7,983,16496,320040,950,10648,24067,0.56797214318326,-5848
2283,0,0,3,955,17147,327067,959,11326,11818,0.582693326769092,-5821
3132,0,0,5,940,17218,332948,875,11401,8011,0.592437866548593,-5817
3439,0,0,3,977,16822,326647,932,11014,26113,0.579760499029563,-5808
3213,0,0,3,1000,16751,326661,1000,10962,20033,0.57604108539977,-5789
1111,0,0,5,994,16658,320003,966,10896,27475,0.571825676830749,-5762
3593,0,0,4,944,17236,329827,966,11495,9373,0.59306351396593,-5741
3595,0,0,6,944,17236,329827,922,11579,8396,0.5984596224149,-5657
95,0,0,6,1000,16176,319757,1000,10520,15314,0.576480388443432,-5656
1110,0,0,4,994,16658,320003,1000,11036,28931,0.581302756772087,-5622
2446,0,0,4,975,17053,330579,955,11480,22150,0.599564969136598,-5573
3640,0,0,7,1000,16440,322723,1000,10902,4536,0.587526494057787,-5538
2086,0,0,3,998,16564,320525,1000,11062,11821,0.587999695982924,-5502
1235,0,0,9,1000,16421,318788,1000,10947,11318,0.587484570959124,-5474
536,0,0,3,970,16827,323879,983,11396,10289,0.601793220236324,-5431
2829,0,0,8,993,16487,318262,950,11062,22728,0.592273518335263,-5425
2732,0,0,2,970,16724,326912,947,11321,11904,0.607094979444998,-5403
94,0,0,5,1000,16176,319757,1000,10775,9350,0.593522772837234,-5401
3212,0,0,2,1000,16751,326661,967,11355,20596,0.602275996657533,-5396
3209,0,0,8,955,17301,340627,993,11964,5684,0.628405441285657,-5337
1795,0,0,7,1000,16248,319174,940,10921,10891,0.597994277626942,-5327
2957,0,0,8,1000,16839,319382,961,11514,9225,0.59830187904647,-5325
4003,0,0,0,980,16558,321564,962,11285,20072,0.608541087589479,-5273
2447,0,0,5,975,17053,330579,1000,11831,19783,0.622556585605909,-5222
4006,0,0,7,980,16558,321564,961,11379,26148,0.615431396805099,-5179
3135,0,0,0,957,27106,461242,983,21932,99796,0.734397926691567,-5174
2734,0,0,4,970,16724,326912,991,11598,19553,0.626014478327483,-5126
2741,0,0,5,1000,16803,323923,936,11727,8829,0.620465830802458,-5076
4004,0,0,1,980,16558,321564,993,11496,27718,0.623535931329944,-5062
1040,0,0,1,1000,16097,322101,1000,11099,17741,0.624281328431178,-4998
3617,0,0,3,1000,16508,318358,964,11662,19168,0.631008456253363,-4846
3416,0,0,8,1000,16605,319240,940,11773,16028,0.632754580637574,-4832
2029,0,0,6,973,17863,356569,961,13045,68625,0.679110007934473,-4818
4339,0,0,5,998,17568,321583,957,12751,48340,0.640078981508509,-4817
1338,0,0,8,977,18204,351781,948,13411,74101,0.677158316134337,-4793
2911,0,0,2,1000,16531,323937,975,11813,10048,0.645369109886125,-4718
1232,0,0,3,1000,16421,318788,975,11705,20139,0.640703511941263,-4716
2892,0,0,4,972,16617,322990,974,11980,32006,0.656118424587337,-4637
2217,0,0,9,1000,16982,326499,960,12357,9613,0.654432716272308,-4625
2214,0,0,3,1000,16982,326499,990,12378,15500,0.656120680728079,-4604
1185,0,0,0,986,16790,320376,967,12202,18457,0.653588622087782,-4588
340,0,0,3,999,16290,322241,958,11722,8809,0.654339522981666,-4568
4374,0,0,4,989,16361,320430,1000,11818,17130,0.65624301479218,-4543
2740,0,0,4,1000,16803,323923,1000,12286,82362,0.669191256385823,-4517
2739,0,0,3,1000,16803,323923,977,12309,68986,0.668094236725199,-4494
1973,0,0,5,1000,16563,320917,1000,12144,29784,0.664686145458908,-4419
339,0,0,2,999,16290,322241,1000,11881,51188,0.669390164802574,-4409
312,0,0,4,987,16495,321641,946,12110,30000,0.669923981975182,-4385
813,0,0,4,1000,16610,318289,952,12245,26639,0.665771279991606,-4365
1972,0,0,4,1000,16563,320917,959,12221,19378,0.669438700920038,-4342
2894,0,0,8,972,16617,322990,974,12317,33054,0.6797625035256,-4300
4311,0,0,2,933,17123,337391,979,12833,48786,0.700637743513003,-4290
1754,0,0,2,985,16353,322069,972,12070,43770,0.679317275294273,-4283
1944,0,0,2,982,16075,321710,926,11815,15414,0.678634483283182,-4260
1970,0,0,1,1000,16563,320917,957,12356,58487,0.683692933512541,-4207
3630,0,0,7,1000,16763,324099,982,12562,36922,0.683935286083079,-4201
97,0,0,8,1000,16176,319757,950,12016,33167,0.68255382324209,-4160
730,0,0,2,980,17051,323892,994,12975,30786,0.694985239730485,-4076
316,0,0,9,987,16495,321641,929,12511,30508,0.698620662390243,-3984
1186,0,0,1,986,16790,320376,896,12846,66434,0.705709643297707,-3944
3996,0,0,3,976,16575,327670,941,12676,55472,0.714189179513281,-3899
3923,0,0,7,1000,16341,320080,940,12479,30532,0.704234227094089,-3862
3699,0,0,0,971,16735,326176,945,13089,9215,0.72778568101178,-3646
2256,0,0,5,947,16703,327816,956,13116,9247,0.736498871325634,-3587
3122,0,0,6,934,17624,332400,996,14128,62096,0.751845822082357,-3496
4328,0,0,0,1000,16436,318437,974,12978,16801,0.731737121576971,-3458
280,0,0,0,1000,26313,450880,939,22889,199221,0.827070397584564,-3424
314,0,0,7,987,16495,321641,993,13202,77758,0.754573785616202,-3293
3413,0,0,2,1000,16605,319240,967,13324,228539,0.792771882990731,-3281
85,0,0,4,998,16831,320321,937,13656,4398,0.754272063560911,-3175
4080,0,0,6,962,17470,332687,973,14354,59484,0.774923382639042,-3116
2084,0,0,1,998,16564,320525,967,13471,26999,0.761390287167366,-3093
2963,0,0,1,1000,16372,324345,898,13307,26211,0.765956285488727,-3065
2253,0,0,0,947,16703,327816,952,13829,74567,0.792520109468575,-2874
3340,0,0,5,1000,16496,319129,926,13634,34858,0.778163079469388,-2862
3626,0,0,0,1000,16763,324099,954,13997,79541,0.793565519883793,-2766
3596,0,0,7,944,17236,329827,1000,14566,93365,0.810518779533385,-2670
1012,0,0,6,956,8562,25022,976,5962,1736,0.00139393832289,-2600
3638,0,0,5,1000,16440,322723,1000,13868,14130,0.801261239014223,-2572
790,0,0,5,1000,16203,323170,1000,13646,48324,0.804604188693424,-2557
2196,0,0,0,918,17119,333747,978,14568,11138,0.817004559074985,-2551
3887,0,0,5,967,16659,325051,979,14109,106876,0.816668961578742,-2550
1041,0,0,6,1000,16097,322101,1000,13565,8092,0.803795410465218,-2532
2743,0,0,8,1000,16803,323923,953,14310,99019,0.816378447223923,-2493
2338,0,0,3,962,16690,325558,970,14233,80667,0.820262122129251,-2457
662,0,0,4,930,16943,330791,947,14786,121238,0.851764462131792,-2157
3759,0,0,7,1000,16931,318707,843,14791,20907,0.832309483863119,-2140
3636,0,0,1,1000,16440,322723,1000,14393,66099,0.844255288843464,-2047
2964,0,0,2,1000,16372,324345,955,14347,56568,0.845930532372916,-2025
4338,0,0,2,998,17568,321583,957,15580,144134,0.859081160385635,-1988
1788,0,0,9,983,16496,320040,977,14675,70775,0.861771528610585,-1821
90,0,0,9,998,16831,320321,978,15063,28583,0.862165895648987,-1768
4325,0,0,1,980,17073,322586,999,15416,34775,0.872997880551043,-1657
3667,0,0,7,1000,16334,321256,965,14766,105237,0.883614644474329,-1568
1667,0,0,3,947,16668,326511,930,15154,74458,0.889430466287539,-1514
1971,0,0,2,1000,16563,320917,952,15129,100261,0.892971277943977,-1434
2828,0,0,7,993,16487,318262,970,15096,62924,0.892597296675555,-1391
3504,0,0,8,1000,16042,319013,969,14688,14703,0.893373443469516,-1354
2692,0,0,0,991,7311,19481,988,6047,3097,0.043941692448041,-1264
2197,0,0,6,918,17119,333747,1000,15869,95218,0.912856565115477,-1250
1793,0,0,0,1000,16248,319174,981,15034,16024,0.904408198252153,-1214
3830,0,0,2,975,16259,323064,954,15045,78854,0.909322868374862,-1214
1845,0,0,1,1000,17863,321691,952,16650,138513,0.913147428411613,-1213
2262,0,0,0,955,6951,18793,1000,5795,1586,0.058460414078221,-1156
2264,0,0,5,955,6951,18793,1000,5840,2258,0.069916377292749,-1111
751,0,0,0,1000,6982,5051,994,5905,819,4.5725e-11,-1077
291,0,0,8,911,7096,11701,921,6029,2398,0.007121158725769,-1067
248,0,0,6,985,7035,5915,1000,5980,1663,8.5078903e-08,-1055
4138,0,0,1,1000,6869,5168,1000,5848,1600,3.174752e-09,-1021
3068,0,0,6,919,6951,13938,1000,5932,1092,0.027350429007547,-1019
756,0,0,6,1000,6982,5051,995,5979,1720,3.665217e-09,-1003
4049,0,0,5,954,6916,14592,938,5916,3923,0.041307321068982,-1000
971,0,0,4,958,6723,12185,1000,5727,2774,0.013698727644579,-996
2518,0,0,7,1000,6760,12559,1000,5781,1609,0.014649693164652,-979
754,0,0,4,1000,6982,5051,953,6004,2331,3.7054571e-08,-978
4047,0,0,3,954,6916,14592,989,5944,3734,0.04626231316107,-972
2517,0,0,6,1000,6760,12559,974,5792,1693,0.015911072610907,-968
4140,0,0,5,1000,6869,5168,934,5909,1944,5.2810772e-08,-960
3066,0,0,4,919,6951,13938,1000,5998,1981,0.040279410966335,-953
752,0,0,1,1000,6982,5051,1000,6036,3000,3.96641061e-07,-946
249,0,0,7,985,7035,5915,999,6090,2322,3.313011484e-06,-945
475,0,0,9,992,8178,23140,973,7248,20168,0.342114254932731,-930
1073,0,0,4,1000,7025,14272,977,6096,3555,0.046178976847867,-929
972,0,0,6,958,6723,12185,947,5803,1666,0.020819136525206,-920
2516,0,0,5,1000,6760,12559,986,5840,1662,0.021865172362951,-920
2172,0,0,6,1000,6768,4754,969,5850,1120,3.847702e-09,-918
2945,0,0,7,1000,6908,21610,1000,5994,935,0.181785676921482,-914
1068,0,0,8,973,6965,9536,997,6057,2277,0.003923101684968,-908
3905,0,0,0,967,6797,4904,969,5895,987,2.6449178e-08,-902
1797,0,0,5,1000,6825,14208,928,5929,1225,0.047281903321898,-896
598,0,0,4,994,6984,5615,997,6098,2935,1.1093654654e-05,-886
1470,0,0,7,1000,6906,5220,916,6024,1535,3.81885182e-07,-882
618,0,0,7,970,6737,5283,1000,5863,1098,5.27430286e-07,-874
237,0,0,0,970,6778,17261,961,5913,916,0.119430329586049,-865
777,0,0,5,1000,6762,5029,986,5897,1225,1.5370617e-07,-865
1469,0,0,6,1000,6906,5220,1000,6045,2328,2.110452865e-06,-861
4141,0,0,6,1000,6869,5168,966,6011,3268,1.0745502149e-05,-858
3767,0,0,7,975,6671,4711,962,5817,1202,5.2271887e-08,-854
1191,0,0,1,937,6798,5436,1000,5950,2042,7.921783636e-06,-848
2880,0,0,0,1000,6597,4396,960,5757,1584,1.7583243e-08,-840
1537,0,0,7,924,6647,4439,3,5811,181,0.000227775400963,-836
1555,0,0,7,1000,6747,5140,995,5917,2155,2.770101348e-06,-830
3906,0,0,2,967,6797,4904,994,5967,2116,1.440608671e-06,-830
4242,0,0,0,973,6728,5088,948,5906,2351,5.480936683e-06,-822
1856,0,0,4,994,6730,12494,981,5911,848,0.039492132458175,-819
783,0,0,4,995,6699,4516,961,5891,2087,3.73474595e-07,-808
755,0,0,5,1000,6982,5051,898,6176,2589,9.744902655e-06,-806
2515,0,0,3,1000,6760,12559,978,5958,2781,0.049026102922627,-802
4139,0,0,2,1000,6869,5168,984,6072,3315,4.4192557812e-05,-797
4201,0,0,6,964,6723,4578,1000,5931,2449,2.184208514e-06,-792
2519,0,0,8,1000,6760,12559,998,5970,2815,0.052528961034477,-790
1554,0,0,6,1000,6747,5140,998,5959,1978,6.633587316e-06,-788
243,0,0,8,970,6778,17261,1000,5992,1792,0.158602222908262,-786
974,0,0,9,958,6723,12185,973,5939,2558,0.051509084724811,-784
3908,0,0,7,967,6797,4904,947,6015,1955,4.677591606e-06,-782
585,0,0,8,929,6755,10167,959,5974,2460,0.022962685697709,-781
2962,0,0,8,989,6726,5015,966,5962,1605,5.717536425e-06,-764
2883,0,0,4,1000,6597,4396,875,5834,1668,4.19351211e-07,-763
2821,0,0,3,920,6593,5063,981,5832,1250,1.0255820892e-05,-761
3606,0,0,3,978,6668,4594,950,5923,1240,1.149543135e-06,-745
4323,0,0,3,991,6579,8500,975,5840,1275,0.006924275489741,-739
2171,0,0,3,1000,6768,4754,996,6030,3655,0.000104401419253,-738
4225,0,0,3,1000,6540,4414,974,5806,1516,7.80363286e-07,-734
619,0,0,8,970,6737,5283,975,6005,1922,5.3024780051e-05,-732
4335,0,0,2,978,6505,4923,1000,5775,1203,7.30095947e-06,-730
1523,0,0,7,956,6680,5699,1000,5952,1448,0.000134152156059,-728
4259,0,0,6,979,6546,4103,953,5827,1017,1.27246647e-07,-719
3995,0,0,2,976,16575,327670,973,15859,11569,0.945622271707012,-716
4333,0,0,0,978,6505,4923,1000,5790,1417,1.3707744155e-05,-715
151,0,0,8,978,6800,16596,1000,6088,1671,0.182176130407181,-712
2514,0,0,1,1000,6760,12559,954,6057,5662,0.108247247026249,-703
1195,0,0,9,937,6798,5436,952,6098,2525,0.000356773135795,-700
456,0,0,1,1000,6762,5283,1000,6065,2388,0.000150276643183,-697
3955,0,0,4,1000,6568,3872,977,5878,929,5.3920358e-08,-690
1610,0,0,3,1000,6478,8220,965,5789,844,0.008518252451595,-689
3766,0,0,6,975,6671,4711,1000,5982,3155,0.000144635850023,-689
4278,0,0,4,1000,6424,4842,1000,5746,910,1.4803947092e-05,-678
808,0,0,4,972,6335,3852,1000,5676,791,2.08152649e-07,-659
3707,0,0,4,1000,6513,8330,938,5855,1435,0.014088693176359,-658
2882,0,0,3,1000,6597,4396,944,5941,2441,4.400400052e-05,-656
850,0,0,6,992,6674,4766,981,6019,4133,0.001125393843302,-655
3111,0,0,2,1000,6429,8396,964,5775,922,0.014544121303042,-654
1929,0,0,1,951,6549,4309,929,5906,2002,3.3221945281e-05,-643
2564,0,0,8,975,6460,4205,994,5819,1697,1.075871426e-05,-641
2173,0,0,9,1000,6768,4754,938,6132,2868,0.000339468565033,-636
1657,0,0,7,1000,6541,4398,991,5907,1369,1.4760072847e-05,-634
3971,0,0,4,1000,6542,4251,985,5908,1251,6.785036331e-06,-634
3114,0,0,8,1000,6429,8396,984,5800,2789,0.024866911601986,-629
191,0,0,7,981,6527,4509,991,5903,1633,4.8573121299e-05,-624
1765,0,0,3,963,6522,4737,953,5902,930,7.2490126409e-05,-620
2369,0,0,9,929,6587,4459,959,5968,2881,0.000368006831522,-619
3399,0,0,5,1000,6596,4603,985,5978,1671,7.0880638805e-05,-618
4276,0,0,1,1000,6424,4842,994,5807,1415,0.000116322313851,-617
2251,0,0,5,995,6533,4388,950,5923,2588,0.000180191513458,-610
1256,0,0,0,977,6440,3976,984,5845,1256,8.950287181e-06,-595
2204,0,0,4,921,6416,9887,1000,5823,1801,0.073289154361177,-593
3110,0,0,0,1000,6429,8396,955,5837,2843,0.035357209091315,-592
1931,0,0,3,951,6549,4309,930,5958,2053,0.000145098105227,-591
3708,0,0,6,1000,6513,8330,985,5924,6452,0.078145671327938,-589
3929,0,0,7,1000,6732,5002,997,6147,3656,0.002885067041287,-585
1450,0,0,6,984,6611,5068,982,6028,1383,0.000519513474245,-583
2563,0,0,7,975,6460,4205,998,5877,2092,0.000107392038721,-583
4239,0,0,6,1000,6525,5572,1000,5948,2677,0.003214236258062,-577
3398,0,0,1,1000,6596,4603,931,6022,1937,0.000312751745796,-574
807,0,0,0,972,6335,3852,990,5764,860,7.148384006e-06,-571
2201,0,0,1,921,6416,9887,952,5847,2564,0.090889061914983,-569
2697,0,0,8,991,7311,19481,905,6742,19158,0.521753282721487,-569
597,0,0,3,994,6984,5615,938,6416,9254,0.105592605147853,-568
2686,0,0,7,1000,6599,4201,928,6031,2789,0.000442441039928,-568
4244,0,0,2,973,6728,5088,979,6161,9021,0.087194379529082,-567
1762,0,0,5,984,6554,4447,977,5991,1675,0.000212771821258,-563
2329,0,0,3,989,6422,4435,979,5860,2620,0.000627160157901,-562
2096,0,0,2,987,16518,321963,943,15962,81595,0.958126193011498,-556
2178,0,0,1,967,6616,4747,966,6061,2713,0.001630525327506,-555
3075,0,0,6,994,6717,4794,951,6162,2629,0.00148461015748,-555
2522,0,0,5,1000,6474,4293,917,5923,1854,0.000224611241287,-551
3400,0,0,8,1000,6596,4603,988,6049,2478,0.000975935476238,-547
4118,0,0,3,1000,6396,10249,1000,5849,1422,0.094905686428212,-547
3934,0,0,7,1000,6564,4394,1000,6018,2309,0.000519237743139,-546
626,0,0,9,1000,6648,9524,920,6103,2645,0.082451899855123,-545
2252,0,0,9,995,6533,4388,991,5988,2694,0.000866677285056,-545
192,0,0,8,981,6527,4509,967,5989,5361,0.016717225981752,-538
1258,0,0,2,977,6440,3976,955,5903,894,4.1568468832e-05,-537
362,0,0,8,975,6427,4162,1000,5891,2005,0.000292764148776,-536
1192,0,0,2,937,6798,5436,1000,6271,3715,0.013432503235343,-527
21,0,0,4,1000,6454,4226,964,5928,1365,0.000193674595943,-526
350,0,0,8,979,6531,4414,991,6007,1817,0.000606132301605,-524
591,0,0,4,974,6529,4912,988,6005,2215,0.002424602957978,-524
901,0,0,2,993,6290,3804,934,5769,839,2.7923162788e-05,-521
1655,0,0,4,1000,6541,4398,915,6025,3554,0.004650290029401,-516
1759,0,0,0,984,6554,4447,940,6040,1937,0.00095371652463,-514
2143,0,0,4,987,6397,4283,1000,5886,992,0.000272422219024,-511
3958,0,0,4,975,6401,8653,969,5890,1127,0.067804358471257,-511
3337,0,0,5,987,6366,3817,995,5857,1477,9.7626702123e-05,-509
667,0,0,7,968,6472,3955,982,5964,828,9.7379632832e-05,-508
879,0,0,5,1000,6322,4405,987,5814,1630,0.000652455616752,-508
1923,0,0,1,999,6415,9284,1000,5911,1525,0.090722903866122,-504
1924,0,0,7,999,6415,9284,973,5911,1749,0.09220976914152,-504
2181,0,0,9,967,6616,4747,1000,6114,2923,0.004971603986039,-502
133,0,0,5,1000,6619,4225,1000,6118,2237,0.000943457008045,-501
4120,0,0,6,1000,6396,10249,1000,5899,839,0.126766116856952,-497
1023,0,0,8,980,16746,326068,982,16250,105460,0.96386539419571,-496
457,0,0,2,1000,6762,5283,986,6268,8217,0.111788052289759,-494
810,0,0,6,972,6335,3852,1000,5841,1940,0.000354732361029,-494
238,0,0,1,970,6778,17261,922,6285,4477,0.390178131063406,-493
4277,0,0,3,1000,6424,4842,944,5931,2056,0.003229005348736,-493
517,0,0,3,944,6268,3529,992,5777,1097,4.6143784251e-05,-491
3988,0,0,2,1000,6366,4040,1000,5879,1884,0.000567955067985,-487
2316,0,0,9,957,6533,4879,967,6049,2662,0.007081798035787,-484
4135,0,0,5,1000,6584,4648,969,6100,3492,0.008932833447772,-484
624,0,0,7,1000,6648,9524,972,6165,3087,0.127908413494646,-483
1361,0,0,5,1000,6426,4213,1000,5943,1749,0.000837056315738,-483
2607,0,0,7,1000,6402,3771,1000,5919,1518,0.000180005008323,-483
462,0,0,9,1000,6762,5283,959,6286,3896,0.022980303963318,-476
2726,0,0,3,995,6251,3602,982,5775,913,5.7389222211e-05,-476
3419,0,0,3,986,6447,4174,986,5981,1281,0.000830256942959,-466
2237,0,0,5,983,6473,4430,1000,6012,2189,0.003448817629066,-461
809,0,0,5,972,6335,3852,964,5879,1915,0.000986014715739,-456
8,0,0,8,967,6490,4517,975,6035,2741,0.007426887969533,-455
241,0,0,6,970,6778,17261,1000,6327,2790,0.421797416430669,-451
3389,0,0,5,1000,6326,3553,997,5876,1212,0.0001580543614,-450
3957,0,0,3,975,6401,8653,992,5951,2737,0.121579672861305,-450
49,0,0,7,1000,6461,13245,975,6012,2753,0.294422261804074,-449
361,0,0,7,975,6427,4162,944,5978,2505,0.004116682527713,-449
1428,0,0,4,1000,6377,4630,963,5931,2552,0.008002055761577,-446
1270,0,0,8,1000,6520,3803,1000,6077,2224,0.001506477932851,-443
1710,0,0,2,984,6284,3367,951,5841,495,4.8365902676e-05,-443
3556,0,0,4,1000,6397,4051,999,5954,2628,0.003773417956221,-443
4074,0,0,5,1000,6324,3805,954,5882,1775,0.000942409454199,-442
3718,0,0,7,992,6390,3724,962,5949,2019,0.001112436771781,-441
2463,0,0,6,965,6288,13490,936,5848,1616,0.314775579040454,-440
702,0,0,7,996,6646,4829,984,6207,4151,0.030122207432967,-439
1222,0,0,8,954,6331,3997,984,5892,2538,0.004079736373593,-439
1145,0,0,5,948,6346,3861,994,5908,2315,0.002625422380032,-438
1900,0,0,3,990,6419,3450,1000,5982,1302,0.000199403565179,-437
2206,0,0,9,921,6416,9887,976,5986,3088,0.206861962771821,-430
4272,0,0,1,978,6458,3973,973,6028,3221,0.008703256038596,-430
954,0,0,9,989,6576,14137,955,6148,2506,0.349017311020656,-428
595,0,0,1,994,6984,5615,967,6558,19589,0.515359110756817,-426
2353,0,0,2,992,6321,4616,959,5896,2025,0.008188100873745,-425
4099,0,0,5,917,6337,3471,981,5916,2016,0.001395458305866,-421
3347,0,0,8,980,6454,3955,1000,6035,2889,0.007272715879333,-419
1182,0,0,5,920,6234,3350,958,5817,1092,0.000337537613987,-417
3795,0,0,7,982,6222,3761,969,5806,1724,0.001685200488243,-416
4274,0,0,4,978,6458,3973,966,6042,3113,0.010215818664578,-416
3329,0,0,5,1000,6218,5898,937,5804,1494,0.031985591535915,-414
