GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
10-04-23-03-377,1,377,af0c5223-a217-426d-a880-72c06453c48e,2020-10-05 06:05:11,559bcc45-ec8c-45e4-b6bd-450bfad7c37d,2020-10-05 06:03:14,3,571,571,571,out/10-04-23-03/log,out/10-04-23-03/base_samples377,,out/10-04-23-03/bit1_samples377,out/10-04-23-03/bit0_samples377,7.61502310153545,,0.490185080873598,BA:F3:91:47:F3:C9,No
10-04-23-03-12,1,12,1f13b840-7973-47f2-9380-47b85ef81adc,2020-10-05 06:05:11,ec1f0324-af5a-4e2e-9dfe-f90422f9e858,2020-10-05 06:03:12,3,924,924,924,out/10-04-23-03/log,out/10-04-23-03/base_samples12,,out/10-04-23-03/bit1_samples12,out/10-04-23-03/bit0_samples12,5.76725304233315,,0.797786449315464,0A:78:A6:46:01:D7,No
10-04-23-03-175,1,175,4d9426f9-5f28-4bdc-89f1-27bbef690c82,2020-10-05 06:05:11,fbf5893a-3ed8-4049-bd36-e26693daf613,2020-10-05 06:03:12,3,948,948,948,out/10-04-23-03/log,out/10-04-23-03/base_samples175,,out/10-04-23-03/bit1_samples175,out/10-04-23-03/bit0_samples175,8.01748776481442,,0.284607419343924,0A:57:00:2F:12:79,No
10-04-23-03-587,1,587,0a471c4c-078b-4f1d-aa35-e579c4d251e8,2020-10-05 06:05:11,1737c8d0-3768-489f-83d6-ef71689f0901,2020-10-05 06:03:28,3,838,838,838,out/10-04-23-03/log,out/10-04-23-03/base_samples587,,out/10-04-23-03/bit1_samples587,out/10-04-23-03/bit0_samples587,5.1944197387873,,1.20038836844582,32:42:B4:9B:1F:EB,No
10-04-23-03-626,1,626,d43f2abd-62a0-43d0-915b-7576b3ca2b8e,2020-10-05 06:05:11,a2d914f6-e0d1-4508-a61e-8233dfc6d942,2020-10-05 06:03:23,3,834,834,834,out/10-04-23-03/log,out/10-04-23-03/base_samples626,,out/10-04-23-03/bit1_samples626,out/10-04-23-03/bit0_samples626,6.08932105703156,,0.446616537423333,3E:D0:12:30:53:99,No
10-04-23-03-14,1,14,1b8a2ff7-93e9-4d57-a092-bc7e87e058a8,2020-10-05 06:05:11,fd7232ac-6bdb-4ef6-ae49-2a3f72d18295,2020-10-05 06:03:12,3,14,14,14,out/10-04-23-03/log,out/10-04-23-03/base_samples14,,out/10-04-23-03/bit1_samples14,out/10-04-23-03/bit0_samples14,0,,0.326052252139132,1A:FD:D6:6D:D8:AB,No
10-04-23-03-130,1,130,263de01e-13b8-4225-9c2d-6cb3ef14767a,2020-10-05 06:05:11,73904f04-f79b-40bc-8b01-3fc102263877,2020-10-05 06:03:12,3,903,903,903,out/10-04-23-03/log,out/10-04-23-03/base_samples130,,out/10-04-23-03/bit1_samples130,out/10-04-23-03/bit0_samples130,8.03007701841034,,0.663401896396729,FA:E5:02:7C:82:EB,No
10-04-23-03-748,1,748,5cb4cfc0-24e3-43f9-a017-d40ddb76f705,2020-10-05 06:05:11,d8f2e355-f56b-4ec4-ba5d-d7fb4f04adfa,2020-10-05 06:03:22,3,984,984,984,out/10-04-23-03/log,out/10-04-23-03/base_samples748,,out/10-04-23-03/bit1_samples748,out/10-04-23-03/bit0_samples748,5.86235623445864,,0.242914543970407,AE:CB:A9:44:76:81,No
10-04-23-03-131,1,131,6e68348e-213d-4618-8f65-72f6d4386797,2020-10-05 06:05:11,9985f1f4-03d0-479a-ac23-17f373b0107b,2020-10-05 06:03:12,3,902,902,902,out/10-04-23-03/log,out/10-04-23-03/base_samples131,,out/10-04-23-03/bit1_samples131,out/10-04-23-03/bit0_samples131,8.153149219574,,0.264389908353,92:00:FF:3E:42:CB,No
10-04-23-03-220,1,220,9eba0569-af18-4d5b-b926-52ae47ec4b46,2020-10-05 06:05:11,92a9b076-1e96-43fe-b98f-ac95bb25b5f2,2020-10-05 06:03:12,3,917,917,917,out/10-04-23-03/log,out/10-04-23-03/base_samples220,,out/10-04-23-03/bit1_samples220,out/10-04-23-03/bit0_samples220,8.38457019232507,,0.627504642731457,5A:E8:91:84:8F:5C,No
