Logs,GUID,Predecessors,CPU CPI,Error,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,IP Address,Bit-0 Sample,Phase 3,End Time,Boot ID,Base Sample,Bit-1 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-15-02/log,02-03-15-02-72,"02-03-14-32-31,02-03-14-35-69,02-03-14-38-77,02-03-14-42-55,02-03-14-45-60,02-03-14-49-78,02-03-14-52-69,02-03-14-55-66,02-03-14-59-73",7.788371,,1,72,-,7E:B3:EB:2F:DE:43,faac3c66-2225-4a7e-a0ee-fd769d5fa6a8,2021-02-03 23:02:45,20,1,72,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,0a10ff1e-795d-40d6-a0b4-e1cab7f158c4,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-50,02-03-14-59-28,7.934753,,1,50,-,52:83:16:4A:FB:4A,f8eb6592-84e8-46bb-968a-bb4c5144f6f8,2021-02-03 23:02:45,20,1,50,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,86273a65-ae03-494c-beaf-1492879c567b,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-48,02-03-14-59-33,7.872136,,1,48,8,12:53:50:4F:1B:A7,340d3a83-0e5b-4ed2-84ba-1ce8781f0601,2021-02-03 23:02:45,30,2,48,43,169.254.76.1,out/02-03-15-02/bit0_samples48,-1,2021-02-03 23:03:37,2d01c209-a782-47ba-a7c5-78f4ba70d0bb,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-75,"02-03-14-49-98,02-03-14-52-73,02-03-14-55-97,02-03-14-59-20",7.802559,,1,75,-,4E:44:65:3F:9B:FB,efcd2be6-b686-4c07-97ac-1e583be376f8,2021-02-03 23:02:45,20,1,75,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,ee7003d6-9140-453e-be1d-9a4615f20d1f,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-9,"02-03-14-52-100,02-03-14-55-12,02-03-14-59-95",7.873131,,1,9,-,EA:4D:AA:C2:25:E8,1982db99-5655-4e55-a1fc-519c6acd6c0a,2021-02-03 23:02:45,20,1,9,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,f6a94e26-8a88-4153-ade9-378bbc867b06,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-73,",02-03-13-02-38,02-03-13-06-27,02-03-13-07-13,02-03-13-10-49,02-03-13-14-54,02-03-13-17-98,02-03-13-21-94,02-03-13-24-13,02-03-13-27-92,02-03-13-31-65,02-03-13-34-86,02-03-13-37-24,02-03-13-41-69,02-03-13-44-89,02-03-13-48-96,02-03-13-51-94,02-03-13-54-92,02-03-13-58-73,02-03-14-01-33,02-03-14-05-91,02-03-14-08-50,02-03-14-11-73,02-03-14-15-88,02-03-14-18-90,02-03-14-22-59,02-03-14-25-99,02-03-14-28-88,02-03-14-32-91,02-03-14-35-40,02-03-14-38-89,02-03-14-42-72,02-03-14-45-50,02-03-14-49-88,02-03-14-52-23,02-03-14-55-40,02-03-14-59-99",8.218819,,1,73,-,EE:07:C5:DA:FC:3B,2ef82c87-7f42-402e-8406-6da747a4c76d,2021-02-03 23:02:45,20,1,73,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,db3f6214-a868-41d0-bc14-ca4520c08ee3,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-64,"02-03-13-02-26,02-03-13-06-57,02-03-13-07-80,02-03-13-10-75,02-03-13-14-20,02-03-13-17-87,02-03-13-21-96,02-03-13-24-20,02-03-13-27-75,02-03-13-31-9,02-03-13-34-16,02-03-13-37-63,02-03-13-41-82,02-03-13-44-33,02-03-13-48-77,02-03-13-51-98,02-03-13-54-94,02-03-13-58-28,02-03-14-01-64,02-03-14-05-89,02-03-14-08-91,02-03-14-11-52,02-03-14-15-59,02-03-14-18-94,02-03-14-22-68,02-03-14-25-38,02-03-14-28-77,02-03-14-32-71,02-03-14-35-97,02-03-14-38-90,02-03-14-42-97,02-03-14-45-97,02-03-14-49-91,02-03-14-52-65,02-03-14-55-30,02-03-14-59-59",7.752582,,1,64,-,8A:C2:B5:18:27:EA,e26cc890-883d-4709-a058-f9f42dde2216,2021-02-03 23:02:45,20,1,64,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,5db8fed0-d74d-4519-bfa6-64001794571b,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-28,,8.496782,,1,28,9,CE:21:49:C8:99:35,0a8c4e34-7adb-47ab-8698-fb0c460282ff,2021-02-03 23:02:45,30,2,96,28,169.254.76.1,-,-1,2021-02-03 23:03:37,944e139b-cc52-491a-a777-22edd42b17aa,-,out/02-03-15-02/bit1_samples28,No,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-40,"02-03-14-55-94,02-03-14-59-41",7.737130,,1,40,-,A6:9B:18:88:83:5F,61060f95-4af0-4eee-bf9a-1be4c4408fdf,2021-02-03 23:02:45,20,1,40,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,24f6fab7-5283-4295-81ad-04b88116cde8,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-5,"02-03-14-35-24,02-03-14-38-95,02-03-14-42-60,02-03-14-45-52,02-03-14-49-68,02-03-14-52-17,02-03-14-55-57,02-03-14-59-32",7.733370,,1,5,-,D6:8E:CD:A0:4A:D4,99c10a62-6885-4291-8aa8-eef0bebf151c,2021-02-03 23:02:45,30,3,24,12,169.254.76.1,-,5,2021-02-03 23:03:28,f468d0c4-7f65-40d1-b566-30321c7556d0,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-85,,7.853010,,1,85,10,82:77:EB:98:6D:62,af4fb22a-ee3c-4dfc-ba5e-00ce2a3cd03c,2021-02-03 23:02:45,30,2,85,59,169.254.76.1,-,-1,2021-02-03 23:03:37,155d0cd0-bfaa-40cf-9e03-12b783b6adf5,-,-,No,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-26,"02-03-14-52-75,02-03-14-55-5,02-03-14-59-31",8.246053,,1,26,11,CE:20:03:F0:EC:DC,774fa43e-68f5-417a-9983-b9cb91b71aa8,2021-02-03 23:02:45,30,2,26,16,169.254.76.1,out/02-03-15-02/bit0_samples26,-1,2021-02-03 23:03:37,c552a3fa-aec8-4fbb-8c74-de8463edcfe9,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-93,02-03-14-59-97,7.783002,,1,93,12,EA:6E:3A:4C:83:20,0d5b4292-d093-47f7-b20a-eb4e37ac2811,2021-02-03 23:02:45,30,2,93,67,169.254.76.1,-,-1,2021-02-03 23:03:37,34210790-68a5-49ab-8a97-8acf7400689e,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-51,,7.810688,,1,51,-,22:1F:7A:6C:A9:2A,873b1cb0-eb5e-4ae9-8b11-aee5f7c35e5e,2021-02-03 23:02:45,20,1,51,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,9950daa0-79c5-4de0-9266-0c3bca647e78,-,-,No,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-10,"02-03-14-55-29,02-03-14-59-49",8.288823,,1,10,1,12:99:FE:1D:0F:7C,3885afa5-af3f-4da5-967d-d849a2acb7da,2021-02-03 23:02:45,30,2,21,10,169.254.76.1,-,-1,2021-02-03 23:03:37,3c05b630-0a4b-439d-9e99-7c23ceb60690,-,out/02-03-15-02/bit1_samples10,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-14,"02-03-14-52-77,02-03-14-55-4,02-03-14-59-37",7.850682,,1,14,13,DA:1A:FA:D3:D2:0F,6edb821f-acdb-43f0-91f5-e47aa72ca9d3,2021-02-03 23:02:45,30,2,82,14,169.254.76.1,-,-1,2021-02-03 23:03:37,962e0b41-1095-4d6e-99ac-7e240983dd6c,-,out/02-03-15-02/bit1_samples14,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-2,"02-03-14-32-29,02-03-14-35-35,02-03-14-38-31,02-03-14-42-62,02-03-14-45-5,02-03-14-49-46,02-03-14-52-47,02-03-14-55-78,02-03-14-59-40",7.838165,,1,2,-,26:48:B2:FE:2D:9C,d8c691a8-6ed9-496f-a0d3-237daaa6a7bf,2021-02-03 23:02:45,30,3,24,12,169.254.76.1,-,5,2021-02-03 23:03:28,b04b1b5e-6f4c-4b44-95e6-9c65f0835155,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-12,"02-03-13-02-90,02-03-13-06-31,02-03-13-07-12,02-03-13-10-9,02-03-13-14-47,02-03-13-17-50,02-03-13-21-2,02-03-13-24-41,02-03-13-27-46,02-03-13-31-40,02-03-13-34-61,02-03-13-37-56,02-03-13-41-71,02-03-13-44-7,02-03-13-48-15,02-03-13-51-33,02-03-13-54-59,02-03-13-58-37,02-03-14-01-47,02-03-14-05-62,02-03-14-08-40,02-03-14-11-42,02-03-14-15-13,02-03-14-18-59,02-03-14-22-2,02-03-14-25-97,02-03-14-28-21,02-03-14-32-67,02-03-14-35-20,02-03-14-38-88,02-03-14-42-23,02-03-14-45-58,02-03-14-49-3,02-03-14-52-52,02-03-14-55-42,02-03-14-59-46",7.981881,,1,12,14,E2:17:C4:21:F9:09,5fc7c942-488b-4611-ab7c-cbef50c4eaf9,2021-02-03 23:02:45,30,3,24,12,169.254.76.1,-,5,2021-02-03 23:03:37,9e3f5dbb-2285-439a-b6f5-efc0a9e539be,-,out/02-03-15-02/bit1_samples12,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-36,"02-03-14-42-18,02-03-14-45-46,02-03-14-49-50,02-03-14-52-8,02-03-14-55-41,02-03-14-59-69",7.852964,,1,36,-,12:1B:AD:4B:EC:9C,043db05d-8025-4000-973f-6a73f9280e5f,2021-02-03 23:02:45,20,1,36,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,f5fa3278-a5a4-4d3a-b665-2c0079c8abfe,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-54,,7.747005,,1,54,15,9A:64:D5:53:EB:73,1f5a557d-bdb4-4ef0-ad76-9e3b324b52cc,2021-02-03 23:02:45,30,2,54,27,169.254.76.1,-,-1,2021-02-03 23:03:37,c87fd4ad-c783-4479-be9c-dde664739471,-,-,No,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-44,"02-03-13-02-85,02-03-13-06-64,02-03-13-07-90,02-03-13-10-86,02-03-13-14-19,02-03-13-17-44,02-03-13-21-90,02-03-13-24-44,02-03-13-27-100,02-03-13-31-42,02-03-13-34-80,02-03-13-37-53,02-03-13-41-84,02-03-13-44-83,02-03-13-48-83,02-03-13-51-51,02-03-13-54-90,02-03-13-58-41,02-03-14-01-90,02-03-14-05-23,02-03-14-08-65,02-03-14-11-61,02-03-14-15-74,02-03-14-18-65,02-03-14-22-81,02-03-14-25-8,02-03-14-28-65,02-03-14-32-88,02-03-14-35-61,02-03-14-38-94,02-03-14-42-9,02-03-14-45-93,02-03-14-49-79,02-03-14-52-97,02-03-14-55-49,02-03-14-59-7",7.688506,,1,44,16,BA:D2:A2:EB:1A:4B,2292dfb2-e5d5-4b23-aef1-cace3cc3ed9b,2021-02-03 23:02:45,30,2,89,44,169.254.76.1,-,-1,2021-02-03 23:03:37,d6917818-2b41-4ccc-84b9-6924e2b231d4,-,out/02-03-15-02/bit1_samples44,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-100,02-03-14-59-56,7.929608,,1,100,-,32:30:5A:1B:47:A4,49587c36-f352-4a17-b839-6d2fe0dd67cb,2021-02-03 23:02:45,20,1,100,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,20b0e900-f097-44db-9fbd-d6c18c10ac3d,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-68,02-03-14-59-67,7.856307,,1,68,17,5A:C4:0A:F2:52:D0,fcaa1ba4-1152-4cd6-9c5f-69122c34516f,2021-02-03 23:02:45,30,2,90,68,169.254.76.1,-,-1,2021-02-03 23:03:37,999abe19-1ac8-4ce0-b13b-e306d8919ae6,-,out/02-03-15-02/bit1_samples68,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-77,,7.774046,,1,77,18,86:0E:68:1D:6F:DA,092dfb66-922d-4610-8d18-c8c3d2a70a96,2021-02-03 23:02:45,30,2,77,60,169.254.76.1,out/02-03-15-02/bit0_samples77,-1,2021-02-03 23:03:37,f7e21d1a-eb1c-45a1-af70-16603864a314,-,-,No,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-30,02-03-14-59-30,7.834929,,1,30,19,E6:7F:07:4E:C3:A3,f9403f32-11f6-4f84-a5e4-c77ae0f95a34,2021-02-03 23:02:45,30,2,31,30,169.254.76.1,-,-1,2021-02-03 23:03:37,64f78bff-0424-44db-8184-85617d63f36e,-,out/02-03-15-02/bit1_samples30,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-65,"02-03-13-02-27,02-03-13-06-6,02-03-13-07-99,02-03-13-10-93,02-03-13-14-30,02-03-13-17-83,02-03-13-21-83,02-03-13-24-90,02-03-13-27-73,02-03-13-31-24,02-03-13-34-99,02-03-13-37-44,02-03-13-41-99,02-03-13-44-13,02-03-13-48-14,02-03-13-51-63,02-03-13-54-77,02-03-13-58-90,02-03-14-01-20,02-03-14-05-63,02-03-14-08-17,02-03-14-11-58,02-03-14-15-21,02-03-14-18-86,02-03-14-22-39,02-03-14-25-73,02-03-14-28-79,02-03-14-32-22,02-03-14-35-48,02-03-14-38-41,02-03-14-42-30,02-03-14-45-49,02-03-14-49-57,02-03-14-52-10,02-03-14-55-1,02-03-14-59-34",7.929408,,1,65,20,3E:BA:44:3B:25:01,16920f96-4266-453a-bcbb-a0bcf9aeba51,2021-02-03 23:02:45,30,2,76,65,169.254.76.1,-,-1,2021-02-03 23:03:37,78f62c26-5ab6-46ca-aa35-62b8b4724fc9,-,out/02-03-15-02/bit1_samples65,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-32,"02-03-14-49-77,02-03-14-52-13,02-03-14-55-17,02-03-14-59-42",7.844075,,1,32,21,F6:89:16:09:BE:5B,071e93b0-25b4-465a-b7c0-2598138015ba,2021-02-03 23:02:45,30,2,32,3,169.254.76.1,out/02-03-15-02/bit0_samples32,-1,2021-02-03 23:03:37,967daca5-577e-4a4c-a6a1-9e0761e11422,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-43,,7.880461,,1,43,8,7E:D1:2D:A1:4E:56,79a52c33-79c4-4998-b744-69fa00293f25,2021-02-03 23:02:45,30,2,48,43,169.254.76.1,-,-1,2021-02-03 23:03:37,77d4279d-3e38-4711-8144-9f2a306144d6,-,out/02-03-15-02/bit1_samples43,No,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-78,"02-03-14-45-40,02-03-14-49-29,02-03-14-52-16,02-03-14-55-50,02-03-14-59-14",7.743360,,1,78,6,82:7A:5D:E0:22:28,47fcd756-b3b4-49b6-919b-2e4b593888e7,2021-02-03 23:02:45,30,3,78,62,169.254.76.1,-,49,2021-02-03 23:03:38,0405ca9c-a945-4bd0-a231-a3c1807a995d,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-27,"02-03-14-52-40,02-03-14-55-14,02-03-14-59-52",7.905468,,1,27,15,DE:2D:92:7A:B0:AD,8bac3dc7-5a27-4c4c-90d5-fdfceff5167f,2021-02-03 23:02:45,30,2,54,27,169.254.76.1,-,-1,2021-02-03 23:03:37,823fd333-7371-48c3-a475-643c3cafee47,-,out/02-03-15-02/bit1_samples27,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-94,"02-03-14-52-43,02-03-14-55-70,02-03-14-59-13",7.755064,,1,94,-,A2:BA:6E:07:1E:76,afd3c7cf-f3e1-49a4-81f3-a3a202fa57dc,2021-02-03 23:02:45,20,1,94,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,0ec4d883-e740-4f7e-a326-08d433df8231,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-37,"02-03-14-52-93,02-03-14-55-35,02-03-14-59-89",7.857770,,1,37,22,2E:1E:0A:A6:88:E7,9b47bf7f-5e17-466a-acaf-540228f8bdb2,2021-02-03 23:02:45,30,2,55,37,169.254.76.1,-,-1,2021-02-03 23:03:37,ed9587cd-eaa8-4c4a-8478-849c411e99b0,-,out/02-03-15-02/bit1_samples37,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-92,"02-03-14-42-45,02-03-14-45-81,02-03-14-49-33,02-03-14-52-37,02-03-14-55-48,02-03-14-59-57",7.865121,,1,92,23,A6:B8:0A:D8:F3:66,d8d208d9-2a7c-4e7d-88f6-7cfed6419097,2021-02-03 23:02:45,30,3,99,92,169.254.76.1,-,53,2021-02-03 23:03:37,070b9394-fb26-4745-a51a-894036d06f62,-,out/02-03-15-02/bit1_samples92,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-3,"02-03-14-55-91,02-03-14-59-45",7.938384,,1,3,21,72:CE:94:CA:90:82,f243e0f3-57a9-41f4-b698-c7310873e864,2021-02-03 23:02:45,30,2,32,3,169.254.76.1,-,-1,2021-02-03 23:03:37,5661572f-ecb5-4c9c-8af3-477b54f29496,-,out/02-03-15-02/bit1_samples3,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-82,"02-03-14-49-28,02-03-14-52-68,02-03-14-55-24,02-03-14-59-4",7.825915,,1,82,13,82:51:14:F1:13:22,86f42897-eecf-43c9-ad5a-003152ad3508,2021-02-03 23:02:45,30,2,82,14,169.254.76.1,-,-1,2021-02-03 23:03:37,6425ab18-0604-4bb3-a895-d7639512042d,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-53,"02-03-14-55-33,02-03-14-59-1",7.756794,,1,53,-,66:22:F9:A9:50:B3,4c721e91-8d46-475b-b001-d7ad75be6ca6,2021-02-03 23:02:45,30,3,99,92,169.254.76.1,-,53,2021-02-03 23:03:28,6ad54074-9377-409d-bbc5-f5d125375dd7,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-11,"02-03-14-45-67,02-03-14-49-22,02-03-14-52-5,02-03-14-55-3,02-03-14-59-61",8.461216,,1,11,5,2E:3F:C8:A9:10:7E,9dd326dd-e457-42b3-a1de-2abca6f996f4,2021-02-03 23:02:45,30,2,20,11,169.254.76.1,-,-1,2021-02-03 23:03:37,e03eb0a6-d082-451d-bedb-d7cdda2a195b,-,out/02-03-15-02/bit1_samples11,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-63,02-03-14-59-90,7.853612,,1,63,-,22:5C:7B:C7:94:6F,7f634ecf-79ee-46c8-b8c7-5b76378f840e,2021-02-03 23:02:45,20,1,63,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,dc3e911b-413d-4ce1-9e31-00144c277ecb,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-91,02-03-14-59-98,7.756601,,1,91,-,D2:12:3D:C7:8A:A5,afd1c631-1d29-4972-834e-4be91ed3a567,2021-02-03 23:02:45,20,1,91,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,4442fff8-a6cf-4015-a60e-3753c2ff1525,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-33,"02-03-14-49-17,02-03-14-52-20,02-03-14-55-68,02-03-14-59-27",7.840894,,1,33,-,5A:49:78:C6:CE:BB,00870441-c705-49f4-a6be-a9500874c277,2021-02-03 23:02:45,30,3,95,79,169.254.76.1,-,33,2021-02-03 23:03:28,4c543497-c857-464d-a043-f3bb8363b36b,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-83,02-03-14-59-65,7.908042,,1,83,4,AA:0B:62:5F:73:72,d15a197c-5c8a-42cb-a84c-8be2fbed0833,2021-02-03 23:02:45,30,2,83,42,169.254.76.1,-,-1,2021-02-03 23:03:37,cd613652-f174-4137-a992-d4e268329477,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-1,"02-03-14-55-54,02-03-14-59-82",7.772141,,1,1,-,5E:B1:2F:D5:60:ED,80b3c303-b311-45cd-b338-13d3c07034d4,2021-02-03 23:02:45,20,1,1,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,ddc229ea-373b-4d39-91cf-4f5934e8832a,-,-,Yes,DEFAULT,-,-
out/02-03-15-02/log,02-03-15-02-39,"02-03-14-45-21,02-03-14-49-38,02-03-14-52-32,02-03-14-55-87,02-03-14-59-100",7.870225,,1,39,-,1A:5D:43:A4:38:0C,da316eb7-2343-466c-9cf7-b76223979341,2021-02-03 23:02:45,20,1,39,-1,169.254.76.1,-,-1,2021-02-03 23:03:18,959f27ac-fb40-46cb-a5b3-66bc70b4c38d,-,-,Yes,DEFAULT,-,-
