Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,21,10,100,500,11110111111111111111111011111111111100111111111111101111101001011111111111111111011111111101111101101110111011111101111011111111111111111010111111110111111111011111111111111111101111111111111010111110011111111011111011111111111111111111011101111111101111111011111111111111111101111101111111111111111111110111111111011111111111110111110111111111111110110111111111111111111001111011111101111111011110111111111111111111111111111111111101111101111111110111111111111111111111111101111110111111111111111111,11010111010111010011011011010010110101110101110101110101100001010101011101011101011101110101110101000111011101111101011001110111011101110010010111010101110101010111010111011101000111010111011100011110011101110111010011010111011111111111010101011101010111010111111111011101111101011101110011111111110101110101111111011111111101110111110111111111011100010101111101011101111001110011010101011101011100110100110111110111111111011101011101001101110101110101111111111011011101110101110111011110111111011100,,,174,0,124,24.8,449,115,25,51,9,17
3,86,6,100,500,00110101011011010100011011110111011011110011011111101000101111100011110110000100100100000100010011010110100010001001000110100001001000010101100010100010010011011101111100111100100011110110011110101001111101101000110101101100110010101001101001011001001110101001001101111011000101001011011110001111010110110000111110010001000100010101001011000101011000001010101011011111100100000011010010110010011111111101100101100101101101110011101111100000100110001111011100100000111111101010011111111011001001010111,01110101011011010100011011100111011010110011011110101000101111100011110110000100100100000000010011010111100010011001000011100001001000010100100010100010010011011101101100111100100011100110011010111001111101101000110101101101100010101000101001011001011110101001001101101111000101001011011100011111010110110001111110010001000100010100011011000101011000011010101010001110100100000011010010110010011111111100100101100101101101110011101110100000100011001111011100100000111111101110011111111011001001010111,,,116,1,34,6.8,263,20,7,237,14,5
4,83,42,100,500,00000000100000000010001010001000000000000001000000100100000000000000100000000000000010010010100000000000000000010001001000000000000000000000000001000001000000000000000000000000000110000000000001000000000100011000000000000000000000100000000010000001000000000000000000000000010000000011000010000010000011000010000000000000000000000000000000000010100000001000010000000000000000011000001000000000000001000000100000000000000000000001000000000010000000010010001001000001000000000000000000000000000000000000,00010100100100010110011010001100010100000100010100100100010100010100100100000100000010010110110100000000010100010101011100010100010100010100000101000101010100010100010100010100010110010001000101000101000101011000010001010000010001110001000110000101010100010100000100010100010100010111010110010110010110010110010000010001000001010000010001000011100101001100010000000001000000011101001000000100000101000101100101000100000100000001000101000111000000010111001101000101000101000000000101000001000100000101,,,25,1,116,23.2,51,2,3,449,114,25
5,20,11,100,500,01000001000100000100001110000011001010010001001000000010000110010000001100000000011111101010001001011110110001110001100001010010010011010110001110100111101110010000111001110011100100110000100010011010100011101001000100011001110011110110000101111111011010100110011101011100000010000100010000001010111000110010010000010010100100011100100000001000101110010000000010011011101100100010111010000000001111111000010100101100110000001100001000111100000011000110010110000001010111011001000010101110000000000011,01010001010101010101011011010011001111000101000101000111000111010100011100010000011110111100011100011110110101110001110001010011010011010110011110110111111111010001111001110011110000110001110011011011110011101001010101011001110011110101000101101110011110110110011101011001000111000101010101001111111101100111000100010110110001001101100001001101101110010100010110011011101101100101101111000101001111111101010100111100110100011100011100111001010011010011010111010001010111011101000110110110000100010111,,,57,0,111,22.2,201,20,9,299,91,30
6,78,62,100,500,10000000000000000000000000000000000000000000000000000000000000000001000001000000000000100000000010000000000100000000000000010000000001010010000000010000000000000000000001000100000000110001000010001000000100000000010000000001001000000000000000000000000000000001000000000000100100000001000000000000010000000000001000000000011010000000000000000100000001000000010000001000000000010000000000001000110100100000000110100000000000000010000000000000010100010000000100000000000000000010000000000000000001000000,11010001010001010001010001010001010001010001010001010001010001010001010101010100010100100001010001010001010101000101000101010100010101010110010100010100010100010100010101000101000101010101010000010001010001010001010000010001011001010001010001010001010001010001010000010001110101000101000101000101010100010100011100010000010110010100000100010100010101010100010100000100010100010100010100010100110100110100000100110100010100010100010100010100010101010000010100010100000100010110010100010100010101010001,,,19,0,146,29.2,51,10,19,449,136,30
7,19,18,100,500,10010000100001010000000001000000000010010100000001100101000001010101000000011001100000101000001001000111000001100000001000100100111001010011000000110001000000000001100010000001100010001000000100001110101000011101100101111010000010011000001011011100001000000000001001011000100101110000101000000011000101000110000100000001000000000100110000010010000000100111100000110000000100010100011100001100000011101010010000101000101000101001110100000011001101010000100000000110110000100110010000000000000000000100,00110000100001010000000011000000000010110100000011100101100011011101000000011001100000101000000010001101000001100000000000001100111001110011000000110011000000000001100010000001100010001010001100001110101000111101000101110010000010011000001011110100001000000000001001011000100101110000101000000011000101000110000100000001000000000100110000110010000000100111000000110000001100110100110100001100100011101000110000001000101000101001110100000011001101010000100000001110110000100110010000000000000000000100,,,71,0,36,7.2,148,13,8,352,23,6
8,48,43,100,500,01111111110111100111111010111111111111111111111111101111111111111111111111011111111111111011111011110111110111111111101110111111110111110111111011111111111110110111111111111111111111111011111011110111111101111111111011111101111111101111111110110111011111111111101101111101111111111011111111111111101111111111111111111111101111111111111111111111111011111111010111111111111111111111111111101011111111110111111111111111111111111111111111111011110111110111111111111111111111111111111111111100101111111111,01111101110111100101110010100111111111111111110111001101111111011111010111011111110111111011111011110111000111011111001100111111110111110111011011111111111110110111111111110111111101111001110011011111111101011101110010111101111111101111111110011111011111111111100101011101111111111010100111101001001110011111111111101111101111111111110111111111111011011111010111111101111111011111111011110011111101110111011111111101111111110111101111101011110111110011111111111101110111011101111101110100101011011111,,,168,2,64,12.8,453,61,13,47,3,6
9,96,28,100,500,01011101110011100010000000100111001010011000010000000100001010000101000110110010110010011000011011010000111100110011101000101010010100100010110010000100101000110101001011000100000100111100110011010010100000001000101001101100111001010100001001101110101001001100110110110001000101000000111000100010000110110110011010001010100000000000111010000001010111000010001111101000100101100100001010010000000100000000111000001100010101110010001011000001001100001011001100001100011010010100100110110001110101010000,00111101110011100010000000100010001010111000000000000100001010000101000100110010110010011000001011001001010000110011101000101010010100100010110010000100101000101101001011000100000100111100110011010010100000001000101001101100111000010000100001101110101011001100110110100000000100000000111000100010000110111110011010001010100000000000111010000000010111000010001110101000100011100100001010010000000100000000111000001100010101110010001011000001001000001011001100001100011010011100100110110011110101010000,,,43,0,32,6.4,198,21,10,302,11,3
10,85,59,100,500,00000000000000000000001000001000000001010000001000000000000000000001001000000000000000000000000001100110000010000000010000011010010100000000001000000000010000000000001000000000000000010000001000100000000000000000010000000100000010000010000000000110000101001000000000000000010000000010001000000000000000000000000000000000000000000000000010100001000000000000010000100000000000000000010000000000000000000000010000100010001000010000000000000100000000000000000000000000010000010000000000000000000000000010,00000000000000000000000000000000000001010000000000000000000000000001001000000000000000000000000011001000001000000000010000110010110100000000000000000000010000000000001000000000100000010000001000000000000010000000010010000100000010000010000000000110000101001000000000000000010000000010001010000000000000000000000000000000000000000000000010000001000000000100110000100000000000000000010000000000000000000000010000000010000000010000000000000100000000000000000000000000010000010000000000000000000000000010,,,21,0,24,4.8,51,13,25,449,11,2
11,26,16,100,500,11110111111111111111111011111111111100111111111111101111101001011111111111111111011111111101111101101110111011111101111011111111111111111010111111110111111111011111111111111111101111111111111010111110011111111011111011111111111111111111011101111111101111111011111111111111111101111101111111111111111111110111111111011111111111110111110111111111111110110111111111111111111001111011111101111111011110111111111111111111111111111111111101111101111111110111111111111111111111111101111110111111111111111111,11111110111110111111111010101110111000111111101011101111101001101110111011111111011110111100111001101010111011101101101010111011101111111010111111011111101111011111011110111111101111111110111000101110011111111010111011101110111011111110011101111101101011111011111111101111101101101101111111111111101111111111101111001111111110101111110110111111101110110111111111101111111001111010111001101111011110111001111111111011111111111111111101111101111110110111111110111011111011101101111110111111111111111011,,,210,0,62,12.4,449,57,12,51,5,9
