Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,32,24,100,500,01011001000001000000100000010000000000100010000100010001011000000000000001001001001100000000100000001000000000100000100001000001010000000110001000100000000000010000100100100100000010000100000100000110010000100000000000000000001110010000000100100011111001001000110001000010100010100010000000100010000000000001000010000001000000100000000100000010000010100000000000110001100000010110110000001000000000000000000001100001001000000100010000000000000100001001100100000001010000001001110000010110010000100000,01011101010101010100100001010001010001110011010101010001010101000101000101011001001101010001110001011001010001100101100101000101010100010110011100110100010100010100110100110101010011000101010101010011010001100101000101000101001111010000010101110011111101011100110001010011100111100111000001100111000101000101010110010101010100110001010101010011000110110100010100110001110001010111110101001101000101000101000101100101011100010100010100010100010100011101110100010101010100011001110101010100010100110100,,,4,1,129,25.8,105,3,2,395,126,31
2,34,33,100,500,00101000100000001100010010000000000110010101101101111100101001010010101001010010000000010001100010011010010000110000000010010100000001100010000100101100100000100100000000001010001100000110001000000110010110001010000010111101010000001100100000100010110100000101000000100001010001000010000010001010000110001100000000000000001000100010100100100001000100000000100100100001001001000001100000101010011001110000000000101010110000100000100000001000000010000000000011111000100100000110001001100000000000000000,10101010101010001110011010001010001110010101101101111110101011010010101011110010100010111001101010111010110000111000001010111100101001100010100110101110100010100110001010001010001100101110101000101010111110101010101000111101111000101100101000101010110110100111100010100011110011100010100010101010100110101110100010100010101010100010100110100011100110100000100110100011101011100011100010101010111011110010100010101010110010100010100010101010100010100010100011101010101110001110001011101010001010001010,,,7,0,108,21.6,141,3,2,359,105,29
3,64,43,100,500,10000011010001000001000000000001000001010000000000000000010001100000000010101001000000001000100111010000001001011000001000000011011000100000000000000101010010010001011000100110010010010001010000000000000110010000111100001001011010000100000000000000010000000100000010010001110001000010011010000010001100101001110000101000101001001110011110111001011000010001100001110010000100111001001011001010110000100100100010011010101100000100100011101000000010010000011000100000101101000100001010001110000000000000,10101011111001001011001010001011001001010010100010100010110011100010100010101011100010101010100110110010101011111010101010100011011010101010001010001111011010111001111010100110110010110011010010011000101010111000111100101001011010101100101000001000111000101000101010110011110011001010011010001010001110101011111010101010101001101110111110111011111010011011101011111010001110111011001011001010111000101100100010111010101100101100101011101000101010110010111010100010101111100110101010101110100010100010,,,5,0,116,23.2,149,3,2,351,113,32
4,71,10,100,500,01111111111111111101111111111111111111111101101110111011111111111111111111111111111111111011011111111111111101111101111111111111111111101101111111111101111111110001011111111111111110111111111111110011111111111111111111101111111101111111111111111111111011111110101111111111111111111111111110101001111111111111101111111111111111111111111111111110101111111111111111111111111110101111101111111111110111111111111111111011110011111111111011111111111111111111111111011111111111111111111111111110111111111111,01111111111010111101111111111111111111111111101110111011111111111111111100111111111111111011011111111111111101111101111111111111110111101101111111111101111111110001111111111111111010111111111111110011111111111110111111101111111111111111111111111011111011111110101111111111111101111111111110101011111111111111101111111100111111111111111111111110101111111111111111111111111110101110101111111101110111111111111111111011110011110111111011111111111111111111111111011111111111111111111111111110111111111111,,,76,3,18,3.6,458,14,3,42,4,9
6,39,31,100,500,00010000100010101000010100000010011100000000100100000000000100010000000000000000000001011000100000000000000010000000000001010001000100000100001000000010000000000000110010000000000111011001000000000010000100001000000000000110000001101100000000100000000000001000011000000000000001000110000000101000000000000000000110001000000010000000001000010000100000010000010010000100000100011000000000100000000000101001000011000000001010000001010001001001000010000000111001011000100000001001001000100001000001000000,00010100110011101101010101000111011100010100110101010001010101010001010001000101000101011101100101000101000111000101000101010101000101000101001100010110010100010100110011000100010110011001010001010011000100011001010001011111010001101101000100100101000101001100011100010001010001010110010100101101000101000101000110011001010011010001011001010001110101010101010111000100010100011001010001100101000001101101000111010100011011010001010011011001010011010001111101011001110001011001011001100101000101000101,,,5,0,126,25.2,95,1,1,405,125,30
7,97,27,100,500,11111011110111111011111110111111111111101110111111111011011111111101110111111111001100001110111111101111111111110111110001011111101110100101111111100111111111011101111111101111111111111111000110110111111100111011111111111111111111111011011111111111111010011111111011110101101111111111111101011111011010101111110111101111011111011010101111110111111111111011011111111111111111111010111111111101111011011110101100111111101111101010111110111011011111110111101111110111011110111011110111111011111110111111,11111111110111111011111111111111111111111111111111111111011111111101110111111111001101001111111111101111111111110111110101011111111110100101111111110111111111011101111111111111111111111111110111110111111101111111111111111111111111111111011111111111111011011111111111110101101111111111111101011111011011111111110111101111011111011011111111110111111111111011011111111111111111111010111111111101111011011111101101111111111111101011111111111111011111110111111111110111011111111111110111111111111110111111,,,13,0,33,6.6,409,0,0,91,33,36
8,84,35,100,500,00000000100110001000000000001000000010010101000000000101000010000100011000000000000110000000000000000000001110010000000000000100010000000100000001001100000101010001000100000001101001100000000000001011000100010000000010110001101100010100100000100000000010010000000000001011000000000001010011001000000001010000000010000000001010101000000000000000000011100100001010001001010000000110000000000000000000010000101000000101010000000001001000000000100000000010000100010000010010110111000000000000010000000000,10001010101110101000101000101000101010111101101000101101101010100100111000101000101110101000101000101000101110111000101000101100111000101100101001101100101101111001101100101001101011101010001010001011101100111000101010110011101110110110100010100000100010011010001010001011001010001011011011101000101001110010100010001010001010101010100010000010100011101100101010100011011010001110001010001010001010011010101000101101110010100011101010001010101000101010100110110010011010110111010010001000111000101000,,,14,0,132,26.4,101,1,0,399,131,32
9,91,8,100,500,10000101010001001100010000101100000111001111001000001100010110100010010111000000010001001000001000001100100011000001001101111010000010101010000000100110011011001111010101000100000100000010101010011010010001000100100000000111011000100011000100110011001110100010110100000100001100010000100110100001001000010010001000011100000000100011000100110110000100101011000010100001000010101011000011000010100010110000010101100000111000011000110111100101111010110010010000101010010000000101010000010001001000000000,11010101010001011101010001111101010111011111001100011100010110110110010111010001010001011001011001011101110011000101001101111011000111101110010100110110011011011111010101000100010100010110111110011110010101010100110100010110011000110011010101110011011011110011110101010101011101010101100110110101011001010011011001011101010001110011000101100111000100111111010110110101010110111111010111010110110110110001010101100101111101011101110111100101111111110110010100111110010001010101010101010101001101000101,,,14,0,110,22.0,178,3,1,322,107,33
10,50,5,100,500,11110011111111010010101101110110001111100011110111111100000100110101011000111111110111001111110110111001001000111011101010000011001001111111111010111010010010110111010011011110101010111111110001110110111000010101110000101011110000111111101111110110000100111011011101111011111110100100111001000111010111000111000001110100010010111101100111111101011011110111110100111100010101111011001111011010101011011001000101110011111101111110001100110100100110010100010101011000011001011000110110110110111111111111,11110011111111110010101111110100001111101011110111111110001110111101111000111111111111101111111110111001101010111011101010100011101011111111111010111010011010111111111011111110101010111111111001111110111000111101111000101011110010111111101111110110100110111011111111111011111110101100111001001111111111101111100011110110110010111111100111111111111011111111111110111110011101111011101111011010101011111011100111110011111111111110101110110110101110011110011111011010011011011010110110111110111111111111,,,1,1,68,13.6,304,1,0,196,67,34
11,75,74,100,500,10101111011111111110111111111111111111111111111111111111111011111111111111111111111111111010100111101101111111011101111111011111111101110111111111111111111111110111111110111111111111111101111111111111111111111110111111111011011101111110111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111110111111111111111111101111111111111110111111110011101111111111111111011111111111111111111111111101111110111011111111011011111111111111011111111111111011110111111111,10101111111111111110111111111111111111111110111111111111111011111111111011111111111111111010101111101101111111011111111111011111111101110111111111111111111111111111111110111111111111111100111111111111111111111110111111111011111101111110111111111111111111111111111111011111111111111111111111111110111111111111111110111111111111111111111110111111111111111111101111111111111110111111110011101111111111111011011111111111111111111111111101111110101011111111111011111011111111011011110111111001100011111111,,,46,0,19,3.8,460,13,2,40,6,15
12,49,14,100,500,01101111111001101111111110111111110111011111111111110111101111101111110011101111110111111110111111111110010011111111101011111111111001011001110111011111111111110110111111111111111011111111011011101100110111111111110110101101011111111100111011111111111011110101111011010111111011111111011011001111110111111111011011101011101011101111111110111111111011111110111111111111101111001101111111101111111111111011111111111011011100111111111001110111011011101111101011101111001011111111011111110111101111111110,11101110111001101111111110111111110111011111111111110111101111101111110011101011100111111010111111111110110011111111101111101111111001111010111111011111111011100110111111111011111011111110011011101100110111111111110110101001011111111000101011111111111010110111111010011111111011101111011010001011110111110111011011101011101011101011111110111011111011111110111111111101101111101111111111101111111111111011111111111011011100101110111001100111111011101111101011101111001011111011010110110111101111111110,,,54,0,39,7.8,406,28,6,94,11,11
13,100,42,100,500,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111011111111111,,,25,0,5,1.0,500,5,1,0,0,-
14,67,1,100,500,00000101100111001001100101000100000111000100000011000001010011111000011010000101000010011000010111011100000000001000000010011110000000010000001000110110000100000100010000011100100001000110101010000000010001000010001000111001000001100001000100110100000000000001100001000000010000000000100000000001101011000000110001100101000011100001000011110001001010000000011001000010101000011101010000100000010000001000101100000000110100001010001000000011000010000000000101101100001011000001000010000001011000110100,00010101110111011101110101010100010111010100010101010101010111110001010011010101010011011001010111011100010001011000010011011111010001010001011001110110010100010100010100010101100101000110110011010001010001010011011001111001010001110001010101110101010001010001010001010001010001000001110001010001101111000101110101100101000111100101010111110101011011010001011001010011110001010101010001110001010001011001111101000001110101011010011001010011010011010001010101110101010011000101000111000101011101010101,,,14,0,116,23.2,149,11,7,351,105,29
15,48,19,100,500,10101101110010101000111000001010101011001011001100011000000111000101000111110110110110001110010000011000010101011111000111111101100101000101101001100010000110100111000000111001010010000111111011111011111011010010000011101100001010111011111001101111001110100100011010110010100111001011111001000000001001001101100110000100001101101110011111000101000000001111000011011100010001101000100010101010000111010011111110100110000110110110001010100110100001000010111000111000110100110011110001010111110000011100,10101111111010101010111010001010101011101011001100111010000111001101000111110110110110101110110000111000110111011111001111111101100111001001101001101010101110100111000010111011011010100111111011111011111011011010100011101110001010111011111011101111001110100110111010111010110111101011111011010000101001101111101110101100101101001010011111100111001000101111001011111110010011101000100010101010100111011011111110100110001110110110001010101110100011001010111010110010110110111011110011010111111000111110,,,21,1,67,13.4,243,4,1,257,63,24
16,87,26,100,500,01000101011110110010101000010010001011000110000111011001100110011001011100111100110010001110110000101110011101110000100010001010111011010000010100101100101110001101110101001011111000100011111000100000101110101011010101111011110110011101110010000010100110101100000110011001101001101111100000101111110100001001110111000011100011100111011110001011101101111100001100000010000100001000111010000010100100100010000100010011001001011101111101100000000011100100011000110100100001101101101110001101110001111100,01010101010110110110111100010110011111010100010101010001110111011001011101110101110111001111010101001111011101110101100111001111111111010101010101101101001110000101010101011011011001010011111101100101101101101111010101011101110110011101110011010011100111101101000110011001101101001101100101101111010101001001010101000111100111110111011111010011101101111100010100010110010100011100110110010110110100110110010100010111011101011101011101100101000101110100010001110101100101001101110111011101110001111101,,,22,0,109,21.8,241,28,11,259,81,31
17,94,79,100,500,10101011111111111111111111111011111111111111011101011111111111110111100111111111111111111011111111111111110111111111111111101111111101111011111111111110111111111111111111111111011111111011111111010111101010101111111111111111110111111111111111111111000111111111111111111110011111110111111111011111111110110111111111111111111111111111111111111111111111101111110111111110111111111101111101111101101110011111111111111111101111111111111111111011001101110110111111111111111111111111111111111111111111111111,10101011111111111111111111111011111111111111011111011111111111110111101111111111111111111011111111111111110111111111111111101101111101111011111111111110111111111111111111100111011111111011101111110111101010011111111111111111110111111111111111111111001111111111111111111110111111111111111111111111111001111111011110111111111111111111101111111110111111101111110111111110111111101101100111011101101110111111111111111111101111111111111111111011001101111110111111111111111111111111111111111111111111111111,,,29,1,28,5.6,450,15,3,50,13,26
19,85,41,100,500,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111011111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111101111111111111111111111111110111111101110111111111111101111111110111111111111111111111110111011111111111111111011101111111111111010111111111111111111111111111011111111111111111111111111111111111111111110111111101111111110111110111111111111111111101111111111111111111111111011111111111111111111111111111111111111101111111110111111111111111111111110011111111111111,,,50,0,25,5.0,500,25,5,0,0,-
20,63,52,100,500,01010000000000000000000000000110000000010001010100000000000000010000000000000000000000000100000110000000000000000010000001001001100000010000010000000000000010010000000000000000000000101000000100000000000000010000000000001000000000000000000000000000000001000000010000001000000000000000000000000000100000000000000110000011100001000000100100000000010000000100100000000000000010100000001100000100000010100000000000000000100000000100000010000000000000000100010000000100010000010100000000000001001000101000,01110010001010001010001010001110101001010011010100101000100010110010001010001000101000101100100110001000100000101010101001001011100010110010011000001000101010110010100000001010001010101010001100100010001010011010001010001000101000101000100010101000101001100010110010101010100010001010001010001000101000001000101110100011101011001010101100100010110010100110101000101000101010101000101110001110001010101000101000101000101000100110001010101000101000101100110010001100010010011100100010100011001010101000,,,2,0,133,26.6,61,0,0,439,133,30
21,53,40,100,500,00010000000000000000010010110100000100011000000101100000000000000000000010000001001000000010000000011010000000010000100010000000001000011100010000100000000100100001000001010000101000100000100000000110000010000000000000000100101100000000000000000001101010000000101110000100000010000001010010101000000110001000010001000100001010000001010000011000000011000000010000000000000000000000000000010000001000000000000001001000100000101110000010001011000000110000000000011000000010000000100000000000010001000100,00010000010100010100010110110100010100011100010101110100010100010000010111000101001101000111000101011011000101010101100110010100011001011101010001110001010101100101000101000101101101100101100101000111000111000101000101000101101101000101000101000101101110010100111110010101010011010001010011101101000110011000010101010100011011010001010001011001010011010001010001010001010001010001010001010001011001010001010001011001110001111001010011011011010001110101000101011101000110010100010100000100010101010100,,,4,0,130,26.0,96,4,4,404,126,31
22,77,68,100,500,00011010010011100100000010010001100000001000011100111000001100000111011100000111010110100011100101001001100101000001111000111100100111100011000001000100000101010110001010010001101011101111100110000101000110000000100100010100010000010101110001101011101000010100111000100000000000000101111000001100101000000110001100011000100000010000000100101101110010001011101111100010001111000110001111101010011000001000101101000001010000011111101011101100000011010010001111001010110100110000100111010000111011100001,01011011010111100100010110010001100100011100011100111100011100000111011100011111010110100011100101011001110101010001111100111100110111100011000101000100010101010110001111010101101111101111100110010101000110010001110101010100010001010101110001101111101001010100111001110001010001000101111100011101101101000110011100001100100001010001000100101101110011011011101111100110011111010111001111111011011001011000111101010001010101001111101011101100010111011110011111001111110100110001110111010100111011100101,,,28,0,72,14.4,205,2,0,295,70,23
25,92,21,100,500,00101011011000011000100000000100001101110000000110001011000010001101001101000001100001100001101010000100101000100001100110000000010000100001000100001000101100011000100000010001011001000011110001101000101000110100000011101010100000000001001010010010010010000001000000101010100110101010100000011010010000010011010101111000001001010110100101110100100000000010100010100100011010000110101000101100000011000000010000000111000100000100011000010000101010100011001000000010010001101001111001001100000000011100,10101011111010111010100010100110001101110010100110101011001010101101101101001011100000100011101010110100101000100011101110100010110000100001101100101000101100111010101000111001111011100011110001101010101010110110100011101010100010001011001010111010110010001011001000101010100110101010100010011010110000111011011101111000101001110110101111110110100010100010100010100110011010100110101010101100101011001010011010001011001110001100011010011000101010100011001000101010110011101001111001101100100000111110,,,14,0,85,17.0,168,2,1,332,83,25
