Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575667705791,2500.002,e6:87:a2:3a:0a:db,90.00B,90.00B,6.721305847167968e-06,5.316066741943359e-06,-1.405239105224609e-06
1575667705803,2500.008,42:1a:27:9b:ef:4e,90.00B,90.00B,5.121660232543945e-06,3.895187377929687e-06,-1.2264728546142582e-06
1575667705803,2500.012,56:40:d0:2d:05:44,90.00B,90.00B,5.081415176391601e-06,5.185556411743164e-06,1.0414123535156289e-07
1575667705815,2500.002,aa:85:1e:fb:bd:86,90.00B,90.00B,4.933929443359375e-06,5.226993560791016e-06,2.930641174316403e-07
1575667705801,2500.01,ce:50:9f:17:30:07,90.00B,90.00B,4.7882556915283206e-06,4.727697372436523e-06,-6.05583190917972e-08
1575667705810,2500.012,da:77:9a:b8:78:34,90.00B,90.00B,4.79273796081543e-06,5.005311965942383e-06,2.1257400512695322e-07
1575667705823,2500.002,ea:34:d0:fa:da:f5,90.00B,90.00B,4.645109176635742e-06,4.771518707275391e-06,1.264095306396486e-07
1575667705809,2500.012,22:3a:cb:b4:c4:50,90.00B,90.00B,4.8008441925048825e-06,4.9346923828125e-06,1.338481903076178e-07
1575667705773,2500.008,06:17:19:7c:97:a9,90.00B,90.00B,5.879592895507812e-06,4.271554946899414e-06,-1.608037948608398e-06
1575667705826,2500.002,aa:29:f1:74:d4:0a,90.00B,90.00B,4.6996116638183595e-06,4.555940628051758e-06,-1.436710357666013e-07
1575667705807,2500.01,3e:73:99:ad:68:c8,90.00B,180.00B,6.035041809082031e-06,4.655313491821289e-06,-1.379728317260742e-06
1575667705834,2500.012,be:df:fd:3c:e0:a7,90.00B,90.00B,5.232477188110352e-06,4.978084564208984e-06,-2.5439262390136723e-07
1575667705757,2500.012,0e:b5:e7:ff:97:c5,90.00B,90.00B,4.862594604492187e-06,4.891633987426758e-06,2.9039382934570397e-08
1575667705814,2500.012,02:2e:c4:b7:6a:ef,90.00B,90.00B,5.416154861450195e-06,5.171871185302734e-06,-2.442836761474608e-07
1575667705766,2500.002,f2:0c:41:2c:38:04,90.00B,180.00B,4.891061782836914e-06,5.118131637573242e-06,2.2706985473632747e-07
1575667705811,2500.0,36:e0:b1:db:d5:db,90.00B,90.00B,4.908370971679687e-06,5.361604690551758e-06,4.5323371887207027e-07
1575667705793,2500.006,e2:cf:a8:b1:f0:fb,90.00B,90.00B,5.232095718383789e-06,6.005525588989258e-06,7.734298706054687e-07
