Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575667786898,2500.004,46:1b:48:65:bb:58,90.00B,90.00B,5.178403854370117e-06,8.394908905029297e-06,3.2165050506591796e-06
1575667786902,2500.004,b6:b7:a8:38:d2:43,90.00B,90.00B,4.910898208618164e-06,8.572673797607422e-06,3.6617755889892585e-06
1575667787200,2500.008,d2:2a:7f:20:07:a3,90.00B,180.00B,3.83763313293457e-06,4.326343536376953e-06,4.887104034423831e-07
1575667786899,2500.004,8a:9a:a9:0a:22:32,90.00B,90.00B,4.593467712402344e-06,8.49618911743164e-06,3.902721405029296e-06
1575667787198,2500.008,2a:0d:58:fd:8f:6e,90.00B,90.00B,3.7770748138427735e-06,4.273319244384766e-06,4.962444305419923e-07
1575667787209,2500.008,ba:b0:ce:67:2c:8a,90.00B,90.00B,3.8877010345458985e-06,3.8179874420166015e-06,-6.971359252929703e-08
1575667787209,2500.008,be:e5:44:b7:bf:a2,90.00B,90.00B,4.04362678527832e-06,3.909063339233399e-06,-1.3456344604492167e-07
1575667786898,2500.004,22:5b:76:9e:66:8f,90.00B,90.00B,4.938459396362305e-06,8.621311187744141e-06,3.6828517913818366e-06
1575667786903,2500.004,26:11:41:5b:bb:c5,90.00B,90.00B,4.60047721862793e-06,8.608245849609376e-06,4.007768630981446e-06
1575667787207,2500.008,06:17:19:7c:97:a9,90.00B,90.00B,3.864002227783203e-06,4.295492172241211e-06,4.314899444580076e-07
1575667787209,2500.008,42:1a:27:9b:ef:4e,90.00B,90.00B,4.041099548339844e-06,3.838872909545899e-06,-2.0222663879394496e-07
1575667786902,2500.004,e2:96:b1:3e:40:9c,90.00B,90.00B,4.946470260620117e-06,9.126043319702148e-06,4.179573059082031e-06
1575667787208,2500.012,fe:35:79:1a:93:53,90.00B,90.00B,4.3316364288330075e-06,4.68597412109375e-06,3.5433769226074223e-07
1575667787207,2500.012,0a:44:02:36:76:64,90.00B,90.00B,4.317045211791992e-06,4.702663421630859e-06,3.856182098388672e-07
1575667787208,2500.012,da:77:9a:b8:78:34,90.00B,90.00B,4.483270645141602e-06,4.695749282836914e-06,2.1247863769531197e-07
1575667787207,2500.0,e2:8e:61:6b:4b:38,90.00B,90.00B,4.558849334716797e-06,4.892587661743164e-06,3.3373832702636696e-07
1575667787206,2500.0,6a:fa:fd:35:b4:5e,90.00B,90.00B,4.596519470214844e-06,4.847621917724609e-06,2.511024475097657e-07
1575667787209,2500.0,3e:b6:2b:4a:c1:da,90.00B,90.00B,4.583549499511718e-06,4.93621826171875e-06,3.526687622070318e-07
1575667787213,2500.002,32:49:7a:60:f4:2e,266.00B,90.00B,4.405593872070313e-06,4.6243667602539064e-06,2.187728881835938e-07
1575667787208,2500.012,56:40:d0:2d:05:44,90.00B,90.00B,4.740333557128906e-06,5.210542678833008e-06,4.7020912170410176e-07
1575667787208,2500.002,aa:29:f1:74:d4:0a,90.00B,90.00B,4.395627975463867e-06,4.611778259277344e-06,2.161502838134768e-07
1575667787208,2500.012,9a:5f:2b:f3:91:d8,90.00B,90.00B,4.833316802978516e-06,5.351781845092773e-06,5.184650421142574e-07
1575667787207,2500.0,aa:dc:60:bc:8b:7c,90.00B,90.00B,4.638433456420898e-06,4.8968791961669925e-06,2.584457397460945e-07
1575667787198,2500.012,de:88:5f:c1:b2:c7,90.00B,90.00B,4.664754867553711e-06,4.755496978759766e-06,9.074211120605496e-08
1575667787208,2500.006,de:3d:89:06:9d:68,90.00B,90.00B,4.756784439086914e-06,4.468107223510742e-06,-2.8867721557617163e-07
1575667786902,2500.004,8a:55:05:2f:6c:a4,90.00B,90.00B,4.778528213500977e-06,9.206104278564453e-06,4.427576065063476e-06
1575667787207,2500.012,02:2e:c4:b7:6a:ef,90.00B,90.00B,4.804611206054688e-06,5.189895629882813e-06,3.852844238281249e-07
