Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575671627396,2500.0,e6:fb:38:52:4d:49,90.00B,90.00B,5.225849151611328e-06,4.9507617950439454e-06,-2.750873565673829e-07
1575671627454,2500.0,16:4b:b3:44:06:0e,90.00B,90.00B,5.22613525390625e-06,4.943990707397461e-06,-2.8214454650878965e-07
1575671627411,2500.0,aa:0f:76:14:e5:60,90.00B,90.00B,5.242776870727539e-06,5.020856857299805e-06,-2.2192001342773386e-07
1575671627402,2500.01,6e:9c:de:8f:ff:9d,90.00B,90.00B,5.231237411499024e-06,5.316305160522461e-06,8.506774902343745e-08
1575671627414,2500.012,96:29:6e:5f:6e:be,90.00B,90.00B,5.1751136779785155e-06,6.580972671508789e-06,1.4058589935302733e-06
1575671627430,2500.012,02:92:28:2e:f1:dd,90.00B,90.00B,5.045080184936523e-06,6.507682800292969e-06,1.462602615356446e-06
1575671627391,2500.0,f2:45:5c:5e:9e:78,180.00B,90.00B,4.677581787109375e-06,4.736709594726563e-06,5.9127807617187764e-08
1575671627474,2500.008,0e:19:db:36:b0:f4,176.00B,90.00B,4.048538208007812e-06,4.242944717407226e-06,1.9440650939941415e-07
1575671627420,2500.01,f2:1f:87:25:97:d4,90.00B,90.00B,5.110359191894531e-06,5.305004119873047e-06,1.94644927978516e-07
1575671627419,2500.006,3e:c1:bd:52:e2:3a,90.00B,90.00B,5.232095718383789e-06,5.884647369384765e-06,6.525516510009762e-07
1575671627426,2500.006,86:47:84:6c:a2:c5,90.00B,90.00B,5.318927764892578e-06,5.292034149169922e-06,-2.6893615722656253e-08
1575671627468,2500.0,7a:a4:b6:67:30:6f,90.00B,90.00B,5.170583724975586e-06,4.869937896728515e-06,-3.00645828247071e-07
1575671627444,2500.012,3e:ca:0a:83:27:35,90.00B,90.00B,5.080223083496094e-06,6.479024887084961e-06,1.3988018035888674e-06
1575671627458,2500.002,96:95:5d:bc:78:c2,90.00B,90.00B,4.829645156860352e-06,4.603528976440429e-06,-2.261161804199226e-07
1575671627403,2500.008,9e:ed:7e:ec:1e:b5,90.00B,90.00B,5.370330810546875e-06,6.513833999633789e-06,1.1435031890869146e-06
1575671627470,2500.012,8a:32:dc:31:dd:d7,90.00B,90.00B,5.39398193359375e-06,5.564737319946289e-06,1.707553863525392e-07
1575671627392,2500.002,a6:2a:02:92:3c:fe,90.00B,90.00B,5.3255558013916015e-06,5.120372772216797e-06,-2.0518302917480422e-07
1575671627443,2500.01,52:71:8f:71:6b:4a,90.00B,90.00B,5.232429504394531e-06,5.1701068878173825e-06,-6.232261657714888e-08
1575671627478,2500.004,66:5a:78:51:05:d2,90.00B,90.00B,4.744672775268555e-06,4.78520393371582e-06,4.0531158447265185e-08
1575671627452,2500.004,ee:92:f0:0a:e1:09,90.00B,90.00B,4.898834228515625e-06,5.833148956298828e-06,9.343147277832034e-07
1575671627475,2500.002,2a:1c:e2:29:a6:19,90.00B,176.00B,4.926395416259766e-06,4.710817337036133e-06,-2.1557807922363268e-07
1575671627459,2500.002,ae:64:d1:8a:a7:fb,90.00B,90.00B,4.869937896728515e-06,4.610395431518554e-06,-2.5954246520996083e-07
