Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,67,63,400,2000,10100101010001010011001111110101011001110010101000011111110000000110011001001101000010100110011000010000110111111111001101001100011011010001111010001001100001001101100010011110010111101110010011111111110111101000111100100101000011101100110000111000011010110001110110100000010011101000100100001110110010110101011000110100111100001000110100000110100010010110010111000011001001011101110101000000101001111011101111000010011101100001111001100101000010111011011111101101001110001010001001000001111010010000010101101001110110110011100111001011100101000111010111001001001110100111001000001111110100011010011100001111000101000111100100111111011110011010100110000111100101001110010111001101110101101010110011110111110000011111100101111110010101010100100011011001110010111100111100010100011111010001001110001111111111110010110000100000100010011101010111011011111110100000011001111110011111001011011010111011101010101010000100001010000101101001010100100010111000100110001001000011011101111001111100011101001101010001010010101001000110010001000000110110100000100100111011110011001010011011101001000101100001110000101010111011010001001000011001110001000001110011101011000000011100100001100000110000111010110010101001110000010111110110101110011111011011110000110001010010011100101010001100111111001110101000000110011001011101011001011010010111110011110001111011110110110101110011100011100011000000010010110010001101000101001110111000101100110001001000101110110110101111101011010001000100111100000111110001001010010010000110110110100110101110001100110000000100011110001110100011100100111111011100010100110001111110001000111000111101000001000001010111000010001101101101111101110001000001111011001100111000000001011010101010010000001100110110111100111100111010010000010011001111101001010011001100001011111101100100111111001010011010110100010011000011111110101001011000111011111110100000110100110101111011100110001001010100101111010011110101111010100010010000011110001000111101010111001101001110110100100000111011100001,10111111110101111011111111111111111001111011111100110111100000101011111111111111101111111110111010111111111111111011011111111111101101111111111010111111101011011011111110111110111111111011110111101111111101111001111101101111111111111011011011111111101111110011010110110100101111111011111110010111110111111011111010111111111111111011010110111111101110111011110111001111101111111111011110110011101101111111111110010110111111100011001000111101101101111111111110100111011110011011111011110011111100010011011111110011111111111011111111100011101111111011011111111101101111110111001000111111111101111001111110111111100101101001111110110111101101011011100110100011101101001011011111001111100101101110111011100111111000011111010110111111011111111000100010010101111000111001111110111100011111010011001110101111101101111111010010000000111100011111011110010111111110101001001010111111011111111111011010111111101010111011110110110011101101111111110110110011111100101011001101110011101101111011001110011101101101011011011011111101101100011111111010110111101001111011111010010111001010011011001011101111100101110010001010111111101111001110011110111001100101111011011110000010011100111011110000110000101100111011111010110111111111111010111111110111101001111000111000010010011110101011001111111111111100101011111110110001111101111011111111110111101111111001111010010010111111111011010010000011111000011011111111111111101111111111111110110110111001101011111111110110101101101111011010010100111000000110011001101110100000000110111111110111101110101111111010111100100111111111111111110111101111111111010110110011111111101011111101111111101111101001111111110111101111111111111110110001011001111011011111110000101101111011101010111001100100111111011110111111101111010010111110110111101111111011111111111011101101101011111111111111101110111111011010000111101111101101111010111111111110101011011111111111101111110111011010010100101101111011111111111010101111111111011110100100101111111111101111110111101110111011011111111101,,,132,135,685,34.25,1008,122,12,992,563,56
2,93,10,400,2000,00000000000000010000000000010000000000000000000000000000100000000001000100000000000100000000001000000000000100000000100000000000000000000000100000000000010000000001000000000001000001101000010000000100000000000000000001010000000000101000000000000001001000000000100000000000000000000100100000100000000010000001000001000010000000000000000000000000100000100001000000000100010000000000000000000000000010100000010100010000100000000100000001000000001000000000000000010000000000010001101001000000000000000000000000000010000010100000001000000000010010000000000000000000000001000000000001100000000000000000100001001000000000100000000000000001000000000000000000000100000000000000000000000000000000000000000000100000010000000010100000000000000000100000000000000000001000000000000000100000000000000010000000010000000000001000000000000001010000000000000001000000001000000000000000000010010110000000000101000000000000000000110100000000000000000001100000001000100000000000001000000001000000001001000100000000100000110010000000000000001000000010010000000000000000010000010100010000000000000001001000000000000010100000010000000000000000100000001000000000000000010000101000100000000000000000000000000000000001000000000100000100000001000000000000000000010010000000010000000010000000000000000001001100001000010010000100000001000000000000000000000000000000000100000000000000000000100000000000000000000000001110000000000000000000110010000000001000001000100000100000000000100000000000000000001000000000000001000000010000101010001001000000000000000000000010010000010000000010000000110000010110100000000000000001000000000010000001000000000010000100000000000000000000000000010010000000000000000001000100000000000000000000000001001000000100000000000010000000000010000001000111010010001000100010000010000100000000000000001000000010000000000010000010101000001000110000000000000000100000000000000000000000000000000100000000000000100000000000000000000000000100000100001000000000000000000001000000000000000000000010000000000000000100,10111111100111111011111110110110011111110011111110011111110101111110011111101111100111100011111110110111111100000011111110111100000101111100100001101111011111110001011000011111101101111111000100110111111111110101011111100011101111111111111111101101101100000011110000101000000000000111110100110110100011000010000001100100000100000011000000111000100100111010000000110110111001101010000000100000000111110011011110110110111110000110110001100011101001010011001110011000001101011001111101111010011101001010000000101011000111110011011100110000111010000010001010111100100100000010010001110000000100100010110101111000000000110011101000000011111100101011011010010000001000100011010010000100001101100011000000110000011101100011110000110000011100110011000000000000101111000011010000110000001010000010000000011010001100011111000000000001111111011111111011110000001000000011011001010011111011101011000111110000001111111111111110010101001110000010110100001000111101100111011111111101100110001110010111100011111111111111100000011100001101011111111110010000001101011011000110010000000111101001111100110000001111010001011000110000001111110001011100111000000100011001111111111110001111001111000000110000111110001111111111111100001111000111010001110011111111110011111100110111001000000010000001111111111111111011111110111101101100000101111100111100001110100110000000010000001111111100101000111110001101111111000001111110111111111111011000111101101100110111111100111001111100110001000000111100101111111111011100101110111110001010000000110110000100100010101000101000100010000010111110101111110001100010000001111000010111110010100100110111000101100011100000111111011100111011000100110110100000001111011100111011000100100010111100110000000100010011000100111111000000000110011011001000111110000110001110000001011100101111110011110000001111100111111101001000111101100011101000110100000100001000001000000101011000010000000000110000001000000010010000000110001000011011000000010000001111100011000000000100000111000111001010000000,,,22,21,856,42.8,211,28,13,1789,828,46
3,90,13,400,2000,11111111111111111111111111111111111111101111100111111110111111111111111111111111111111111101101111111111111111111111111101111111111111101111111111111011111101111111111110111101111111100111111011101111111111111111101111111111111110101011111011111111111110111101111101111101111011111111011011100111111101111111111111111110111111111100111111111001111111111111101111111111111111111101111111111101111111011111111111110111111111111111111011111111111101111111111111111111111111111111111111111111111011111111111111111111111101111111111111111111011110111111101111111111111111101111111111111111110111011111011111101111011111111111101111011110111111111111111111111111111111110111111111111111111110111111111011111111111101111011110111111111111111011011101111011111101111111011111111111110011111111111111111111110111111111111101111111111111110111111111100011111111111111111011111111011110101111111111111111111111111111110101111111011111111111111111111111111111111111111111111111111111011110111110111111111111111111011111111110001111111110101111111011101101111111111111111001111111111111111111111111111111111111111111111111111011111111110111110111111111111111011011111111111011101101111111110110111011111111111111111111111111101101111111111111101111111101111101111111111110111111111110101111111110110111111101111100111111111111111111111111110111111111111011101111111111111111111011110011101110111111111111101111111111111111111111111111111111111110111111111111111111111111111111111111111111111111101101111101111111111110111111111111111111110111111111110101111111001111111111111111111101111111111111111111101111011111111111110111111111111110111011111111111111111111111111111110111111111110111111111111111011111111111011100111011111111101111101111111101111111111111111111111110111111111111111111111111111111111111011111011111111111111111111111101111011111111111111110110110111111111111110111111111111111101111111111111111011111111111111111111111111111111111111111111011111111111111011111111101111011111111111111111111,11011111110111111111111111111111110111111111110111011111111111111111111111111111110111111111111111111111110111111101111111011111110111111111111111011111110111111101111111011111111111110111111111011111111111111101111111111111110111111101111111111111110111111111111111011111111111111111111111011111111111111101111111111111110111111110111111011101110111111111111111011111110111111111111111011111111111111111111111111111111111111101111111111111110111111111111111111111110111111111111111011111110011111101111111111111111111111101111111111111110111111101111111111111110111111111111111011111111111111111111111101111111111111101111111111111111111111101111111111111111111111101111111111111111111111111111111011111111111111101111111001111110111111101111111011111111011111111111111011111010111111101111111011111110111111101111111111111110111111111111111011111111111111111111111111111111111111111111111011111111111111101111111011111110111111111111111111111110111111111111111011111111011111101111111011111110111111001111111011101110111111111111111111111111111111101111111111111110111111101111111011111111111111101111111011111111111111101111110111111110111111111111111011111110111111101111110011111110111111111111111111111111111111101111111111111111111111101111111011111111111111101111111111111110111111111111111010111111111111111111111111111110111111111111111111111110111111111111111011111111111111111111111111111111111111101111111111111110111111111111111111111111111111111111111011111111111111101111111101111110111111111111111011111111111111101111111001111110001111101111111111111110111111101111111011111111011111101111111111111100111111111111111111111110111111111111111011111110000111000011111011111111001110011111110111111011001111110111111111111111111111111111111011111111111111101111111111111111111111101111111111111110111111101111111001111110111111101111111111111110111111101111111011111111111111101111111111111110111111101111111111111110111111101111111011111110111111111111111011111111111111101111111011111,,,212,57,289,14.45,1828,142,7,172,147,85
4,69,50,400,2000,01000001010000001001000100000111100101111000101011000000000000100110010001000100000000000001011111000000000100000000100000010101000100000001000100100000000110000000001010101001001000010101000000111111110000001100100100110110010000000000000101010000001001000001110001110010011010001011100000001110010000000001101000000010000100010001010001010101000111110111000001011100100100100100000010110001001001100100000001001000000100001000100100001010010010000010001000100000010000001011010001010000100100000001110101011011000010100001100001110101010000100010000110000111000001010011110000001000110011000001000100110001000001100100000000001101000110010000010101000010100000000011101011001110010001000100001010010000000010100100011110001110000101000001010001000110000000011000001010101010110010101000001000010010010010000010100000000000010111000110100100000010100000100101001101000011100001001100001000000001100001100010100000100000010110000011010011000000000000000001100100111000111100001010001010001000100000101100000000000000010001010100100100000100101000001000001010000100000001000000000110110100100100000100001001100001001001000010011100000000000000000000000100010110110100010000001001000011001000110011010000010100100000110000010001001101000000010110011100001000000101101000011101010101100000000000110100001000000001000010000100010000010100000010010000010000010010010001101011111000010110011000100000101010000001010110100100000001100011000100010100000001000010000000000000101000000100001011000100001011000110000010001000110010000010010101100000100000110000010001100100011100110000100010100110100000111001101100000000000000011000011100011010000110110010110110000001001001011100000101000110000110000001010101001000010100110110000011010001010111110000001000101000110000100000100011000000010011110000100000100000001101000000001001001011010111010110000110110100101010000111010000100010000101000000100100001010000011100010000000000000000000000111011010001000001011000011000011000010111001001101000111100001010110,10000101110101011011101110111111101111011010100111110010111101001010010001000100101000101111111111001011111101011111100011110111111111001101001111110001011110001010011111111111011000011011100111111111110000011011111101111110101110001011111101110000111011111011110111110010101011111111100011011111110001101011101000000000111100111011110001111111111111110111101000011100100110101011000111111001111111101000000001011000111100001111100110111110100010001110000011110001011100001111111110010000111100001111110101111111111110001111100011111101011000011110011110101111100001110011110110101000100011100001000111111001001001001010000011111101000111111110010101000001101110001111101011011100110001001000001110111110101110000100011110101100101101010001110010111100111011111100001011101000110110001111011111111101110110001111100010000000111111001010110101000101101001100111000111110101110001001000001011100011111001101111101101100010101110001111010011000000101001111111100111111000100000001010100110101011100000101101000010000110111011111111100110111101111000001111000110100101110111101111100111110100110100011110011111101001111011011111010110000000101110001110111111110100101100010100010010100011011001011111010011110100100001111010010111001101111000011010010101001000101101101100010110110101101000000100111111111111111111111010000111111100110101011111110011111101111110011011101011111010100110011110111011111000111111110110101111111101100111001010110101101111111010011011110111111000101100011111000101001001111110011111000111110000111110010111100011111000100000011111100100011101100010100111110101110000101101001100010011100000011101111011111011101101101111111010000001011101111100000101000110010101001001011001000010110100111110001011010001010111100000001000100000110011100100000011000011010001100000100111100001101101100000001011000011010101101110100110110111111000001111011111100010101111000000001000000010000011111110001111110001000000110111001110011011111010111111101111000111111001111101001111100110010110,,,82,31,698,34.9,622,85,13,1378,613,44
5,35,20,400,2000,10010010000001001000011000000000101000100000111000100100100000000100000001001001001000010010010110011100110010111000010000100010101111100100000111000001001001000001010001101001111010100110100100001110001010101001000001000010000100100100101110101000000000000010010001000101000010000100110010000001000000100000000100000000001010101000001000000010111000000010110000000101101000100000010010000011001111101000000011000000101000101010001000000110001101000100000000000010000110000110011010000111000000000011111011000010010100000100110001001010000010000000010001000010001000000010000001000001100000001000101001010101000100000001010100000000101010000010100011010000100000100000000110100001101000000000010000001100011000001101000010000000110100000100010010011101110000001100000000100001101100001000100100000110111100111010010000001000010100001000010010001000010001000110000100000100100010111100000000000000111100100100000000110011010001010010100101000000000001001010000100001010010000000111110000101010001110000001100010001001011001100001101100000000100011000100100000001000000100011000001001110000000101010010110000000000010000101000101011000010000110010010101111101100011000001100000000000100011000100000101010101100100000010001010001010001101000101000000100001011001000100000000001000001010011000110000001101001000001111011010000001110000010100001100000010010101100110010010111010101000000010000100101010000100010110000001010110000000111011010100110100001100110000000011000110000101010011100101010000000110100011000000011100000000011010100010111000000001011100000001000001000101000110110010000000101100010000101100000000010011000000010010000101000010000001000001000000100001100011000000011101000010001100000101000110000111100101000001010000001000100000110001110000010000001010001010100001000000000000101001000010010000101000110001011000000010001001001011010011101110110000010011101100000011000001000000110010010001010001000000010000000000011100000010000000000011100000000010001000000001100010110101001000001,10111111110111111101111110110000110110110101111110111100110111111101100001011011010111111100111110011101110111111101111010101011110111111101100111011001010011101001111111111111010111101101100110011110110111111101110111111110110110110101111110101101110111000101110001011101000111001101110111011101110111111101110100111110110011101101111011111110010010000101111111001111110111101101111000011111010111100101011111111100010011110010011001011110010111111101000001001010010011000110111001001111010111001111111001010110010110100101110111011111100110000101111001010110011000000101111101011111111110001101111001011101111111100101111101011010101111000101100001011001100001110101101101010011101100000101111011011111111111110101111111001000110111111101110010011101010100011101000001110111110111111101100110010110110110110110111101011000010110010000010011011000010011100110110101001100010010111100000001011111110010100111000001010011010111010111101101011000010011000010001101011010010110000111110001011011100110000011100001011111010111100001101101010011100111000100110001011110100100010100011011110000010111111101111111111110110011111101101001011111010110010100111111101100010100001100111110000100010000101001101100111100110110011101110001010001010010101100100100011011010110101101000001011011010111001101101011111011010111110101110000011110010111111101100000110110010100110101111101010111010111011001101101011100010111110001111011011000010111011111100111011001010111011100011011011000110110011101101001011110110100011100000001011100010111111101111111011100010111100000001001011101110111111111111001011111010110001101110001010110111100000001011111011000010110001100001101011111001111011101000001111100010101100100101000111000110111111000001111011111111001111110001100000110010111010001110101011100000000000101101011010110100101011101101111011110010011000101011111011111010111111101111101001000111011101100011101011111101111100100111011011110000111111101110001011111111111010101111011111011110111111101111101011101,,,94,164,778,38.9,607,89,14,1393,689,49
6,47,12,400,2000,01011001100010011101111100011001000110100110100111110101110010110111111111101111010100111010010000110001111111101110001101101101000010000011111110110000010001111110010011100011001001111111110001001010111100000010101000110111111010000101100101101000011110001100001111111110000100001110010110010111001000011001001111010110101111010110101001111101001110100111111111110011101010111100010000111100110001111011000100101011100111101001111111001011011110110101010110011011110001001110001010001010011111101110111011010111111110111011111000111010111110000011110011100010111010111010101100011010101010001111011111001111110011111011011110010001100011110011101111110011001001110101110111110101100110110010110110100111000111101100111011000011001010110011110010100011111011111110111100111111001100101000100101111111111101001100010100110110100010110100001111101111110101010011010100101001011111100000101111110100111100111000101101101110101110001111101100110011111001110011011010011010011110111011101011011100001101101111101001001100010110101001101010101111011101010101110010111011110001110010011111001001110001111011101111011100100010000010111011111001000100111100011001001000111000100110000001101010111110111111110111001011010101110100101111101100111111101101111011101011111110111010001101100011111101011000100001001101011011011001010011101101101110111111000100101001101011101101110100110010111011101001111101011111100001010110100100101111100011101100111100110101101110000001001110111111111101011111001010011010010110111101111000101110111010110100111011100100101011011100111000001100000011011111111001000000000111101101000111010111011011111101011110111111001011111000110000101110001110010011111010011001011111111100111101100110110110011110011110110101011000010110111101111111110000110110111011001011010011101101100111110111111110110111101100111000101110001101010001110110111110011110010100100100110111101101101110111111011011111111101110100111010111011111011000111111101111111111010110101101100011111100011101100010,10111111111111111011111111111111111111111011111111111111100111111011111111111111101111111110111010111111111111111010011101111111110110101011111110111000110011111011110110100111011011111011110011111111111111111111111100011111111111011111111110111111111111111111011110111111101111111011111111111111111000111111111111111111111111111011111110111111111111111011111111111111101111111100110010111101111111111111001110111111101111111011111110111111011111111011111110111111111111111011111110111111111111111011111111111111101111111011111101111011101110001011111111100111101110111011111100111111101111111011111111111111111111111011111111110111111111111011111110110011101111110011110110111111111111111111111110101111001111111011111110100111111111111011110110100111111111111011111110111111001101111111111110111111111111011011111110111111100111111011111110111111101111111011111110111111111111101011111110111111101101111111111110111111111110111011111110110111111011111011111111111111111111111011111110111101101111111011111101111101001111111111111111111111111111111011110110111111100011110110111111111011110011111011111110111101111111111011111110111111001101111010111111111011111001101010100000111111101111111011111111011111111111111011111111111101101111111111111111111111101111111010011110111111101111111111110010011111101001001010111110011111111110111001001100111011101111111101111110110110101111111011111111111111111111110011101110101111101111111111111110111111101110111011011110111111101111111111011110111110101111111011111010111111101111110001111110101101101111111111111111111101101111111111111010100000101111111111111110111111101111111111111110111111001111111011111010111110011111111011111110111111111111111001111101101111101110111010111111111111101000110111111110111111100111110111111111111111110111111011101111110111111111111011111110111001111110011011110110111111111111111010111110101101111111111011111110111111001111111011111110111111001111111011111010111111101111111011011111111111111111111101011110100110,,,82,98,674,33.7,1192,95,7,808,579,71
8,53,25,400,2000,00001001001000000101100001000000000001100001001100010111011000100010100110110000100000100010000001000011100010110011000011000001010001100001001000010100100110100010000010000111010000101100111001000101110001101010000000111011001010000011110011000000010000100101000010000110110100011011000101000011000101101100100000010001010101000001001111101010001100000000000011100010000110110110100110110011110001000110010000010011000100101001011001110110000011100000000100100011000101000001000001111110001010111000010001101011101100100001000000111111000001000010011100011100101010001000010010001011100000000101010100000111100000010100100111110110010000000000000000000110001100000001100101000011000110001001101000100000000100011101110001010011110011000100010101000000010010111111110110010001101000101000010101111000001001000010000100000000010010011000111100101100001011011100010000010001100010110001000011111110000000010010100100000100110011011000101000001010000110100101100010001000010011000110010000001100011010000100100010010010101000100001001101000011010100111100001000110000001010110010111010111110101100100100100111100100101110011101100000011000101000000000101010010010110101101100110010100010101001100110010000000100110000010110001100101001111000000000000001100000010010011110010011001010010000001011110110010000001011110010000100101011010101000111010010010110000000101000001000111110101000001100100001000100011101100000101000010100010010010000011001000001010101010110001011111001000100001100001001000100000001100101000110100100000110100001000111011111101100110100011101001001000111010010001101010100001001100000111000011010110000011010001010001100011110011000001111010111100001000000001010010000101110111110001100100100111010001001010110000110010101101000100001000001010001010100111001010000000000001010101011101001011000100110010001001100001110111001001100000010100111000000010100011001000100000111010110010010101001000010010001101010100100100101100010101101100100001110100000110000010010111000000001010110,10011101001010000110001111111000001011100001011100101111011010100010110110101000100010100010110101001011101011111110100011001101011011100010011000011100101010100010000110101111010010101110111011001111111011101010100000101111111011100011110011100010010000100110111010011110111000011110000111000011001001101100100100000000010101000110001111101010001010000000100011100010001000110110000110100011110011000110010000011111001001101001011001101010001011111101100111101011000111100010100001111110001010111010110111101011101010100001000000101111001011000010111100101110101000111100110010100111100010100110110100001111001010010110100111110110011010000000100000101110001000010001101101101011001110001010101000101000001010111110110001010011111011000100010101101100011010111111110100100011101010101100110111101001011010000010100100000000001011011000101100101101001011010001110001001001100010110010000011111110001000010010011100101100111011011000001100100011000110100110111010001000011011111110010000101101011011000110110011111111101011100100111101001111011011111100011100110001011001110010111010101110101011100100100111101100101010011101100000111011110010011110101010011010111011101100110010100110101011100110110000101100111000010110011100100011111010000000100001100000011011011110010011101110010110001010110111111000001011110010111100101111011001000110110010011110000011111010001000111110101000001101100001101100011001100000111000101100010010010010111001001101011011110110001011101001011000001100001001100100001011100101100110101100111011100001001111101111101001111100111101101011100111010010111111101100001011100010111000011001110011111010001110100100011110011000101111100111101011000010101110010001101011111110111100101100111010011011011110101111010111100010100001100001110001010110011011011000001001111110101111111001011001110110111011111111111011111110111110101010100011111110111110100001011110000110010110101110101011110110111101101111100111100110100010101111101000111110110110101010011011111000110001101110,,,96,147,464,23.2,762,87,11,1238,377,30
11,34,19,400,2000,00111100101111101011011101111010011101111101111110111111101101101111001111101111110111111111110111011111111111111111101011111111101010111100111111101110011101101100111111111011111111111101101011111111110111111111001111111111111101111011111101111110101111111010111110111111111110110100110011000101111000111111101111110111100110111110111111111111001011011010101011011101111110111011111111111000101011101011111110110101111111001111111010111111111111111110110010111111110011111111101111111100011111111101011111111111110110100011011111101111011111110111111111111101111111111111111111101001111011111110111010111010101111111111110111111111100101110101111111101110011111110111111111101101111110110101111011111101100111011111100101101110111011111100101111111111101111111111100100110111011111101111011010111111100111011111011111111111110111101111010101100111111101111111111001101111111111111001110111111111101111111111110110111110101111111111111111101111111101011111111111110101111011111111111111100010101011110101111111110111011111101101110111110101110111110111111111011110111111110111011111111111110111100111110111010111110111111111111111111101111110111110111111111100111100111111111110111100111111111110111110111110111111111011110111111110100111111110111011011011101111101101111011100111111111011110110100011111111111101110110111111110111011101111110111110011111111111111011111111101100011111001111011011110111111111111111111111111111101011110111111110101110100111111111011111001111111111111110111111111010111110111011111111111110111011110111111110010001111110111110100111011111111111111110111001111110111100011111101111101111111011000111111111011111011111101101101110111111111011101110110011110111111100101011100111111111111111011001111111111111101111111101111101111011110111111110111001001111110101110010101010111111111011111111000111011111101101011111111010101101101011111010101111111011001110101011111111111010111111110011011101001110000111111110100100110110111011011110111111111111110111101101110111110,11111110111111101111111101111110111111101111111111111110111101111111111011111110111111111111111011111110111111111111111011111100111110101101111011111111111111101111111011111010111111101111111011111111111111101111101011111110111111101111111011111110111111101010110111111110111111111111110011111110111001111111101011110110111111101111111011111110111111111110111011011100111110101111111011111101111111101111111010111110111111101111111011111110111111111111111010111110110011111111111011111110111111111101011011111110111111111111111011111110111111111111111011111111111111101111111011101011111111101111111011111111111111101111111001111111111111101111111011101110011111101111111011111110011111110101111011111100101111100111100101111110111111111100101011111110111111111111111011010111111111101111111011111111101111101111111111111110111111111111111011111110111101111111111011111110111111111101111011111110111111101111111011111110111111101111111011101110111101011111111011110100111011101111111111111110111111101111111111110110111111101011111011111110111111111111111011111110111111110111111011111111111111101111111001111111110111101111111011111111111110101111111011111111111101101111111011111100111111101111111011111111111111101111111001111110100111101111111111011010111111101111111111101110111011111111111011111110111111101111111011111111111011101111000011111100111111111111111011111101110011101011111111011110111111101111111011111110111111101111111011111110111100100111111011111110111111111111111001111110010111100111111011111110111111011111111011110110001111101111111000111110111111101111111011111111111111101111111111111110111111101000111011111010111111101101101011111110111111011101111010111110111111101111111011111111111111100111101111111110011001111111101011111110111111111111111011011101111110101111011011111111100111101111111010111010111111111011111011111110101101001111011011111110111101100111111011111110010111101110011011101000110001101111110000100110110111011011111011111111111110100101101001111110,,,140,170,414,20.7,1589,168,10,411,246,59
12,23,21,400,2000,01100001110100100001100101100110011011111011110110011100011000101011111011000010001110011011011100101001001000010101001111111000110100010100101001101110001110110110110110011111011010011011101110111110111000011110101000110010011100101011000101111111010011110001011111000011111101100001110010110101111111110010110111110111100111111001111111011111100011111111011101101101110010110110001110111100101011101111010001001110110100110110100101101001100111001101111000011111001111101110111100100000000111011111000111100001111111111100011101101110011010101111110110111111101011111111001001110101101111011110001000100011110110001110001111110010000101111100000110110111101101111110111111110011001011101110000010011110111100100110100101101000000111101111001011011101111011011111111101001011110010110011101011100111001110100101111110101000110101001110000010111010100100110011111111111001011100000000001101111110000101011011010011001011100111011110111110111110000101111001100101100111100010011010111111100100010000110111011110111011011011011111111110011101100110001010111001111100101110000011001100111101110100000110111111000110010110011111111110110001011111110101110010010101010110101110011001110010111111011011001011111011111011000111100110110111100101110011100100111000100111011000101001001111001111001010101100100101101000001101001101001110010001111001000111011111111011011110010011110001100010111110100111100101100101011111010011011101010010110111110101110110011011011110100000110100111011001111000111111011011011101011111010110101110011001100111101111010011001111111111100111001010110111001100100011111111011110010100011011101110001111100001011111100001111001000101111011010100010010101001000010111111011001001010000111111011100111101101011110110011110101110001001101000111111011101111100000100111001001001000111011100101101011011101111011111000000010111010101001101011100000000001011111101011011101111111111110101011101011101111001101100111111110111011010001000100011101110101111000111101110110111111110011110,11111010110111101001110111110110111011111011111010011110111000101111111011111011101111101111111011101100101110100111001111111110111110011100111011111111111111101111111011111111111111101011111111111110111101001111101010111010011110101111101001111111111011101001011111001010111101101001111010110100111111100010110011111110100111111001111011011110100111111111111011111110111010111111101011111110101111111111111011101110110110110111101011111111100111101111111010011110101111101111111000100000000111101111100010110010011111111100111110000000011110101111111110111110101111101111101011111110101111111111001010100010110111101111001111110010100101111110001010110110101101101110111111110010101111101111001010011100111110101111101011111000010010101111001111011111111011101111111001001110111011100011111111010111001110101001111001101000110101001110000011111110100110111011111000111000011111100000001001111110000101101011011011001110110111101111111000111110100101101101100111110110100010011010111011100100110000100111011010111111111011101111111110011110100110001110111011111110111110001011101010111101110111101111111111100110110110001111111010111000111111101101111010111110111111111111011001110010111111011011001011111110011111101111100110111110100101111011101000111000100111100000000001001110001111101010111010100110101000001101001111001110110001101011000010000010111010101110110111110000100111111011101011101110101111111111110011111110110111101111111011111110111111101111100001111100110111011111011011111111111111101111111011111110110111001101111011111110111011111111111101111010111111101011100010111110111111111111101011111100110011111100001011111100111001011011000110100011100110001101011010111110111111101011111011111111111101101111111011111110111111101110000011111010111111100111111000001110111011011011000011111110111111001111111000001110000000101111110011011110111100001000011011111100000011101111111000011100000111110000010011111111101111111111111110111001100011111111111011100111111111111111111110111110,,,167,151,496,24.8,1196,156,13,804,340,42
14,57,48,400,2000,11111100111101001110101111110110011101111111011101001011001110001111111100101010110101101111101001110110111011100001100110000100011100111001010011101110010111011111101110101111001100101110110110110110010111010110101100111111110011001001011001110000010100110111001001110110011010101101011011111011111100001011000110101001110010011101100001101011101011100101101110000101011111001100110110001100100010110001110011000111111010111110111111110111101110100111010111101011100111111010110101101111101001110110101011000111101010100101110001010111001101111011101110011010001011101111010111111000001111111110010101000110101011111011111111110010011001110101111011110111001000001010100000011111001111111110111111111110111100101000111101110001110110101001011111011101001011010010001101011110111011111011011110100011110010101000011110111100110001101010111110110110111011111111111010010001111010000111101111010110010010101110111010000110010011110011010011111010010101000111001101011010111010011000001010010100101111000111110100100111111101111110010101001011011010100010101010001111011111010001100001111011011101111101001111011010101101011101100010111110111011100110111010100001101000001110111100011101101101111010011111000101110111011111010001011110001110010001101111101101110001101111010010001101011111100100010000111101001011110111001001000100110010100011110111000100111111100100110111011111011110100100111111110101011010100111110110101010101111010111111100110111101111101010101111110100111110110111000010000100111101101111110001011000011101011111011001100101101011010110000111001100110001011110111101001010101111000010011000001111010101001101111110101101101111010011011100100000010111101011000101111001011111111100011110000001001100011000111000111100100111011101111011010011001010011100001110111011100101110111110000001010011101011001111110111110000100101111010110101001111111111101011000111111101101000011100000100001011011110001111110000010100100010111100101011110110010000110111110100110011010011010010010111010,11111111111111111111111111111111111111111111010111111101101111111111111110111110111101011111110011110111111111110001111111110111111111011101010011111111111111111111101111111111101110011111111111110111111111000111110111111100111111111101110111111111111111111111101101111111011111111111111011111001111111011111011111111101111011111111111101111101101011110111111111011101111111111111111111001110110011111111101111101111111111111111111111111111111111101111111111111111110111111111111111111111111111111111111011000111111111111111111001111111101111111111110111011111101111111111111111111110001111111111010111000101101011111111111111110010011101111101111011111101001001101110110000011111101111111111111111111111111111111100111111110101110111111101111111111101011111011011000111011111111011011111010111111111111111111011010110111100111001111111110111111111111111111111111011010111111111111111110111111111110011111110111111110111011011010011010011111100011101110111101111111111111111111111101111111101111111000111110111110111111101111111010111101111111111110111100011001111011111011001111111111111111111011101101111111111111111111111111110111011111110100111111011110101111111011110111111111101101111111111111111111101110111011111011101111110011111111111111111111101111001111111110011001111111111111110011101111111101111111111100111100010111011110111110111100111111111001110111111111111011111000110111111111101111111111111111111111111111111111111111111111111111111101111111111111110111111111111111111100110111111111111110001111110111111111111111001111111111111110111011111101111111101011111111111101111111111111111111111111111111111101101111110111101111111110011110110111001010111111011111111111111111111111111011111110101111111111101111101111111111111111111111111111001111111111110111111111101110111111111111001001001111111011101111110111111000111111111100111111101111111011101111100111011111111000011110101110111011111010001110110000001110101011111110001101100110011000111111111110111011111011110010010111101,,,131,17,582,29.1,1187,47,3,813,535,65
