Logs,GUID,Predecessors,CPU CPI,Error,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,IP Address,Bit-0 Sample,Phase 3,End Time,Boot ID,Base Sample,Bit-1 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-15-53/log,02-03-15-53-67,"02-03-15-40-2,02-03-15-43-19,02-03-15-46-36,02-03-15-50-19",7.692385,,1,67,1,62:7E:C8:91:70:EC,a6d454a2-b03c-4c05-b3d9-4165e16e82f6,2021-02-03 23:53:36,30,2,67,63,169.254.76.1,out/02-03-15-53/bit0_samples67,-1,2021-02-03 23:54:29,e58a3ccf-202f-4aee-8504-44ece3382d4b,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-44,"02-03-15-02-8,02-03-15-06-4,02-03-15-09-38,02-03-15-12-84,02-03-15-16-56,02-03-15-19-19,02-03-15-23-81,02-03-15-26-97,02-03-15-29-70,02-03-15-33-79,02-03-15-36-30,02-03-15-40-100,02-03-15-43-30,02-03-15-46-90,02-03-15-50-10",7.719203,,1,44,-,D6:45:1F:D4:B5:16,12339041-14ea-4887-b99c-e705c0ff7b10,2021-02-03 23:53:36,20,1,44,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,9f6c912c-8e73-403c-9e79-a13747e91214,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-6,"02-03-15-06-60,02-03-15-09-14,02-03-15-12-35,02-03-15-16-19,02-03-15-19-22,02-03-15-23-66,02-03-15-26-23,02-03-15-29-26,02-03-15-33-76,02-03-15-36-40,02-03-15-40-22,02-03-15-43-23,02-03-15-46-15,02-03-15-50-29",7.952662,,1,6,-,FE:86:6B:97:77:CA,337f9285-9b81-46dc-baf8-49129dc7c633,2021-02-03 23:53:36,30,3,99,16,169.254.76.1,-,6,2021-02-03 23:54:20,2b042aa6-9cdf-4be1-973f-ba148651d508,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-40,"02-03-15-12-16,02-03-15-16-46,02-03-15-19-53,02-03-15-23-84,02-03-15-26-88,02-03-15-29-62,02-03-15-33-63,02-03-15-36-54,02-03-15-40-99,02-03-15-43-100,02-03-15-46-87,02-03-15-50-52",7.780103,,1,40,-,26:4D:14:F1:84:48,50415e3b-12ac-4109-b1b0-e42778f4e15e,2021-02-03 23:53:36,20,1,40,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,54bd32c3-08db-4704-b62a-0141b4bd7848,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-10,"02-03-14-59-56,02-03-15-02-100,02-03-15-06-79,02-03-15-09-91,02-03-15-12-92,02-03-15-16-58,02-03-15-19-13,02-03-15-23-42,02-03-15-26-5,02-03-15-29-8,02-03-15-33-12,02-03-15-36-48,02-03-15-40-13,02-03-15-43-44,02-03-15-46-10,02-03-15-50-46",7.967770,,1,10,2,32:30:5A:1B:47:A4,80b21578-725b-44ea-99b7-4b2638936504,2021-02-03 23:53:36,30,2,93,10,169.254.76.1,-,-1,2021-02-03 23:54:29,20b0e900-f097-44db-9fbd-d6c18c10ac3d,-,out/02-03-15-53/bit1_samples10,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-78,"02-03-14-55-94,02-03-14-59-41,02-03-15-02-40,02-03-15-06-49,02-03-15-09-75,02-03-15-12-50,02-03-15-16-16,02-03-15-19-46,02-03-15-23-24,02-03-15-26-76,02-03-15-29-68,02-03-15-33-95,02-03-15-36-55,02-03-15-40-82,02-03-15-43-66,02-03-15-46-72,02-03-15-50-49",7.827339,,1,78,-,A6:9B:18:88:83:5F,2d0d7340-4b8e-46d7-a115-6d863a5f0eaf,2021-02-03 23:53:36,20,1,78,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,24f6fab7-5283-4295-81ad-04b88116cde8,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-37,"02-03-15-12-14,02-03-15-16-99,02-03-15-19-69,02-03-15-23-87,02-03-15-26-92,02-03-15-29-4,02-03-15-33-60,02-03-15-36-31,02-03-15-40-20,02-03-15-43-87,02-03-15-46-56,02-03-15-50-69",7.779027,,1,37,-,8A:0E:A3:63:61:24,1aa3f4c8-729f-4884-b008-d6e41e2b97d8,2021-02-03 23:53:36,20,1,37,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,ce7396de-0b63-4663-9269-fe107990d01f,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-43,"02-03-15-06-91,02-03-15-09-95,02-03-15-12-75,02-03-15-16-53,02-03-15-19-75,02-03-15-23-58,02-03-15-26-29,02-03-15-29-88,02-03-15-33-50,02-03-15-36-88,02-03-15-40-85,02-03-15-43-96,02-03-15-46-37,02-03-15-50-66",7.698253,,1,43,-,86:29:A8:3F:F5:30,c9731c39-fd1f-46dd-9154-269eea5c1da1,2021-02-03 23:53:36,20,1,43,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,d1c4f113-3be8-424f-9643-ef9227900a52,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-90,,7.867540,,1,90,3,46:83:36:7E:1C:93,92986b8d-fa2e-40ca-8c99-e2863f7d3617,2021-02-03 23:53:36,30,2,90,13,169.254.76.1,out/02-03-15-53/bit0_samples90,-1,2021-02-03 23:54:29,791813de-c165-4664-a8b8-a386d1a95d18,-,-,No,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-75,"02-03-14-35-75,02-03-14-38-91,02-03-14-42-99,02-03-14-45-64,02-03-14-49-85,02-03-14-52-66,02-03-14-55-67,02-03-14-59-87,02-03-15-02-98,02-03-15-06-52,02-03-15-09-54,02-03-15-12-33,02-03-15-16-31,02-03-15-19-95,02-03-15-23-73,02-03-15-26-32,02-03-15-29-56,02-03-15-33-75,02-03-15-36-25,02-03-15-40-84,02-03-15-43-70,02-03-15-46-29,02-03-15-50-75",7.785345,,1,75,-,E2:1A:4B:B0:AB:EB,7092694b-7dc1-41f7-9b78-6236cdda30f4,2021-02-03 23:53:36,20,1,75,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,081c28a9-3d5c-4db1-8b4c-4a67ade8bb54,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-86,"02-03-15-12-24,02-03-15-16-81,02-03-15-19-63,02-03-15-23-52,02-03-15-26-75,02-03-15-29-91,02-03-15-33-89,02-03-15-36-43,02-03-15-40-80,02-03-15-43-51,02-03-15-46-93,02-03-15-50-33",7.734789,,1,86,-,36:DD:3C:38:D8:73,df729290-5ac9-41ac-9ea1-04bf22c5b107,2021-02-03 23:53:36,20,1,86,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,ce78c81d-8512-4828-9427-dff4b3880baf,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-69,"02-03-15-46-19,02-03-15-50-94",7.871500,,1,69,4,E2:45:57:DB:CF:B1,029def65-147d-4d9d-ad64-a2caf38aff36,2021-02-03 23:53:36,30,2,69,50,169.254.76.1,-,-1,2021-02-03 23:54:29,302c07a2-3edf-404b-a4bb-3b368401f367,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-92,"02-03-15-09-52,02-03-15-12-83,02-03-15-16-70,02-03-15-19-67,02-03-15-23-91,02-03-15-26-14,02-03-15-29-11,02-03-15-33-31,02-03-15-36-67,02-03-15-40-73,02-03-15-43-14,02-03-15-46-2,02-03-15-50-81",7.806103,,1,92,-,A2:C1:80:1C:41:35,9cf8c2d9-1fb8-4ed9-b4ae-bb9ffdca2d49,2021-02-03 23:53:36,20,1,92,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,25f040b7-5de5-4887-a01a-cc384dbee960,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-4,,7.735764,,1,4,-,F6:75:88:59:A9:EC,91170c6a-f60d-4fa9-8c15-f97c4f331ec4,2021-02-03 23:53:36,30,3,56,36,169.254.76.1,-,4,2021-02-03 23:54:20,4fb463ca-42ec-4b45-af1a-a84766b13138,-,-,No,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-20,"02-03-15-33-40,02-03-15-36-62,02-03-15-40-25,02-03-15-43-25,02-03-15-46-51,02-03-15-50-28",8.287296,,1,20,5,FE:76:F7:2E:DA:03,bec33471-04eb-49f8-8f8d-9340ca75204b,2021-02-03 23:53:36,30,2,35,20,169.254.76.1,-,-1,2021-02-03 23:54:29,39aae192-947a-4bc0-80c6-9fa299b5a550,-,out/02-03-15-53/bit1_samples20,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-17,"02-03-15-16-85,02-03-15-19-50,02-03-15-23-64,02-03-15-26-28,02-03-15-29-77,02-03-15-33-53,02-03-15-36-56,02-03-15-40-21,02-03-15-43-68,02-03-15-46-4,02-03-15-50-100",7.683185,,1,17,-,12:2F:02:B8:FB:3E,65703172-d7dc-4d4c-a694-4db0fe6e8bc7,2021-02-03 23:53:36,20,1,17,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,5cee8f9b-754d-4ce0-a4ac-d7ac8eb7703e,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-79,"02-03-15-09-71,02-03-15-12-67,02-03-15-16-92,02-03-15-19-92,02-03-15-23-51,02-03-15-26-18,02-03-15-29-37,02-03-15-33-18,02-03-15-36-91,02-03-15-40-51,02-03-15-43-76,02-03-15-46-49,02-03-15-50-45",7.778033,,1,79,-,1E:37:FE:41:A2:03,6e00011a-ca65-4815-9e30-cdf0a1e067fd,2021-02-03 23:53:36,20,1,79,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,94610e0c-a012-42ca-8bc7-bf310a34a065,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-54,"02-03-14-52-98,02-03-14-55-89,02-03-14-59-53,02-03-15-02-81,02-03-15-06-98,02-03-15-09-40,02-03-15-12-74,02-03-15-16-14,02-03-15-19-94,02-03-15-23-76,02-03-15-26-67,02-03-15-29-42,02-03-15-33-54,02-03-15-36-79,02-03-15-40-97,02-03-15-43-18,02-03-15-46-31,02-03-15-50-65",7.699446,,1,54,-,EA:54:5F:19:3E:9E,c2d60656-498e-4367-8378-c870c71415be,2021-02-03 23:53:36,20,1,54,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,1548e860-682b-4d41-8148-d3a1041658a7,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-42,"02-03-15-02-51,02-03-15-06-96,02-03-15-09-81,02-03-15-12-81,02-03-15-16-27,02-03-15-19-71,02-03-15-23-44,02-03-15-26-82,02-03-15-29-75,02-03-15-33-93,02-03-15-36-39,02-03-15-40-78,02-03-15-43-56,02-03-15-46-79,02-03-15-50-39",7.784150,,1,42,-,22:1F:7A:6C:A9:2A,105ef371-b5d5-4f75-9ef9-1ed318d0de7b,2021-02-03 23:53:36,20,1,42,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,9950daa0-79c5-4de0-9266-0c3bca647e78,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-89,"02-03-15-02-80,02-03-15-06-12,02-03-15-09-32,02-03-15-12-6,02-03-15-16-68,02-03-15-19-81,02-03-15-23-36,02-03-15-26-30,02-03-15-29-84,02-03-15-33-94,02-03-15-36-28,02-03-15-40-63,02-03-15-43-64,02-03-15-46-30,02-03-15-50-23",7.877480,,1,89,-,9A:67:3D:73:F8:C5,70e80d2d-38fc-4c5f-b41d-cb94a9dbf04a,2021-02-03 23:53:36,20,1,89,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,a6a6d915-c89b-4e44-9388-b25637872da7,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-9,"02-03-15-12-34,02-03-15-16-74,02-03-15-19-90,02-03-15-23-63,02-03-15-26-64,02-03-15-29-74,02-03-15-33-87,02-03-15-36-82,02-03-15-40-46,02-03-15-43-21,02-03-15-46-98,02-03-15-50-9",7.702414,,1,9,-,A2:5F:C1:C8:5B:0F,525aee8c-6d1f-4905-881f-0b6a47728197,2021-02-03 23:53:36,20,1,9,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,8868b740-00e4-4f0e-ac6a-9ad8d9159327,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-84,"02-03-15-09-68,02-03-15-12-87,02-03-15-16-51,02-03-15-19-62,02-03-15-23-100,02-03-15-26-24,02-03-15-29-16,02-03-15-33-68,02-03-15-36-5,02-03-15-40-59,02-03-15-43-99,02-03-15-46-60,02-03-15-50-22",7.710930,,1,84,-,4E:F5:6D:EC:9D:F2,35d50f6e-e684-4b04-8674-76e5f9f1f5d4,2021-02-03 23:53:36,20,1,84,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,124d3fda-f204-4b7e-9ed5-41ea4af530e4,-,-,Yes,DEFAULT,-,-
out/02-03-15-53/log,02-03-15-53-88,"02-03-14-59-67,02-03-15-02-68,02-03-15-06-30,02-03-15-09-26,02-03-15-12-26,02-03-15-16-60,02-03-15-19-65,02-03-15-23-98,02-03-15-26-15,02-03-15-29-53,02-03-15-33-77,02-03-15-36-10,02-03-15-40-28,02-03-15-43-54,02-03-15-46-27,02-03-15-50-73",7.767942,,1,88,-,5A:C4:0A:F2:52:D0,5876e259-52a2-491c-85dc-41a65fe35c2c,2021-02-03 23:53:36,20,1,88,-1,169.254.76.1,-,-1,2021-02-03 23:54:10,999abe19-1ac8-4ce0-b13b-e306d8919ae6,-,-,Yes,DEFAULT,-,-
