Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
2,11,8,10,50,00100110000100000000000000000000100000001000000001,11111111111111011111111111111111111111111111111111,,,0,0,42,84.0,7,0,0,43,42,97
3,48,31,10,50,00001000000001000000000101001001000000011100001011,11111111111111111111111111111111111101111111111111,,,0,0,37,74.0,12,0,0,38,37,97
4,45,40,10,50,00001000100010100011101010010000000001010000000000,11111111111111111111111111111111111111111111111011,,,0,0,37,74.0,12,0,0,38,37,97
5,56,21,10,50,11001001100101001101011010000001111010100100110010,11111111111111111111111111111111111111111111111111,,,0,0,27,54.0,23,0,0,27,27,100
6,61,60,10,50,00101000000000000100000000000110001001000001000000,11111111111111111111111111111111111101111111111111,,,0,0,41,82.0,8,0,0,42,41,97
7,74,43,10,50,11111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111,,,0,0,0,0.0,50,0,0,0,0,-
9,51,50,10,50,11110111101111010101011111111011111011101011111111,11111111101111111111111111111111111111111111111111,,,0,0,9,18.0,40,0,0,10,9,90
11,86,15,10,50,10000000010000100000000000000010000000101001010000,11111111111111110111101111111111111111111111111111,,,0,1,40,80.0,8,0,0,42,40,95
12,64,47,10,50,00101100011100101111001110000011011110011011001101,11111111111111111111111111111111111111111111111111,,,0,0,23,46.0,27,0,0,23,23,100
14,72,44,10,50,00001000010001100101010101001000000000000000000110,11111111111111111111110111111111111111111111111111,,,0,0,37,74.0,12,0,0,38,37,97
15,93,92,10,50,01110010011011111110011100101111001001000111111110,11111111111111111110111111111111111011101111111111,,,0,0,16,32.0,31,0,0,19,16,84
17,55,30,10,50,11111011110001101011111101110000111111110110010111,11111111111111111111111111111111111111111111111111,,,0,0,15,30.0,35,0,0,15,15,100
19,63,49,10,50,11100010001110011101110010111110100110111110111101,11111111111111111111111111111111111111111111111111,,,0,0,18,36.0,32,0,0,18,18,100
20,67,46,10,50,00100000010010001000010000010101101101010010010000,11111111111111111111111111111111111111111111111111,,,0,0,35,70.0,15,0,0,35,35,100
21,77,66,10,50,00000100100000000000000000000001000000100000000000,11111111111101111111110011011111101111111111110111,,,0,0,40,80.0,4,0,0,46,40,86
22,78,53,10,50,10000111100110100100110000000100000000111000001000,11111111111111111111111111111111111111111111111111,,,0,0,34,68.0,16,0,0,34,34,100
23,59,27,10,50,00000000000000000100010001000010000000000100000100,11111111111111111111111111111111111011111111111111,,,0,0,43,86.0,6,0,0,44,43,97
25,54,25,10,50,00000010100100001001010001100000000001000100001010,11111111111111111111111101111111111111111110111111,,,0,0,36,72.0,12,0,0,38,36,94
27,70,52,10,50,11111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111,,,0,0,0,0.0,50,0,0,0,0,-
