Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,Pvalue,Mean Diff
975,149,0,9,968,6093,3245,981,6141,3028,0.735812215001095,48
1246,197,0,8,997,6002,2721,957,6050,2876,0.705028253541528,48
1332,212,0,9,1000,7282,6330,988,7330,6491,0.867476453416622,48
2218,379,0,9,969,6874,6878,930,6922,5826,0.86949826020077,48
2714,483,0,9,983,6459,3826,1000,6508,4192,0.785721900400205,49
1139,177,0,9,1000,6413,3670,1000,6463,4031,0.771850286304305,50
1284,204,0,1,980,6237,3192,1000,6288,3339,0.728338634069054,51
2496,433,0,6,989,6068,3054,996,6119,3298,0.720774839900752,51
277,37,0,9,996,6122,2781,997,6175,3256,0.696056032132453,53
383,53,0,9,981,6350,4355,922,6405,4793,0.793796887225644,55
1293,205,0,9,1000,6517,4272,946,6572,4389,0.779602817615047,55
2386,410,0,9,942,6101,3203,988,6157,3165,0.699459467305727,56
1156,180,0,9,951,6458,4057,1000,6515,4129,0.758502069730539,57
2408,416,0,1,990,6102,3089,1000,6159,3282,0.689972800020601,57
1830,303,0,9,1000,6466,3745,977,6524,4594,0.75870698787981,58
1723,285,0,6,935,6285,3350,926,6345,3468,0.704375969435464,60
1903,317,0,9,943,6538,8878,932,6598,4512,0.853431247608511,60
2482,430,0,6,976,6166,3435,968,6226,6497,0.799378070479448,60
923,141,0,9,983,6553,4301,993,6614,4193,0.749651514271705,61
2557,448,0,9,942,6051,2626,1000,6113,2487,0.593778492951847,62
1673,276,0,9,968,6693,4338,963,6756,4432,0.752343810047683,63
1697,280,0,9,1000,6072,2498,955,6136,2938,0.604732924582196,64
2663,470,0,9,999,5940,1877,953,6004,2566,0.531196231956175,64
584,84,0,8,982,6454,4018,1000,6520,4445,0.728734383646154,66
2369,407,0,6,999,6586,4499,1000,6652,4328,0.738283595789849,66
1426,231,0,9,978,6977,5557,1000,7044,6401,0.803600082843974,67
804,123,0,7,967,6464,3598,973,6534,6713,0.774578319928724,70
2466,426,0,9,1000,6357,4023,970,6429,4290,0.70103749132333,72
274,37,0,6,996,6122,2781,992,6195,2278,0.522098463337296,73
271,37,0,1,996,6122,2781,938,6197,2901,0.562267984048569,75
2252,386,0,9,970,6525,4210,983,6600,4709,0.710578861734517,75
2323,399,0,4,935,6116,2923,1000,6191,3738,0.621885664798736,75
728,108,0,9,1000,6294,3877,953,6370,5097,0.711765125633524,76
1633,270,0,9,939,6594,4153,1000,6670,4769,0.707851897911607,76
1244,197,0,4,997,6002,2721,931,6079,2525,0.519397832046899,77
2078,349,0,7,1000,6383,3551,969,6463,3699,0.624742116737527,80
2602,457,0,2,967,6835,5648,974,6915,4944,0.739995331155177,80
2238,384,0,9,934,6178,3420,950,6259,3049,0.587719380933104,81
2370,407,0,9,999,6586,4499,935,6667,4315,0.686201531661587,81
2469,427,0,6,973,6038,3142,951,6119,3111,0.570059396353446,81
2470,427,0,9,973,6038,3142,971,6119,3281,0.578443103034228,81
2637,465,0,1,1000,6377,3954,978,6458,4129,0.656058819907452,81
234,32,0,3,979,6590,4592,980,6672,4692,0.69594112086488,82
1228,194,0,9,943,7383,6287,989,7465,7002,0.786353088770357,82
1598,265,0,5,1000,6075,3252,954,6158,3303,0.575972184058041,83
641,94,0,8,995,7102,6274,993,7186,16043,0.877886583679907,84
2561,449,0,4,1000,6228,3651,995,6312,3942,0.621613636878707,84
2495,433,0,3,989,6068,3054,973,6153,2853,0.524136542652966,85
2446,422,0,9,969,6548,4250,958,6635,4278,0.654372717930726,87
2531,441,0,9,972,6271,3120,986,6358,3463,0.559208695674762,87
2627,462,0,9,1000,6556,4792,985,6646,4711,0.673130177598672,90
266,36,0,4,1000,6296,4566,966,6387,16716,0.870227736531124,91
2574,451,0,9,976,6246,3654,982,6338,4683,0.627933455999395,92
661,97,0,9,988,6439,3862,971,6533,4036,0.598622552054943,94
871,134,0,3,1000,6407,4184,1000,6503,4602,0.625553736119854,96
1770,293,0,1,1000,6205,3042,970,6301,3251,0.499024459588365,96
2095,353,0,2,1000,6445,4489,1000,6541,4395,0.629025896754012,96
2614,459,0,9,964,6327,4322,937,6423,3994,0.614957455330058,96
298,40,0,9,986,6591,6019,989,6689,4811,0.689510589803343,98
1773,293,0,6,1000,6205,3042,985,6304,3449,0.498003444108727,99
1885,313,0,9,1000,6303,3951,1000,6402,4295,0.591736429189353,99
1525,255,0,8,980,6321,3950,1000,6425,4322,0.576238699018775,104
1175,184,0,8,969,6098,2355,1000,6203,2940,0.381265310103722,105
1521,253,0,9,991,6342,4076,1000,6447,4413,0.581340374400197,105
2159,365,0,9,1000,6498,4318,954,6604,4763,0.606939109865312,106
710,105,0,8,1000,6324,3541,951,6431,3711,0.515220872469566,107
866,133,0,5,975,6504,4521,949,6611,4672,0.609951763569154,107
917,140,0,9,978,6830,5143,1000,6938,6348,0.677350948956995,108
2172,368,0,9,1000,6297,3212,962,6405,3663,0.488212455381315,108
564,81,0,8,906,6465,4710,963,6574,13994,0.819420933199576,109
1234,195,0,9,977,6955,5677,976,7065,6212,0.682999168854795,110
1520,253,0,8,991,6342,4076,960,6456,4256,0.546043352061244,114
2,1,0,2,957,6122,2725,990,6237,2695,0.349519029936609,115
2580,452,0,9,995,6435,4501,1000,6551,3680,0.52880953426625,116
331,45,0,9,982,6321,3452,989,6438,4881,0.538834826919073,117
2271,389,0,9,1000,6169,2356,1000,6286,5133,0.512561116326356,117
2744,491,0,2,1000,6230,3353,945,6347,7663,0.665917952845825,117
2325,399,0,6,935,6116,2923,996,6234,3729,0.437672673767821,118
52,7,0,3,1000,6358,4346,920,6477,18142,0.846294898970267,119
1124,175,0,6,990,6169,2912,980,6288,3389,0.403631519455681,119
2535,442,0,9,911,6344,4532,983,6463,4358,0.560971522654111,119
1298,206,0,9,971,6044,2675,964,6166,2898,0.33618117809229,122
1894,315,0,9,974,6853,6006,980,6976,14324,0.804340966939541,123
382,53,0,8,981,6350,4355,968,6475,4630,0.539487064766224,125
1757,291,0,2,1000,6845,4613,968,6971,5340,0.576008113287977,126
674,99,0,9,1000,6696,4251,925,6823,4772,0.538927099920808,127
1502,248,0,8,986,6634,4607,988,6762,6190,0.602306238330349,128
2036,340,0,9,1000,6358,3868,968,6490,4453,0.483356665766109,132
2407,416,0,0,990,6102,3089,958,6234,3718,0.394968929865219,132
1446,235,0,9,1000,7352,9441,930,7490,6649,0.708984416692753,138
1939,324,0,0,1000,6257,3187,998,6399,3354,0.332235344420173,142
2461,425,0,9,933,6541,4179,1000,6685,4576,0.469758503831339,144
2409,416,0,2,990,6102,3089,1000,6247,3469,0.324822305942769,145
2630,463,0,9,942,6284,3147,1000,6429,4127,0.382533498818836,145
1080,167,0,6,962,5971,2305,991,6117,2747,0.203018198716218,146
1112,172,0,9,998,6357,3483,1000,6504,3735,0.363111666836532,147
485,69,0,9,1000,6371,4085,941,6522,4113,0.417534965280957,151
973,149,0,6,968,6093,3245,930,6244,3437,0.325665192340105,151
545,78,0,9,1000,6179,2944,1000,6332,3718,0.30780640994983,153
819,126,0,9,1000,6145,3222,962,6299,4113,0.357323230356063,154
1326,211,0,9,1000,6197,3218,968,6351,7766,0.567939012426641,154
1206,191,0,9,1000,6219,3312,935,6374,3834,0.342930199482465,155
2569,450,0,9,936,6332,3754,1000,6495,5748,0.457489072194929,163
1497,247,0,8,1000,6709,4483,950,6873,5177,0.455704838289922,164
1321,210,0,9,961,6278,3733,950,6444,4673,0.391403674649208,166
1614,267,0,9,975,6467,3964,963,6633,4810,0.407496534141305,166
1422,230,0,9,959,6314,3194,913,6482,4288,0.338435678633097,168
1826,302,0,9,1000,6857,4747,1000,7025,5837,0.480210410425559,168
2550,447,0,9,993,6340,3463,975,6508,5059,0.390999110691158,168
889,136,0,8,1000,6651,4359,984,6820,5696,0.458642630217239,169
868,133,0,8,975,6504,4521,970,6677,5092,0.428441860516693,173
1150,179,0,9,1000,6721,4862,991,6894,9716,0.615945190859503,173
1910,319,0,9,939,6109,3174,1000,6282,4033,0.2925579413777,173
2053,344,0,2,983,7028,6151,1000,7201,5838,0.520846807935387,173
1385,224,0,2,1000,6719,5054,941,6894,8551,0.586111136890093,175
2361,405,0,9,942,6288,3400,988,6469,8239,0.52488487767293,181
2605,457,0,9,967,6835,5648,970,7018,6264,0.499615603324907,183
2083,350,0,9,1000,6106,3306,994,6292,5104,0.334667729720842,186
614,89,0,8,969,6697,4727,1000,6885,5131,0.397677007588127,188
1078,167,0,3,962,5971,2305,984,6160,2841,0.106914422268941,189
2094,353,0,1,1000,6445,4489,971,6634,6927,0.473769759799416,189
364,50,0,9,936,6455,4256,1000,6648,4684,0.342412463855146,193
1992,332,0,9,966,5860,1810,1000,6053,2620,0.056886683787567,193
2727,486,0,9,1000,6608,4075,980,6801,4899,0.341253970043798,193
1526,255,0,9,980,6321,3950,963,6516,4383,0.303423530013791,195
2195,373,0,9,1000,6550,3979,951,6747,4619,0.314124357557115,197
2753,493,0,9,1000,6357,4234,933,6554,4483,0.321601349354149,197
262,35,0,9,995,6245,3630,1000,6443,3668,0.225794028351515,198
890,136,0,9,1000,6651,4359,1000,6849,4543,0.320159263122332,198
1166,182,0,9,967,6155,3108,918,6356,3514,0.189439925467187,201
2590,454,0,9,967,6214,3674,970,6419,6860,0.412318057527848,205
1357,217,0,9,970,6417,4380,969,6627,4570,0.301847604239287,210
2623,461,0,9,936,6334,3425,1000,6544,4214,0.227835888725177,210
749,112,0,9,947,6474,4631,995,6687,4977,0.328820207357003,213
869,133,0,9,975,6504,4521,985,6718,4706,0.30479415319252,214
1714,283,0,9,989,6334,3338,990,6550,4339,0.214729907659789,216
1918,320,0,9,978,6414,3858,1000,6630,12481,0.601535645262576,216
9,1,0,9,957,6122,2725,1000,6339,3649,0.135196640034862,217
617,90,0,2,994,6307,3690,933,6524,17431,0.709602779888235,217
2146,362,0,9,958,7164,5579,979,7381,12559,0.621975326031571,217
1593,264,0,7,1000,6712,4854,949,6930,16612,0.697499007211114,218
2105,354,0,9,1000,6359,4134,971,6577,8557,0.473643978382209,218
1573,261,0,9,1000,6642,11756,1000,6866,13570,0.693233531384358,224
1775,293,0,9,1000,6205,3042,1000,6432,3714,0.135089170283116,227
1513,251,0,8,932,6580,4257,1000,6810,5036,0.277452885401768,230
2456,424,0,9,996,6671,4263,967,6902,5093,0.276778140314352,231
1843,305,0,9,983,6581,10391,963,6813,12680,0.659297323489539,232
748,112,0,8,947,6474,4631,968,6708,4790,0.277294655213825,234
1242,197,0,1,997,6002,2721,994,6237,4734,0.174896042777854,235
1162,182,0,0,967,6155,3108,987,6391,12595,0.568013060740422,236
1457,238,0,4,979,6004,2792,995,6240,3659,0.107070581694696,236
1862,309,0,3,969,5988,2864,998,6225,3224,0.084747231565049,237
112,14,0,9,1000,6584,4244,964,6822,9718,0.484803738088878,238
2191,372,0,9,969,7019,5614,930,7259,17649,0.692246930976491,240
1725,285,0,9,935,6285,3350,980,6527,3945,0.147514965485398,242
58,7,0,9,1000,6358,4346,953,6602,4666,0.232541469937589,244
1734,287,0,9,974,6691,4824,1000,6935,5207,0.280142943506597,244
492,70,0,9,973,6475,3715,982,6721,10156,0.476358667097583,246
642,94,0,9,995,7102,6274,982,7350,7480,0.424879880482311,248
687,101,0,9,1000,6099,3468,1000,6347,3959,0.13644174552253,248
941,144,0,8,1000,6695,4788,952,6945,5981,0.309630809798078,250
1082,167,0,9,962,5971,2305,977,6223,2905,0.034386215666619,252
18,2,0,9,1000,6448,3939,966,6702,4378,0.177002941595191,254
2324,399,0,5,935,6116,2923,971,6371,4063,0.114986020204331,255
2245,385,0,9,1000,6833,4767,978,7090,15689,0.623806961465343,257
407,57,0,9,1000,6684,4533,986,6942,5315,0.244969362139649,258
1781,294,0,9,1000,7408,7155,1000,7666,12578,0.572978552189112,258
1543,257,0,9,1000,6196,3509,1000,6456,7798,0.336478668802614,260
591,85,0,9,973,6449,4190,960,6715,13355,0.555862843567996,266
962,147,0,9,975,6188,2907,950,6460,5609,0.183550811032371,272
2413,416,0,9,990,6102,3089,970,6375,4120,0.09766954016555,273
755,113,0,9,1000,6427,3820,1000,6708,4119,0.113913056086181,281
972,149,0,5,968,6093,3245,994,6377,3668,0.0693114275384,284
1117,173,0,9,975,6386,4414,977,6670,4907,0.179050807342853,284
863,133,0,1,975,6504,4521,951,6790,14598,0.563566664692975,286
585,84,0,9,982,6454,4018,984,6748,5123,0.156971036645471,294
1762,291,0,9,1000,6845,4613,1000,7140,5358,0.187208871975891,295
1126,175,0,9,990,6169,2912,975,6467,3982,0.058796767337299,298
2733,488,0,2,979,6171,3224,1000,6471,5288,0.126938942861103,300
1981,330,0,9,998,6573,4318,977,6874,9890,0.382671073531864,301
746,112,0,3,947,6474,4631,1000,6776,14510,0.531838609890793,302
520,74,0,9,1000,6143,3429,986,6449,5034,0.114089966919746,306
1997,333,0,9,990,6479,4408,998,6785,4840,0.140681953433514,306
705,104,0,9,964,6164,2871,976,6471,10688,0.386537767714017,307
2306,395,0,9,985,6749,5437,1000,7066,6622,0.24362043271152,317
2735,488,0,9,979,6171,3224,964,6498,4119,0.051772240243126,327
2756,494,0,9,980,7043,5222,970,7371,6448,0.217525650884529,328
1355,217,0,5,970,6417,4380,998,6747,14926,0.503369884305863,330
1459,238,0,9,979,6004,2792,973,6341,4076,0.033376773809145,337
2665,471,0,5,1000,6593,4346,960,6938,25948,0.684457632551898,345
1455,237,0,9,1000,6368,3526,930,6719,4514,0.058423431990283,351
2312,396,0,9,939,6349,3608,949,6702,5342,0.09236240820081,353
1100,170,0,8,1000,6404,4037,991,6759,17340,0.530240362574383,355
1870,310,0,9,956,6440,3583,1000,6795,4511,0.053574419661123,355
2705,481,0,9,1000,6825,5277,968,7180,6107,0.168437799182981,355
2675,473,0,9,1000,6295,3791,972,6652,5085,0.077987995141232,357
1516,252,0,1,960,17000,326354,961,17361,64185,0.973179078963804,361
389,54,0,9,1000,6549,4407,986,6914,5811,0.115340611904202,365
1865,309,0,9,969,5988,2864,1000,6356,4130,0.021371931793162,368
2366,406,0,9,976,6769,5145,1000,7149,6184,0.1373913799913,380
2436,420,0,9,982,6775,5511,982,7156,6042,0.144481540152217,381
2002,334,0,9,993,6327,3693,963,6732,13355,0.364079420024957,405
2555,448,0,4,942,6051,2626,1000,6456,15367,0.411953896518144,405
2497,433,0,9,989,6068,3054,940,6479,4855,0.027096790169437,411
1943,324,0,5,1000,6257,3187,984,6672,14507,0.380804454472887,415
1015,156,0,8,977,6829,5158,954,7250,16177,0.443451460589666,421
21,3,0,4,1000,6119,2765,992,6556,7268,0.076842131575947,437
213,28,0,9,980,6304,3776,1000,6757,8317,0.117699529095471,453
1507,249,0,9,958,6385,3656,969,6844,12162,0.261050689010672,459
127,16,0,9,1000,6839,4877,972,7299,5961,0.06129971084456,460
1382,223,0,9,1000,6239,3468,932,6706,4837,0.01549284801449,467
1695,280,0,6,1000,6072,2498,989,6553,15266,0.328316147422102,481
2479,429,0,9,1000,6755,5150,1000,7237,6930,0.077698116531771,482
626,91,0,9,991,6537,4312,982,7023,13692,0.288754456052756,486
2450,423,0,9,1000,6425,3794,979,6917,17179,0.381536232901518,492
839,129,0,9,979,6350,3394,996,6843,11028,0.17814413399598,493
902,138,0,6,978,6553,4466,985,7047,31442,0.625547696113847,494
910,139,0,9,997,6985,5331,974,7479,8200,0.113920321730485,494
2087,352,0,0,990,16882,320983,1000,17376,38429,0.961658667902123,494
1703,281,0,9,978,6377,3649,1000,6891,7772,0.059070961189731,514
1021,157,0,9,999,6493,3666,961,7009,14646,0.289101594722059,516
2277,390,0,9,968,6429,4650,955,6960,5664,0.02487795876294,531
1742,288,0,9,1000,6570,4645,1000,7155,20931,0.388438193916019,585
2326,399,0,9,935,6116,2923,949,6714,14254,0.205950380854775,598
1786,295,0,9,961,6868,4589,936,7508,6616,0.014716152736927,640
333,46,0,4,990,16349,321066,1000,16997,130737,0.953075609704406,648
1451,236,0,9,1000,7008,5661,952,7681,21394,0.347551913058945,673
970,149,0,1,968,6093,3245,1000,6780,12995,0.105441770851825,687
1048,162,0,3,1000,17073,319177,959,17796,10555,0.942941721810883,723
905,139,0,2,997,6985,5331,963,7740,12880,0.092256667282938,755
230,31,0,9,961,7611,13612,958,8390,22227,0.354879434581262,779
26,3,0,9,1000,6119,2765,1000,6901,12025,0.045312448212425,782
2086,351,0,9,1000,6222,3592,984,7029,14878,0.098279379462225,807
1050,162,0,6,1000,17073,319177,1000,17914,34206,0.933988386925574,841
1039,161,0,1,1000,16577,321702,973,17451,17326,0.931654573270883,874
1498,247,0,9,1000,6709,4483,971,7600,21488,0.205941222375764,891
2230,383,0,9,1000,6436,8252,965,7332,20342,0.203951647010182,896
2403,414,0,9,986,6212,3848,995,7124,20551,0.169208190072087,912
722,107,0,9,974,6360,3857,1000,7279,13091,0.033615218618199,919
743,112,0,0,947,6474,4631,869,7418,17568,0.124929434594807,944
775,117,0,7,1000,7644,13075,995,8605,26000,0.29754048369022,961
1864,309,0,7,969,5988,2864,962,6970,28266,0.283950457017529,982
1821,301,0,9,991,6910,16025,985,7916,22828,0.257320490493401,1006
2327,400,0,0,1000,6488,4443,986,7628,43395,0.412027479118698,1140
1038,160,0,9,976,6444,3772,995,7722,32719,0.221308516306774,1278
340,47,0,7,970,16875,324760,905,18210,64975,0.900257148750646,1335
711,105,0,9,1000,6324,3541,939,7694,43400,0.335146986852261,1370
2044,342,0,5,1000,9521,105060,1000,10937,5620,0.67048951684398,1416
1389,224,0,9,1000,6719,5054,979,8212,26279,0.081054457239953,1493
530,76,0,5,998,16708,321247,948,18218,19639,0.882214084253581,1510
537,77,0,7,957,6311,3880,939,7903,50710,0.337678114827309,1592
1895,316,0,0,1000,16394,318744,970,18049,227363,0.894224481506162,1655
1736,288,0,1,1000,6570,4645,901,8229,66341,0.454069719704432,1659
348,48,0,7,984,19482,417066,970,21282,328391,0.915533977342339,1800
2043,342,0,3,1000,9521,105060,944,11567,23478,0.548519056584893,2046
1041,161,0,3,1000,16577,321702,942,18655,34605,0.839159424239354,2078
1674,277,0,1,999,16934,315396,972,19423,208100,0.835780908061873,2489
174,23,0,5,949,17140,327214,957,19778,167026,0.824816175071271,2638
2510,436,0,6,970,17180,321575,994,20038,16790,0.782274819005243,2858
2730,487,0,9,979,6558,13304,969,9453,101094,0.376974494837569,2895
62,8,0,4,994,6703,5078,960,9618,5596,0.0,2915
644,95,0,7,931,6796,4921,978,9844,4110,0.0,3048
1927,322,0,2,1000,7362,6460,981,10436,6255,0.0,3074
2649,467,0,5,1000,16504,314955,853,19636,16220,0.753603585490427,3132
799,122,0,2,953,17448,329576,955,20658,25950,0.764434256325334,3210
891,137,0,1,993,6937,5470,925,10170,8503,0.0,3233
1373,221,0,5,1000,7097,16192,997,10355,23647,0.000338301317159,3258
1926,322,0,0,1000,7362,6460,995,10684,4791,0.0,3322
2420,418,0,0,1000,16648,320145,962,20047,42156,0.739386788373139,3399
1839,305,0,2,983,6581,10391,967,10023,5302,0.0,3442
808,124,0,1,1000,7056,6030,982,10617,8396,0.0,3561
214,29,0,1,972,6646,5664,991,10213,5613,0.0,3567
1974,329,0,7,1000,6480,3769,1000,10115,5394,0.0,3635
773,117,0,1,1000,7644,13075,1000,11329,8440,1.12e-13,3685
2707,482,0,2,995,6901,5175,960,10600,4271,0.0,3699
2302,395,0,2,985,6749,5437,969,10450,4997,0.0,3701
1721,285,0,1,935,6285,3350,922,9996,4797,0.0,3711
1804,298,0,7,1000,6577,4668,967,10326,7264,0.0,3749
2137,361,0,1,981,6831,5446,956,10607,4373,0.0,3776
741,111,0,8,1000,16598,321457,968,20392,10749,0.70921810278071,3794
765,115,0,8,950,16846,328184,994,20642,79009,0.728640575626323,3796
2263,388,0,5,985,7113,6354,938,10918,5235,0.0,3805
2334,401,0,1,986,6348,3557,958,10218,20316,8.360874e-09,3870
2583,453,0,4,994,16599,321266,981,20476,182065,0.74108013578349,3877
1340,214,0,5,988,6995,5808,956,10906,10125,0.0,3911
2507,436,0,0,970,17180,321575,935,21108,146192,0.729984570514538,3928
2290,393,0,1,1000,6629,4272,939,10561,7144,0.0,3932
378,53,0,1,981,6350,4355,1000,10291,10671,0.0,3941
343,48,0,0,984,19482,417066,959,23433,77337,0.770299267685822,3951
2178,370,0,0,1000,7562,10114,985,11517,26120,9.969698691e-06,3955
1866,310,0,0,956,6440,3583,973,10412,5032,0.0,3972
1178,185,0,2,967,6595,4530,960,10590,4355,0.0,3995
650,96,0,3,1000,6922,5763,984,10937,13829,0.0,4015
1347,216,0,0,967,6856,10013,1000,10894,5958,0.0,4038
1557,259,0,7,1000,7258,6452,969,11339,10514,0.0,4081
2706,482,0,0,995,6901,5175,1000,11017,5184,0.0,4116
1836,304,0,7,936,7158,5788,982,11275,5732,0.0,4117
149,19,0,8,1000,6526,5505,958,10653,4606,0.0,4127
667,98,0,8,1000,6876,5913,1000,11014,12017,0.0,4138
2284,392,0,1,1000,6823,4845,992,10983,14123,0.0,4160
1980,330,0,7,998,6573,4318,988,10739,15452,1e-15,4166
1620,268,0,7,955,6904,6153,950,11072,6368,0.0,4168
567,82,0,2,997,6702,4615,1000,10880,5992,0.0,4178
2180,370,0,3,1000,7562,10114,981,11748,21418,3.5167742e-08,4186
1108,172,0,1,998,6357,3483,953,10545,5380,0.0,4188
204,27,0,7,1000,7304,12039,946,11502,8665,0.0,4198
2330,400,0,3,1000,6488,4443,952,10691,7027,0.0,4203
1915,320,0,4,978,6414,3858,957,10625,6493,0.0,4211
1033,160,0,2,976,6444,3772,1000,10660,4701,0.0,4216
1999,334,0,4,993,6327,3693,929,10556,13670,0.0,4229
457,66,0,2,955,7116,17889,958,11357,5893,5.714e-12,4241
1107,172,0,0,998,6357,3483,976,10612,6682,0.0,4255
723,108,0,0,1000,6294,3877,966,10550,4583,0.0,4256
406,57,0,8,1000,6684,4533,965,10951,7050,0.0,4267
1538,257,0,3,1000,6196,3509,1000,10498,5006,0.0,4302
563,81,0,7,906,6465,4710,984,10774,9537,0.0,4309
2391,412,0,0,1000,7277,6213,974,11589,7220,0.0,4312
237,32,0,7,979,6590,4592,960,10914,6158,0.0,4324
629,92,0,5,952,7185,6114,985,11518,11697,0.0,4333
1510,250,0,8,948,6516,4546,973,10865,5074,0.0,4349
935,144,0,0,1000,6695,4788,1000,11057,6308,0.0,4362
857,132,0,3,961,7227,11537,988,11600,11483,0.0,4373
1680,278,0,0,985,6327,4579,972,10724,119198,0.250748667160188,4397
196,26,0,5,1000,6723,5317,964,11121,8493,0.0,4398
411,58,0,7,992,6526,3854,945,10924,5297,0.0,4398
2262,388,0,4,985,7113,6354,970,11520,10627,0.0,4407
1360,218,0,5,1000,7133,5871,1000,11552,5083,0.0,4419
198,26,0,7,1000,6723,5317,996,11148,11413,0.0,4425
2261,388,0,3,985,7113,6354,961,11547,11789,0.0,4434
431,62,0,6,1000,6206,3216,929,10642,7892,0.0,4436
23,3,0,6,1000,6119,2765,971,10556,9300,0.0,4437
2711,483,0,2,983,6459,3826,981,10907,16510,1e-15,4448
2472,428,0,1,987,7175,14724,993,11625,17190,7.44666e-10,4450
1343,215,0,3,986,7673,6660,986,12137,8049,0.0,4464
996,153,0,5,1000,6654,5158,971,11120,5704,0.0,4466
1066,165,0,1,1000,6834,5248,984,11300,5832,0.0,4466
1892,315,0,6,974,6853,6006,953,11327,8007,0.0,4474
2691,478,0,5,1000,6669,4757,980,11146,17893,7.5e-14,4477
619,90,0,7,994,6307,3690,946,10797,5719,0.0,4490
397,56,0,2,989,6915,5005,977,11409,5819,0.0,4494
995,153,0,2,1000,6654,5158,959,11152,5523,0.0,4498
2145,362,0,7,958,7164,5579,975,11664,5748,0.0,4500
1416,229,0,8,1000,7061,5444,1000,11564,6014,0.0,4503
982,151,0,3,1000,6653,4593,1000,11168,13050,0.0,4515
628,92,0,1,952,7185,6114,937,11702,15876,1e-15,4517
1436,233,0,8,996,7227,5854,1000,11745,11379,0.0,4518
1615,268,0,0,955,6904,6153,989,11430,16492,2e-15,4526
844,130,0,5,981,7636,13820,1000,12163,32184,4.7468590438e-05,4527
2189,372,0,3,969,7019,5614,978,11565,10147,0.0,4546
2428,419,0,4,984,6638,4994,1000,11185,17989,3e-14,4547
415,59,0,6,992,6386,3523,1000,10956,7674,0.0,4570
119,16,0,0,1000,6839,4877,892,11423,5077,0.0,4584
1911,320,0,0,978,6414,3858,977,11001,14437,0.0,4587
1564,260,0,6,985,7250,6510,942,11847,8139,0.0,4597
2138,361,0,2,981,6831,5446,986,11440,7050,0.0,4609
896,137,0,8,993,6937,5470,990,11553,28765,8.18431443e-07,4616
1035,160,0,4,976,6444,3772,1000,11060,13003,0.0,4616
410,58,0,6,992,6526,3854,1000,11153,8775,0.0,4627
707,105,0,2,1000,6324,3541,987,10956,6281,0.0,4632
1202,190,0,8,1000,6615,4571,1000,11253,17879,5e-15,4638
2281,391,0,6,987,6621,7438,1000,11261,15753,0.0,4640
1448,236,0,1,1000,7008,5661,971,11653,22003,2.66731e-10,4645
2389,411,0,6,997,6831,4780,966,11476,27164,1.98499157e-07,4645
767,116,0,0,991,6867,14083,940,11521,11481,3e-15,4654
1361,218,0,8,1000,7133,5871,933,11797,5073,0.0,4664
2546,446,0,0,989,6725,5417,974,11390,7539,0.0,4665
232,32,0,1,979,6590,4592,990,11259,10637,0.0,4669
898,138,0,0,978,6553,4466,942,11224,8718,0.0,4671
1912,320,0,1,978,6414,3858,948,11092,10103,0.0,4678
1201,190,0,6,1000,6615,4571,981,11296,17288,1e-15,4681
1609,267,0,2,975,6467,3964,1000,11149,8377,0.0,4682
2487,432,0,0,991,6227,3529,994,10909,6602,0.0,4682
1650,273,0,5,954,6596,5250,999,11280,8065,0.0,4684
2101,354,0,2,1000,6359,4134,994,11050,7624,0.0,4691
297,40,0,8,986,6591,6019,965,11296,6685,0.0,4705
2415,417,0,2,982,6376,3483,922,11085,5255,0.0,4709
2102,354,0,3,1000,6359,4134,979,11072,11283,0.0,4713
2242,385,0,4,1000,6833,4767,956,11548,5027,0.0,4715
1712,283,0,6,989,6334,3338,1000,11058,5971,0.0,4724
1200,190,0,0,1000,6615,4571,977,11346,14230,0.0,4731
1311,209,0,2,1000,6391,4079,992,11123,14192,0.0,4732
1363,219,0,2,1000,6717,4760,972,11455,23012,4.66083e-10,4738
2586,454,0,0,967,6214,3674,979,10972,12025,0.0,4758
1559,260,0,0,985,7250,6510,1000,12020,14625,0.0,4770
1639,272,0,0,1000,6895,5398,985,11665,8464,0.0,4770
2028,339,0,5,948,7327,6545,963,12099,7844,0.0,4772
1834,304,0,3,936,7158,5788,979,11934,4911,0.0,4776
789,120,0,2,1000,6918,5248,974,11700,15999,0.0,4782
778,118,0,0,1000,7036,5660,959,11826,15344,0.0,4790
1090,169,0,1,1000,7068,5589,987,11862,12004,0.0,4794
1611,267,0,5,975,6467,3964,1000,11265,13923,0.0,4798
1589,264,0,2,1000,6712,4854,982,11511,14965,0.0,4799
73,9,0,7,993,6210,2703,972,11022,19745,1.13e-13,4812
613,89,0,7,969,6697,4727,1000,11512,6290,0.0,4815
227,31,0,6,961,7611,13612,951,12453,13480,9e-15,4842
1955,326,0,5,1000,6366,3323,928,11208,12276,0.0,4842
2777,500,0,3,1000,6575,4205,1000,11421,13989,0.0,4846
1313,209,0,5,1000,6391,4079,987,11239,11801,0.0,4848
1572,261,0,7,1000,6642,11756,980,11497,11077,0.0,4855
620,90,0,8,994,6307,3690,960,11177,13048,0.0,4870
571,82,0,8,997,6702,4615,923,11582,12026,0.0,4880
14,2,0,5,1000,6448,3939,983,11329,5624,0.0,4881
2114,356,0,4,956,6213,3245,1000,11095,7142,0.0,4882
141,18,0,7,1000,6414,3921,999,11297,11909,0.0,4883
