Logs,Boot ID,MAC Address,Base Sample,Phase 1,Phases,Bit Sample,Start Time,End Time,Id,Request ID,Success,Error
out/latrun-07-06-14-00-1536/log,fd36388b-43d8-4ac9-ad49-c7a1291e6bd6,5A:E8:8A:50:97:A6,out/latrun-07-06-14-00-1536/base_samples26,26,1,out/latrun-07-06-14-00-1536/bit_samples26,2020-07-06 21:00:59,2020-07-06 21:01:09,26,8b226618-3976-4e73-ad17-da7f379ed5ae,1,
out/latrun-07-06-14-00-1536/log,60ae7593-1fcd-4b00-a077-1f2ec3e5c819,4A:B5:30:92:A5:98,out/latrun-07-06-14-00-1536/base_samples46,46,1,out/latrun-07-06-14-00-1536/bit_samples46,2020-07-06 21:00:59,2020-07-06 21:01:09,46,bcad764d-8ff4-4a89-b195-aa35585a926c,1,
out/latrun-07-06-14-00-1536/log,01e912a2-ba55-4e45-8b8a-a18db1b2d3b3,AE:CE:C8:B3:A5:A2,out/latrun-07-06-14-00-1536/base_samples70,74,1,out/latrun-07-06-14-00-1536/bit_samples70,2020-07-06 21:00:59,2020-07-06 21:01:09,70,ed14b720-ff88-4803-b21a-19bdea8139dc,1,
out/latrun-07-06-14-00-1536/log,6a05e0fd-49b6-4b5d-836f-0ef9a69db883,A6:60:B2:8E:45:3C,out/latrun-07-06-14-00-1536/base_samples86,86,1,out/latrun-07-06-14-00-1536/bit_samples86,2020-07-06 21:00:59,2020-07-06 21:01:09,86,ecc9a977-bc35-4198-a2d4-1cbfc29a83f7,1,
out/latrun-07-06-14-00-1536/log,7940b560-4d24-4430-afe6-a09386e423d3,F6:AC:F2:45:43:72,out/latrun-07-06-14-00-1536/base_samples16,16,1,out/latrun-07-06-14-00-1536/bit_samples16,2020-07-06 21:00:58,2020-07-06 21:01:09,16,caf67692-a0e2-420d-ba4d-e610e8aeda93,1,
out/latrun-07-06-14-00-1536/log,9a2422d1-25b2-4294-b576-96891a4afdd0,5E:BD:26:70:A8:EF,out/latrun-07-06-14-00-1536/base_samples28,72,1,out/latrun-07-06-14-00-1536/bit_samples28,2020-07-06 21:00:59,2020-07-06 21:01:09,28,223c2bcc-6723-481e-a92c-dd7e71fd6482,1,
out/latrun-07-06-14-00-1536/log,e9c249f1-7256-4ab3-954e-ba386e9ac670,AE:98:AE:1C:82:EC,out/latrun-07-06-14-00-1536/base_samples56,56,1,out/latrun-07-06-14-00-1536/bit_samples56,2020-07-06 21:00:59,2020-07-06 21:01:09,56,4e0f9a29-19c1-47ad-bfdc-f826c7e3bbb0,1,
out/latrun-07-06-14-00-1536/log,2b1f96f4-ea76-40b6-806f-18ceb6dd5c18,0E:46:65:BE:59:58,out/latrun-07-06-14-00-1536/base_samples14,48,1,out/latrun-07-06-14-00-1536/bit_samples14,2020-07-06 21:00:59,2020-07-06 21:01:09,14,cd05365d-6ced-498f-b045-e5291a459e7e,1,
out/latrun-07-06-14-00-1536/log,2df33f87-5093-46f3-86fe-b2e7a63d6605,A6:7C:4A:BA:A6:19,out/latrun-07-06-14-00-1536/base_samples82,82,1,out/latrun-07-06-14-00-1536/bit_samples82,2020-07-06 21:00:59,2020-07-06 21:01:09,82,e873bc2e-f297-4a99-87ab-5c2805c76409,1,
out/latrun-07-06-14-00-1536/log,23caacc2-de1e-4db8-a85f-ff8f1c91ddb7,6E:D5:73:C4:86:A2,out/latrun-07-06-14-00-1536/base_samples66,66,1,out/latrun-07-06-14-00-1536/bit_samples66,2020-07-06 21:00:59,2020-07-06 21:01:09,66,34d7fead-56fd-41c2-bd36-34d6d1d589e3,1,
out/latrun-07-06-14-00-1536/log,448e3108-084e-45f4-89a2-009627887631,3E:F6:EE:92:35:03,out/latrun-07-06-14-00-1536/base_samples62,62,1,out/latrun-07-06-14-00-1536/bit_samples62,2020-07-06 21:00:59,2020-07-06 21:01:09,62,b8877d7b-1624-42a8-8664-7aab58e00d07,1,
out/latrun-07-06-14-00-1536/log,f59d4841-a6a2-4bff-8b7d-6330df4f20cb,5E:24:ED:9C:C7:98,out/latrun-07-06-14-00-1536/base_samples44,58,1,out/latrun-07-06-14-00-1536/bit_samples44,2020-07-06 21:00:59,2020-07-06 21:01:09,44,6db4c92e-b1de-4206-8aaa-71aab0c8b521,1,
out/latrun-07-06-14-00-1536/log,2c6ba0c4-2899-4438-891b-9a94521a1113,46:1E:53:80:32:DA,out/latrun-07-06-14-00-1536/base_samples5,95,1,out/latrun-07-06-14-00-1536/bit_samples5,2020-07-06 21:00:59,2020-07-06 21:01:09,5,736909c4-adf4-46c7-adba-4c5837c9ae32,1,
out/latrun-07-06-14-00-1536/log,1f2cf437-6bc7-4d45-9600-42aac2387970,8A:6D:A4:76:F6:F6,out/latrun-07-06-14-00-1536/base_samples72,111,1,out/latrun-07-06-14-00-1536/bit_samples72,2020-07-06 21:00:59,2020-07-06 21:01:09,72,c1989b3a-d446-4e96-9a68-e68bfa927886,1,
out/latrun-07-06-14-00-1536/log,64823f94-4c10-4ea4-8d7f-bbfd5a8d0a47,D2:30:34:3D:69:38,out/latrun-07-06-14-00-1536/base_samples76,76,1,out/latrun-07-06-14-00-1536/bit_samples76,2020-07-06 21:00:59,2020-07-06 21:01:09,76,158a1dc7-9760-45a3-b1f5-bb3a25169968,1,
out/latrun-07-06-14-00-1536/log,68f74acf-6afd-40a9-963e-9233b8983f4f,4E:15:B0:44:FA:05,out/latrun-07-06-14-00-1536/base_samples6,6,1,out/latrun-07-06-14-00-1536/bit_samples6,2020-07-06 21:00:59,2020-07-06 21:01:09,6,a261109c-3153-4a6e-9c5e-a26242feb1e1,1,
out/latrun-07-06-14-00-1536/log,5e6ccdaa-4f5f-4e77-be8d-9de680afb809,66:5C:B3:16:54:C3,out/latrun-07-06-14-00-1536/base_samples64,80,1,out/latrun-07-06-14-00-1536/bit_samples64,2020-07-06 21:00:59,2020-07-06 21:01:09,64,541cbca9-0527-4c9f-9914-87b7da3fe8a8,1,
out/latrun-07-06-14-00-1536/log,5861be60-2dfa-4046-85bb-d14cc9cf9ca1,A6:FD:0B:0C:5E:65,out/latrun-07-06-14-00-1536/base_samples2,2,1,out/latrun-07-06-14-00-1536/bit_samples2,2020-07-06 21:00:59,2020-07-06 21:01:09,2,daf71a15-f881-4018-9892-8d2160942370,1,
out/latrun-07-06-14-00-1536/log,868ac0f5-6ce7-446e-ab8f-10366260c917,7A:2D:9B:FA:0F:01,out/latrun-07-06-14-00-1536/base_samples88,89,1,out/latrun-07-06-14-00-1536/bit_samples88,2020-07-06 21:00:59,2020-07-06 21:01:09,88,7e6a4b4a-7c58-4f30-bb69-2c09d9893979,1,
out/latrun-07-06-14-00-1536/log,edb868ba-91c1-4320-9640-28eca453469f,02:80:EE:98:5B:4F,out/latrun-07-06-14-00-1536/base_samples96,98,1,out/latrun-07-06-14-00-1536/bit_samples96,2020-07-06 21:00:59,2020-07-06 21:01:09,96,f881d6db-22c0-4537-8fe5-8ce395f0a262,1,
out/latrun-07-06-14-00-1536/log,9f5cb504-310e-4c2b-bcae-94a6c8b110bd,3E:E5:28:42:96:14,out/latrun-07-06-14-00-1536/base_samples32,36,1,out/latrun-07-06-14-00-1536/bit_samples32,2020-07-06 21:00:59,2020-07-06 21:01:09,32,1b9010a4-2e3e-463e-81f3-1beb5d85c3ef,1,
out/latrun-07-06-14-00-1536/log,8cc2211d-d485-41e5-9e09-527864d047e1,96:BD:0F:2A:9E:5E,out/latrun-07-06-14-00-1536/base_samples94,94,1,out/latrun-07-06-14-00-1536/bit_samples94,2020-07-06 21:00:59,2020-07-06 21:01:09,94,ecfeac26-7ef9-4a90-bbb7-3331863edeb8,1,
out/latrun-07-06-14-00-1536/log,9e92abff-b582-462e-81fb-3f5994dabf17,F6:FD:90:9E:29:29,out/latrun-07-06-14-00-1536/base_samples20,24,1,out/latrun-07-06-14-00-1536/bit_samples20,2020-07-06 21:00:59,2020-07-06 21:01:09,20,67df3930-e6b7-4ae0-9189-b975a6cfb55c,1,
out/latrun-07-06-14-00-1536/log,9eb1ffeb-54d6-4a15-8813-c02825420bdc,CE:27:4C:5D:D4:57,out/latrun-07-06-14-00-1536/base_samples8,93,1,out/latrun-07-06-14-00-1536/bit_samples8,2020-07-06 21:00:59,2020-07-06 21:01:09,8,e190f7b7-5228-4ab4-afe3-f8191d78436e,1,
out/latrun-07-06-14-00-1536/log,53d75294-0634-479f-9988-b3cf56862a92,16:11:BA:9B:19:D8,out/latrun-07-06-14-00-1536/base_samples40,57,1,out/latrun-07-06-14-00-1536/bit_samples40,2020-07-06 21:00:59,2020-07-06 21:01:09,40,f4f4cb01-f7af-4a66-9980-ff7d538f3f0e,1,
