Logs,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-13-13-12/log,e92fcf9b-04cb-450f-a252-91521a44c866,D6:59:CA:FC:91:B9,1,1,2020-08-13 20:11:51,2020-08-13 20:12:04,1,33ce1f62-4a76-4281-8ff6-b0091c49ea8a,1,,-,-
