Logs,GUID,Predecessors,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start
out/09-17-14-04/log,09-17-14-04-500,09-17-14-04-804,a2ffc8e6-af09-4012-952f-86b3118367b4,6E:49:07:D9:1B:04,-1,-1,-1,0,2020-09-17 21:04:59,2020-09-17 21:04:59,500,acf0d9e9-5166-42de-bd13-478d02eafa00,0,INVALID_STIME,-,-,-,Yes
