Logs,GUID,Error,IP Address,Success,Id,CPU CPI,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,End Time,Boot ID,Predecessors,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Tag,Channel,Bit-0 Pvalue,Bit-1 Pvalue
out/02-02-23-34/log,02-02-23-34-1,,169.254.76.1,1,1,7.953802,22:0B:2E:11:2F:0A,280185aa-c0d6-47a3-adc4-fa5abf56269c,2021-02-03 07:34:40,30,3,87,42,5,2021-02-03 07:35:23,02ec2db5-1142-4209-8fb1-e4e2c2f9d9e1,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-84,,169.254.76.1,1,84,7.992113,52:21:EB:6B:A2:F7,e2218911-4c2e-473a-8641-270566bd8f70,2021-02-03 07:34:40,30,3,84,54,18,2021-02-03 07:35:32,1dd07d32-0f73-48d2-9b6e-5ce860253009,,-,-,-,No,DEFAULT,1,-,-
out/02-02-23-34/log,02-02-23-34-78,,169.254.76.1,1,78,7.988064,02:58:CF:44:EB:09,cf78c101-68ea-47da-8e4e-015154a6bb55,2021-02-03 07:34:39,30,3,78,75,19,2021-02-03 07:35:32,c455e9a3-a2f5-4238-a069-71649d2e6edb,,-,-,-,No,DEFAULT,2,-,-
out/02-02-23-34/log,02-02-23-34-56,,169.254.76.1,1,56,7.951769,62:B1:14:99:37:32,4330e1b3-45fc-4213-9ab7-7d71766f9293,2021-02-03 07:34:39,30,3,67,56,2,2021-02-03 07:35:32,21874a7e-eadd-448f-abda-9711a7ab6654,,-,out/02-02-23-34/bit1_samples56,-,No,DEFAULT,3,-,-
out/02-02-23-34/log,02-02-23-34-13,,169.254.76.1,1,13,7.925759,46:DA:65:6E:CB:2E,3bd16d97-5efa-4f0c-8675-36dede3c2fca,2021-02-03 07:34:40,30,3,35,29,20,2021-02-03 07:35:23,342ccf88-291b-4fa4-8d0e-3ad9563ad231,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-45,,169.254.76.1,1,45,7.973588,1E:EA:CC:ED:89:47,97fe1a16-44a5-45a3-9d0a-98bd3095f10d,2021-02-03 07:34:39,30,3,100,46,45,2021-02-03 07:35:23,a36993fa-fcf6-4755-9145-678f37c18d7e,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-43,,169.254.76.1,1,43,7.787255,F2:76:3E:56:A2:81,5a7ba97c-736d-4f40-ba2a-ed19b4a76539,2021-02-03 07:34:39,30,3,86,49,43,2021-02-03 07:35:23,4cfb6b51-74eb-4e3d-aabc-84058f53717d,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-54,,169.254.76.1,1,54,7.973922,FA:8C:A3:4E:31:A3,56522591-a3c5-4a91-be35-cd82ea402d0d,2021-02-03 07:34:39,30,3,84,54,18,2021-02-03 07:35:32,7f67c7a0-8f55-4549-b809-1a959d957a75,,-,out/02-02-23-34/bit1_samples54,-,No,DEFAULT,1,-,-
out/02-02-23-34/log,02-02-23-34-37,,169.254.76.1,1,37,7.824260,12:CC:C0:3B:8D:56,dd17ad29-90f0-47a0-83d4-5455a85260a2,2021-02-03 07:34:40,20,1,37,-1,-1,2021-02-03 07:35:13,52d37176-66ff-4aac-ab64-ad55ee4e3bdb,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-74,,169.254.76.1,1,74,7.802650,2A:18:AA:5A:84:65,6b66868d-1af9-44c9-9f45-17992c896513,2021-02-03 07:34:40,20,1,74,-1,-1,2021-02-03 07:35:13,9bc4dbc3-9f76-402c-944f-9d25a6df8273,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-23,,169.254.76.1,1,23,7.920690,C6:85:A4:A0:B6:16,390abd40-dbeb-43c0-9f59-2975ecc9b0a7,2021-02-03 07:34:39,30,2,36,23,-1,2021-02-03 07:35:32,56a9df2f-7520-4546-9d04-7ec7d41db5ec,,-,out/02-02-23-34/bit1_samples23,-,No,DEFAULT,4,-,-
out/02-02-23-34/log,02-02-23-34-31,,169.254.76.1,1,31,7.856020,C6:44:41:B1:82:AA,45b5a90c-3964-40f2-be56-14b9a1e8daa9,2021-02-03 07:34:39,30,3,98,50,31,2021-02-03 07:35:23,024d7d94-8e02-416e-a09b-57fa92cf2e88,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-63,,169.254.76.1,1,63,7.887195,DE:9E:ED:3F:71:C0,a39353b4-efa2-416f-b177-b134c30a83cf,2021-02-03 07:34:40,30,3,89,68,63,2021-02-03 07:35:23,a5be61e0-1983-4539-a1d1-44e91cdf9959,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-15,,169.254.76.1,1,15,7.770954,5A:F7:7D:EF:F7:93,627a7912-968e-417c-b3d7-b64750c7141a,2021-02-03 07:34:40,20,1,15,-1,-1,2021-02-03 07:35:13,5424d96e-670c-4e3b-924b-a997440949bd,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-16,,169.254.76.1,1,16,7.832272,46:9A:27:5F:B2:1A,017bd0ae-26b0-4aed-bf11-c5df1fce8f19,2021-02-03 07:34:40,20,1,16,-1,-1,2021-02-03 07:35:13,fe73e8e7-5450-4de6-8c7c-c4b603981ae0,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-39,,169.254.76.1,1,39,7.876995,46:D2:EB:5E:21:2F,6fb5ca19-a011-4bb0-86eb-481f8b647497,2021-02-03 07:34:40,30,2,39,38,-1,2021-02-03 07:35:32,2a2aa8a0-eb9c-403e-bdd7-0057c9c668fa,,-,-,-,No,DEFAULT,5,-,-
out/02-02-23-34/log,02-02-23-34-77,,169.254.76.1,1,77,7.728152,76:A8:F7:0D:28:9A,012e8be5-8e02-4980-a0c9-4316239f6f21,2021-02-03 07:34:39,20,1,77,-1,-1,2021-02-03 07:35:13,c1399d81-44e2-44ac-baaf-537d56dbac2d,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-52,,169.254.76.1,1,52,7.684276,5E:64:36:C7:E3:DE,0f169469-adfa-4a09-bdb1-29021ce10880,2021-02-03 07:34:40,20,1,52,-1,-1,2021-02-03 07:35:13,69e8e2c3-0c3d-427e-a5a3-49641790c668,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-29,,169.254.76.1,1,29,7.892519,DA:76:6E:30:BA:0F,3863554c-0631-459c-933f-a3f5f38fdc01,2021-02-03 07:34:40,30,3,35,29,20,2021-02-03 07:35:32,34c78feb-eba2-426a-be6f-dd74505166c4,,-,out/02-02-23-34/bit1_samples29,-,No,DEFAULT,6,-,-
out/02-02-23-34/log,02-02-23-34-64,,169.254.76.1,1,64,7.959262,EA:EF:29:F2:01:8E,6476ca0e-cddd-44c7-b400-66d7df33209f,2021-02-03 07:34:39,30,3,64,44,21,2021-02-03 07:35:32,8b6cf501-f9ce-4c48-859e-ca535930506b,,-,-,out/02-02-23-34/bit0_samples64,No,DEFAULT,7,-,-
out/02-02-23-34/log,02-02-23-34-93,,169.254.76.1,1,93,7.704572,E2:68:52:AD:7A:8E,7394ec23-2eb1-416c-88c0-e866d757fdda,2021-02-03 07:34:39,20,1,93,-1,-1,2021-02-03 07:35:13,56e950bb-7d57-4bd4-8d5f-78584617abcf,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-26,,169.254.76.1,1,26,7.860464,82:C8:AF:11:87:B4,d488e8be-dceb-4374-8b51-e7a704bf4372,2021-02-03 07:34:39,20,1,26,-1,-1,2021-02-03 07:35:13,c7809c27-fc83-4018-883b-612142192334,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-17,,169.254.76.1,1,17,7.837272,FA:77:47:09:DD:49,2b976c21-aaf1-4ecb-bd7a-83098c7c57a5,2021-02-03 07:34:40,20,1,17,-1,-1,2021-02-03 07:35:13,0b4415c7-c4d6-4537-8129-2019e51197e8,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-9,,169.254.76.1,1,9,7.930111,EA:76:89:34:D0:F0,27cb1f32-0569-4720-9dce-51c800a858d7,2021-02-03 07:34:39,20,1,9,-1,-1,2021-02-03 07:35:13,aa0a99a8-2da2-4b54-b5a9-c6d3565d1383,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-75,,169.254.76.1,1,75,7.857051,C2:72:9E:56:93:42,567af700-d05b-4e78-bd65-74a5f74fc7d8,2021-02-03 07:34:39,30,3,78,75,19,2021-02-03 07:35:32,eac84366-b2a7-491e-bd82-c338ba3b08d3,,-,out/02-02-23-34/bit1_samples75,-,No,DEFAULT,2,-,-
out/02-02-23-34/log,02-02-23-34-57,,169.254.76.1,1,57,8.118930,CA:E0:85:60:F1:99,b597436c-1f12-4858-bdcf-e666921536cd,2021-02-03 07:34:40,30,3,90,57,51,2021-02-03 07:35:32,397bb7d0-4c20-4cef-b241-173e6ee6ccbf,,-,out/02-02-23-34/bit1_samples57,-,No,DEFAULT,8,-,-
out/02-02-23-34/log,02-02-23-34-38,,169.254.76.1,1,38,7.965878,7E:73:B5:28:24:D8,b602cd4f-16a7-4eae-b870-f7138eeb3bc1,2021-02-03 07:34:40,30,2,39,38,-1,2021-02-03 07:35:32,c6d44aa0-6c0b-4317-b739-4580718d29b1,,-,out/02-02-23-34/bit1_samples38,-,No,DEFAULT,5,-,-
out/02-02-23-34/log,02-02-23-34-35,,169.254.76.1,1,35,7.888013,E6:28:CD:7B:78:61,42c54c6f-05cf-444d-af62-38e25674bb59,2021-02-03 07:34:40,30,3,35,29,20,2021-02-03 07:35:32,1c0a5549-b7a3-4e47-b5f6-b6f5b57acffd,,-,-,out/02-02-23-34/bit0_samples35,No,DEFAULT,6,-,-
out/02-02-23-34/log,02-02-23-34-2,,169.254.76.1,1,2,7.790752,B2:81:B6:86:B3:CC,88bbcf4d-5307-4fc3-9591-9b82129ce2df,2021-02-03 07:34:39,30,3,67,56,2,2021-02-03 07:35:23,e42541ca-f8e9-4661-92fb-b38c3c1b2bad,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-81,,169.254.76.1,1,81,7.992737,4E:CD:14:F3:0A:30,787d771e-499e-4c72-bcf5-d8eeeb8f0d32,2021-02-03 07:34:39,30,2,81,30,-1,2021-02-03 07:35:32,c19b92c0-25fa-4910-b036-5914ee463ec4,,-,-,out/02-02-23-34/bit0_samples81,No,DEFAULT,9,-,-
out/02-02-23-34/log,02-02-23-34-34,,169.254.76.1,1,34,7.893663,D2:A7:F6:B1:2C:F4,4a786c0f-e937-43be-93d4-53eb706bb0a8,2021-02-03 07:34:39,20,1,34,-1,-1,2021-02-03 07:35:13,d75c4ab2-e9ec-4d40-bf67-9d352f295eb2,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-25,,169.254.76.1,1,25,7.888950,F6:0E:09:90:2D:C8,cedeee44-7328-4483-894b-0e1a6397df78,2021-02-03 07:34:39,30,3,55,33,25,2021-02-03 07:35:23,d1b3dd09-f726-4559-bc9c-c0cf34bd6171,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-98,,169.254.76.1,1,98,7.956886,62:28:87:F0:36:ED,3555e078-09f7-450a-8eee-63a25112ac35,2021-02-03 07:34:39,30,3,98,50,31,2021-02-03 07:35:32,be4bc8bd-f755-4a98-809f-39b1f2c72450,,-,-,out/02-02-23-34/bit0_samples98,No,DEFAULT,10,-,-
out/02-02-23-34/log,02-02-23-34-51,,169.254.76.1,1,51,7.821912,AE:8D:48:D1:C8:30,81d041ae-18b9-4c22-8291-68a0a43fd6c0,2021-02-03 07:34:39,30,3,90,57,51,2021-02-03 07:35:23,281e0847-85a1-4d03-866a-809a462f4759,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-42,,169.254.76.1,1,42,7.865113,BE:DF:44:E5:C6:2A,01e7d63a-a9a5-4fc5-96d4-5655c06d7ece,2021-02-03 07:34:40,30,3,87,42,5,2021-02-03 07:35:32,d2ce36a0-c0c7-4370-9b8d-eee0d7911b41,,-,out/02-02-23-34/bit1_samples42,-,No,DEFAULT,11,-,-
out/02-02-23-34/log,02-02-23-34-20,,169.254.76.1,1,20,7.898965,12:C2:E1:B5:A7:AE,197406b2-2e6c-4ae3-8a3c-e2d1a5f46a9d,2021-02-03 07:34:40,30,3,35,29,20,2021-02-03 07:35:23,857d4190-91da-4748-9979-50b1ab7be828,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-65,,169.254.76.1,1,65,7.770497,DE:A3:16:AD:D1:43,02e244f8-c22a-487a-8918-2ded6faebcaa,2021-02-03 07:34:39,30,2,65,47,-1,2021-02-03 07:35:32,5047db6e-51e1-483f-bb56-7257d969092c,,-,-,-,No,DEFAULT,12,-,-
out/02-02-23-34/log,02-02-23-34-53,,169.254.76.1,1,53,7.845224,3A:C0:3C:DD:D1:8D,914aabd7-acd0-4ef1-a256-5509b94e5bf5,2021-02-03 07:34:40,20,1,53,-1,-1,2021-02-03 07:35:13,0dc3c098-e823-4ddd-8618-caaa98e68fff,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-68,,169.254.76.1,1,68,7.925871,6A:48:B4:FE:7C:9B,50589202-f699-4a85-af37-6a79471420c5,2021-02-03 07:34:40,30,3,89,68,63,2021-02-03 07:35:32,0b151663-271e-4a7f-b1eb-e793441ff4af,,-,out/02-02-23-34/bit1_samples68,-,No,DEFAULT,13,-,-
out/02-02-23-34/log,02-02-23-34-55,,169.254.76.1,1,55,7.865118,96:E3:95:49:82:33,18c35120-518b-4c24-9c41-6a9b41bdf8be,2021-02-03 07:34:39,30,3,55,33,25,2021-02-03 07:35:32,d28cf220-6071-477c-9d93-6cf711042e2a,,-,-,out/02-02-23-34/bit0_samples55,No,DEFAULT,14,-,-
out/02-02-23-34/log,02-02-23-34-88,,169.254.76.1,1,88,7.939235,A2:2F:B7:D8:B7:05,643938ac-51fd-4fed-b658-193c38e71b90,2021-02-03 07:34:39,30,2,88,14,-1,2021-02-03 07:35:32,306d5dbc-736d-4e3f-a65b-2a9b4b8f3e4a,,-,-,out/02-02-23-34/bit0_samples88,No,DEFAULT,15,-,-
out/02-02-23-34/log,02-02-23-34-10,,169.254.76.1,1,10,7.773658,62:53:DD:C3:17:F4,f9ad5f14-9083-419c-aa5d-b70efd639367,2021-02-03 07:34:39,20,1,10,-1,-1,2021-02-03 07:35:13,a12bb484-6824-49a9-8759-167547e47b1e,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-62,,169.254.76.1,1,62,7.776143,F2:EE:25:2E:92:70,bc4764e4-0685-42a8-94cb-6bfc0327ac63,2021-02-03 07:34:39,20,1,62,-1,-1,2021-02-03 07:35:13,287630f7-4559-466e-bac7-f58cc573d6b6,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-12,,169.254.76.1,1,12,7.768771,D6:A8:9B:F6:83:C8,d09863a2-1da3-4073-ad7f-7bf684e64755,2021-02-03 07:34:39,20,1,12,-1,-1,2021-02-03 07:35:13,aaff6292-6592-480c-83ff-fe999455d56d,,-,-,-,No,DEFAULT,-,-,-
out/02-02-23-34/log,02-02-23-34-96,,169.254.76.1,1,96,8.294865,02:39:84:93:02:99,46d3586d-acf1-456f-babe-9105b096e419,2021-02-03 07:34:39,30,2,96,70,-1,2021-02-03 07:35:32,1dada0c8-0a6a-4301-b09a-3fb1d34a0cb7,,-,-,out/02-02-23-34/bit0_samples96,No,DEFAULT,16,-,-
out/02-02-23-34/log,02-02-23-34-70,,169.254.76.1,1,70,7.807071,1E:EB:3B:CD:1A:10,2ff8b27a-ecb0-4125-a68e-d8cdca862e00,2021-02-03 07:34:39,30,2,96,70,-1,2021-02-03 07:35:32,5cdbf890-acf1-4568-873b-2ccd4b287712,,-,out/02-02-23-34/bit1_samples70,-,No,DEFAULT,16,-,-
out/02-02-23-34/log,02-02-23-34-36,,169.254.76.1,1,36,7.901258,DA:06:2D:3D:FF:43,e290831e-a166-48ff-88cf-a016029d224b,2021-02-03 07:34:40,30,2,36,23,-1,2021-02-03 07:35:32,5d005f4a-a12e-4307-831e-5fe4134b4023,,-,-,-,No,DEFAULT,4,-,-
