GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start,Account
10-08-23-00-515,1,515,e41b0ee7-eec0-493f-8ca4-d9419769432a,2020-10-09 06:02:30,26a8f029-31ea-4057-9357-188d39f016d6,2020-10-09 06:00:39,3,793,793,793,out/10-08-23-00/log,out/10-08-23-00/base_samples515,,out/10-08-23-00/bit1_samples515,out/10-08-23-00/bit0_samples515,5.91903244047692,,0.91808518299665,5E:E6:35:A2:BE:70,No,017371402075
10-08-23-00-180,1,180,1e2855ae-7901-41c3-8e41-7e6521bc6129,2020-10-09 06:02:30,d313d771-cac7-466d-9176-9db3cf59ffb9,2020-10-09 06:00:31,3,259,259,259,out/10-08-23-00/log,out/10-08-23-00/base_samples180,,out/10-08-23-00/bit1_samples180,out/10-08-23-00/bit0_samples180,6.44433088351956,,0.124084297275432,CE:41:1C:48:71:D7,No,017371402075
10-08-23-00-310,1,310,eb1171cc-4b2d-45e3-889c-de5318ff9fed,2020-10-09 06:02:30,369c33eb-8f31-44c6-80cc-9d07d832792a,2020-10-09 06:00:33,3,399,399,399,out/10-08-23-00/log,out/10-08-23-00/base_samples310,,out/10-08-23-00/bit1_samples310,out/10-08-23-00/bit0_samples310,5.40989288478636,,0.145454314719945,DE:89:D9:3B:A7:63,No,017371402075
10-08-23-00-98,1,98,ec80de7c-0083-4995-9cb8-8de2a0b080dc,2020-10-09 06:02:30,4ef66107-4d08-4919-a83a-87c65bc021a9,2020-10-09 06:00:31,3,607,607,607,out/10-08-23-00/log,out/10-08-23-00/base_samples98,,out/10-08-23-00/bit1_samples98,out/10-08-23-00/bit0_samples98,6.3367350421386,,0.630551519251264,52:71:F9:28:47:C7,No,017371402075
10-08-23-00-866,1,866,c47b43a6-7612-477e-8819-e19174f244a0,2020-10-09 06:02:30,bb71ea07-0458-429f-a94a-00f0a222321a,2020-10-09 06:00:51,3,866,866,866,out/10-08-23-00/log,out/10-08-23-00/base_samples866,,out/10-08-23-00/bit1_samples866,out/10-08-23-00/bit0_samples866,0,,0.232556163770294,A6:C8:94:6A:DD:EE,No,017371402075
10-08-23-00-464,1,464,fdbfc15d-5d7e-4a54-a382-6d9355f91930,2020-10-09 06:02:30,0d0c9278-c07b-4502-bc1d-a25dd43ae2cf,2020-10-09 06:00:39,3,804,804,804,out/10-08-23-00/log,out/10-08-23-00/base_samples464,,out/10-08-23-00/bit1_samples464,out/10-08-23-00/bit0_samples464,8.02499627425322,,0.365118187867357,52:3E:F9:39:95:BD,No,017371402075
10-08-23-00-790,1,790,4d41765e-51d7-4041-bf45-0da8d5903ffc,2020-10-09 06:02:30,ab0914f2-bfe4-4e86-b1f1-f7fed556119f,2020-10-09 06:00:50,3,790,790,790,out/10-08-23-00/log,out/10-08-23-00/base_samples790,,out/10-08-23-00/bit1_samples790,out/10-08-23-00/bit0_samples790,0,,0.73570911559712,42:D3:7B:2C:2B:2A,No,017371402075
10-08-23-00-621,1,621,337049d1-b870-49f1-9f5d-7015b7f5a55f,2020-10-09 06:02:30,06c5f6b3-8d84-481c-9338-0ddfb1f95206,2020-10-09 06:00:43,3,621,621,621,out/10-08-23-00/log,out/10-08-23-00/base_samples621,,out/10-08-23-00/bit1_samples621,out/10-08-23-00/bit0_samples621,0,,0.222499420939737,36:B1:B8:72:00:7C,No,017371402075
10-08-23-00-898,1,898,e2e10da6-c85c-4104-bf1f-de4c0721b204,2020-10-09 06:02:30,7485539a-b688-43b7-8cd7-8d7e4c52b7a4,2020-10-09 06:00:52,3,926,926,926,out/10-08-23-00/log,out/10-08-23-00/base_samples898,,out/10-08-23-00/bit1_samples898,out/10-08-23-00/bit0_samples898,5.93673640057859,,0.672992788446474,FE:28:9D:47:33:05,No,017371402075
10-08-23-00-719,1,719,5a75cb74-dfa5-4b9e-96f8-92e7fed71f2a,2020-10-09 06:02:30,bf61fc85-903d-436f-aea2-0d022c106ced,2020-10-09 06:00:46,3,719,719,719,out/10-08-23-00/log,out/10-08-23-00/base_samples719,,out/10-08-23-00/bit1_samples719,out/10-08-23-00/bit0_samples719,0,,0.882324668861497,66:4D:A9:C6:90:3D,No,017371402075
10-08-23-00-881,1,881,321c395c-b1c4-4c99-b2fb-f7c6b23f68a1,2020-10-09 06:02:30,7606c53d-8614-41f9-b2e6-0ea8b71ef51b,2020-10-09 06:00:53,3,881,881,881,out/10-08-23-00/log,out/10-08-23-00/base_samples881,,out/10-08-23-00/bit1_samples881,out/10-08-23-00/bit0_samples881,0,,0.785530587149117,EA:CE:FE:29:BE:23,No,017371402075
10-08-23-00-327,1,327,ea3c2341-20ca-4752-aabf-e39773916c6f,2020-10-09 06:02:30,b02d6b03-3c73-4e7d-b349-9bdfc531ed36,2020-10-09 06:00:36,3,928,928,928,out/10-08-23-00/log,out/10-08-23-00/base_samples327,,out/10-08-23-00/bit1_samples327,out/10-08-23-00/bit0_samples327,6.70633750852294,,0.311356249537464,12:7D:55:B7:6C:9B,No,017371402075
10-08-23-00-677,1,677,cae5d21e-cc7c-49a2-9d22-b7a245d81c57,2020-10-09 06:02:30,80819562-f711-47a1-b8e0-7ef0f49d2e19,2020-10-09 06:00:46,3,959,959,959,out/10-08-23-00/log,out/10-08-23-00/base_samples677,,out/10-08-23-00/bit1_samples677,out/10-08-23-00/bit0_samples677,7.06048090325702,,0.424634748046735,76:0D:08:EE:BE:FF,No,017371402075
10-08-23-00-509,1,509,3f85a81b-f96e-49fc-aad2-f923c7a485c0,2020-10-09 06:02:30,f6c7deaf-4c13-487a-8206-1d35d6be9d1e,2020-10-09 06:00:41,3,810,810,810,out/10-08-23-00/log,out/10-08-23-00/base_samples509,,out/10-08-23-00/bit1_samples509,out/10-08-23-00/bit0_samples509,7.69755394751493,,0.596852377102363,8E:9E:D4:C2:81:AE,No,017371402075
10-08-23-00-154,1,154,7e7340b7-3499-4cbc-b5fb-0f54a0ae234a,2020-10-09 06:02:30,fd2aa7da-9d2b-4863-8ad4-e43ff49e59fc,2020-10-09 06:00:31,3,394,394,394,out/10-08-23-00/log,out/10-08-23-00/base_samples154,,out/10-08-23-00/bit1_samples154,out/10-08-23-00/bit0_samples154,7.74172573203966,,0.885728886567442,5E:31:68:7C:A0:CF,No,017371402075
10-08-23-00-293,1,293,d1261346-69be-4bbe-9179-7bbd11f85687,2020-10-09 06:02:30,88de2cbe-9315-4be2-b309-1f1e2db54136,2020-10-09 06:00:35,3,316,316,316,out/10-08-23-00/log,out/10-08-23-00/base_samples293,,out/10-08-23-00/bit1_samples293,out/10-08-23-00/bit0_samples293,5.72660083039967,,0.599882723422093,CA:30:9D:08:F9:92,No,017371402075
10-08-23-00-533,1,533,b32576af-8e48-4088-bbe9-02e19693ed9b,2020-10-09 06:02:30,3425b888-d7f0-4cc9-8f8f-9809f834c119,2020-10-09 06:00:41,3,784,784,784,out/10-08-23-00/log,out/10-08-23-00/base_samples533,,out/10-08-23-00/bit1_samples533,out/10-08-23-00/bit0_samples533,5.10126685230771,,0.395185970965193,AE:E2:11:DE:1E:76,No,017371402075
10-08-23-00-99,1,99,76116efa-cda7-498f-85c7-acb7691f9857,2020-10-09 06:02:30,147ed34d-90ff-4d51-b5de-c2ec8330caee,2020-10-09 06:00:31,3,661,661,661,out/10-08-23-00/log,out/10-08-23-00/base_samples99,,out/10-08-23-00/bit1_samples99,out/10-08-23-00/bit0_samples99,7.93133542698272,,0.436866492031587,3E:54:B9:D2:5C:3E,No,017371402075
10-08-23-00-271,1,271,41920162-6fd3-41e1-8bb3-d8d56285b0d3,2020-10-09 06:02:30,f37db534-4a34-4c16-8d91-2edfed65be3e,2020-10-09 06:00:32,3,271,271,271,out/10-08-23-00/log,out/10-08-23-00/base_samples271,,out/10-08-23-00/bit1_samples271,out/10-08-23-00/bit0_samples271,0,,0.255421788637705,0A:D2:DA:16:78:8E,No,017371402075
10-08-23-00-534,1,534,dee72a8b-c21a-42c4-8970-89118e458cb5,2020-10-09 06:02:30,278e6635-57c7-4e15-8b3a-1d571e0034c1,2020-10-09 06:00:42,3,534,534,534,out/10-08-23-00/log,out/10-08-23-00/base_samples534,,out/10-08-23-00/bit1_samples534,out/10-08-23-00/bit0_samples534,0,,0.604405874633565,12:D1:28:ED:1B:90,No,017371402075
10-08-23-00-115,1,115,2afb0d21-7d94-4fb1-be2d-d60fd79cce73,2020-10-09 06:02:30,3fbc20a1-3bd4-4045-abff-43a3a29a810b,2020-10-09 06:00:31,3,115,115,115,out/10-08-23-00/log,out/10-08-23-00/base_samples115,,out/10-08-23-00/bit1_samples115,out/10-08-23-00/bit0_samples115,0,,0.236767454701999,E6:81:A5:E1:31:D0,No,017371402075
10-08-23-00-126,1,126,ddc90568-4458-4e8d-98a4-79b3a2b50ec4,2020-10-09 06:02:30,ea8684ac-acf9-428a-bad0-616c7e4965bb,2020-10-09 06:00:31,3,450,450,450,out/10-08-23-00/log,out/10-08-23-00/base_samples126,,out/10-08-23-00/bit1_samples126,out/10-08-23-00/bit0_samples126,7.4795615875073,,0.296272444639265,F2:26:DF:2D:2D:43,No,017371402075
10-08-23-00-291,1,291,e308b2e4-2566-4049-9065-2ada985b7582,2020-10-09 06:02:30,2c194357-183f-4e7f-916e-54c5f088106a,2020-10-09 06:00:33,3,291,291,291,out/10-08-23-00/log,out/10-08-23-00/base_samples291,,out/10-08-23-00/bit1_samples291,out/10-08-23-00/bit0_samples291,0,,0.397976753956328,7E:BA:82:70:2D:B2,No,017371402075
10-08-23-00-467,1,467,cdce8a06-15a7-42a2-add8-159f5b0726db,2020-10-09 06:02:30,4bca146e-c11a-49ef-a85b-e5b90dfe48a5,2020-10-09 06:00:39,3,827,827,827,out/10-08-23-00/log,out/10-08-23-00/base_samples467,,out/10-08-23-00/bit1_samples467,out/10-08-23-00/bit0_samples467,6.15126385385831,,0.236071277185264,7E:42:12:96:07:87,No,017371402075
10-08-23-00-932,1,932,1941bbfe-1578-47a1-81b6-84f38f34faef,2020-10-09 06:02:30,a61ae3cb-68db-4e18-a269-df84aa6d6eaa,2020-10-09 06:00:57,3,932,932,932,out/10-08-23-00/log,out/10-08-23-00/base_samples932,,out/10-08-23-00/bit1_samples932,out/10-08-23-00/bit0_samples932,0,,0.351639107557327,EE:33:18:F9:4D:62,No,017371402075
10-08-23-00-754,1,754,11cfc6ab-edc2-40f8-8a33-6c9e3c2f0875,2020-10-09 06:02:30,4fe2497e-8dd3-4e77-a669-debdf593cade,2020-10-09 06:00:47,3,754,754,754,out/10-08-23-00/log,out/10-08-23-00/base_samples754,,out/10-08-23-00/bit1_samples754,out/10-08-23-00/bit0_samples754,0,,1.0244640914987,D6:1E:F2:45:01:A2,No,017371402075
10-08-23-00-28,1,28,acd15a3f-3b96-4215-a990-af5448b80065,2020-10-09 06:02:30,3f6fb9ee-017a-4fa3-8789-6604b97e9f91,2020-10-09 06:00:38,3,736,736,736,out/10-08-23-00/log,out/10-08-23-00/base_samples28,,out/10-08-23-00/bit1_samples28,out/10-08-23-00/bit0_samples28,7.24755599710315,,0.736691225837576,12:DD:E0:A8:0D:4F,No,017371402075
10-08-23-00-572,1,572,4257e60c-ada2-4033-9ddc-14833cb03560,2020-10-09 06:02:30,d14deaae-a1ed-4a0e-b12e-ea8aa93103ff,2020-10-09 06:00:42,3,572,572,572,out/10-08-23-00/log,out/10-08-23-00/base_samples572,,out/10-08-23-00/bit1_samples572,out/10-08-23-00/bit0_samples572,0,,0.0942124582949911,12:65:B1:C3:67:90,No,017371402075
10-08-23-00-131,1,131,c70d9c90-ae2e-4784-8fc4-32b7de1c015f,2020-10-09 06:02:30,f56b8d72-1005-4b55-8d81-5ff39c54cb82,2020-10-09 06:00:31,3,935,935,935,out/10-08-23-00/log,out/10-08-23-00/base_samples131,,out/10-08-23-00/bit1_samples131,out/10-08-23-00/bit0_samples131,6.17257519358844,,0.215196777840175,FA:F0:01:E7:91:6C,No,017371402075
10-08-23-00-724,1,724,b12863fd-9ecd-4a62-a6c1-c32b34f56607,2020-10-09 06:02:30,8f8dfa1e-c5ff-4f6c-a4ab-702f429f5e6c,2020-10-09 06:00:45,3,724,724,724,out/10-08-23-00/log,out/10-08-23-00/base_samples724,,out/10-08-23-00/bit1_samples724,out/10-08-23-00/bit0_samples724,0,,0.641986296680077,EA:A4:8D:43:73:CC,No,017371402075
10-08-23-00-773,1,773,6a713d24-35c7-4cae-83fc-ca31b682d89b,2020-10-09 06:02:30,c13a809d-04d0-4ecc-82fd-a9c4eb149f8f,2020-10-09 06:00:47,3,773,773,773,out/10-08-23-00/log,out/10-08-23-00/base_samples773,,out/10-08-23-00/bit1_samples773,out/10-08-23-00/bit0_samples773,0,,0.287691271095889,BA:E2:93:0F:03:5F,No,017371402075
10-08-23-00-94,1,94,7f2210d1-a7cf-4cc6-a69b-f1ebf9597a94,2020-10-09 06:02:30,6c237801-de4f-4601-837b-7d62bab33be1,2020-10-09 06:00:32,3,385,385,385,out/10-08-23-00/log,out/10-08-23-00/base_samples94,,out/10-08-23-00/bit1_samples94,out/10-08-23-00/bit0_samples94,5.71269608939255,,0.234254528707182,D2:89:E2:BE:81:BD,No,017371402075
10-08-23-00-457,1,457,55950f5b-705c-4047-8b7f-e202776a471d,2020-10-09 06:02:30,924ddf6b-5c8c-491e-a448-d28074035c90,2020-10-09 06:00:39,3,770,770,770,out/10-08-23-00/log,out/10-08-23-00/base_samples457,,out/10-08-23-00/bit1_samples457,out/10-08-23-00/bit0_samples457,7.70805630374376,,0.211845984490717,AE:8E:73:84:C7:90,No,017371402075
10-08-23-00-742,1,742,162eebb3-1726-4a68-b840-c7b90418e59a,2020-10-09 06:02:30,5f3cb573-0e11-435e-98fe-e906f0bbf7c8,2020-10-09 06:00:49,3,742,742,742,out/10-08-23-00/log,out/10-08-23-00/base_samples742,,out/10-08-23-00/bit1_samples742,out/10-08-23-00/bit0_samples742,0,,0.897129789904277,9E:7B:2D:19:B1:88,No,017371402075
10-08-23-00-303,1,303,8cbaeef5-f0ef-4462-b058-fc27dff2613b,2020-10-09 06:02:30,8e06eaf5-d194-4934-b759-e9c6e47e1abf,2020-10-09 06:00:34,3,960,960,960,out/10-08-23-00/log,out/10-08-23-00/base_samples303,,out/10-08-23-00/bit1_samples303,out/10-08-23-00/bit0_samples303,7.27460762899457,,0.581392683567741,8E:CB:C9:F4:FE:1F,No,017371402075
10-08-23-00-577,1,577,bca50187-d535-4f3e-8e0a-f84eecf63a2a,2020-10-09 06:02:30,f582c445-fee9-4c96-9706-7af50f5e0a41,2020-10-09 06:00:43,3,787,787,787,out/10-08-23-00/log,out/10-08-23-00/base_samples577,,out/10-08-23-00/bit1_samples577,out/10-08-23-00/bit0_samples577,6.29908175499612,,0.910772847915439,06:77:7F:AC:A5:98,No,017371402075
10-08-23-00-414,1,414,86fbd5c9-a20b-40ed-8752-6f08a3b7c544,2020-10-09 06:02:30,6f7d93b8-65ee-4e35-a4dd-b41796775ce1,2020-10-09 06:00:38,3,868,868,868,out/10-08-23-00/log,out/10-08-23-00/base_samples414,,out/10-08-23-00/bit1_samples414,out/10-08-23-00/bit0_samples414,8.46960511186697,,0.28185592255905,32:53:5B:3E:52:EC,No,017371402075
10-08-23-00-279,1,279,6ae03849-c801-499d-b7db-337d42e4ecb2,2020-10-09 06:02:30,4c87b3e5-6cb0-4de4-8168-590be7a3a294,2020-10-09 06:00:35,3,539,539,539,out/10-08-23-00/log,out/10-08-23-00/base_samples279,,out/10-08-23-00/bit1_samples279,out/10-08-23-00/bit0_samples279,6.10208516276265,,0.313639812392978,5A:72:07:9D:71:6D,No,017371402075
10-08-23-00-147,1,147,9e64d5f9-be36-4191-9961-7b5da7b263aa,2020-10-09 06:02:30,d8e2b2b7-2133-4abb-b2c6-602979ed2268,2020-10-09 06:00:31,3,147,147,147,out/10-08-23-00/log,out/10-08-23-00/base_samples147,,out/10-08-23-00/bit1_samples147,out/10-08-23-00/bit0_samples147,0,,0.408920931385274,E6:BF:D0:F1:21:11,No,017371402075
10-08-23-00-852,1,852,6f2575ea-2507-42b4-96e8-ad7e0c036052,2020-10-09 06:02:30,3f1776bd-3e3e-4fba-b590-8998c9e379ff,2020-10-09 06:00:51,3,852,852,852,out/10-08-23-00/log,out/10-08-23-00/base_samples852,,out/10-08-23-00/bit1_samples852,out/10-08-23-00/bit0_samples852,0,,0.260476597483082,4A:C8:60:F0:50:0D,No,017371402075
10-08-23-00-711,1,711,3a600d10-89a0-43dd-829f-442691df714c,2020-10-09 06:02:30,7e8951f0-d3f3-42fb-8548-21b7419c5cc7,2020-10-09 06:00:45,3,711,711,711,out/10-08-23-00/log,out/10-08-23-00/base_samples711,,out/10-08-23-00/bit1_samples711,out/10-08-23-00/bit0_samples711,0,,0.608760048040707,CA:A9:C7:A6:D1:AE,No,017371402075
10-08-23-00-403,1,403,47624874-e780-4b61-ba39-50ffc4f4fc3d,2020-10-09 06:02:30,1e046e44-5467-4569-84eb-138adad9fa73,2020-10-09 06:00:37,3,446,446,446,out/10-08-23-00/log,out/10-08-23-00/base_samples403,,out/10-08-23-00/bit1_samples403,out/10-08-23-00/bit0_samples403,5.53863975720799,,0.21139786659283,26:73:9F:FE:3B:25,No,017371402075
10-08-23-00-348,1,348,3f4cdda8-68a2-4fa7-800f-3781d3972513,2020-10-09 06:02:30,205035d8-8cdd-4b1b-94fd-c32ac6904f1f,2020-10-09 06:00:38,3,942,942,942,out/10-08-23-00/log,out/10-08-23-00/base_samples348,,out/10-08-23-00/bit1_samples348,out/10-08-23-00/bit0_samples348,5.88577386164412,,0.822140540112231,5A:8E:AC:AC:EE:9F,No,017371402075
10-08-23-00-521,1,521,578f2ed1-4801-4095-b13b-cf52889e9044,2020-10-09 06:02:30,ed370ccb-32a7-41fb-bd2a-29dad88950e4,2020-10-09 06:00:40,3,521,521,521,out/10-08-23-00/log,out/10-08-23-00/base_samples521,,out/10-08-23-00/bit1_samples521,out/10-08-23-00/bit0_samples521,0,,0.678956655700305,FE:32:6D:89:79:9B,No,017371402075
10-08-23-00-901,1,901,8c3db678-f438-41ee-b560-be3ac2b51d2a,2020-10-09 06:02:30,9cb6e797-79cb-4833-90f2-e2b98d14d608,2020-10-09 06:00:55,3,901,901,901,out/10-08-23-00/log,out/10-08-23-00/base_samples901,,out/10-08-23-00/bit1_samples901,out/10-08-23-00/bit0_samples901,0,,0.286758416452988,C6:0A:A9:35:0A:65,No,017371402075
10-08-23-00-23,1,23,45b5b8b1-fbbc-4333-9179-d012aeb28497,2020-10-09 06:02:30,3c0ca634-cea5-4c55-aaf1-da4ee5877b59,2020-10-09 06:00:31,3,831,831,831,out/10-08-23-00/log,out/10-08-23-00/base_samples23,,out/10-08-23-00/bit1_samples23,out/10-08-23-00/bit0_samples23,7.38709909663757,,0.335683860533569,32:50:34:7E:58:31,No,017371402075
10-08-23-00-648,1,648,5db9450a-762c-460a-b0f8-590da00e0fc8,2020-10-09 06:02:30,1be6e958-7dbd-4961-9d6d-23a6ac989776,2020-10-09 06:00:45,3,657,657,657,out/10-08-23-00/log,out/10-08-23-00/base_samples648,,out/10-08-23-00/bit1_samples648,out/10-08-23-00/bit0_samples648,5.60230762704868,,0.307335885752868,9E:4E:0D:1A:D7:01,No,017371402075
10-08-23-00-746,1,746,ee719a9b-1632-4eaa-bdc4-63bb2f3f5ff3,2020-10-09 06:02:30,ac16800f-5d9e-4943-b7c4-0a2ba7aeab36,2020-10-09 06:00:48,3,746,746,746,out/10-08-23-00/log,out/10-08-23-00/base_samples746,,out/10-08-23-00/bit1_samples746,out/10-08-23-00/bit0_samples746,0,,0.394659231480103,FE:45:6A:C7:8A:1D,No,017371402075
10-08-23-00-739,1,739,931c7e97-e641-48ea-aadd-fc1203ac4856,2020-10-09 06:02:30,9c2d01f0-788e-481b-a392-f0948771d0b0,2020-10-09 06:00:47,3,881,881,881,out/10-08-23-00/log,out/10-08-23-00/base_samples739,,out/10-08-23-00/bit1_samples739,out/10-08-23-00/bit0_samples739,6.02740707368024,,0.539898613167324,8A:7E:E7:25:42:EB,No,017371402075
10-08-23-00-689,1,689,4a50fd30-84e4-4b89-9e02-6f2be0147c32,2020-10-09 06:02:30,f4bb61fa-48d5-437f-859b-9238f89de851,2020-10-09 06:00:45,3,689,689,689,out/10-08-23-00/log,out/10-08-23-00/base_samples689,,out/10-08-23-00/bit1_samples689,out/10-08-23-00/bit0_samples689,0,,0.206252653803361,DA:58:EB:09:24:B4,No,017371402075
10-08-23-00-276,1,276,dad7a151-0ddf-49d4-a35a-98560df14dc8,2020-10-09 06:02:30,4ce89522-4ee2-4b78-bde4-54efb0c3e924,2020-10-09 06:00:32,3,575,575,575,out/10-08-23-00/log,out/10-08-23-00/base_samples276,,out/10-08-23-00/bit1_samples276,out/10-08-23-00/bit0_samples276,5.95269796606258,,0.95982280730328,4E:48:22:7C:DA:14,No,017371402075
10-08-23-00-290,1,290,a3360f5f-6058-4e2a-8820-cb7958a88e0b,2020-10-09 06:02:30,a2d75b7a-5bdf-42b0-ae40-7bed7367201b,2020-10-09 06:00:34,3,468,468,468,out/10-08-23-00/log,out/10-08-23-00/base_samples290,,out/10-08-23-00/bit1_samples290,out/10-08-23-00/bit0_samples290,6.40249989895548,,0.348155784096717,3A:C4:BD:E7:A9:AD,No,017371402075
10-08-23-00-150,1,150,219fbd49-7eb2-48ec-855c-d61ea5a91f42,2020-10-09 06:02:30,3b5ac9ec-f43a-4eb1-bb74-34bd9ec5e96f,2020-10-09 06:00:35,3,962,962,962,out/10-08-23-00/log,out/10-08-23-00/base_samples150,,out/10-08-23-00/bit1_samples150,out/10-08-23-00/bit0_samples150,5.91172303746188,,0.390165083929975,F2:23:26:FC:17:C7,No,017371402075
10-08-23-00-1,1,1,d28bbcb3-a23f-481f-b5f6-5b98aa1b178e,2020-10-09 06:02:30,055df991-3285-47eb-b86f-2c06e8f30b95,2020-10-09 06:00:31,3,218,218,218,out/10-08-23-00/log,out/10-08-23-00/base_samples1,,out/10-08-23-00/bit1_samples1,out/10-08-23-00/bit0_samples1,5.89947909008002,,0.300467341815945,F2:96:08:6C:28:67,No,017371402075
10-08-23-00-296,1,296,c4123254-d316-4315-8ada-955cacf4c5a6,2020-10-09 06:02:30,de6bc38c-1a79-4f18-b55d-714bf65a7e55,2020-10-09 06:00:34,3,344,344,344,out/10-08-23-00/log,out/10-08-23-00/base_samples296,,out/10-08-23-00/bit1_samples296,out/10-08-23-00/bit0_samples296,5.92939085925688,,0.653186155442151,0E:F6:B2:FD:9E:3A,No,017371402075
10-08-23-00-85,1,85,57cff0ac-e334-449b-ac9f-86b048b97086,2020-10-09 06:02:30,d95af946-f085-4966-8689-a56def340809,2020-10-09 06:00:31,3,85,85,85,out/10-08-23-00/log,out/10-08-23-00/base_samples85,,out/10-08-23-00/bit1_samples85,out/10-08-23-00/bit0_samples85,0,,0.539310080314099,92:EB:EC:93:D8:FE,No,017371402075
10-08-23-00-346,1,346,43581f85-ccbe-4b9e-9e3d-66f442a73076,2020-10-09 06:02:30,9c0736eb-17e0-43bd-92b5-2087c3e09245,2020-10-09 06:00:33,3,346,346,346,out/10-08-23-00/log,out/10-08-23-00/base_samples346,,out/10-08-23-00/bit1_samples346,out/10-08-23-00/bit0_samples346,0,,0.434832926524912,7E:15:CC:99:C7:9C,No,017371402075
