Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,63,54,200,1000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111110111111111111111111101110111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111011100011111111111111111111111111111111111110001111101111111111111110111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111101111111101111111000011111111111101111111111111111111111111111111111111111111111101111111111111111111011111110111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111011111111111111110111111111111111111111111111111111111111111111111101111011111111111111111111111111111111010111011111111001111011111111111111111111101111101111100111111111111110110111111111111111110000111111111111111100111111111111111111111111111111111111111111111111111111111110011111111111111111011111111111111111111111001111111111111111111111111111111111111101111111111111011111111111111111111111101111111111111111111001101111111111111111111111111111111,,,87,21,58,5.8,1000,58,5,0,0,-
3,31,27,200,1000,0001000100000000000000000000000000010010000100000000000101000000000000000000000000000000110000000100000000100000001000000001000000000001000000000000000000000000000001000001010100000000000000100000000000000000100000000000000000010000000000000010100010000000010000000000000000000001100000000000010000000001000010010000000000010000000100000000000000000110000000100000000100000000000100000000000000000010010011000001000000000100000000100000000100000000000010000000000000000000000000000000000010001000001000000000001100010000010000000000000010000100000000000000010000000100000000000010000000000010000010000000000000000000010000000000100100000100000100000000000010101000000000000000000000000100000000101000000000100010000000000000000000000000010000000010000000010000000000000100000010000000000000000000000001000000011000000000011000010000000000100100001000100000000000000000000000010000000000000001010001000000000000001000000000000000000101000001000000000000001010000000000000000000000000000000000001000101,1111010111111101111111111011111111011111111111111101110111111111100000011101111111111110111111011111110110111111111111101101100101000001100001111111101111011101111011111101010101011101110101111100100111100001100110011111110010011011100011011110110111011001111111011100110010101001110011011011111001011001000111010001000110011000111111010110011110001111010111110011110100011001101100011101111011111011111111111001110000011110111100111100101110111100100111101101110110001001110110001101100011011101101111011111101101010000111111001100001111011110110100011001010111011110000100011111111111111111110111111111010001011101111011111101110110011111111101111011110111111110110111011101110011111111110111111101111111101011111111101111110111011011111111101011110001111101111010011111110011001111111010111111100111111000011110011100011111110000111111111111111111111011111111111111110010110110110011011101111011111111111111111111111111111100000101111111101111011001111111001001101100110111100110101111000011111111,,,0,0,606,60.6,102,0,0,898,606,67
5,23,20,200,1000,0000000000000000000000000010000000000000000000000000100000000000000000000101100000010000110000000000001010100000000000000100000000000000100000000101100000000000000001000010000000000000000000000000011000000000000000000000000010000000011001000100000000000000000000000000000100000000000000000000100000000100000000000010001000000000000001010000000000000000100000000000000000000000000000010000000000000000010010000000000010000000000001000000000000000000000000100001000000000000000000000000000000000100000000000000001100000010000000001000000100010010000000000001000000000010101000000000001000000000000000100100000001001000000000000000000010000000000000100000000000001000000000000000000000010000000000101000000000000000000000100000100000000000010000000000000000000000000100000000000000000010000000000000000000000001000000000000000000001000000100100000100010000000000000000000110000000000100000000000000000000000001000001000010011000000000000000001000000000100000000010000000000000000000010000000010100010000,1111101111010011101111011111011111010011111110001111111111110011101111100111111111011011111111001011111111110011111001111111011001111111110000111111111000100011101011100011100010111001000111110011011100111011100000101111100011101011111101110111100000111111001010110111111111111111011101100011110011110111100000111010011100111011011001110010001110110010111110110000001110111100001000111000101100110010111111110000101111011011001101101011101110000010001110100011101100001111011110010011101100010111001110000110111100010011001100111010011110010010101100000011001111011111101011011011001001001101001101101100001011111000001111111101001110110000011111110000001111111010011100111000101101111000001110111101001100111000111000100010101000100010111110110100101110101100001111110010011110111011101100111000111101111011001100111100011110111000001110101001101110100000001100111011111101111111111110111110001111111011101100111001111111111111101101111111011111111100001101111101110100110110011110110100111110110011,,,6,0,533,53.3,89,0,0,911,533,58
6,50,25,200,1000,0000001000000010000000000000000000000000000100000000000000000000100000000000000010100100000010001000110000001001000000000000010001100000000000010101000000000000000100000000000000000000000010001000000000000000000110000000010000000000000000000000000000100000100000000000000010000000000100000000000000000000000000000000000101000000100000000000000000000000000010000000000010010000000010000000000000100000000001001001000000000001000000010000000000000000000000000001001010000000000000000000010000000000000010101000000100000000000000011000000000000000000010000000010000010110000000000000000000000000000000000000001010001000000100000000000000001000001000000000000010000000100100000000000000000010000000000100000010000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000010000110000000000000000100000000000000000100000000000000000000110000001010000000100000010000100000000000000000000000100000000000001000000000000001010100000001000000000000001101001001000000100000000,1111111111101111111111111101111010111001101111011011111011011011111111111111111111111100100111111110110111111111100000011001110011111011111111111111101110111110111111111111111111001111111111111011111111111111111110011111111111111111100111111111111111101111111111111111111110111111111111101111111111110111111111111001111111111111111110011111111111101111100011111111101111111001101110111111111111101111101111011111110010011111101111111001111110111001110111111111101110011100100111111101110111011101111111111001101111101011110111111111111010111101110111111000111111011110100110001001110111101111101110111101111010011001101111011111111110011000111110111100100110010111110101111111111111111111111110011111100110011001100111111111100010011010100111001001111110111001100110111011100111111011111111111101100010111111110110011010100111111111100111011111101111111001100010111111100011111101101110101111101110011111101111011011101110011000101111101001101111111111111111111010111111010001111011111000101110111001,,,1,0,682,68.2,95,0,0,905,682,75
9,51,3,200,1000,0000010001001000001100001010100000000100010010100011100010001000000011000010000100011000001000100001010100001001010001001000000100101000000101010011101100001011000000011010000101000001001000110010000001010001010010000100000000011010000000000001100001000010010001001100001011001010000000000110001101100100010000000000100011000010110001010100101010001101011110010011100010111110001000110001000000000000001000000010110101100011000101110110000001010001001001101000001110000011110010110111000000000010010011001000000000101110000000100100100100010101100001111100110011100001111010100101010010000001010101011010100100011100010010101001010100011010101100010010000010010100000101000000001111000100011000101100001000000000011110110000110001000110101000100000010000000010011001100110100101000000100100010000100000010100011100000001000011010010001000010100010000001001000010000000001001110001100000001001001100111000010101001010100010001000000000110000110001111001010010000000001010000101111010000011000010001010,1111111111111111111111111111110101101111111011111111111111111111111111100111101111111111111101111111111101111111011011111111001111111110001111110111111110101111111100111111101111111111111111110010000011110111011011111110100011111110110001110011111111101010111101111111111111100110011111111111111111110111010011100011111011101111010011111110111111111111111110111111101011111110011100110111111111100110111001100111111101101111001101111110001001110111011011111010011110000111111111111111111111111110010111101110101011111110001001111111111100111111101011111110110111111111011111111111111111101111111111111111101111111101111110100111111100111110011100110110101001110110001101110110101101101111111001111110011001100110011111110111111111101110111001100001111111100111111011100111111111110010111100110011111000111100101101100111001111110110101001111100010000111111101001010011111011111111111000111111011101111111111111101110011111101100111001110011111011111111011111111110011111111111111110100111111111111111,,,12,1,467,46.7,326,10,3,674,457,67
10,34,18,200,1000,1110110110001111111110111011110111111101111010111111111100111110111100111011100011111011101110111101110111111101111111111011111110111111101111111100111111111110010101111011111111110111111011100110011111111111110110110100110111110111110111111111111111110111001010111111010111100111111110110111101111111111111111111011000011111111111111111001111011111011111111000111110011111111111111110111111001111111011100011111001011111110111101100110111011111111111110110010110111111111101111111111011111111101011010110111111111110111110010111111111101011011110101111111111011110101111011110101011111110111111111111111101110101111001011101001101010110110011111101011110111101101111111111010111111111111111110001111011110111111111111011011101011111111111110111111011111111110111011011111101000101011111101111011111101111111111111011011111101111011111110011111001111001110101101111111110110110110100011111111010111101111110110110111111110111111111011111111110101111101111111111110011101111111100010111111111011011111,1111111111111111111111111111111111111111111111111111111111111111111100111011111111111111101111111111111111111111111111111011111110111111111111111111111111111111111111111011111111111111111011110111111111111111111110100100111111110111111111111111111111111111111111111111110111111111111110110111111111111111111111111111101111111111111111111011111111111011111111110111111111111111111111110111111101111111011111111111101111111111111111110111111111111111111110110010111111111111111111111111011111111101011010111111111111111111111110111111111101111111110101111111111111110111111111111101011111111111111111111111111110111111101111101011111010110110011111111011110111101111111111111010111111111111111111001111111110111111111111011011111111111111111110111111111111111111111111111111000111101011111111111111111111111111111111011011111101111011111111111111001111101111101111111111111111110111111111111111011111111111111110110111111110111111111011111111110111111101111111111111111111111111100011111111111011111111,,,8,1,124,12.4,794,3,0,206,121,58
11,44,32,200,1000,0000000001000000000000000000000000010000000000000100000000000000001000000000000000000000000000000000100000000000000000001000000000000010000000000100000000000000000000000001000000000000000000000000000001000000010000010000010000101000000000000000010000000000000001000010000000000000000000100001000000000000010000000101000010000000010000000001001000000000000000000000000001000000000000000000000001010000001010000010100000000100100010100100100000000000000000110000000000000000100100100000010000000000010000000100000000000000000001000000000000000000000000010000000001100000100000100000000000000000000000000000100000000000000100000010100000000000001000000100000000100000010000001000000000000000000001000000110000001000100000000000000000000011010000000000101001000000000000000000000000100000010000000000000000000010000000000001000100000000001001000001000000000000100000000001000000000000000010011010001000010000001000000000000000000000010000010000000001000000000010000010000000000000000011000010000100000001,1111111111110111111111111111111111111111111111111111111111111011111111111111111110111111111101111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111101111111111111111111101111111111111111111111111111111111111111111011001110011111011111110111101111111111111111110111111100111111111110011011110111111111111111111111111111111111111110111111001111111111101111011010011100111111111111111111111110111111111111110111001111111011111111111111111111111011110110111111111110111111001110111111111110111111001101011111111110011111101111111111110110111101111110111001101101110111101110111111111111111111001111111111101111111001001110011011101111110011111111110111111111111110110111111111001111111111011111111111111100111111111110111101101111111111101111011111011111011111111111111111100100111111111100111111101111111111111110111111111111111111111111111111111111111111101111100111111111111111111111111111111111111111111111111111111111111111011111011101011110111111111111011,,,1,1,793,79.3,101,1,0,899,792,88
12,48,16,200,1000,0100001101000010110000100110000100100100001010000001001011000100100110001001010010101100011101000000000000110110000100010000001000010000110111000010000000001110110100010011101010001001100001111101100100001000100101010100010000001100111000001011100100110001000010000000000100001100010001001110000000100000100000001101000010100101000101101101110100000100100011001110000000000000000001001101000001000001011000000000110100100100011100000000011010001000110000010000000000101000111001000101010010100101110001010001011000001011010000000000010100001000001000010001000111101010000010000000110100011001101100100001000000010010100001000100011000001001000010010100001011100101010110000000000110001001100011010010100000000011000001011000100000000011001011001001111101000001000001000001001010100000000011000001100100001000011100001010010010011111000110010010010101100000000001010001010000001001001100010001000100100010000010100001100101101000000000110110110000000001000101000000100011010001010001100000000100000001,1111111111101111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111011111111111111111101110111111111111111101111111111111111110111111101111111111101110111011111111111111111100111111111110111011101011111101111000011111111111111111111110111111111111111111101111111111111011111011111111111111101111111111111111111111110111111111111111110111111111111111111111111111111111111111111111111111001111111011111111111011011111110011111111111111101101111111111101111001001111111111111111111110111110111111111111111111111111111011111111111111111111111111111111111001101110111111101100111111111110010111011100111111100111111101111111111111111111111111111111111011001111111111101111111111111110111011111111111011111111111011111011110111111111111111101111111111111111111111111111111111111100111111111111111111111111111111111111111111111111011111111111111111111111111111111110111110111111111111101,,,4,4,605,60.5,317,1,0,683,604,88
14,99,95,200,1000,0100010110100110000101100011001011010101100111111000010010000101111110010001000000011011011111110000011011111111111111010111011000011110001110011100010111111111101011111100100011101111101111101010111011001111001000110011111001011100110011111111110011001101111001011011100100001101000010111110011111001110101010110010111001111011111100110111111101110110000101001111101011011100001101111111111101001011110000001110010101010001011110101011110101010011101101000000011011101101100110100010100011000111010110100111101111011010101111101110100111111000101010011100010111001000111011010111010100100101001101010110111110111111010111011011110000011101111011111100101001010110001000111011110100111111111100111111100101100011001100100110011101011000010111101110101110111001110110110001101011111100010101011011011101011011111111101111111011101111011010100111101001111011011100101100011010101111000111010100010101000100010101111000101100101011101110110001101001111010100000110110111110000010100111111100110111100101,1110111111111111111111111111111111111111110111111101111111010111111111011111110011111111111111111100111111111111111111111111111111011111111110011111011111111111111111111111111111111111111111111111111111111001111111111111111111111110111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111010111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111110111111111101111111111111111111111111111101111101111111111111110111111111111111111101111111111111111111111111111111111111001111111111111111111111111111111111111111111111110111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111110111111011111111111011011101111111111111111111111111111111111111111111111111111111111111111011111111101111011111111111111111111111111111110111111111011100101111101111111111111111111111111111111111111111111111100111101111111111111111111111,,,9,7,373,37.3,592,7,1,408,366,89
15,43,37,200,1000,0000000000001010000000000000000000001000000000000001000100000100001000110001101000000000000000000000000000000001000000000000000001010000000000000000000000000000010000000010000000000000000000100000000000000000000000000010000010000000000000000000000000000100010100100000001000000100010001001000000000000100000000000000000000010000000001000000000000000000000010110000000000001010001000000000000000000000000010000000000000000000000000000000000001000001000000000000000000100000000000001100000000010000000000000000000000000000000000000000100000000010001000001000000000000001000100000000000100000000001000000000000001000000010000000000001000010000000010000000001010000000000000000000000000000000000000000000000100000000000000000000000001000100010000001000010000000110000001100001010000001000000000000000101000000000010000100000000000000001000001100000000000000000010010000001000010010000001000000000000110000000000010000000000000000000010000000000000000000000000000000010000000010100000000000010001000000000,1111101111111111100100111011110110111001101111111111100100111111111111110001101110111111111110110010011111111111101110010011101111111011111101111011101100110010011001111111000110111111101111110101001100011011101110011011001111011011011110111011110100111101011111111011101100011110011111111111101100110111101110111011000000111011101101110011100110111011010010111001001110111011001101111001000100010011101110110011111100010010111111111011111111111111000110111000011110100011001100101111111100011010100100111011110110111111000100110001111101111011101110011111111100010011001100010011000111110011001100110011000111011101111110010011001110110000001111111001001110110101101111110000001011111011001100011010001111010010001100110000000101111111011000101000011000100110111101100001011111101011101010111001101100010110011000111011001010110111001101110010011110110000011111010011101111010011001100111111111111100001001011101000001010111001010110100010000001100010001100101010000110110100001100100011001101111001,,,0,0,519,51.9,95,0,0,905,519,57
