Logs,GUID,Predecessors,CPU CPI,Error,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,IP Address,Bit-0 Sample,Phase 3,End Time,Boot ID,Base Sample,Bit-1 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-15-06/log,02-03-15-06-63,"02-03-13-02-90,02-03-13-06-31,02-03-13-07-12,02-03-13-10-9,02-03-13-14-47,02-03-13-17-50,02-03-13-21-2,02-03-13-24-41,02-03-13-27-46,02-03-13-31-40,02-03-13-34-61,02-03-13-37-56,02-03-13-41-71,02-03-13-44-7,02-03-13-48-15,02-03-13-51-33,02-03-13-54-59,02-03-13-58-37,02-03-14-01-47,02-03-14-05-62,02-03-14-08-40,02-03-14-11-42,02-03-14-15-13,02-03-14-18-59,02-03-14-22-2,02-03-14-25-97,02-03-14-28-21,02-03-14-32-67,02-03-14-35-20,02-03-14-38-88,02-03-14-42-23,02-03-14-45-58,02-03-14-49-3,02-03-14-52-52,02-03-14-55-42,02-03-14-59-46,02-03-15-02-12",8.048121,,1,63,1,E2:17:C4:21:F9:09,788ee34b-cdbc-4ca0-b3f3-776d4a60b028,2021-02-03 23:06:08,30,3,63,54,169.254.76.1,out/02-03-15-06/bit0_samples63,17,2021-02-03 23:07:01,9e3f5dbb-2285-439a-b6f5-efc0a9e539be,-,-,Yes,DEFAULT,-,-
out/02-03-15-06/log,02-03-15-06-69,"02-03-13-02-18,02-03-13-06-94,02-03-13-07-77,02-03-13-10-42,02-03-13-14-93,02-03-13-17-53,02-03-13-21-81,02-03-13-24-34,02-03-13-27-62,02-03-13-31-63,02-03-13-34-81,02-03-13-37-99,02-03-13-41-75,02-03-13-44-68,02-03-13-48-69,02-03-13-51-29,02-03-13-54-34,02-03-13-58-33,02-03-14-01-71,02-03-14-05-92,02-03-14-08-70,02-03-14-11-28,02-03-14-15-17,02-03-14-18-76,02-03-14-22-16,02-03-14-25-86,02-03-14-28-45,02-03-14-32-87,02-03-14-35-56,02-03-14-38-85,02-03-14-42-94,02-03-14-45-57,02-03-14-49-62,02-03-14-52-55,02-03-14-55-80,02-03-14-59-81,02-03-15-02-7",7.867740,,1,69,-,8A:58:9E:BE:9B:96,ceaa8417-b573-411a-8703-39dbf1808e19,2021-02-03 23:06:08,20,1,69,-1,169.254.76.1,-,-1,2021-02-03 23:06:42,69bd2664-cc62-4227-aed4-5fe822008c0f,-,-,Yes,DEFAULT,-,-
out/02-03-15-06/log,02-03-15-06-6,"02-03-14-49-77,02-03-14-52-13,02-03-14-55-17,02-03-14-59-42,02-03-15-02-32",7.990885,,1,6,2,F6:89:16:09:BE:5B,21398aff-e234-42b9-9647-01f27f353d17,2021-02-03 23:06:08,30,2,7,6,169.254.76.1,-,-1,2021-02-03 23:07:01,967daca5-577e-4a4c-a6a1-9e0761e11422,-,out/02-03-15-06/bit1_samples6,Yes,DEFAULT,-,-
out/02-03-15-06/log,02-03-15-06-41,"02-03-14-45-75,02-03-14-49-11,02-03-14-52-29,02-03-14-55-16,02-03-14-59-18,02-03-15-02-71",7.839583,,1,41,-,B2:D3:B9:44:E3:9F,0045cb5f-ecc0-47ae-aa93-bab545bf2fdd,2021-02-03 23:06:08,20,1,41,-1,169.254.76.1,-,-1,2021-02-03 23:06:42,7147e049-6f0a-4ba1-85f6-1025270cc1a0,-,-,Yes,DEFAULT,-,-
out/02-03-15-06/log,02-03-15-06-27,"02-03-14-22-46,02-03-14-25-11,02-03-14-28-58,02-03-14-32-57,02-03-14-35-4,02-03-14-38-46,02-03-14-42-37,02-03-14-45-65,02-03-14-49-8,02-03-14-52-4,02-03-14-55-44,02-03-14-59-9,02-03-15-02-62",7.788916,,1,27,3,6A:14:49:27:B0:0A,6d170851-842c-4bf3-9a60-00eaa8c550f9,2021-02-03 23:06:08,30,2,31,27,169.254.76.1,-,-1,2021-02-03 23:07:01,f5ac5ce8-9ba6-4ad8-a96b-dc2beea140aa,-,out/02-03-15-06/bit1_samples27,Yes,DEFAULT,-,-
out/02-03-15-06/log,02-03-15-06-90,"02-03-14-52-28,02-03-14-55-100,02-03-14-59-72,02-03-15-02-97",7.598305,,1,90,-,1E:4B:A7:DE:97:D3,0d2d11b8-4953-4763-83e7-75d950f7a805,2021-02-03 23:06:08,20,1,90,-1,169.254.76.1,-,-1,2021-02-03 23:06:42,4b3f92ca-d35d-4260-a832-016455f34e63,-,-,Yes,DEFAULT,-,-
out/02-03-15-06/log,02-03-15-06-8,"02-03-14-45-67,02-03-14-49-22,02-03-14-52-5,02-03-14-55-3,02-03-14-59-61,02-03-15-02-11",7.949916,,1,8,4,2E:3F:C8:A9:10:7E,adb37ae9-0208-47d7-bf2b-ba41752a90dd,2021-02-03 23:06:08,30,2,59,8,169.254.76.1,-,-1,2021-02-03 23:07:01,e03eb0a6-d082-451d-bedb-d7cdda2a195b,-,out/02-03-15-06/bit1_samples8,Yes,DEFAULT,-,-
out/02-03-15-06/log,02-03-15-06-20,02-03-15-02-59,7.971294,,1,20,5,F2:6B:95:CC:23:DB,1511b036-32d6-45e9-b6be-9295c5aad80a,2021-02-03 23:06:08,30,2,23,20,169.254.76.1,-,-1,2021-02-03 23:07:01,c623be34-c6f3-48d2-9785-d7e8d68820e2,-,out/02-03-15-06/bit1_samples20,Yes,DEFAULT,-,-
out/02-03-15-06/log,02-03-15-06-25,02-03-15-02-86,7.849841,,1,25,6,3A:12:ED:34:34:9C,3c26cbf9-6ca8-42c5-b326-d071bfe8f203,2021-02-03 23:06:08,30,2,50,25,169.254.76.1,-,-1,2021-02-03 23:07:01,fbb6d64c-19ce-493a-84f2-150ecf6d76cc,-,out/02-03-15-06/bit1_samples25,Yes,DEFAULT,-,-
out/02-03-15-06/log,02-03-15-06-29,"02-03-14-59-48,02-03-15-02-46",7.987422,,1,29,7,B2:FC:E0:E6:6B:33,3b2ac730-3416-4b33-84f6-2cbf1ec27e3f,2021-02-03 23:06:08,30,2,53,29,169.254.76.1,-,-1,2021-02-03 23:07:01,a9dd99e3-e19d-4f19-a2da-11247f561fe1,-,out/02-03-15-06/bit1_samples29,Yes,DEFAULT,-,-
