start_time,Boot ID,MAC Addr,IP,imax_value,iavg_value,fmax_value,favg_value
1575252849715,1ccf00e1-4154-493d-86c6-b3ac17724d0c,4a:87:56:22:39:a3,169.254.32.189,0.00016880035400390625,2.6093578338623047e-05,0.0007517337799072266,2.5668621063232423e-05
1575252849714,318f2c8d-7daf-4873-97a9-86c38d24b2cc,c6:ae:32:9c:11:79,169.254.33.125,0.00022840499877929688,2.624669075012207e-05,0.00018215179443359375,2.556943893432617e-05
1575252849715,7a03f268-c72b-4b50-ae02-3cb0af2468d3,fa:fe:60:db:cd:64,169.254.33.37,0.00019478797912597656,2.6262617111206056e-05,0.00018739700317382812,2.5450515747070314e-05
1575252849715,87076826-2491-4efd-836e-5f742dae3df4,ce:92:20:39:ae:d8,169.254.32.205,0.0002071857452392578,2.6221704483032228e-05,0.003294229507446289,2.6449871063232422e-05
1575252849715,4ae06cc7-3597-4b30-bbc4-9394bb598efc,ca:7b:04:53:ec:4c,169.254.33.141,0.00020122528076171875,2.6012468338012697e-05,0.011413812637329102,2.7757596969604492e-05
1575252849716,dbaa0b9a-59d2-41cd-b69d-530de0999cd1,96:7d:61:91:fb:76,169.254.239.61,0.0001952648162841797,2.575559616088867e-05,0.0002474784851074219,2.5962162017822264e-05
1575252849716,236e2c0a-8a1f-4246-ba50-dba996b8e873,5e:62:26:0e:20:e0,169.254.238.197,0.00017189979553222656,2.5632476806640626e-05,0.0003399848937988281,2.609281539916992e-05
1575252849715,4f00034f-33d1-4119-8ce1-1be024d39f66,aa:ea:c6:a9:10:20,169.254.238.189,0.00020837783813476562,2.6025152206420897e-05,0.00018477439880371094,2.6395845413208007e-05
1575252849716,be8db9fb-4dcb-4be6-a8a0-fcaba3c17682,36:19:2f:46:64:2d,169.254.239.13,0.00018167495727539062,2.588372230529785e-05,0.000209808349609375,2.6389026641845703e-05
1575252849729,74857f4f-b4f8-4b1e-98e4-26d2bdad3829,6a:99:b9:c0:32:a3,169.254.239.29,0.00024008750915527344,2.581639289855957e-05,0.002898693084716797,2.6743078231811523e-05
1575252849731,419db84d-f972-4374-befd-b9625c950d36,22:a5:2a:67:77:66,169.254.238.205,0.00018024444580078125,2.5685453414916993e-05,0.0001537799835205078,2.6071643829345704e-05
1575252849729,5dd870d0-f3ed-4d9b-be56-61af9fd27a52,96:96:d2:25:3e:03,169.254.238.237,0.00019216537475585938,2.5829172134399416e-05,0.0001900196075439453,2.6015233993530272e-05
1575252849736,17210e3f-1176-422c-bfc0-17de5330a93b,92:e3:eb:35:05:73,169.254.239.45,0.00018596649169921875,2.577672004699707e-05,0.00021219253540039062,2.6060152053833006e-05
1575252849743,0f4e4b41-fbf9-49f2-8467-ff19a263203f,0a:5f:1d:f7:99:6e,169.254.239.117,0.00019502639770507812,2.5701618194580077e-05,0.0002269744873046875,2.6366758346557616e-05
1575252849730,35a7462b-5005-46b3-bb5a-6c515abe6aa7,3e:42:60:bd:0c:81,169.254.238.245,0.00061798095703125,2.5689554214477537e-05,0.0002396106719970703,2.5911712646484376e-05
1575252849713,f8fbf38d-122f-4140-849e-9109092a1a9e,2a:f4:9a:cc:96:ee,169.254.102.109,0.00020837783813476562,2.5862836837768556e-05,0.00023555755615234375,2.590675354003906e-05
