start_time,Boot ID,MAC Addr,IP,imax_value,iavg_value,fmax_value,favg_value
1575252395218,9807da7e-0184-44a3-b07f-73b2aeb3580d,9e:8b:a9:a7:98:f1,169.254.228.53,0.00027370452880859375,2.6282739639282225e-05,0.005586385726928711,2.8313302993774413e-05
1575252395220,a956f9e6-25ea-48b8-b100-7968a3832e8e,f6:ae:83:3e:f2:ed,169.254.100.237,0.00021123886108398438,2.614450454711914e-05,0.00020051002502441406,2.769293785095215e-05
1575252395221,46e20c26-8072-4709-8c95-9e19fdf96d16,ee:53:73:b2:1d:a0,169.254.189.101,0.00022459030151367188,2.5584077835083008e-05,0.00018858909606933594,3.150038719177246e-05
1575252395239,f7314806-298c-4b5d-8818-eed7d6d04d1b,4a:c5:2c:06:dd:0b,169.254.20.165,0.00022840499877929688,2.6031064987182616e-05,0.0002129077911376953,2.9194593429565428e-05
1575252395227,dfc6cdbf-4c14-4d7f-b1cd-6a30bf0f7f3a,ee:f3:48:e0:fb:08,169.254.228.45,0.00020647048950195312,2.643604278564453e-05,0.00022554397583007812,2.7502870559692384e-05
1575252395215,69ae5b65-d60d-4a48-802d-ce754bc66a52,fa:9d:ec:01:20:8d,169.254.107.125,0.00020122528076171875,2.6171493530273436e-05,0.0003688335418701172,3.134922981262207e-05
1575252395224,6ffc4bcf-a0f0-4640-8893-4ab6d4feebd6,ea:06:59:0b:9d:68,169.254.107.141,0.0002086162567138672,2.599983215332031e-05,0.0004954338073730469,3.1434059143066405e-05
1575252395166,0b7d1984-21fc-47ec-94da-420b48b3c76c,a2:4d:75:ce:4f:a2,169.254.195.165,0.00015616416931152344,2.5325441360473633e-05,0.0002048015594482422,2.986764907836914e-05
1575252394634,20fe478b-87b3-40bc-a9a4-d11a522152a1,5e:c6:72:77:87:b5,169.254.19.125,0.000141143798828125,2.579193115234375e-05,0.003687143325805664,4.701552391052246e-05
1575252395218,049803c6-ba02-4039-a37a-c850377cec10,72:36:03:24:44:29,169.254.17.165,0.0002200603485107422,2.610602378845215e-05,0.0005421638488769531,2.9784393310546876e-05
1575252395269,6ff31af6-3be6-4a13-bd86-ad6bd920e943,06:0b:82:dd:8c:99,169.254.70.145,0.00013303756713867188,2.571420669555664e-05,0.00025391578674316406,3.1011295318603514e-05
1575252395208,e2df74f4-8d60-40a9-8d54-a97df83255e6,ce:9d:1f:2c:66:f6,169.254.107.109,0.00014662742614746094,2.5960588455200196e-05,0.0003597736358642578,3.160362243652344e-05
1575252395222,b3eff019-c5f7-4bd3-875f-57c34c7f5666,3a:a8:34:1a:9d:0e,169.254.100.61,0.00026154518127441406,2.6259374618530272e-05,0.0002930164337158203,2.7834129333496093e-05
1575252395235,207373ac-8ca5-485c-916d-ec54d77aec22,76:50:48:b1:71:17,169.254.228.69,0.0003132820129394531,2.6299238204956055e-05,0.00022554397583007812,2.7514934539794923e-05
1575252395187,5581211d-121b-4651-8ad0-5f5806b41d2f,0e:6a:6f:f9:57:72,169.254.18.165,0.001973867416381836,2.6516199111938476e-05,0.00022554397583007812,3.608403205871582e-05
1575252395244,4068343f-0bdb-4aa7-8d74-a3ddf697fac8,b6:69:16:80:e2:12,169.254.2.213,0.00029277801513671875,2.617321014404297e-05,0.00026726722717285156,2.9331493377685546e-05
1575252395187,7e3aea47-f248-4819-ae16-bbf03b8cd9c8,72:16:df:b7:10:d9,169.254.8.133,0.00019621849060058594,2.6262807846069337e-05,0.003429889678955078,3.686633110046387e-05
1575252395257,2768ae13-0d2a-4d2e-8d79-389dc8b95ab3,82:29:a0:7b:a0:52,169.254.107.133,0.00021886825561523438,2.5947952270507813e-05,0.00022649765014648438,3.166475296020508e-05
1575252395238,b4081bd8-98c2-424d-828d-11cbc9ca8ab5,76:66:b0:28:47:8c,169.254.228.61,0.00019097328186035156,2.6398229598999024e-05,0.0002002716064453125,2.7446794509887695e-05
1575252395275,0049ac7e-f181-4d05-a9e7-ae2179e497d1,36:cc:cf:2b:03:d6,169.254.174.149,0.000324249267578125,2.581300735473633e-05,0.00025010108947753906,2.675051689147949e-05
1575252395220,520069a0-a773-4a90-a094-cae3355c596f,0e:a7:71:0b:18:86,169.254.195.213,0.000118255615234375,2.532520294189453e-05,0.002125978469848633,3.075990676879883e-05
1575252395249,8cdcde10-4364-4315-8711-89110561f83d,d2:e8:eb:8c:89:9a,169.254.228.77,0.0002827644348144531,2.6369285583496095e-05,0.0001919269561767578,2.718682289123535e-05
1575252395262,9b743008-2718-4bc9-b466-2ab9315a0744,ea:97:be:a8:1b:0f,169.254.17.253,0.00017976760864257812,2.5957202911376953e-05,0.0003032684326171875,2.9436683654785155e-05
1575252395275,482fc47d-33d5-4bde-b4d5-4e1857c692c1,06:f6:50:8e:72:a6,169.254.189.125,0.00018906593322753906,2.5687074661254884e-05,0.00020766258239746094,3.152937889099121e-05
1575252395226,2acddea2-2fe4-479c-95d6-341228b59d65,c2:1a:17:fe:29:bd,169.254.20.173,0.000171661376953125,2.627534866333008e-05,0.00034332275390625,3.641533851623535e-05
1575252395261,d95626df-5582-4989-9ee0-3a71f9d43fa3,82:3a:2f:1b:f3:9f,169.254.228.109,0.00021529197692871094,2.6395368576049805e-05,0.0002396106719970703,2.7643108367919923e-05
1575252395260,121f75c7-2eda-481c-a2a5-a9bc4aed9ac7,8a:63:d4:d3:40:a9,169.254.228.85,0.0002117156982421875,2.6322269439697265e-05,0.00021076202392578125,2.7366065979003906e-05
1575252395280,229ef858-99eb-4f2d-92c0-2996e4763437,8a:4b:8f:2f:b0:a8,169.254.228.205,0.00019431114196777344,2.6336097717285157e-05,0.0002620220184326172,2.782440185546875e-05
1575252395268,c8de381a-c302-4273-b9ee-c946eac90df8,a6:eb:99:16:93:74,169.254.189.117,0.0003540515899658203,2.575368881225586e-05,0.00021791458129882812,3.1591224670410154e-05
1575252395208,ecbab10f-6f51-4d95-8d92-22da2dda0974,1e:9b:cb:8b:0d:a8,169.254.18.117,0.0001697540283203125,2.6482057571411134e-05,0.00028514862060546875,3.6493396759033205e-05
1575252395163,4b0d7444-24ff-4ba1-980a-0631c33a175c,52:99:ef:2c:e3:0c,169.254.195.181,0.00020503997802734375,2.56105899810791e-05,0.0003032684326171875,3.6942100524902346e-05
1575252395145,f994b9b7-5632-4523-aeb9-339b4f0ac35d,52:d8:b2:24:90:c0,169.254.62.45,0.0002636909484863281,2.613811492919922e-05,0.001131296157836914,3.747725486755371e-05
1575252395270,2646f7eb-46ec-489d-9d45-c255e43bb6cc,d6:ca:ca:f2:c7:5d,169.254.189.109,0.00019502639770507812,2.596120834350586e-05,0.0003986358642578125,3.175621032714844e-05
1575252395275,94e92268-0613-4c8c-bd0e-80015b6a6adc,e6:37:56:54:61:4a,169.254.107.181,0.00020623207092285156,2.6175546646118165e-05,0.00022602081298828125,3.1294536590576174e-05
1575252395264,6fb7da47-dd81-42a7-b694-7cb20d05a6ea,9a:f6:a7:13:5f:ef,169.254.228.157,0.0037162303924560547,2.6996612548828125e-05,0.0002765655517578125,2.739548683166504e-05
1575252395284,6f57d405-3add-48f2-9293-c8a3260c9a2a,e2:4f:5c:25:37:37,169.254.228.213,0.00038552284240722656,2.6613950729370116e-05,0.00025844573974609375,2.7759075164794924e-05
1575252394636,2dbafc67-0eb5-47c1-9c30-87afc099d1b4,f6:73:72:28:12:b7,169.254.19.221,0.00014138221740722656,2.567734718322754e-05,0.004032611846923828,5.003738403320313e-05
1575252395243,089efe7d-c903-4b12-95cf-bdfd36c4910e,42:1b:79:a0:a0:f2,169.254.107.149,0.0001983642578125,2.589411735534668e-05,0.00020456314086914062,3.165884017944336e-05
1575252395276,ae67e407-0de0-4e49-8bb1-b0011c8c6768,06:9f:79:1f:ee:bb,169.254.101.93,0.00022363662719726562,2.6311779022216797e-05,0.00025773048400878906,2.7708053588867186e-05
1575252395214,6ad4779a-5485-41c7-982e-ebb6e3399a70,ce:a9:65:75:db:12,169.254.100.221,0.00021696090698242188,2.5920200347900392e-05,0.00022912025451660156,3.678789138793945e-05
1575252395264,de51da7e-2efd-4837-8208-3f047012bb5a,ce:ac:e2:b2:31:d6,169.254.107.165,0.0003409385681152344,2.602357864379883e-05,0.0003864765167236328,3.169260025024414e-05
1575252395192,e4b583fc-a869-49e4-88eb-cb90a1a1835d,d2:62:7c:1a:2e:66,169.254.100.21,0.00026297569274902344,2.609410285949707e-05,0.00031280517578125,3.701024055480957e-05
1575252395207,98b87728-f19b-4b8c-b751-eb4fcd83e983,f2:57:92:a6:25:40,169.254.100.45,0.00024008750915527344,2.6086902618408202e-05,0.000354766845703125,3.7076902389526366e-05
1575252395274,f5240635-5d2c-4181-bf8c-067c9287294d,a6:09:24:ea:e5:bb,169.254.21.21,0.00018286705017089844,2.60709285736084e-05,0.0007824897766113281,2.9496192932128905e-05
1575252395184,a8b1e7de-011f-474e-b549-890cc245c757,12:4a:e3:55:80:e0,169.254.53.229,0.002011537551879883,2.6581621170043945e-05,0.0069255828857421875,3.8652658462524416e-05
1575252395282,e6920354-2c43-4f4b-906f-8095d2ff1806,8a:8b:ba:9d:55:49,169.254.228.189,0.00021505355834960938,2.647848129272461e-05,0.0003726482391357422,2.793574333190918e-05
1575252395237,89d582fe-95f1-458b-aed0-caba49913043,36:29:6d:b4:27:12,169.254.195.245,0.0001506805419921875,2.5356435775756835e-05,0.0003337860107421875,3.0141353607177734e-05
1575252395241,9be0f4ee-691c-4e07-aef8-084ee0c33c1c,0e:8b:73:13:10:c4,169.254.100.253,0.00016427040100097656,2.5947666168212892e-05,0.00030231475830078125,3.687386512756348e-05
1575252395262,97cb7163-3cb3-4733-a005-ce6b8a202993,62:34:3e:e9:0c:ce,169.254.18.53,0.0002071857452392578,2.644219398498535e-05,0.0002429485321044922,3.6419391632080076e-05
1575252394633,6bf51235-536f-4c11-ad3c-139a48b04fc2,2a:76:3f:51:c0:9f,169.254.20.37,0.000148773193359375,2.557830810546875e-05,0.0013031959533691406,4.586062431335449e-05
1575252395283,77d2b4cc-b22c-4e9e-9088-ebfc5dffc9f3,1a:74:3f:80:90:82,169.254.7.97,0.0002162456512451172,2.6359033584594727e-05,0.0002071857452392578,3.628644943237305e-05
1575252395266,8aee72a7-1759-4ed7-86d3-a7eba532011f,4a:49:f7:3c:74:c4,169.254.101.53,0.0001811981201171875,2.597784996032715e-05,0.0004215240478515625,3.7419557571411136e-05
1575252395214,d6b7ac8a-22e4-430d-9d28-12e1e0d6741e,72:82:80:ac:0f:72,169.254.195.237,0.001001119613647461,2.601799964904785e-05,0.0003523826599121094,3.692622184753418e-05
1575252395252,3774461d-fdf7-4a09-a7a4-85e8e9ae1cd0,2e:b3:ec:8d:1d:1a,169.254.196.45,0.00657343864440918,2.7068185806274415e-05,0.0003898143768310547,3.6853456497192384e-05
1575252395216,dd8f8daf-665a-4c5c-9232-082c62325413,e2:09:a2:76:23:eb,169.254.195.221,0.00017642974853515625,2.5479459762573242e-05,0.0003237724304199219,3.663177490234375e-05
1575252395173,23ccc885-94f7-4847-ba44-70c36edb35f0,fe:63:47:c2:9e:5f,169.254.54.53,0.00018286705017089844,2.6023006439208983e-05,0.0003743171691894531,3.7366771697998046e-05
1575252395260,48235234-1031-4778-877c-c9b4710e4f0f,9a:7c:ab:6f:cb:86,169.254.196.37,0.0001888275146484375,2.5710535049438477e-05,0.00023984909057617188,3.676085472106934e-05
1575252395245,5fb0e569-294c-4f79-9034-51092bd1ba61,ca:1d:0d:2a:c1:13,169.254.101.37,0.0002505779266357422,2.59859561920166e-05,0.018167495727539062,4.050626754760742e-05
1575252395258,1af5b73c-c067-4473-ad9a-8ff19767e5cf,a2:c5:b4:f1:93:62,169.254.101.61,0.00019621849060058594,2.5772523880004884e-05,0.0002942085266113281,3.682847023010254e-05
1575252395204,770fe09a-3ea5-4435-8ee6-fe17a3c66713,86:ee:89:96:0e:3c,169.254.123.13,0.00021696090698242188,2.6085424423217774e-05,0.0004820823669433594,3.815169334411621e-05
1575252395206,a417f9f6-2020-48b6-92d3-f58fadb57ec9,c6:7d:f4:d9:ca:43,169.254.122.229,0.000270843505859375,2.6270532608032226e-05,0.012905359268188477,4.086170196533203e-05
1575252395271,b142e5b4-7d9e-4bff-8ea5-4ecd038b6ad4,62:01:70:1a:d8:6d,169.254.101.77,0.00018906593322753906,2.601890563964844e-05,0.0008196830749511719,3.7036418914794925e-05
1575252395263,3ad72ada-230d-4825-8e1d-9785a43157e4,e6:79:85:ee:3f:e3,169.254.196.53,0.0002551078796386719,2.5713300704956055e-05,0.0002963542938232422,3.700551986694336e-05
1575252395272,789809d6-b4ab-4a3d-a98f-9f37500cd22c,ea:3d:1d:61:72:61,169.254.54.241,0.0011048316955566406,2.650313377380371e-05,0.0013260841369628906,3.7723255157470705e-05
1575252395239,76030815-8d7d-4373-8081-8671756cae3b,42:1a:07:6c:42:1f,169.254.18.29,0.00020837783813476562,2.614026069641113e-05,0.0004985332489013672,3.794374465942383e-05
1575252395225,1bea3832-4ba5-4453-a21b-9769135f5485,6a:d3:79:79:d4:72,169.254.126.29,0.00034165382385253906,2.6275396347045897e-05,0.0005767345428466797,3.781733512878418e-05
1575252395237,d7f8e6b9-6002-42fa-960b-1bea0ade1fc5,56:b4:46:85:69:8c,169.254.22.245,0.0003440380096435547,2.545328140258789e-05,0.00047850608825683594,4.235148429870605e-05
1575252395198,9c6b0962-3092-4af7-9002-654b1860d407,a2:3f:73:8a:36:31,169.254.22.157,0.00017380714416503906,2.5426101684570313e-05,0.0005679130554199219,4.253263473510742e-05
1575252395265,7cf9aa59-305e-4355-911c-c4878f02eb2c,66:30:6c:06:bc:99,169.254.66.101,0.0002655982971191406,2.5940513610839845e-05,0.0009706020355224609,4.221138954162598e-05
1575252395275,f148254b-2e63-4ee8-96ff-74cc94bb5dad,56:25:c9:82:82:bb,169.254.18.77,0.0002129077911376953,2.6141881942749025e-05,0.0004277229309082031,3.831968307495117e-05
1575252395275,62ccf04b-b46f-4799-8a22-4d6c1a11d590,9e:28:2c:b0:36:82,169.254.23.93,0.00037360191345214844,2.5441455841064452e-05,0.0006937980651855469,4.2401647567749026e-05
1575252395238,fe775582-0172-4bba-8351-6dd97f526696,92:12:03:ca:e3:65,169.254.27.85,0.0004296302795410156,2.6913881301879884e-05,0.0010535717010498047,3.724513053894043e-05
1575252395226,bf67521a-9cdd-4876-932b-b2ca49641d8d,a2:42:d6:79:03:1a,169.254.9.253,0.00022912025451660156,2.644028663635254e-05,0.0012598037719726562,3.6933040618896484e-05
1575252395284,4646c625-4248-4110-954e-8a7a2824583e,76:b7:18:47:f5:07,169.254.176.85,0.0002002716064453125,2.1938323974609376e-05,0.0001811981201171875,2.2765159606933592e-05
1575252395226,416f8ef6-f0da-42f1-b6d8-40d2bc70bb07,82:82:94:f8:f3:e2,169.254.40.213,0.0002384185791015625,2.6647090911865236e-05,0.0007212162017822266,3.667178153991699e-05
1575252395265,e1af098c-da10-4299-bcff-0d2aeaa96b6b,4e:31:d3:1e:97:0e,169.254.23.13,0.00022864341735839844,2.5349187850952147e-05,0.0004131793975830078,4.199948310852051e-05
1575252395221,7b2e0e8e-3127-4c31-83cb-69c21c219b45,ca:60:3e:30:8d:19,169.254.44.45,0.00021314620971679688,2.6203346252441405e-05,0.0006034374237060547,4.1053104400634766e-05
1575252395269,e35f3e95-5349-4248-84e7-a5beba3f0c86,de:c6:ab:bf:8b:d3,169.254.123.181,0.00032401084899902344,2.6204538345336915e-05,0.0007758140563964844,3.8504981994628905e-05
1575252395304,e54d2ba6-009d-494f-a1b2-883daf9b7fd4,76:ea:a3:7d:77:2a,169.254.176.109,0.00023126602172851562,2.2124910354614256e-05,0.00019407272338867188,2.268214225769043e-05
1575252395242,d83c1839-eac6-4dbe-8ce5-69e6cf72c17b,0e:8f:d3:00:86:1c,169.254.100.181,0.000209808349609375,2.6611900329589842e-05,0.002295255661010742,3.6668920516967774e-05
1575252395259,edf2a894-eeb1-4e54-b6b0-568e2de7b045,4e:7a:81:d5:32:c6,169.254.104.37,0.00020766258239746094,2.671818733215332e-05,0.00359344482421875,3.792133331298828e-05
1575252395267,019ef319-8abd-41c7-9c57-b08a240176d7,de:a7:14:03:92:de,169.254.35.13,0.00020647048950195312,2.657938003540039e-05,0.004397392272949219,3.7722539901733397e-05
1575252395296,b6cc338c-6784-48a0-a217-01bea992e123,f2:5d:d7:c9:08:92,169.254.176.93,0.0002694129943847656,2.2434234619140626e-05,0.0002636909484863281,2.3207378387451173e-05
1575252395246,914837e0-af03-44fb-8447-1f06c14e60a1,42:08:3d:89:16:7f,169.254.8.13,0.0002574920654296875,2.641425132751465e-05,0.0011241436004638672,4.092741012573242e-05
1575252395244,ba29f31d-21b9-4fb4-b992-714e3d4eefa7,c6:04:06:50:c6:cb,169.254.7.253,0.00018143653869628906,2.6486444473266603e-05,0.0011284351348876953,3.687481880187988e-05
1575252395272,e90a5f80-5a2e-4533-9b40-86ad616805e3,2a:72:de:ad:3b:7e,169.254.23.85,0.00012063980102539062,2.5336837768554686e-05,0.0010993480682373047,4.2290353775024415e-05
1575252395238,f4e17334-d69e-4047-a82f-6959801f4c49,1a:53:3e:dc:4b:1e,169.254.9.141,0.00020933151245117188,2.649216651916504e-05,0.0006644725799560547,4.124584197998047e-05
1575252395229,c5239115-7bc6-417a-9717-c4b008b4cc34,fe:62:d4:1a:25:5c,169.254.8.9,0.0001971721649169922,2.620992660522461e-05,0.004832029342651367,4.168314933776855e-05
1575252395274,888f9117-f5cd-4eb3-b651-2b6b0eeecad8,8a:d9:6e:9f:21:af,169.254.55.5,0.0002803802490234375,2.6389265060424805e-05,0.0009999275207519531,4.1557788848876956e-05
1575252395256,3d4adf93-62cb-44a6-b76c-8f2fae32a402,b6:d4:6f:ed:53:89,169.254.99.205,0.0008113384246826172,2.6841068267822265e-05,0.0006890296936035156,3.709511756896973e-05
1575252395268,093373fe-c60e-4e8e-8c4d-7b3205139fcf,02:e0:cd:cd:ca:be,169.254.55.133,0.00019478797912597656,2.630605697631836e-05,0.0029380321502685547,4.1484832763671875e-05
1575252395264,972d9f88-42ba-4270-b08d-b308909aa01f,76:95:e1:84:1a:79,169.254.55.93,0.00020456314086914062,2.6256084442138673e-05,0.0020110607147216797,4.198150634765625e-05
1575252395264,9c9998b1-3c2c-4541-b9de-a3d71944cd28,1e:31:7a:c0:58:a6,169.254.6.221,0.00021576881408691406,2.6656675338745118e-05,0.0010330677032470703,3.693456649780274e-05
1575252395345,1b59608f-5f00-46f4-ad69-77ec9d28839d,26:fd:db:e1:98:69,169.254.176.117,0.00015997886657714844,2.2408771514892577e-05,0.00028204917907714844,2.315564155578613e-05
1575252395271,7ad4891f-6177-4ca9-92a2-0e11f4daf5d0,fa:2c:e8:9f:3c:63,169.254.45.189,0.00020885467529296875,2.6599311828613282e-05,0.0005450248718261719,3.704495429992676e-05
1575252395295,d6c0ec0f-828d-4d79-8da6-b219e70227e2,3e:37:1f:a4:79:71,169.254.55.213,0.0002205371856689453,2.6241731643676757e-05,0.0013098716735839844,4.0692996978759765e-05
1575252395188,40ae9cc8-d8c4-4e25-8cf8-f09b0884ec50,72:90:66:5a:fd:5e,169.254.22.125,0.0001575946807861328,2.5825786590576173e-05,0.0015959739685058594,4.215469360351562e-05
1575252395287,5a52cc56-b3e6-4ab9-807c-11a10e448524,4e:63:72:e2:12:d2,169.254.127.37,0.00038170814514160156,2.252969741821289e-05,0.0007584095001220703,2.4578046798706055e-05
1575252395146,e0e0c183-60a6-4f92-acbb-6f7ec8ce27dd,0e:d7:7c:23:53:e0,169.254.32.197,0.0001838207244873047,2.6877975463867186e-05,0.0010256767272949219,5.0850391387939456e-05
1575252395387,bbe9fea5-f5b2-4822-9720-95b68f0e2366,3e:88:2f:96:9d:16,169.254.176.125,0.00020194053649902344,2.226576805114746e-05,0.00028967857360839844,2.2924470901489256e-05
