GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
10-03-23-00-664,1,664,068df655-bdda-4d02-a040-026bdd178a30,2020-10-04 06:02:03,3ecc4104-6000-471b-aa66-acc3cbaa986a,2020-10-04 06:00:18,3,664,664,664,out/10-03-23-00/log,out/10-03-23-00/base_samples664,,out/10-03-23-00/bit1_samples664,out/10-03-23-00/bit0_samples664,0,,0.226124525778508,92:9E:38:76:92:91,No
10-03-23-00-969,1,969,2e293067-d6f0-4967-b8e0-505d04537658,2020-10-04 06:02:03,6ff4c043-0630-4a27-9807-06c3d7836af8,2020-10-04 06:00:36,3,969,969,969,out/10-03-23-00/log,out/10-03-23-00/base_samples969,,out/10-03-23-00/bit1_samples969,out/10-03-23-00/bit0_samples969,0,,0.37571366821047,D6:72:5C:1D:D0:5D,No
10-03-23-00-500,1,500,71ad2d62-2942-47f3-a03b-7cefb4f8cdcc,2020-10-04 06:02:03,403134ce-7efa-41b2-9666-107b259f3b6e,2020-10-04 06:00:13,3,500,500,500,out/10-03-23-00/log,out/10-03-23-00/base_samples500,,out/10-03-23-00/bit1_samples500,out/10-03-23-00/bit0_samples500,0,,0.408498449254103,5A:D3:0A:44:60:E0,No
10-03-23-00-712,1,712,c5612d5a-bfc6-4924-b85d-884a8b1c1fa5,2020-10-04 06:02:03,e738062a-8526-4ccf-b90f-a4e2d9c3197d,2020-10-04 06:00:18,3,712,712,712,out/10-03-23-00/log,out/10-03-23-00/base_samples712,,out/10-03-23-00/bit1_samples712,out/10-03-23-00/bit0_samples712,0,,0.521219085628841,16:31:A7:A9:F0:F3,No
10-03-23-00-726,1,726,217e8802-f975-48a5-9477-e0a8b58f92b5,2020-10-04 06:02:03,e356660e-efba-49b4-a386-79b656b2a368,2020-10-04 06:00:22,3,798,798,798,out/10-03-23-00/log,out/10-03-23-00/base_samples726,,out/10-03-23-00/bit1_samples726,out/10-03-23-00/bit0_samples726,7.05906265729006,,0.32190567203809,36:64:CF:2B:37:85,No
10-03-23-00-922,1,922,b4ef77d8-bb2b-46b2-930e-d10e27e24c2e,2020-10-04 06:02:03,de5ef746-80a5-400c-96bb-427e6fba34ea,2020-10-04 06:00:29,3,997,997,997,out/10-03-23-00/log,out/10-03-23-00/base_samples922,,out/10-03-23-00/bit1_samples922,out/10-03-23-00/bit0_samples922,5.8859750052178,,0.465966661747385,FE:94:2D:8F:93:99,No
10-03-23-00-754,1,754,12a28adb-fc56-4ecb-b7c3-51b14476b8c5,2020-10-04 06:02:03,7900abb0-dc9d-4957-9bc1-f66c48adc0f9,2020-10-04 06:00:23,3,754,754,754,out/10-03-23-00/log,out/10-03-23-00/base_samples754,,out/10-03-23-00/bit1_samples754,out/10-03-23-00/bit0_samples754,0,,0.479568262600605,F2:00:FE:81:E8:AE,No
10-03-23-00-180,1,180,f3453fb5-cd91-4b1b-95f0-20588e513582,2020-10-04 06:02:03,d7a31daa-58cc-4efa-a6ee-2d4353f39b30,2020-10-04 06:00:09,3,674,674,674,out/10-03-23-00/log,out/10-03-23-00/base_samples180,,out/10-03-23-00/bit1_samples180,out/10-03-23-00/bit0_samples180,6.39047360109897,,0.635823500743019,BE:9B:57:B5:2C:00,No
10-03-23-00-498,1,498,dbe61b5c-53be-4f26-9135-7dd6e3fb537c,2020-10-04 06:02:03,25701c22-fb7a-4ba7-ad7a-2e1e9823f16d,2020-10-04 06:00:15,3,623,623,623,out/10-03-23-00/log,out/10-03-23-00/base_samples498,,out/10-03-23-00/bit1_samples498,out/10-03-23-00/bit0_samples498,6.48276892999781,,0.18502344479822,BA:73:8C:33:F6:1F,No
10-03-23-00-563,1,563,aee76aac-01e4-4c0b-b901-5d662a3ca145,2020-10-04 06:02:03,e5f97e5b-bba9-4e05-91be-c10a3eef508c,2020-10-04 06:00:16,3,810,810,810,out/10-03-23-00/log,out/10-03-23-00/base_samples563,,out/10-03-23-00/bit1_samples563,out/10-03-23-00/bit0_samples563,7.75968551431812,,0.332061488128901,86:97:43:C8:16:20,No
