Logs,GUID,Predecessors,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start
out/09-21-23-45/log,09-21-23-45-78,,52f98420-452e-45d9-b9b0-dc1d49b68499,16:7A:22:C5:DF:31,79,1,2020-09-22 06:45:17,2020-09-22 06:46:06,78,6ae7b069-cc24-4374-91a7-5be82cf1cb3d,1,,-,-,-,No
out/09-21-23-45/log,09-21-23-45-70,,78b25186-725b-421a-bb7a-e91ef12a8ca5,EA:23:D5:DD:21:66,70,1,2020-09-22 06:45:17,2020-09-22 06:46:06,70,9250cd1a-e6e2-40a2-90d7-f0f42e1ad926,1,,-,-,-,No
out/09-21-23-45/log,09-21-23-45-3,,5a294839-01eb-4f0d-bcd9-bb54c063f053,76:37:CE:D4:79:CB,84,1,2020-09-22 06:45:17,2020-09-22 06:46:06,3,966d964d-6eba-4533-b5a6-bd182dfff4f4,1,,-,-,-,No
out/09-21-23-45/log,09-21-23-45-60,,46c0db78-ba0e-4d45-85dc-d27e7137cbc8,2E:D9:C8:23:04:A9,94,1,2020-09-22 06:45:17,2020-09-22 06:46:06,60,6a6e0b11-417f-4393-9a86-422bc4a6fac9,1,,-,-,-,No
out/09-21-23-45/log,09-21-23-45-71,,730991be-0e18-4748-8a72-c91506aaa19d,7E:C0:DF:EF:E4:0F,77,1,2020-09-22 06:45:17,2020-09-22 06:46:06,71,8cb991c3-8e2b-4cd9-90d3-faee3b3dff56,1,,-,-,-,No
out/09-21-23-45/log,09-21-23-45-8,,ae68ecec-5df3-4065-95ba-ba5eba90983b,46:F3:EE:10:E6:7C,94,1,2020-09-22 06:45:17,2020-09-22 06:46:06,8,4c1fc03f-f25f-44e5-a2a2-5c9a33b1f0be,1,,-,-,-,No
out/09-21-23-45/log,09-21-23-45-62,,78753e25-6271-4e9b-8516-63251c5535f0,7E:1A:0C:EC:82:C9,62,1,2020-09-22 06:45:17,2020-09-22 06:46:06,62,0eba954d-fcb2-4ab9-9224-d0f8eb1f6993,1,,-,-,-,No
out/09-21-23-45/log,09-21-23-45-100,,12ffa5f7-9b47-4af4-914a-2a69ec8591da,66:FC:A5:BA:D0:F2,100,1,2020-09-22 06:45:17,2020-09-22 06:46:06,100,90e3d1dc-8b5d-498d-bacc-b4eb5079545d,1,,-,-,-,No
out/09-21-23-45/log,09-21-23-45-21,,f1b7b2e8-0618-4069-945d-2a9dec4e298b,42:E6:76:3E:B0:61,21,1,2020-09-22 06:45:17,2020-09-22 06:46:06,21,d2656ca3-8f9c-401f-b3ad-20fe1c49846a,1,,-,-,-,No
out/09-21-23-45/log,09-21-23-45-75,,81c9290f-4d5a-49fa-8384-996a1409899e,E2:72:48:58:C0:ED,75,1,2020-09-22 06:45:17,2020-09-22 06:46:06,75,1fc4d448-efe3-47a3-8307-802bbe07113c,1,,-,-,-,No
out/09-21-23-45/log,09-21-23-45-19,,b126307e-e815-48f2-9253-b5de46dbf25f,9A:B9:BA:1D:B9:96,20,1,2020-09-22 06:45:17,2020-09-22 06:46:06,19,46ccdab3-93b5-4398-ab8d-18dd8cc0dfaf,1,,-,-,-,No
