GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-22-00-34-70,1,70,fe5d1184-912d-4ec5-9a6d-1367e97052b1,2020-09-22 07:35:38,a5f7c1af-beed-4401-8a70-b5d724a0a57b,2020-09-22 07:34:39,3,70,70,70,out/09-22-00-34/log,out/09-22-00-34/base_samples70,,out/09-22-00-34/bit1_samples70,out/09-22-00-34/bit0_samples70,0,,0.247528010334319,8A:E0:1C:DD:13:66,No
09-22-00-34-69,1,69,eff7355c-94a2-4ae2-80fa-3bb77f89ed67,2020-09-22 07:35:38,b7afe72a-dd0e-4c99-801c-f563caad30cd,2020-09-22 07:34:39,3,69,69,69,out/09-22-00-34/log,out/09-22-00-34/base_samples69,,out/09-22-00-34/bit1_samples69,out/09-22-00-34/bit0_samples69,0,,0.297931431232572,6E:03:29:D4:F7:39,No
09-22-00-34-1,1,1,6c557030-4884-414b-bfbc-e3030154d340,2020-09-22 07:35:38,695ef215-8659-4639-be9b-90994e1279dc,2020-09-22 07:34:39,3,9,9,9,out/09-22-00-34/log,out/09-22-00-34/base_samples1,,out/09-22-00-34/bit1_samples1,out/09-22-00-34/bit0_samples1,5.95253452232958,,0.522099549697054,EE:AF:59:C2:07:D1,No
09-22-00-34-5,1,5,01364c2f-b99f-4b0f-9fb0-122dcc086709,2020-09-22 07:35:38,007dd82c-98e5-4f3a-ad1e-04267f84e992,2020-09-22 07:34:39,3,97,97,97,out/09-22-00-34/log,out/09-22-00-34/base_samples5,,out/09-22-00-34/bit1_samples5,out/09-22-00-34/bit0_samples5,5.77226506439155,,0.217278725373655,D6:27:8C:5E:D7:77,No
09-22-00-34-24,1,24,a38f04c6-6fb3-45a6-bb71-ea1e73a20d9a,2020-09-22 07:35:38,8135eb38-2557-4376-ade5-eea86affca8b,2020-09-22 07:34:39,3,82,82,82,out/09-22-00-34/log,out/09-22-00-34/base_samples24,,out/09-22-00-34/bit1_samples24,out/09-22-00-34/bit0_samples24,6.16173127947819,,0.674346632753524,7E:3E:E1:E1:11:11,No
09-22-00-34-53,1,53,475a2769-9f9d-4bd3-947a-a689002d9ede,2020-09-22 07:35:38,663b5ad5-46ff-4bfe-b6d0-11f33463027b,2020-09-22 07:34:39,3,88,88,88,out/09-22-00-34/log,out/09-22-00-34/base_samples53,,out/09-22-00-34/bit1_samples53,out/09-22-00-34/bit0_samples53,6.47352796895419,,0.347189326988636,36:F3:0F:01:F2:5B,No
09-22-00-34-17,1,17,764756b8-3bea-4a36-a8b0-f55cece9671d,2020-09-22 07:35:38,93054bac-0abb-471e-ab32-1e33cbb25c2b,2020-09-22 07:34:39,3,88,88,88,out/09-22-00-34/log,out/09-22-00-34/base_samples17,,out/09-22-00-34/bit1_samples17,out/09-22-00-34/bit0_samples17,6.24321359657829,,0.48716169276105,6A:20:6E:2E:64:4F,No
09-22-00-34-14,1,14,bb07cd7c-63f9-4bfd-86c1-a7d02e9c367e,2020-09-22 07:35:38,bcb669f5-3976-4d25-8d92-fb0c2b79bf08,2020-09-22 07:34:39,3,14,14,14,out/09-22-00-34/log,out/09-22-00-34/base_samples14,,out/09-22-00-34/bit1_samples14,out/09-22-00-34/bit0_samples14,0,,0.199091301500164,A2:93:00:1C:B4:75,No
09-22-00-34-25,1,25,3903a2c8-f1f6-4228-8a99-f1087ce605f0,2020-09-22 07:35:38,e1fa8e84-600e-4a7d-b8aa-b1b6770fe660,2020-09-22 07:34:39,3,99,99,99,out/09-22-00-34/log,out/09-22-00-34/base_samples25,,out/09-22-00-34/bit1_samples25,out/09-22-00-34/bit0_samples25,5.92348941681548,,1.16521502307514,DA:D1:CD:88:3F:FF,No
09-22-00-34-63,1,63,18f9ef2a-484c-43c1-99e1-53d835c54833,2020-09-22 07:35:38,0ba3a059-f1eb-47ed-a302-32327896694d,2020-09-22 07:34:39,3,86,86,86,out/09-22-00-34/log,out/09-22-00-34/base_samples63,,out/09-22-00-34/bit1_samples63,out/09-22-00-34/bit0_samples63,6.16206363520075,,0.310244590879654,5A:45:90:8E:DA:CE,No
09-22-00-34-46,1,46,1abf95eb-736b-4370-b308-3305cc36f92b,2020-09-22 07:35:38,99905612-03cf-4334-b629-9605e94d2c4f,2020-09-22 07:34:39,3,93,93,93,out/09-22-00-34/log,out/09-22-00-34/base_samples46,,out/09-22-00-34/bit1_samples46,out/09-22-00-34/bit0_samples46,7.4150682204637,,0.569405051445213,06:07:EE:CF:A7:A7,No
09-22-00-34-73,1,73,3248aaad-308f-4aaa-be02-acb3d5c426be,2020-09-22 07:35:38,c0f079df-0c59-4fe6-b434-976cf5e5f705,2020-09-22 07:34:39,3,73,73,73,out/09-22-00-34/log,out/09-22-00-34/base_samples73,,out/09-22-00-34/bit1_samples73,out/09-22-00-34/bit0_samples73,0,,0.356957737847167,6A:93:DF:F3:94:0F,No
09-22-00-34-48,1,48,bf22ea58-b2d2-47ce-b700-205cf37a87de,2020-09-22 07:35:38,5ad4988f-80f6-43a6-b5ca-6fc35b60fb5b,2020-09-22 07:34:39,3,96,96,96,out/09-22-00-34/log,out/09-22-00-34/base_samples48,,out/09-22-00-34/bit1_samples48,out/09-22-00-34/bit0_samples48,8.12280946966973,,0.147936066930501,E6:8A:0B:5B:CB:43,No
09-22-00-34-49,1,49,263466e1-46f1-4f1f-b504-719b241b749e,2020-09-22 07:35:38,d2f04f2d-8603-44f6-aadc-d0feb2380fd7,2020-09-22 07:34:39,3,73,73,73,out/09-22-00-34/log,out/09-22-00-34/base_samples49,,out/09-22-00-34/bit1_samples49,out/09-22-00-34/bit0_samples49,7.45580547136265,,0.169850603218697,FE:66:DF:0E:C5:1E,No
09-22-00-34-3,1,3,385f8c4a-f3d0-4275-a3c9-718ff2fbd516,2020-09-22 07:35:38,237ff637-1c28-45b1-9d99-a6cb2843b56d,2020-09-22 07:34:39,3,76,76,76,out/09-22-00-34/log,out/09-22-00-34/base_samples3,,out/09-22-00-34/bit1_samples3,out/09-22-00-34/bit0_samples3,6.21166833315192,,0.402057141130106,9E:4F:36:4A:0F:35,No
09-22-00-34-98,1,98,1f383e3b-8a74-4998-8944-deff0cfc4c5a,2020-09-22 07:35:38,b4ad1c83-a0c6-4b87-a041-6a8688996918,2020-09-22 07:34:39,3,98,98,98,out/09-22-00-34/log,out/09-22-00-34/base_samples98,,out/09-22-00-34/bit1_samples98,out/09-22-00-34/bit0_samples98,0,,0.279850114320331,6E:88:1F:43:0A:BE,No
