Logs,GUID,Predecessors,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start
out/09-22-00-00/log,09-22-00-00-3,,e0579388-c01f-40f3-b1de-19009c20badc,32:96:BB:24:08:0F,3,1,2020-09-22 07:00:48,2020-09-22 07:02:10,3,6a34dca2-1eb5-4108-9611-9850f65d6b60,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-87,,ffb8e478-13f7-4317-a540-891958fea689,F6:53:AB:BB:2B:CA,87,1,2020-09-22 07:00:48,2020-09-22 07:02:10,87,9111d940-b02d-4ec9-838f-e686d35786e1,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-50,,9f183484-5622-4404-a5e7-3436393c0bdb,BA:5D:50:3E:A5:BF,50,1,2020-09-22 07:00:48,2020-09-22 07:02:10,50,d094366a-16e4-4e74-aedd-7df94f964f28,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-51,,89883d5f-8d37-40f0-95b8-86666f0fc790,B6:FA:71:2A:CE:1F,51,1,2020-09-22 07:00:48,2020-09-22 07:02:10,51,aec7609e-73d6-416d-9763-bc0377434053,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-66,09-21-23-45-4,01053a1a-4050-446b-b56b-c3ba02feb16a,E6:33:96:D8:6C:09,66,1,2020-09-22 07:00:47,2020-09-22 07:02:10,66,d76261eb-432c-4ca8-8681-2b21d7052ec1,1,,-,-,-,Yes
out/09-22-00-00/log,09-22-00-00-45,,c27994c0-26bd-4cfd-a84d-c2cdbdad2ca9,AA:2A:78:F3:40:4F,64,1,2020-09-22 07:00:48,2020-09-22 07:02:10,45,504b4912-3b2c-42d2-99c0-bdf6eeadcad1,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-73,,25eb9017-f6cc-4da9-9b36-00089a06bd22,22:CE:99:83:26:83,73,1,2020-09-22 07:00:48,2020-09-22 07:02:10,73,5c8d7e61-743e-4aa0-9e29-49659887780c,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-88,,683a7396-bfb5-4d82-8e11-808d3589f01e,66:0D:33:B8:21:34,88,1,2020-09-22 07:00:48,2020-09-22 07:02:10,88,538a15bd-4d9a-414a-b30d-632f372f75ee,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-46,09-21-23-45-26,ded45d46-18ff-4f31-be2e-e7af2e3977f1,56:6A:C8:5C:40:7E,46,1,2020-09-22 07:00:47,2020-09-22 07:02:10,46,9ec2b33d-f83e-4926-a47d-f04dcba35db8,1,,-,-,-,Yes
out/09-22-00-00/log,09-22-00-00-9,,16dcabd2-6af8-4e4e-a336-9bf34ea3a8ef,6A:13:F5:7B:A3:56,9,1,2020-09-22 07:00:48,2020-09-22 07:02:10,9,79a8deb4-9149-49e9-8480-41fa271ae0c3,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-93,,d8a89dc8-228d-4671-86cc-0c018dd06b84,62:A0:13:69:2B:5D,93,1,2020-09-22 07:00:48,2020-09-22 07:02:10,93,0503a40e-3164-4209-bd99-e15dca4ba8f5,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-38,,42ef3a33-eb64-44e4-8c7b-e846504aa409,36:E8:E1:96:F4:3A,38,1,2020-09-22 07:00:48,2020-09-22 07:02:10,38,f7596a3a-4f45-409a-9b71-8062c29ce1fc,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-28,,36da8f26-6474-4435-9367-5da1b4c15470,B2:AD:8B:39:33:E0,32,1,2020-09-22 07:00:48,2020-09-22 07:02:10,28,eb8a4631-1dfd-4757-bae3-762b5933bfc7,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-26,,49c0df9a-890a-49a5-adce-99e31406fa4d,0A:A6:6E:C7:3A:B1,26,1,2020-09-22 07:00:48,2020-09-22 07:02:10,26,e446c0b2-1baf-4691-a557-396564aa78c2,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-53,,db298ecf-62f9-4c3e-af20-63f3f59d2d35,E2:65:99:72:BB:62,53,1,2020-09-22 07:00:48,2020-09-22 07:02:10,53,590c96b5-dbab-49ab-b624-da34321087d1,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-6,,2689fbba-d1d8-4e79-b1c8-59b8695394d1,4A:B5:87:B8:D4:06,30,1,2020-09-22 07:00:48,2020-09-22 07:02:10,6,bd6f8096-0e0a-4858-85e5-0bdbf0c78569,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-99,,f7489d16-89c4-4dba-82a2-1086543e3b67,8E:52:12:C2:17:E5,99,1,2020-09-22 07:00:48,2020-09-22 07:02:10,99,69695c59-ab19-4f0f-b7f6-6f98a818b64c,1,,-,-,-,No
out/09-22-00-00/log,09-22-00-00-39,,60d44a25-37ce-4a3d-808d-cb89aba645fd,76:BB:38:5B:2B:50,39,1,2020-09-22 07:00:48,2020-09-22 07:02:10,39,78c32877-496c-4a38-9685-4034f2eeed43,1,,-,-,-,No
