Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/05-21-15-23/log,ca64c29d-98fa-4842-bfe0-2cf4542a68cc,AE:89:3D:F3:76:4D,102,102,102,3,2020-05-21 22:23:31,2020-05-21 22:23:58,102,23e2c7bc-386e-4d1d-9e2d-2db334103246,1,,-,-
out/05-21-15-23/log,94d09a77-ec79-4639-9955-f341d10be9be,12:98:5F:49:36:60,44,129,129,3,2020-05-21 22:23:31,2020-05-21 22:23:58,44,b6a21058-3d5f-4dd1-9ffb-d3fba681c983,1,,-,-
out/05-21-15-23/log,a1889752-53b9-4c0c-a965-6d095d13eb27,2E:16:A5:2A:79:75,229,210,211,3,2020-05-21 22:23:31,2020-05-21 22:23:58,48,a8963c1e-5e9c-41cf-a3c1-1a344ce56b91,1,,-,-
out/05-21-15-23/log,9af1ab62-076c-4b5d-8463-a076ab168f2b,3E:6F:DA:53:45:92,46,46,60,3,2020-05-21 22:23:31,2020-05-21 22:23:58,46,00ced7eb-dbee-4feb-b24b-be77baaf995a,1,,-,-
out/05-21-15-23/log,45cd583b-1b60-49fe-809c-23b9625de9d8,BA:C9:C8:D0:93:4E,67,65,67,3,2020-05-21 22:23:31,2020-05-21 22:23:58,4,43d2c401-23da-4962-b3e9-6caeb34d726d,1,,-,-
out/05-21-15-23/log,0290ef5d-576e-450b-91a9-9270b868b8cd,5E:6D:E9:0A:02:3A,186,186,186,3,2020-05-21 22:23:32,2020-05-21 22:23:58,186,3b42a7a4-56c5-4f84-878e-ccc585eb7712,1,,-,-
out/05-21-15-23/log,84b2d2b6-8d4b-44ed-a469-fd123379a018,16:10:61:06:E7:4C,20,20,20,3,2020-05-21 22:23:31,2020-05-21 22:23:58,20,2f4d6e60-5af3-4c5c-8323-a173812a85da,1,,-,-
out/05-21-15-23/log,41978aef-3abb-4707-854d-f77ebf54ed39,3A:C4:B6:41:BA:F4,54,54,54,3,2020-05-21 22:23:31,2020-05-21 22:23:58,54,1f7ae12b-6f41-4dcc-beb6-3d4a867f7817,1,,-,-
out/05-21-15-23/log,c8bbda29-ee04-4d9a-ae33-e6c65146eedd,D2:0E:27:C6:DF:F4,76,192,197,3,2020-05-21 22:23:31,2020-05-21 22:23:58,76,f3a50784-50a3-497a-a597-5c74319f1bd6,1,,-,-
out/05-21-15-23/log,ddfc330e-509b-43e0-bd5e-8e3a45a4e380,62:E0:9C:46:E0:4E,149,140,149,3,2020-05-21 22:23:32,2020-05-21 22:23:58,134,74c6b098-cec7-49a3-98fd-ece5813547d3,1,,-,-
out/05-21-15-23/log,d7624fc7-7772-4a64-9baf-aa3f81b0e952,C2:D4:A1:2D:C5:5C,72,6,66,3,2020-05-21 22:23:31,2020-05-21 22:23:58,6,0cdad8dd-504c-448d-84dc-d2467c26bc6d,1,,-,-
out/05-21-15-23/log,cbdeeb73-5e05-4a2a-8824-180d81abf078,C2:FD:E6:29:02:BD,122,122,122,3,2020-05-21 22:23:32,2020-05-21 22:23:58,122,9b4fd6c3-ebbf-4729-bc6a-c8ef6699c73f,1,,-,-
out/05-21-15-23/log,2ea47f0b-ea71-4223-978a-de1a74fc96ed,EE:B0:6D:8D:BC:D0,22,22,22,3,2020-05-21 22:23:31,2020-05-21 22:23:58,22,b496c781-6191-4144-a61e-b23ce226e559,1,,-,-
out/05-21-15-23/log,bb7f3419-48e4-40ce-9402-1e723c18ad73,7E:CC:D0:F3:BA:72,130,130,130,3,2020-05-21 22:23:32,2020-05-21 22:23:58,130,576a964d-b41b-4b5a-b195-a7bf6b12b542,1,,-,-
out/05-21-15-23/log,13c557c4-1a99-4586-b651-0d0e7af6e594,12:19:76:79:A6:89,196,196,196,3,2020-05-21 22:23:32,2020-05-21 22:23:58,196,a9856a4c-9485-41ef-a315-e2d09ba29ed1,1,,-,-
out/05-21-15-23/log,1087bbb5-aa51-4b3b-9b7d-eb6327a7e0f2,76:74:EF:64:CD:C7,192,192,192,3,2020-05-21 22:23:32,2020-05-21 22:23:58,192,4376068e-eaf7-4abd-b27c-db018c5e7395,1,,-,-
