Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/05-21-14-45/log,61ad18e5-1b07-479a-b1f6-e48c1854ddba,6E:8E:09:07:96:4E,8,8,8,3,2020-05-21 21:45:20,2020-05-21 21:45:47,8,fae15eb0-c2ab-46ba-8980-bb6c86ec3827,1,,-,-
out/05-21-14-45/log,288e1457-fa46-4a5b-a9dc-d53cc59cd090,3E:A3:60:9D:73:FE,10,10,10,3,2020-05-21 21:45:20,2020-05-21 21:45:47,10,860cdde4-eb9c-4ea0-bf6c-68800115b78c,1,,-,-
out/05-21-14-45/log,17080b11-eb80-465c-804d-d09ebf1fcb85,16:16:7A:82:DE:FE,2,2,2,3,2020-05-21 21:45:20,2020-05-21 21:45:47,2,6eb8df31-e2d9-42f8-9e83-180df8d90269,1,,-,-
out/05-21-14-45/log,0fc0e10f-ce64-4ece-9174-4f88521fbbfe,BE:36:8B:21:35:89,4,4,4,3,2020-05-21 21:45:20,2020-05-21 21:45:47,4,7fb18595-d142-400c-adf1-a511dd6cfe66,1,,-,-
out/05-21-14-45/log,3923da93-9888-44f1-b00c-e2ee266e36ec,36:B6:C4:B7:2D:F5,7,7,7,3,2020-05-21 21:45:20,2020-05-21 21:45:48,7,68ff2be5-08cf-44f7-a8ff-0cdaeebeddf7,1,,-,-
out/05-21-14-45/log,fab2d07a-344f-40d7-9eef-b4573ee37a33,DA:E0:0D:55:DF:3B,9,9,9,3,2020-05-21 21:45:20,2020-05-21 21:45:48,9,b50417ce-87f5-49dd-9d9e-9c2b865a31be,1,,-,-
out/05-21-14-45/log,02e6ca90-8464-4925-96dc-f16bca3ca4f4,8A:F3:81:81:F3:59,3,3,3,3,2020-05-21 21:45:20,2020-05-21 21:45:48,3,35348b9d-5994-4b9a-9ae4-e70c50b3de65,1,,-,-
out/05-21-14-45/log,f02c9309-361c-4d12-9d80-306cb267f266,76:34:8D:0A:F7:1F,1,1,1,3,2020-05-21 21:45:20,2020-05-21 21:45:48,1,08d1fc5b-39f2-4133-9cf3-4b2cd4afa01d,1,,-,-
out/05-21-14-45/log,0a8d0890-9e39-40dc-a486-3c6b2e428766,1A:43:29:F1:61:9F,6,6,6,3,2020-05-21 21:45:20,2020-05-21 21:45:47,6,271c8ac0-eaa7-415c-b44c-f98c7f0e4f42,1,,-,-
out/05-21-14-45/log,0e0bec60-4e61-4639-b468-531ca1e89602,66:47:CE:A9:CF:04,5,5,5,3,2020-05-21 21:45:20,2020-05-21 21:45:48,5,974301bb-80ec-4168-b049-c45180a02c4c,1,,-,-
