In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575687095611,2500.002,f6:71:5d:53:2a:76,90.00B,90.00B,23.614043474197388,17.60740876197815
Both,1575687095469,2500.0,46:ee:73:bf:1c:de,90.00B,90.00B,23.764093160629272,17.757335901260376
Both,1575687095583,2500.01,46:40:82:25:80:50,180.00B,90.00B,23.66572904586792,17.65903067588806
Both,1575687095588,2500.01,f2:70:4e:af:0c:27,90.00B,90.00B,23.66268539428711,17.65596628189087
Both,1575687095657,2500.044,0e:81:d4:9b:40:fb,90.00B,90.00B,23.594406127929688,17.587668418884277
Both,1575687095602,2500.01,7a:61:87:e3:a8:11,266.00B,90.00B,23.651458978652954,17.64367437362671
Both,1575687095506,2500.01,06:ee:b5:0c:07:30,90.00B,90.00B,23.76931071281433,17.762099027633667
Both,1575687095531,2500.008,ee:5d:f3:8b:d3:b3,90.00B,90.00B,23.749229431152344,17.742194652557373
Both,1575687095504,2500.012,e6:4b:09:cc:61:78,90.00B,90.00B,23.78956413269043,17.78277039527893
Both,1575687095634,2500.01,a2:e6:48:ba:bc:ac,90.00B,90.00B,23.656630992889404,17.648951768875122
Both,1575687095619,2500.012,22:f6:2f:1d:8b:9c,90.00B,180.00B,23.68474555015564,17.67804765701294
Both,1575687095501,2500.008,1e:4b:c8:29:bb:2c,90.00B,90.00B,23.80306625366211,17.796314001083374
Both,1575687095543,2500.01,36:64:12:72:a3:ab,90.00B,90.00B,23.763386249542236,17.75656008720398
Both,1575687095541,2500.004,8e:72:66:56:04:8c,90.00B,90.00B,23.769190549850464,17.762375116348267
Both,1575687095618,2500.008,c2:36:1c:21:c2:45,90.00B,90.00B,23.700048208236694,17.693291902542114
Both,1575687095535,2500.002,e2:36:a9:9e:a8:d6,90.00B,90.00B,23.79182505607605,17.78438401222229
Both,1575687095535,2500.004,52:70:42:36:98:5e,90.00B,90.00B,23.795738697052002,17.78890347480774
Both,1575687095808,2500.014,da:f3:cc:1d:2c:9f,90.00B,90.00B,23.52734923362732,17.520629167556763
Both,1575687095503,2500.012,fe:58:92:92:ca:93,176.00B,90.00B,23.837158679962158,17.830398082733154
Both,1575687095604,2500.01,52:8e:6b:c4:13:99,90.00B,90.00B,23.738404273986816,17.731528759002686
Both,1575687095610,2500.01,66:27:9c:39:cb:d7,90.00B,90.00B,23.72115206718445,17.714397430419922
Both,1575687095569,2500.01,de:db:df:23:4d:bb,90.00B,90.00B,23.783217668533325,17.776368141174316
Both,1575687095540,2500.01,be:0c:ee:53:02:6c,90.00B,90.00B,23.821798086166382,17.814993619918823
Both,1575687095552,2500.002,5a:fa:04:10:48:ef,90.00B,90.00B,23.80667757987976,17.79984188079834
Both,1575687095556,2500.012,ae:5b:1e:c2:39:b8,90.00B,90.00B,23.809993267059326,17.80316925048828
Both,1575687095564,2500.012,42:42:5b:8b:91:5e,90.00B,90.00B,23.80592703819275,17.79920506477356
Both,1575687095520,2500.01,ae:cf:57:90:21:24,90.00B,90.00B,23.864076137542725,17.85727071762085
Both,1575687095541,2500.012,aa:38:dd:a6:cc:d4,90.00B,90.00B,23.844501972198486,17.837710857391357
Both,1575687095562,2500.01,6a:ba:59:a4:f9:ca,90.00B,90.00B,23.82600474357605,17.81922721862793
Both,1575687095559,2500.002,7a:a3:6b:14:fe:f1,90.00B,90.00B,23.8351092338562,17.828232765197754
Both,1575687095538,2500.008,32:f5:bf:ca:13:59,90.00B,90.00B,23.86778163909912,17.861063241958618
