GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-22-14-55-82,1,82,17a301c6-b270-4bea-bfa5-d87cc4c7d738,2020-09-22 21:56:46,53cb6cb5-3a66-47f1-8520-ea9c011f9e52,2020-09-22 21:55:47,3,82,82,82,out/09-22-14-55/log,out/09-22-14-55/base_samples82,,out/09-22-14-55/bit1_samples82,out/09-22-14-55/bit0_samples82,0,,0.132869794062284,E6:62:12:7B:37:3F,No
09-22-14-55-66,1,66,81c5fa08-2814-4cff-aae3-cc22f87bdb5d,2020-09-22 21:56:46,d6b68f12-edb7-47e4-8991-d5d98235a45a,2020-09-22 21:55:47,3,66,66,66,out/09-22-14-55/log,out/09-22-14-55/base_samples66,,out/09-22-14-55/bit1_samples66,out/09-22-14-55/bit0_samples66,0,,0.247348618896224,2A:49:54:38:31:32,No
09-22-14-55-28,1,28,efd434be-ea0e-42b8-8299-b6786938a040,2020-09-22 21:56:46,8ce755e2-da71-4096-85e7-afa2cee60529,2020-09-22 21:55:47,3,28,28,28,out/09-22-14-55/log,out/09-22-14-55/base_samples28,,out/09-22-14-55/bit1_samples28,out/09-22-14-55/bit0_samples28,0,,0.180550703803865,52:38:9A:FB:19:48,No
09-22-14-55-84,1,84,202fa271-acaf-4df9-b55b-a95c6e771e15,2020-09-22 21:56:46,f6e5a19b-1ff0-40d2-8e41-f8469573a74b,2020-09-22 21:55:47,3,84,84,84,out/09-22-14-55/log,out/09-22-14-55/base_samples84,,out/09-22-14-55/bit1_samples84,out/09-22-14-55/bit0_samples84,0,,0.303040080019449,8A:77:F4:D9:95:CC,No
09-22-14-55-83,1,83,1c70a83b-9702-4d1e-9b5a-73a1b21fd353,2020-09-22 21:56:46,9222b867-57d1-4982-9e71-663a348b5c3e,2020-09-22 21:55:47,3,83,83,83,out/09-22-14-55/log,out/09-22-14-55/base_samples83,,out/09-22-14-55/bit1_samples83,out/09-22-14-55/bit0_samples83,0,,0.318982891704421,0A:10:28:8A:6A:82,No
09-22-14-55-76,1,76,6d8bb8a4-5f5d-4947-86e9-d8372542a915,2020-09-22 21:56:46,8a3a1fd3-f97e-4f62-b965-145d3417bd3c,2020-09-22 21:55:47,3,76,76,76,out/09-22-14-55/log,out/09-22-14-55/base_samples76,,out/09-22-14-55/bit1_samples76,out/09-22-14-55/bit0_samples76,0,,0.451359385903344,4A:63:64:04:B3:C7,No
09-22-14-55-39,1,39,271d576a-a678-4b1b-a7a0-63f93dcad794,2020-09-22 21:56:46,35b3f7aa-2b0e-4dd2-a6c0-2192bd205266,2020-09-22 21:55:47,3,39,39,39,out/09-22-14-55/log,out/09-22-14-55/base_samples39,,out/09-22-14-55/bit1_samples39,out/09-22-14-55/bit0_samples39,0,,0.172098971888271,D2:57:57:0A:DE:B0,No
09-22-14-55-49,1,49,e72d06f5-9f84-41ec-9edd-b2d4f545cb85,2020-09-22 21:56:46,af44b60d-542f-4a29-8f60-310d988b1814,2020-09-22 21:55:47,3,49,49,49,out/09-22-14-55/log,out/09-22-14-55/base_samples49,,out/09-22-14-55/bit1_samples49,out/09-22-14-55/bit0_samples49,0,,0.152803178057343,5E:0C:46:CA:25:E7,No
09-22-14-55-37,1,37,f6bb5313-395c-4ce4-aa88-0ae241d0bbaa,2020-09-22 21:56:46,134464cb-edc3-4120-8481-64a5b6bf5893,2020-09-22 21:55:47,3,76,76,76,out/09-22-14-55/log,out/09-22-14-55/base_samples37,,out/09-22-14-55/bit1_samples37,out/09-22-14-55/bit0_samples37,5.80692380120932,,0.225720559844805,4E:9F:4D:BC:99:93,No
09-22-14-55-60,1,60,d32c7dad-c03e-49e7-8b0a-f4546165e6f4,2020-09-22 21:56:46,4cacec64-a27a-41d5-8a29-4e699284a8a5,2020-09-22 21:55:47,3,60,60,60,out/09-22-14-55/log,out/09-22-14-55/base_samples60,,out/09-22-14-55/bit1_samples60,out/09-22-14-55/bit0_samples60,0,,0.0974193393713541,3E:12:A5:50:73:A6,No
09-22-14-55-14,1,14,80b91134-41c8-4835-8b3e-364a808c4f54,2020-09-22 21:56:46,d20a0d5b-6089-4eaf-9416-285373a92153,2020-09-22 21:55:47,3,14,14,14,out/09-22-14-55/log,out/09-22-14-55/base_samples14,,out/09-22-14-55/bit1_samples14,out/09-22-14-55/bit0_samples14,0,,0.305969273299186,EA:EA:2D:4F:93:45,No
09-22-14-55-97,1,97,f40c7036-8e49-4409-af94-957dcc341e72,2020-09-22 21:56:46,c69c8d98-c094-4656-85a4-11bb73a28584,2020-09-22 21:55:47,3,97,97,97,out/09-22-14-55/log,out/09-22-14-55/base_samples97,,out/09-22-14-55/bit1_samples97,out/09-22-14-55/bit0_samples97,0,,0.378618624936186,52:48:A4:F5:3E:B3,No
