Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575686058669,2500.0,82:f2:44:91:cf:bd,90.00B,90.00B,4.181003570556641e-06,4.180097579956054e-06,-9.059906005863671e-10
1575686058686,2500.01,6e:5f:04:99:20:bb,90.00B,90.00B,4.16269302368164e-06,4.0741443634033204e-06,-8.854866027831977e-08
1575686058669,2500.0,12:24:5f:ba:5b:a1,90.00B,90.00B,4.303121566772461e-06,4.167652130126953e-06,-1.3546943664550803e-07
1575686058677,2500.014,02:a9:b2:84:f0:bf,90.00B,90.00B,4.076385498046875e-06,4.238605499267578e-06,1.6222000122070283e-07
1575686058676,2500.0,fa:04:fb:8a:e9:8c,90.00B,90.00B,4.3060302734375e-06,4.430627822875977e-06,1.245975494384767e-07
1575686058680,2500.01,9a:5c:22:ad:84:aa,90.00B,90.00B,4.309463500976562e-06,4.8329353332519534e-06,5.234718322753912e-07
1575686058676,2500.0,4a:73:d3:8b:97:1d,90.00B,90.00B,4.381513595581055e-06,4.5638561248779294e-06,1.823425292968744e-07
1575686058628,2500.002,e6:af:17:19:f0:1e,90.00B,90.00B,4.687404632568359e-06,4.685831069946289e-06,-1.5735626220700333e-09
1575686058622,2500.002,9e:26:21:a8:81:e3,90.00B,90.00B,4.665851593017578e-06,5.326557159423828e-06,6.607055664062501e-07
1575686058677,2499.998,c6:11:3c:ae:4d:9e,90.00B,90.00B,4.599332809448242e-06,4.535150527954101e-06,-6.418228149414097e-08
1575686058667,2500.002,0e:24:a5:13:d4:dc,90.00B,90.00B,4.661798477172852e-06,4.787826538085938e-06,1.2602806091308614e-07
1575686058653,2500.008,52:72:d4:2e:a2:86,90.00B,90.00B,4.6504497528076176e-06,4.716587066650391e-06,6.613731384277346e-08
1575686058675,2500.012,86:40:cb:07:cc:a5,90.00B,90.00B,4.583501815795898e-06,5.117177963256836e-06,5.33676147460938e-07
1575686058675,2499.994,f2:ad:9b:7c:5f:4b,90.00B,90.00B,4.798030853271485e-06,4.815196990966797e-06,1.7166137695312303e-08
1575686058674,2499.996,6a:7e:fa:54:77:80,176.00B,90.00B,4.6703815460205075e-06,4.737567901611328e-06,6.718635559082043e-08
1575686058676,2500.006,6e:01:cb:90:99:c0,90.00B,90.00B,5.473804473876953e-06,5.371618270874024e-06,-1.0218620300292955e-07
1575686058676,2500.006,ce:6a:ff:28:ff:42,90.00B,90.00B,4.825878143310547e-06,5.133676528930664e-06,3.077983856201173e-07
1575686058650,2500.012,aa:0d:27:f0:c1:d0,90.00B,90.00B,5.6077957153320316e-06,5.837869644165039e-06,2.3007392883300778e-07
1575686058674,2500.002,4e:a9:ad:08:74:12,90.00B,90.00B,5.842494964599609e-06,8.801651000976563e-06,2.959156036376954e-06
1575686058653,2500.008,5a:8b:2e:0c:26:28,90.00B,90.00B,5.453062057495117e-06,5.963611602783203e-06,5.105495452880861e-07
1575686058656,2500.004,4a:8e:bc:22:07:34,90.00B,90.00B,8.417844772338868e-06,5.470514297485352e-06,-2.947330474853516e-06
1575686058646,2500.012,6a:4c:7b:08:61:21,90.00B,90.00B,5.819320678710938e-06,5.6280136108398435e-06,-1.9130706787109428e-07
1575686058595,2500.012,ca:1b:a5:75:8f:e0,90.00B,90.00B,6.003093719482422e-06,5.8644771575927735e-06,-1.386165618896481e-07
1575686058675,2500.008,ee:a8:d8:2c:a1:0a,90.00B,90.00B,5.223846435546875e-06,5.625867843627929e-06,4.0202140808105456e-07
1575686058638,2500.012,9e:fd:c1:f2:d0:67,90.00B,90.00B,5.9494495391845706e-06,5.883073806762695e-06,-6.637573242187531e-08
1575686058672,2500.01,fe:c3:d2:75:bf:83,180.00B,90.00B,5.2703380584716796e-06,5.306148529052735e-06,3.5810470581055085e-08
1575686058673,2500.006,0a:17:9a:e2:02:4d,176.00B,176.00B,5.1558971405029295e-06,5.418682098388672e-06,2.6278495788574215e-07
1575686058649,2500.006,4a:e9:28:dc:b7:b6,90.00B,90.00B,5.744314193725586e-06,5.699634552001953e-06,-4.467964172363287e-08
1575686058672,2500.01,0a:f3:b3:93:e9:28,90.00B,90.00B,5.285167694091797e-06,5.516195297241211e-06,2.3102760314941435e-07
1575686058648,2500.01,1e:19:41:e7:d1:f9,90.00B,90.00B,5.67474365234375e-06,5.32827377319336e-06,-3.4646987915039037e-07
1575686058646,2500.012,e2:15:89:76:00:8b,90.00B,90.00B,6.048250198364258e-06,5.692052841186523e-06,-3.5619735717773517e-07
1575686058668,2500.006,da:ad:b7:97:48:93,90.00B,90.00B,5.518722534179688e-06,5.395030975341797e-06,-1.236915588378912e-07
1575686058647,2500.01,ca:10:01:da:fd:8c,90.00B,90.00B,5.724096298217774e-06,5.728578567504883e-06,4.482269287109093e-09
1575686058651,2500.012,9e:b7:80:7e:29:52,90.00B,90.00B,5.513191223144531e-06,5.878829956054687e-06,3.656387329101562e-07
1575686058645,2500.014,72:49:ee:fc:4f:50,90.00B,90.00B,6.216049194335937e-06,6.008291244506836e-06,-2.0775794982910102e-07
1575686058646,2500.002,8a:3e:b9:e4:fd:6e,90.00B,180.00B,5.77545166015625e-06,5.531120300292969e-06,-2.44331359863281e-07
1575686058648,2500.01,46:7c:d2:37:55:a9,90.00B,90.00B,5.606508255004883e-06,5.766487121582031e-06,1.599788665771483e-07
1575686058642,2499.992,da:1e:03:52:c1:be,90.00B,90.00B,5.914068222045898e-06,5.651378631591797e-06,-2.626895904541009e-07
1575686058646,2500.004,72:40:f8:de:17:ab,90.00B,90.00B,5.851984024047852e-06,5.839252471923828e-06,-1.2731552124024259e-08
1575686058639,2500.01,96:81:47:80:22:9b,90.00B,176.00B,5.7079792022705076e-06,5.363607406616211e-06,-3.4437179565429643e-07
1575686058675,2499.992,5e:99:40:80:6f:65,90.00B,90.00B,5.7300567626953125e-06,5.448007583618164e-06,-2.820491790771484e-07
1575686058648,2500.004,92:ec:36:c2:b7:7d,90.00B,90.00B,5.956840515136719e-06,5.76634407043457e-06,-1.9049644470214832e-07
1575686058647,2500.012,f2:d3:5f:cb:a5:a2,90.00B,90.00B,5.980634689331054e-06,6.08515739440918e-06,1.0452270507812535e-07
1575686058627,2500.012,06:99:da:fc:ec:a5,176.00B,90.00B,6.217479705810547e-06,6.355857849121094e-06,1.383781433105471e-07
1575686058647,2500.008,32:98:5c:46:8c:dc,90.00B,90.00B,5.901479721069336e-06,5.9339046478271485e-06,3.242492675781232e-08
1575686058648,2500.01,e2:93:74:71:21:9c,90.00B,90.00B,6.15992546081543e-06,5.841732025146484e-06,-3.1819343566894574e-07
1575686058647,2500.014,ba:dc:b5:92:9b:db,90.00B,90.00B,5.586910247802734e-06,5.801200866699219e-06,2.142906188964847e-07
1575686058645,2500.012,62:93:f1:a6:07:a9,90.00B,176.00B,5.89756965637207e-06,5.35736083984375e-06,-5.4020881652832e-07
1575686058641,2500.004,c6:86:67:c6:43:29,90.00B,90.00B,6.158638000488281e-06,5.999612808227539e-06,-1.5902519226074172e-07
