Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575685939667,2500.004,4a:8e:bc:22:07:34,90.00B,90.00B,5.268287658691407e-06,5.433082580566406e-06,1.6479492187499964e-07
1575685939653,2500.01,c6:0b:60:5f:3b:8a,90.00B,90.00B,5.574560165405273e-06,5.607461929321289e-06,3.2901763916016025e-08
1575685939660,2500.002,e6:af:17:19:f0:1e,90.00B,90.00B,4.945135116577148e-06,4.842281341552734e-06,-1.0285377502441406e-07
1575685939684,2500.008,5a:8b:2e:0c:26:28,90.00B,90.00B,5.651283264160156e-06,5.756664276123047e-06,1.0538101196289067e-07
1575685939678,2500.008,52:72:d4:2e:a2:86,90.00B,90.00B,4.982376098632813e-06,5.171632766723633e-06,1.8925666809082054e-07
1575685939657,2500.01,1a:98:29:a7:8a:9b,90.00B,90.00B,5.871534347534179e-06,5.928421020507813e-06,5.688667297363322e-08
1575685939684,2500.012,aa:0d:27:f0:c1:d0,90.00B,90.00B,5.595445632934571e-06,5.778694152832031e-06,1.8324851989746077e-07
1575685939650,2500.01,da:b5:71:3a:be:5f,90.00B,90.00B,5.580568313598633e-06,5.880308151245117e-06,2.9973983764648376e-07
1575685939681,2500.012,9e:b7:80:7e:29:52,90.00B,90.00B,5.522775650024414e-06,5.857419967651367e-06,3.346443176269525e-07
1575685939653,2500.01,c2:5e:28:ce:1c:63,176.00B,90.00B,6.0088634490966795e-06,5.974817276000976e-06,-3.40461730957034e-08
1575685939655,2500.01,8a:30:9a:cb:b9:0a,90.00B,90.00B,5.176830291748047e-06,5.4604530334472654e-06,2.8362274169921843e-07
1575685939678,2500.01,ee:f6:f2:e0:34:e1,176.00B,90.00B,5.676698684692383e-06,5.8804988861083985e-06,2.0380020141601584e-07
1575685939661,2500.006,4a:e9:28:dc:b7:b6,90.00B,90.00B,5.847787857055664e-06,5.400466918945312e-06,-4.4732093811035174e-07
1575685939679,2500.01,aa:c5:45:68:c4:95,90.00B,90.00B,5.7224273681640625e-06,6.060218811035156e-06,3.377914428710934e-07
1575685939662,2500.008,e6:91:33:f5:90:3b,90.00B,90.00B,5.800008773803711e-06,5.918788909912109e-06,1.1878013610839774e-07
1575685939637,2500.01,ca:4d:92:31:70:3c,90.00B,90.00B,5.830907821655274e-06,5.532979965209961e-06,-2.979278564453127e-07
1575685939669,2500.012,1a:97:2d:02:0b:5c,90.00B,90.00B,5.970907211303711e-06,5.587148666381836e-06,-3.837585449218751e-07
1575685939647,2500.01,46:7c:d2:37:55:a9,90.00B,90.00B,5.601406097412109e-06,5.748558044433594e-06,1.4715194702148447e-07
1575685939675,2500.01,a2:5d:de:4d:32:d7,90.00B,90.00B,5.7621479034423825e-06,5.8629035949707035e-06,1.0075569152832097e-07
1575685939685,2500.01,ca:10:01:da:fd:8c,90.00B,90.00B,5.7287216186523434e-06,5.746793746948242e-06,1.807212829589867e-08
1575685939646,2500.004,d2:a1:2d:c6:8f:15,90.00B,90.00B,6.183910369873047e-06,5.749702453613281e-06,-4.3420791625976587e-07
1575685939659,2499.998,66:3b:00:b9:f7:09,90.00B,180.00B,5.741262435913086e-06,5.698966979980468e-06,-4.229545593261772e-08
1575685939680,2500.0,5a:88:96:16:98:7b,90.00B,90.00B,5.559825897216797e-06,5.555057525634766e-06,-4.768371582031148e-09
