Boot ID,MAC Address,Bit-0 Pvalue,Bit-0 Sample,Logs,Bit-1 Pvalue,Bit-1 Sample,Base Sample,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
a497b310-3469-4f9a-b4ad-5f553e39bc5d,1E:3C:17:B4:E6:C4,1.006360536479,out/09-10-14-13/bit0_samples96,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples96,out/09-10-14-13/base_samples96,96,1,2020-09-10 21:13:34,2020-09-10 21:14:24,96,69bf2e73-4e91-4926-ad0b-0c0ff9d81a26,1,
a62de64f-63cf-4e3c-9266-82206b205570,5E:6D:BB:C5:7C:79,1.00343000913191,out/09-10-14-13/bit0_samples78,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples78,out/09-10-14-13/base_samples78,78,1,2020-09-10 21:13:34,2020-09-10 21:14:24,78,382139f1-e0a3-4de2-bf59-d76af7f4e3d8,1,
4937527c-8cf3-490c-b3a8-e28f168af83e,CE:EF:12:F3:45:71,1.0007922396459,out/09-10-14-13/bit0_samples46,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples46,out/09-10-14-13/base_samples46,46,1,2020-09-10 21:13:34,2020-09-10 21:14:24,46,50d78305-52bd-4351-b137-9884c5ac0eb1,1,
af0b8692-ecdd-4899-8ff1-d568e0878b3e,06:7C:94:E9:15:00,1.02869678694233,out/09-10-14-13/bit0_samples26,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples26,out/09-10-14-13/base_samples26,26,1,2020-09-10 21:13:34,2020-09-10 21:14:24,26,1dbab35c-7cb5-4f0f-bf6e-c739dd17cdfb,1,
3ff4c674-b77f-4ac9-add6-393dfa5ff154,E6:FD:4E:D3:CE:D5,1.00614523723064,out/09-10-14-13/bit0_samples44,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples44,out/09-10-14-13/base_samples44,44,1,2020-09-10 21:13:34,2020-09-10 21:14:24,44,f52fdd78-b536-4554-9f6d-4c14d6553b0c,1,
b18eef0e-aeaa-4e6f-a18f-8888f6370e9b,86:CA:A5:60:36:51,1.00054464158061,out/09-10-14-13/bit0_samples57,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples57,out/09-10-14-13/base_samples57,57,1,2020-09-10 21:13:34,2020-09-10 21:14:25,57,9b491ad0-2a43-48a6-b20e-9240ff512528,1,
0145d6f4-1e7d-4b8a-bbba-715223fa376c,72:F3:72:BB:9E:39,1.00141733572075,out/09-10-14-13/bit0_samples8,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples8,out/09-10-14-13/base_samples8,8,1,2020-09-10 21:13:34,2020-09-10 21:14:24,8,24c710b0-c592-41ee-86eb-b41b54d23a18,1,
5f2bfaa9-ebe6-46d9-ae21-ee2673a0de81,E6:1F:9F:8B:A1:B0,1.00640945852265,out/09-10-14-13/bit0_samples33,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples33,out/09-10-14-13/base_samples33,33,1,2020-09-10 21:13:34,2020-09-10 21:14:25,33,874c27f5-cd4d-46e1-b500-ae4875c716b7,1,
f7a5be67-8aa4-49e6-b2e8-84d8291878c9,DA:39:86:24:93:E7,1.00000414316977,out/09-10-14-13/bit0_samples58,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples58,out/09-10-14-13/base_samples58,58,1,2020-09-10 21:13:34,2020-09-10 21:14:24,58,b10da9ad-b511-4b7e-827f-ad7ead13e9b4,1,
f17ffc9a-953f-4ad8-acd3-4104d60a9a0e,02:09:97:80:68:AD,1.00073608368174,out/09-10-14-13/bit0_samples15,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples15,out/09-10-14-13/base_samples15,15,1,2020-09-10 21:13:34,2020-09-10 21:14:25,15,14e0879e-325e-400c-bc1d-df661ddc32a4,1,
5d317678-99b8-4b70-a3a4-df5bae43829b,EE:66:66:E6:53:F8,1.0003052280446,out/09-10-14-13/bit0_samples72,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples72,out/09-10-14-13/base_samples72,72,1,2020-09-10 21:13:34,2020-09-10 21:14:24,72,fa7e5a70-9c8c-49de-94d5-de5e3455f59a,1,
672aaf0e-1392-487d-acac-368075c7bdf4,92:D6:E3:20:AA:A9,1.00115017104803,out/09-10-14-13/bit0_samples60,out/09-10-14-13/log,-4.26363483385157,out/09-10-14-13/bit1_samples60,out/09-10-14-13/base_samples60,96,1,2020-09-10 21:13:34,2020-09-10 21:14:24,60,faf048b3-76a0-44ed-80a9-232efd228f25,1,
c1443c05-d443-423c-93c9-bef46bc64640,2E:AE:14:71:80:F4,1.00519847599128,out/09-10-14-13/bit0_samples97,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples97,out/09-10-14-13/base_samples97,97,1,2020-09-10 21:13:34,2020-09-10 21:14:25,97,efea28e4-bf85-4b72-b1b9-7ef79763bbe2,1,
1f1857fe-2d73-4bdc-becd-47171e19775e,32:3F:F6:A5:41:C1,1.00282876370007,out/09-10-14-13/bit0_samples83,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples83,out/09-10-14-13/base_samples83,83,1,2020-09-10 21:13:34,2020-09-10 21:14:25,83,e1319267-cf20-4997-bd45-cdd1e6ab1a26,1,
ab33c3b2-2b5e-4116-abe1-8e9cf3971b0f,A6:91:5C:1B:F5:C1,1.00700143117736,out/09-10-14-13/bit0_samples85,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples85,out/09-10-14-13/base_samples85,85,1,2020-09-10 21:13:34,2020-09-10 21:14:25,85,f3dcc5a3-5989-48e9-9691-df887493d17c,1,
15bd44d9-5d0c-4993-aa02-d2cea89211e7,7E:24:DD:E2:DC:F7,1.00053602067809,out/09-10-14-13/bit0_samples54,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples54,out/09-10-14-13/base_samples54,54,1,2020-09-10 21:13:34,2020-09-10 21:14:24,54,a32c7366-1712-4f2a-91cd-64fa203ca2ae,1,
485b540e-2b15-426b-a192-9d57edaf55fc,02:C9:5C:7E:41:05,1.00282974841923,out/09-10-14-13/bit0_samples91,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples91,out/09-10-14-13/base_samples91,91,1,2020-09-10 21:13:34,2020-09-10 21:14:25,91,ca856365-06d9-4cfe-b228-b138aaf2d364,1,
6ad30379-d6ed-4b2f-a2f0-c2fa52711de0,BA:82:EF:12:D5:D6,1.00050322543475,out/09-10-14-13/bit0_samples1,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples1,out/09-10-14-13/base_samples1,1,1,2020-09-10 21:13:34,2020-09-10 21:14:25,1,b9d52766-e8d5-4804-b3d9-da8ce98771c4,1,
f46299f9-1303-410d-a9e3-a53c126865ea,D2:BF:6A:6A:AF:B3,1.00379739091559,out/09-10-14-13/bit0_samples65,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples65,out/09-10-14-13/base_samples65,65,1,2020-09-10 21:13:34,2020-09-10 21:14:25,65,2c0b5048-ea55-401d-a39a-3bb2bea53ae0,1,
1376b904-888f-4f95-9ec7-03b45ca4a13a,C6:22:30:9E:43:CA,1.00360214887069,out/09-10-14-13/bit0_samples67,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples67,out/09-10-14-13/base_samples67,67,1,2020-09-10 21:13:34,2020-09-10 21:14:25,67,b70e595d-b0d8-44e7-8d55-11b3b88c738a,1,
f21d11dc-430c-4bcb-af72-31ea14de9be5,0A:1C:59:F7:70:DD,1.00549237650212,out/09-10-14-13/bit0_samples14,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples14,out/09-10-14-13/base_samples14,14,1,2020-09-10 21:13:34,2020-09-10 21:14:24,14,9bf54881-a586-437a-8a4f-5daf454cf3ea,1,
3b6a3273-b16f-42c6-8fee-bb2d6aa11dea,12:F4:B9:3C:D2:B9,1.00569949164367,out/09-10-14-13/bit0_samples86,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples86,out/09-10-14-13/base_samples86,86,1,2020-09-10 21:13:34,2020-09-10 21:14:24,86,a7b13db1-e64b-4392-b92c-fbdb665ca0ab,1,
5465203a-d837-48f4-87f3-5e868d5db139,4A:F8:5E:3D:DA:88,1.0157989183084,out/09-10-14-13/bit0_samples21,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples21,out/09-10-14-13/base_samples21,21,1,2020-09-10 21:13:34,2020-09-10 21:14:25,21,4c3db04d-044c-423f-9614-65c7be09b350,1,
7f82c8dc-0075-44e2-b66b-54ea1c8140b4,1A:66:F3:30:4D:7E,1.0001971407078,out/09-10-14-13/bit0_samples61,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples61,out/09-10-14-13/base_samples61,61,1,2020-09-10 21:13:34,2020-09-10 21:14:25,61,5635cbfa-7a54-4cf6-95ac-80cfa00ca21c,1,
bd10cd1f-5ce1-417a-9231-594aec6dd4a7,16:F4:FB:09:C4:8F,1.00537937299537,out/09-10-14-13/bit0_samples70,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples70,out/09-10-14-13/base_samples70,70,1,2020-09-10 21:13:34,2020-09-10 21:14:24,70,9ea1fa9a-aafd-4fd1-a90e-eff117420a30,1,
1c6fb697-f1ac-4450-8c3b-f52c72a6fde1,26:6A:CD:00:6E:6B,1.00887113947419,out/09-10-14-13/bit0_samples31,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples31,out/09-10-14-13/base_samples31,31,1,2020-09-10 21:13:34,2020-09-10 21:14:25,31,8529d457-1187-4586-8c60-49b55a2f42b3,1,
0f810869-2256-4468-9ab3-895f8cb59173,3A:C6:A6:3A:F3:E4,1.02717374191811,out/09-10-14-13/bit0_samples62,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples62,out/09-10-14-13/base_samples62,62,1,2020-09-10 21:13:34,2020-09-10 21:14:24,62,e70ab1b7-add3-4115-80d8-1ed629da61d5,1,
5c9c4be2-e475-4632-a2b4-239d51f145f4,1A:64:E1:CD:C4:35,1.00380952452733,out/09-10-14-13/bit0_samples84,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples84,out/09-10-14-13/base_samples84,84,1,2020-09-10 21:13:34,2020-09-10 21:14:24,84,2fb9b590-c3ad-456d-84f0-6d581e91ba50,1,
aed8bf24-3442-492d-94ad-cf7187e2bd4c,42:D8:80:F1:E2:03,1.00230501598573,out/09-10-14-13/bit0_samples87,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples87,out/09-10-14-13/base_samples87,87,1,2020-09-10 21:13:34,2020-09-10 21:14:25,87,41aa1ccf-fbe1-4fcf-961e-61cae7ba3315,1,
d59650df-7592-4181-99e9-46c97dca8c21,E2:86:7A:A2:3B:40,1.001918094134,out/09-10-14-13/bit0_samples94,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples94,out/09-10-14-13/base_samples94,94,1,2020-09-10 21:13:34,2020-09-10 21:14:24,94,7a7b58b9-e578-4e26-af23-79ef436f389a,1,
fe456279-2682-40ad-a01d-bbde9ff4be60,2A:85:1E:20:49:40,1.00657092005266,out/09-10-14-13/bit0_samples80,out/09-10-14-13/log,0,out/09-10-14-13/bit1_samples80,out/09-10-14-13/base_samples80,80,1,2020-09-10 21:13:34,2020-09-10 21:14:24,80,6b17405a-b285-43e5-99cb-b776d5586fa7,1,
