Logs,Boot ID,MAC Address,Base Sample,Phase 1,Phases,Bit Sample,Start Time,End Time,Id,Request ID,Success,Error
out/05-07-11-35/log,57bba95e-3778-4c20-86b0-557cc2df6220,A2:5B:CE:0A:E2:59,out/05-07-11-35/base_samples181,256,1,out/05-07-11-35/bit_samples181,2020-05-07 18:34:56,2020-05-07 18:35:10,181,f18f12c6-356a-44bc-acb0-58c40b8c5b8b,1,
out/05-07-11-35/log,4f814c5a-be55-4521-af0e-1900a5443278,6A:0B:4D:EA:BF:D1,out/05-07-11-35/base_samples321,322,1,out/05-07-11-35/bit_samples321,2020-05-07 18:34:56,2020-05-07 18:35:10,321,6f7db04c-4fa7-47d9-a0d7-956dd4b3a2bb,1,
out/05-07-11-35/log,0d38ce31-bd43-4270-b84b-cb0dad1dbd7b,0A:4B:BA:30:1C:AE,out/05-07-11-35/base_samples171,172,1,out/05-07-11-35/bit_samples171,2020-05-07 18:34:56,2020-05-07 18:35:10,171,76dd8050-753a-485e-b527-dc456ea42469,1,
out/05-07-11-35/log,8d0a65a5-3d01-4829-907d-77027bdcc3f3,8E:C0:B9:20:97:40,out/05-07-11-35/base_samples311,512,1,out/05-07-11-35/bit_samples311,2020-05-07 18:34:56,2020-05-07 18:35:10,311,cefe0b0d-3eee-47a0-8bf7-2ec232b968b5,1,
out/05-07-11-35/log,4eb635a6-9495-4e3d-a201-274102293759,CE:6A:7E:4B:75:6F,out/05-07-11-35/base_samples31,31,1,out/05-07-11-35/bit_samples31,2020-05-07 18:34:56,2020-05-07 18:35:10,31,f0f8ab36-3f25-4ecc-9d64-a82425078bda,1,
out/05-07-11-35/log,4daf860d-300f-4ff4-9453-9353c2ee6a95,26:2D:42:7B:18:4D,out/05-07-11-35/base_samples961,961,1,out/05-07-11-35/bit_samples961,2020-05-07 18:34:56,2020-05-07 18:35:10,961,31b305ff-a2c4-497d-8470-ba6c8b34cbda,1,
out/05-07-11-35/log,2be2bc20-226e-4448-b282-d390d57777da,46:43:AD:CC:7F:0F,out/05-07-11-35/base_samples651,651,1,out/05-07-11-35/bit_samples651,2020-05-07 18:34:56,2020-05-07 18:35:10,651,f0f383ed-64e8-4eec-a48c-714a6cf8de48,1,
out/05-07-11-35/log,949ec9e9-a4f1-4272-baf2-ece880003e34,16:6F:EB:1B:1C:04,out/05-07-11-35/base_samples901,902,1,out/05-07-11-35/bit_samples901,2020-05-07 18:34:56,2020-05-07 18:35:10,901,0fc6d36c-ae95-4482-b5ec-47bf0d2dcb7d,1,
out/05-07-11-35/log,9602fd0c-7936-4d5b-917b-0485f38236f1,6A:8B:2B:A7:06:C9,out/05-07-11-35/base_samples211,384,1,out/05-07-11-35/bit_samples211,2020-05-07 18:34:56,2020-05-07 18:35:10,211,8ab586e2-0854-44b9-83d5-30739ae28944,1,
out/05-07-11-35/log,20eec637-a5af-4524-8117-8843994cc91b,82:0A:E2:36:19:32,out/05-07-11-35/base_samples111,809,1,out/05-07-11-35/bit_samples111,2020-05-07 18:34:56,2020-05-07 18:35:10,111,8185c6b5-a24a-4d7c-83ef-82132fb2d9f4,1,
out/05-07-11-35/log,4a77f54f-dc9a-4e5b-bdd3-84283a74d076,46:52:20:22:5C:24,out/05-07-11-35/base_samples51,320,1,out/05-07-11-35/bit_samples51,2020-05-07 18:34:56,2020-05-07 18:35:10,51,b6a15a7b-68cc-4a79-b0f3-d0f3f001be84,1,
out/05-07-11-35/log,36a22c20-629e-45a1-ac41-7c6a167e029d,86:2E:59:46:9D:7B,out/05-07-11-35/base_samples801,859,1,out/05-07-11-35/bit_samples801,2020-05-07 18:34:56,2020-05-07 18:35:10,801,ad7b6093-1b27-4f8a-a74a-95720daa7a72,1,
