In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694735702,7.87,2019-12-07 04:58:53,2000.158,eth0,192.168.1.1,c9:d2:43:2d:f6:de,1,38.36659288406372,32.3648145198822
Both,1575694736267,8.60,2019-12-07 04:58:53,2000.171,eth2,169.254.8.1,53:91:2b:d9:18:72,1,37.87582468986511,31.871273517608643
Both,1575694735743,7.95,2019-12-07 04:58:53,2000.158,eth2,169.254.8.1,7b:dd:34:65:5e:2f,1,38.39944767951965,32.39692783355713
Both,1575694735905,8.29,2019-12-07 04:58:53,2000.189,eth0,192.168.1.1,03:99:74:77:c9:6c,1,38.24206185340881,32.240299463272095
Both,1575694735894,8.29,2019-12-07 04:58:53,2000.189,eth1,169.254.8.130,b9:87:10:d5:54:29,1,38.28451061248779,32.28263759613037
Both,1575694735981,7.09,2019-12-07 04:58:54,2000.17,eth0,192.168.1.1,f7:4f:7d:21:41:5d,1,38.24376463890076,32.23947095870972
Both,1575694736343,8.43,2019-12-07 04:58:53,2000.175,eth0,192.168.1.1,63:c1:08:11:f2:02,1,37.904605865478516,31.90182089805603
Both,1575694736538,7.89,2019-12-07 04:58:54,2000.171,eth2,169.254.8.1,03:15:74:da:04:2e,1,37.83145570755005,31.822838306427002
Both,1575694735876,7.72,2019-12-07 04:58:53,2000.118,eth2,169.254.8.1,41:1a:9f:aa:0a:1b,1,38.49732255935669,32.493427991867065
Both,1575694736420,7.63,2019-12-07 04:58:54,2000.189,lo,127.0.0.1,f7:8e:aa:0a:d5:0f,1,38.08096098899841,32.07665801048279
Both,1575694735567,7.40,2019-12-07 04:58:53,2000.146,lo,127.0.0.1,17:31:91:51:35:67,1,39.010642766952515,33.008352279663086
Both,1575694736466,7.21,2019-12-07 04:58:54,2000.158,eth2,169.254.8.1,7d:f1:1d:45:2e:e4,1,38.11602854728699,32.11204147338867
Both,1575694736399,8.62,2019-12-07 04:58:53,2000.137,eth1,169.254.8.130,cf:f4:03:05:34:2c,1,38.188990354537964,32.18608641624451
Both,1575694735857,7.48,2019-12-07 04:58:53,2000.156,eth2,169.254.8.1,69:67:45:a9:e6:21,1,38.75013184547424,32.74793076515198
Both,1575694736501,7.19,2019-12-07 04:58:54,2000.118,eth0,192.168.1.1,07:5d:cf:61:d9:6b,1,38.13253402709961,32.12981057167053
Both,1575694735257,7.74,2019-12-07 04:58:53,2000.17,eth2,169.254.8.1,2d:0d:84:d2:55:ae,1,39.37062072753906,33.36838483810425
Both,1575694736186,7.52,2019-12-07 04:58:53,2000.167,eth2,169.254.8.1,33:5f:7a:5e:a0:63,1,38.45478129386902,32.451735734939575
Both,1575694736232,7.41,2019-12-07 04:58:54,2000.167,lo,127.0.0.1,c7:95:f4:64:35:65,1,38.46054124832153,32.45840334892273
Both,1575694735473,7.17,2019-12-07 04:58:54,2000.17,eth1,169.254.8.130,49:a2:f4:24:9e:16,1,39.226675271987915,33.16202235221863
Both,1575694735818,7.36,2019-12-07 04:58:54,2000.146,eth2,169.254.8.1,6d:2f:e7:52:82:f8,1,38.913734674453735,32.91135787963867
Both,1575694736523,7.37,2019-12-07 04:58:54,2000.175,eth0,192.168.1.1,71:d5:73:de:a0:04,1,38.29161095619202,32.28953528404236
Both,1575694736372,8.40,2019-12-07 04:58:53,2000.175,lo,127.0.0.1,01:bd:8a:8e:51:4e,1,38.45191836357117,32.449233531951904
Both,1575694735220,7.63,2019-12-07 04:58:53,2000.178,lo,127.0.0.1,6b:4b:28:72:0e:61,1,39.63364815711975,33.6316819190979
Both,1575694735927,7.45,2019-12-07 04:58:54,2000.156,lo,127.0.0.1,f5:7e:5e:98:db:0f,1,38.92535328865051,32.92350769042969
Both,1575694736793,7.90,2019-12-07 04:58:54,2000.137,lo,127.0.0.1,61:b8:15:54:20:5d,1,38.18014192581177,32.17159152030945
Both,1575694736162,7.29,2019-12-07 04:58:54,2000.156,lo,127.0.0.1,a9:b2:0d:dd:fb:69,1,38.82317638397217,32.82142376899719
Both,1575694735568,7.74,2019-12-07 04:58:53,2000.16,lo,127.0.0.1,73:fd:27:ec:02:55,1,39.464609146118164,33.462759494781494
Both,1575694736508,8.72,2019-12-07 04:58:53,2000.137,eth2,169.254.8.1,e9:10:da:49:46:22,1,38.69445085525513,32.69198656082153
Both,1575694737291,9.48,2019-12-07 04:58:53,2000.161,eth2,169.254.8.1,b3:aa:a5:cc:64:3c,1,37.94578671455383,31.943244218826294
Both,1575694735344,7.79,2019-12-07 04:58:53,2000.169,eth2,169.254.8.1,ad:72:aa:5c:c4:43,1,39.93650412559509,33.934383153915405
Both,1575694735611,7.15,2019-12-07 04:58:54,2000.178,eth2,169.254.8.1,8d:18:4c:a7:2a:24,1,39.67539739608765,33.66689157485962
Both,1575694735329,7.71,2019-12-07 04:58:53,2000.178,eth1,169.254.8.130,8b:9a:34:6a:5f:7a,1,39.958399057388306,33.956382513046265
Both,1575694736131,8.23,2019-12-07 04:58:53,2000.139,lo,127.0.0.1,1f:bf:5f:58:e1:70,1,39.23046064376831,33.227755069732666
Both,1575694735195,7.74,2019-12-07 04:58:53,2000.169,eth0,192.168.1.1,3d:e4:04:2a:87:6b,1,40.163660526275635,34.15630078315735
