Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/05-21-14-55/log,f02c9309-361c-4d12-9d80-306cb267f266,76:34:8D:0A:F7:1F,8,8,8,3,2020-05-21 21:55:26,2020-05-21 21:55:53,8,133d3ff4-767a-4c25-8bb9-25901ce9f3f5,1,,-,-
out/05-21-14-55/log,0e0bec60-4e61-4639-b468-531ca1e89602,66:47:CE:A9:CF:04,2,2,2,3,2020-05-21 21:55:26,2020-05-21 21:55:53,2,05c3fd62-4648-4e34-89c0-94d166c669c4,1,,-,-
out/05-21-14-55/log,17080b11-eb80-465c-804d-d09ebf1fcb85,16:16:7A:82:DE:FE,6,6,6,3,2020-05-21 21:55:26,2020-05-21 21:55:53,6,9b521f7a-bd00-4ed5-9dba-2b2509269d84,1,,-,-
out/05-21-14-55/log,288e1457-fa46-4a5b-a9dc-d53cc59cd090,3E:A3:60:9D:73:FE,4,4,4,3,2020-05-21 21:55:26,2020-05-21 21:55:53,4,dede7593-573c-4ed3-baa3-68595b0b49c3,1,,-,-
out/05-21-14-55/log,3923da93-9888-44f1-b00c-e2ee266e36ec,36:B6:C4:B7:2D:F5,10,10,10,3,2020-05-21 21:55:26,2020-05-21 21:55:53,10,7e5b63e1-b0ce-43c7-8d0e-17d35916391a,1,,-,-
out/05-21-14-55/log,fab2d07a-344f-40d7-9eef-b4573ee37a33,DA:E0:0D:55:DF:3B,5,5,5,3,2020-05-21 21:55:26,2020-05-21 21:55:54,5,09e11835-ce63-4b51-9dd4-0921b6b627af,1,,-,-
out/05-21-14-55/log,0a8d0890-9e39-40dc-a486-3c6b2e428766,1A:43:29:F1:61:9F,1,1,1,3,2020-05-21 21:55:26,2020-05-21 21:55:54,1,67d85909-5098-4caa-ab44-029423f3e703,1,,-,-
out/05-21-14-55/log,0fc0e10f-ce64-4ece-9174-4f88521fbbfe,BE:36:8B:21:35:89,3,3,3,3,2020-05-21 21:55:26,2020-05-21 21:55:54,3,5ca13fa4-56c2-4380-afe7-b4f99a5a9ddb,1,,-,-
out/05-21-14-55/log,02e6ca90-8464-4925-96dc-f16bca3ca4f4,8A:F3:81:81:F3:59,7,7,7,3,2020-05-21 21:55:26,2020-05-21 21:55:54,7,34d8ab50-7678-4680-8651-7cdfa9dd6da1,1,,-,-
out/05-21-14-55/log,61ad18e5-1b07-479a-b1f6-e48c1854ddba,6E:8E:09:07:96:4E,9,9,9,3,2020-05-21 21:55:26,2020-05-21 21:55:54,9,87c81492-a0bb-4f9c-8814-c5b1e05e4377,1,,-,-
