GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
10-03-23-03-895,1,895,2428ba4d-d8ff-4ba7-8a87-91d3273a9c4c,2020-10-04 06:05:12,d36298ed-fd2d-4ff2-8fc8-3f6c5cbd876b,2020-10-04 06:03:24,3,895,895,895,out/10-03-23-03/log,out/10-03-23-03/base_samples895,,out/10-03-23-03/bit1_samples895,out/10-03-23-03/bit0_samples895,0,,0.545611879897369,8A:1F:01:05:0D:D6,No
10-03-23-03-733,1,733,57a88b84-cacb-430b-aff1-0a7dcb72f233,2020-10-04 06:05:12,c89ac288-eeaa-478f-9ef9-ef5d325779b7,2020-10-04 06:03:23,3,898,898,898,out/10-03-23-03/log,out/10-03-23-03/base_samples733,,out/10-03-23-03/bit1_samples733,out/10-03-23-03/bit0_samples733,7.81195133231822,,0.541463860751574,B6:F6:5C:D9:87:9E,No
10-03-23-03-547,1,547,a9ae0b40-e896-4ddf-aea7-4e7542398c05,2020-10-04 06:05:12,2acfeebb-b59a-42c1-960a-d1bbd22918df,2020-10-04 06:03:24,3,895,895,895,out/10-03-23-03/log,out/10-03-23-03/base_samples547,,out/10-03-23-03/bit1_samples547,out/10-03-23-03/bit0_samples547,7.48437559751605,,0.480889847461171,56:F3:BC:97:B8:15,No
10-03-23-03-791,1,791,2ab93053-d81c-4401-a90a-6825a071fb2a,2020-10-04 06:05:12,80fa00d0-2521-4e3f-be5e-8cc8b2640ac7,2020-10-04 06:03:25,3,912,912,912,out/10-03-23-03/log,out/10-03-23-03/base_samples791,,out/10-03-23-03/bit1_samples791,out/10-03-23-03/bit0_samples791,5.79143690710195,,0.199636149031181,AA:1E:A7:5F:C3:71,No
10-03-23-03-147,1,147,ba3ea936-b704-4612-877d-f5a4d71ae0bd,2020-10-04 06:05:12,072661f0-95fa-4532-9943-0871c1e2f197,2020-10-04 06:03:14,3,909,909,909,out/10-03-23-03/log,out/10-03-23-03/base_samples147,,out/10-03-23-03/bit1_samples147,out/10-03-23-03/bit0_samples147,7.87339087705667,,0.180797379502209,72:39:37:29:D1:EB,No
10-03-23-03-543,1,543,a72384bc-7b0e-4aab-95c0-4495df23fa91,2020-10-04 06:05:12,276960e8-945b-4724-95b8-9870e70ed970,2020-10-04 06:03:19,3,986,986,986,out/10-03-23-03/log,out/10-03-23-03/base_samples543,,out/10-03-23-03/bit1_samples543,out/10-03-23-03/bit0_samples543,6.26647019971489,,1.13047645635446,3A:20:49:F1:A2:E3,No
10-03-23-03-959,1,959,57e48bcf-472d-48c4-8cd0-c096d23c21ea,2020-10-04 06:05:12,6c39a183-b292-4f4d-816a-cb84fff8c880,2020-10-04 06:03:43,3,959,959,959,out/10-03-23-03/log,out/10-03-23-03/base_samples959,,out/10-03-23-03/bit1_samples959,out/10-03-23-03/bit0_samples959,0,,0.416658402264304,D6:3D:15:47:B3:04,No
10-03-23-03-970,1,970,520019ec-734d-4251-b645-ff416b9624a0,2020-10-04 06:05:12,6de036eb-f909-40dc-bfd4-3f393ab41904,2020-10-04 06:03:18,3,970,970,970,out/10-03-23-03/log,out/10-03-23-03/base_samples970,,out/10-03-23-03/bit1_samples970,out/10-03-23-03/bit0_samples970,0,,0.605639840344223,B2:B8:A9:72:58:74,No
10-03-23-03-796,1,796,1138d115-2f0c-485b-904e-f5a2a0292f2b,2020-10-04 06:05:12,87f30b6a-f647-4d1d-b4e3-ce78ce6b074c,2020-10-04 06:03:20,3,999,999,999,out/10-03-23-03/log,out/10-03-23-03/base_samples796,,out/10-03-23-03/bit1_samples796,out/10-03-23-03/bit0_samples796,8.29193261858326,,0.644677166869664,92:0A:E6:B6:F4:5F,No
10-03-23-03-426,1,426,d071e07b-b179-4176-85ac-f78b97d7f960,2020-10-04 06:05:12,f0acaaa0-ecb5-473c-ac38-693c44c9551c,2020-10-04 06:03:19,3,970,970,970,out/10-03-23-03/log,out/10-03-23-03/base_samples426,,out/10-03-23-03/bit1_samples426,out/10-03-23-03/bit0_samples426,8.41121981244808,,0.341581744242868,06:95:FA:87:19:66,No
