Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-02-21-20/log,02-02-21-20-10,7.838965,,169.254.76.1,1,10,1,B2:48:C8:89:25:97,29307173-7a64-457d-9d97-45c0a53c5005,2021-02-03 05:20:17,30,2,34,10,-1,,out/02-02-21-20/bit1_samples10,2021-02-03 05:21:10,1953f881-16bc-42c8-ba59-76fd80475b9a,-,-,No,DEFAULT,-,-
out/02-02-21-20/log,02-02-21-20-95,7.771252,,169.254.76.1,1,95,2,5E:4E:7A:71:5C:93,bb13c921-8c66-400d-bdd5-8d98783666cb,2021-02-03 05:20:17,30,2,95,18,-1,,-,2021-02-03 05:21:10,ba37ed87-9911-491f-b64c-ce0f85c31e1d,-,out/02-02-21-20/bit0_samples95,No,DEFAULT,-,-
out/02-02-21-20/log,02-02-21-20-99,7.932140,,169.254.76.1,1,99,3,5E:7C:95:F6:AE:81,cd11a359-ff1f-4cfe-bd3d-19dc605c8bf2,2021-02-03 05:20:17,30,2,99,60,-1,,-,2021-02-03 05:21:10,a6d286df-743c-4f3d-8b64-051a54cb7b28,-,out/02-02-21-20/bit0_samples99,No,DEFAULT,-,-
out/02-02-21-20/log,02-02-21-20-16,8.365755,,169.254.76.1,1,16,4,D6:12:FB:EF:46:98,fdbac920-55d2-4e1f-b391-9b08e19fc43b,2021-02-03 05:20:17,30,2,40,16,-1,,out/02-02-21-20/bit1_samples16,2021-02-03 05:21:10,858cc903-73f2-43dc-9643-47b9992cc48b,-,-,No,DEFAULT,-,-
out/02-02-21-20/log,02-02-21-20-91,7.755729,,169.254.76.1,1,91,-,56:A7:02:12:2E:03,d19f729e-f1d1-4df8-8f2e-b90465248d67,2021-02-03 05:20:17,20,1,91,-1,-1,,-,2021-02-03 05:20:51,5abe454b-05d3-49f2-9d62-b04af0c0c4c3,-,-,No,DEFAULT,-,-
out/02-02-21-20/log,02-02-21-20-22,7.897134,,169.254.76.1,1,22,5,66:18:59:19:BD:2B,5b6f90f1-ea6a-4418-8d43-5aa9ab6dec15,2021-02-03 05:20:17,30,2,88,22,-1,,out/02-02-21-20/bit1_samples22,2021-02-03 05:21:10,ece2a627-295b-4f9e-ad54-cb3d12e34125,-,-,No,DEFAULT,-,-
out/02-02-21-20/log,02-02-21-20-53,7.880962,,169.254.76.1,1,53,6,F2:82:BB:AA:51:38,e0aeadbc-79e7-4eed-9f5a-67533dab9f02,2021-02-03 05:20:17,30,3,53,35,2,,-,2021-02-03 05:21:10,d131bb60-89c2-4940-8ad3-2062a856a4f3,-,out/02-02-21-20/bit0_samples53,No,DEFAULT,-,-
out/02-02-21-20/log,02-02-21-20-93,7.782830,,169.254.76.1,1,93,7,E2:9C:70:0F:2A:BB,1d7404ae-9ead-4bf5-9a33-244f46398ecc,2021-02-03 05:20:17,30,2,93,28,-1,,-,2021-02-03 05:21:10,acb03e97-2dcf-4816-91f5-364e237690b1,-,out/02-02-21-20/bit0_samples93,No,DEFAULT,-,-
out/02-02-21-20/log,02-02-21-20-76,7.818004,,169.254.76.1,1,76,8,7E:00:E2:8E:5A:08,7ed97e00-c6f7-4086-8264-0624f1b1845e,2021-02-03 05:20:17,30,3,76,56,41,,-,2021-02-03 05:21:10,889d3d7a-50c5-482e-80a5-89334cc0f649,-,out/02-02-21-20/bit0_samples76,No,DEFAULT,-,-
out/02-02-21-20/log,02-02-21-20-41,7.869725,,169.254.76.1,1,41,-,B2:06:35:FF:23:7F,49759be5-dbc6-4fec-a102-8743535220b9,2021-02-03 05:20:17,30,3,76,56,41,,-,2021-02-03 05:21:01,e00f3c36-5bc7-456d-a97e-c93e3e5f2000,-,-,No,DEFAULT,-,-
