Logs,GUID,Error,IP Address,Success,Id,CPU CPI,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,End Time,Boot ID,Predecessors,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Tag,Channel,Bit-0 Pvalue,Bit-1 Pvalue
out/02-02-01-20/log,02-02-01-20-1,,169.254.76.1,1,1,7.714493,CA:9D:05:32:CF:96,c7e063b5-3d83-4f62-9d01-623d2e38366f,2021-02-02 09:20:33,20,1,1,-1,-1,2021-02-02 09:21:07,03e54a80-2b20-4ed5-a02a-354bc8c6e74f,02-02-01-19-5,-,-,-,Yes,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-48,,169.254.76.1,1,48,8.317099,F6:48:18:5B:D5:3F,2a72d8db-3f77-4599-b4b3-64dad7f2fea5,2021-02-02 09:20:33,20,1,48,-1,-1,2021-02-02 09:21:07,7e32713e-6e45-4ecf-b837-520a3564e02a,,-,-,-,No,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-45,,169.254.76.1,1,45,7.766789,72:EC:F0:A7:71:6E,1b594f1d-d840-4fe6-b3cb-faec69ae1fd8,2021-02-02 09:20:33,30,2,78,45,-1,2021-02-02 09:21:26,34172815-76c5-4331-bec9-8797ea93f651,,-,out/02-02-01-20/bit1_samples45,-,No,DEFAULT,1,-,-
out/02-02-01-20/log,02-02-01-20-95,,169.254.76.1,1,95,7.880918,BE:DA:B2:8E:B3:20,9947ac52-cec0-469a-8700-d3ddb6b517d1,2021-02-02 09:20:33,20,1,95,-1,-1,2021-02-02 09:21:07,868bec5c-9ca2-41ba-9b7c-32906eef340e,,-,-,-,No,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-5,,169.254.76.1,1,5,7.864489,02:E7:85:06:C1:E2,b1cd53f6-d71a-4738-abf3-51d50946b98c,2021-02-02 09:20:33,30,3,98,31,17,2021-02-02 09:21:17,faef9090-a1b0-4dee-b305-59eca571ce21,,-,-,-,No,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-23,,169.254.76.1,1,23,7.789105,6A:EF:02:E0:97:04,23dd5b32-c183-4e73-93e2-33fdd90c5577,2021-02-02 09:20:33,30,3,89,23,12,2021-02-02 09:21:26,c9c40358-7f30-4e70-a69b-6c819b0d35e5,,-,out/02-02-01-20/bit1_samples23,-,No,DEFAULT,2,-,-
out/02-02-01-20/log,02-02-01-20-40,,169.254.76.1,1,40,7.799552,1E:E1:02:C4:D4:69,38c7aaf7-e4a7-4539-ae7a-0e5d899c2854,2021-02-02 09:20:33,20,1,40,-1,-1,2021-02-02 09:21:07,f7820203-9eea-4eb5-8c8e-f371589ea530,,-,-,-,No,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-75,,169.254.76.1,1,75,7.885795,DE:6B:CF:96:60:10,adbc9500-8e22-44e5-a277-46d4988e30b0,2021-02-02 09:20:33,30,2,88,75,-1,2021-02-02 09:21:26,08c1bf19-2f06-420f-a1a0-132bc540efcc,,-,out/02-02-01-20/bit1_samples75,-,No,DEFAULT,3,-,-
out/02-02-01-20/log,02-02-01-20-31,,169.254.76.1,1,31,7.790259,82:76:BD:31:33:35,0d8fd5e1-19d7-41db-8320-e21cefd2132d,2021-02-02 09:20:33,30,3,98,31,17,2021-02-02 09:21:26,6fcee27f-81b9-4477-9f5e-7e89cf92ef02,,-,out/02-02-01-20/bit1_samples31,-,No,DEFAULT,4,-,-
out/02-02-01-20/log,02-02-01-20-72,,169.254.76.1,1,72,8.144906,0A:02:B0:B0:55:D4,21926dd4-6172-491c-9f63-9a6b707d55e0,2021-02-02 09:20:33,30,3,97,72,47,2021-02-02 09:21:26,451c07f5-0b59-45b2-85cd-e9cd339865d9,,-,out/02-02-01-20/bit1_samples72,-,No,DEFAULT,5,-,-
out/02-02-01-20/log,02-02-01-20-3,,169.254.76.1,1,3,7.795327,F6:C9:03:BE:1F:53,e48978b5-2283-4641-822b-29814bf4319f,2021-02-02 09:20:33,30,2,93,3,-1,2021-02-02 09:21:26,b35650bd-d736-499b-8389-4aa1a01d6f02,,-,out/02-02-01-20/bit1_samples3,-,No,DEFAULT,6,-,-
out/02-02-01-20/log,02-02-01-20-51,,169.254.76.1,1,51,7.888638,72:F4:39:C3:7E:69,51039884-6545-436a-ae93-443125cf75b1,2021-02-02 09:20:33,30,3,79,59,51,2021-02-02 09:21:17,6aa7d3fc-b5f6-4e66-8d69-7736c44269ac,,-,-,-,No,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-18,,169.254.76.1,1,18,7.804348,16:FD:46:AE:A0:99,cb74e6d5-7190-4c1b-ab78-0e519800fbbb,2021-02-02 09:20:33,20,1,18,-1,-1,2021-02-02 09:21:07,05fa4241-4b65-45d5-b5ab-33cee62cdbda,02-02-01-19-2,-,-,-,Yes,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-44,,169.254.76.1,1,44,7.903136,5A:6A:5A:C9:BF:1C,619a3ca4-59e3-48f2-8eed-b34b80c49bec,2021-02-02 09:20:33,30,3,79,59,51,2021-02-02 09:21:17,1f16106a-e659-48ef-a161-590e07240fbe,,-,-,-,No,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-21,,169.254.76.1,1,21,7.956750,22:73:20:20:2A:A3,4164e7e9-11ef-4a45-8555-d400cd1302e1,2021-02-02 09:20:33,30,2,27,21,-1,2021-02-02 09:21:26,9276bb7f-1448-41a5-9e1e-1fd6c4c31849,,-,out/02-02-01-20/bit1_samples21,-,No,DEFAULT,7,-,-
out/02-02-01-20/log,02-02-01-20-63,,169.254.76.1,1,63,7.896144,BE:D9:A6:7C:11:30,7465c223-58a4-451e-8771-3eb8a9e079e5,2021-02-02 09:20:33,30,3,92,63,39,2021-02-02 09:21:26,53232135-bebd-4d85-9ee4-50f0b55dac34,,-,out/02-02-01-20/bit1_samples63,-,No,DEFAULT,8,-,-
out/02-02-01-20/log,02-02-01-20-43,,169.254.76.1,1,43,7.786846,2A:2E:B0:44:BC:4D,fd319e42-d224-45d4-b7fd-669b6ef8a463,2021-02-02 09:20:33,30,3,87,43,15,2021-02-02 09:21:26,a1120f05-92bd-494d-848d-baf765b6eb5c,,-,out/02-02-01-20/bit1_samples43,-,No,DEFAULT,9,-,-
out/02-02-01-20/log,02-02-01-20-20,,169.254.76.1,1,20,7.808049,B2:63:66:D9:14:BC,000d0c70-baf9-4667-8f5d-a1366a13b6b9,2021-02-02 09:20:33,20,1,20,-1,-1,2021-02-02 09:21:07,b8486a60-6990-4e6c-b981-487fc4694819,",02-02-01-19-3",-,-,-,Yes,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-91,,169.254.76.1,1,91,7.991838,5A:82:55:61:55:4E,a070e708-3eb5-4517-a0cf-3e33150ad9bd,2021-02-02 09:20:33,30,3,91,74,71,2021-02-02 09:21:26,089884f7-b177-41a5-84f9-3da45777e4fd,,out/02-02-01-20/base_samples91,-,-,No,DEFAULT,10,-,-
out/02-02-01-20/log,02-02-01-20-26,,169.254.76.1,1,26,7.929747,8E:F7:46:9C:98:21,5170ecd2-d2da-4058-9301-0c76fbcca1a8,2021-02-02 09:20:33,20,1,26,-1,-1,2021-02-02 09:21:07,5b378bdb-66da-4c51-8016-ccd0b7d5ea8e,,-,-,-,No,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-86,,169.254.76.1,1,86,7.684414,66:10:87:BF:8F:7E,7ff9fc26-5d7e-4630-87b8-d22498e687cc,2021-02-02 09:20:33,30,2,86,19,-1,2021-02-02 09:21:26,154405f1-b35a-4375-a34c-6bc5e28c9f18,,out/02-02-01-20/base_samples86,-,-,No,DEFAULT,11,-,-
out/02-02-01-20/log,02-02-01-20-19,,169.254.76.1,1,19,7.831695,A6:91:30:F1:E4:66,de599528-9548-441c-97f2-db2e012a2b4d,2021-02-02 09:20:33,30,2,86,19,-1,2021-02-02 09:21:26,9e93ed67-2dd5-4a59-a2db-d5646fa7e199,,-,out/02-02-01-20/bit1_samples19,-,No,DEFAULT,11,-,-
out/02-02-01-20/log,02-02-01-20-35,,169.254.76.1,1,35,8.431681,36:90:DA:FE:07:4C,d4fcabe5-b72b-479d-8386-a2ac73e0d4c1,2021-02-02 09:20:33,30,3,46,38,35,2021-02-02 09:21:17,b7d144db-7494-4401-ab86-6ce867e8fb1e,,-,-,-,No,DEFAULT,-,-,-
out/02-02-01-20/log,02-02-01-20-82,,169.254.76.1,1,82,7.861700,4A:6D:C6:AA:B5:EE,437ec688-3471-44dc-93df-5f6145a7dd21,2021-02-02 09:20:33,30,3,82,70,33,2021-02-02 09:21:26,c283f058-43e1-44b1-80db-a535faf29948,,out/02-02-01-20/base_samples82,-,-,No,DEFAULT,12,-,-
out/02-02-01-20/log,02-02-01-20-38,,169.254.76.1,1,38,7.880418,6A:19:56:BC:E7:3D,86eee77d-b979-4e06-9efa-70ef9857dfe8,2021-02-02 09:20:33,30,3,46,38,35,2021-02-02 09:21:26,c9173ba7-9bdb-42d1-9fea-6a55751798cf,,-,out/02-02-01-20/bit1_samples38,-,No,DEFAULT,13,-,-
out/02-02-01-20/log,02-02-01-20-66,,169.254.76.1,1,66,7.880857,62:FE:7F:00:26:81,fdd32d05-e74b-4f99-9fce-e95e86bd6983,2021-02-02 09:20:33,30,2,77,66,-1,2021-02-02 09:21:26,04a58a9a-d0ad-452f-a56b-33ef5807ade2,,-,out/02-02-01-20/bit1_samples66,-,No,DEFAULT,14,-,-
