Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-18-54/log,02-03-18-54-1,7.778104,,169.254.76.1,1,1,1,C2:39:CF:84:55:F0,4d7cf7b4-e490-459a-b422-c49876aa01e5,2021-02-04 02:54:27,30,2,13,1,-1,,out/02-03-18-54/bit1_samples1,2021-02-04 02:55:20,1b0d004a-42f2-4937-82db-f2cdcacc24cc,-,-,No,DEFAULT,-,-
out/02-03-18-54/log,02-03-18-54-37,7.875441,,169.254.76.1,1,37,-,16:0E:4A:0B:D1:96,268cbb31-ca46-4b9c-9017-c779eb38eabc,2021-02-04 02:54:27,20,1,37,-1,-1,"02-03-17-06-89,02-03-17-08-41,02-03-17-09-98,02-03-17-12-43,02-03-17-16-94,02-03-17-19-83,02-03-17-22-46,02-03-17-26-68,02-03-17-29-95,02-03-17-33-73,02-03-17-36-86,02-03-17-39-87,02-03-17-43-65,02-03-17-46-47,02-03-17-50-12,02-03-17-53-91,02-03-17-56-92,02-03-18-00-96,02-03-18-03-90,02-03-18-06-71,02-03-18-10-25,02-03-18-13-2,02-03-18-17-100,02-03-18-20-68,02-03-18-23-96,02-03-18-27-87,02-03-18-30-24,02-03-18-34-100,02-03-18-37-37,02-03-18-40-84,02-03-18-44-34,02-03-18-47-51,02-03-18-51-85",-,2021-02-04 02:55:01,95b6cf78-3983-4680-8da7-57b2afa9a765,-,-,Yes,DEFAULT,-,-
out/02-03-18-54/log,02-03-18-54-4,7.748522,,169.254.76.1,1,4,-,42:95:7D:9B:B3:F0,5dcd2862-5bda-4ac5-9625-c5711b86a0a2,2021-02-04 02:54:27,30,3,89,78,22,"02-03-18-30-37,02-03-18-34-59,02-03-18-37-60,02-03-18-40-34,02-03-18-44-56,02-03-18-47-30,02-03-18-51-99",-,2021-02-04 02:55:11,ea5cf9d3-7e76-4679-bfd9-ac4f6996292d,-,-,Yes,DEFAULT,-,-
out/02-03-18-54/log,02-03-18-54-22,7.792935,,169.254.76.1,1,22,-,22:BF:46:E7:A6:6F,c5571ac7-3674-4851-ba53-21a07c125f1c,2021-02-04 02:54:27,30,3,89,78,22,"02-03-17-46-33,02-03-17-50-64,02-03-17-53-62,02-03-17-56-71,02-03-18-00-39,02-03-18-03-17,02-03-18-06-65,02-03-18-10-48,02-03-18-13-45,02-03-18-17-6,02-03-18-20-19,02-03-18-23-99,02-03-18-27-42,02-03-18-30-76,02-03-18-34-39,02-03-18-37-38,02-03-18-40-50,02-03-18-44-78,02-03-18-47-24,02-03-18-51-96",-,2021-02-04 02:55:11,70caf9a9-35ba-4881-8f73-d49055103760,-,-,Yes,DEFAULT,-,-
out/02-03-18-54/log,02-03-18-54-60,7.847352,,169.254.76.1,1,60,-,6A:17:9E:DB:19:B4,bd92919a-3545-406b-abad-29c27b8ff47d,2021-02-04 02:54:27,30,3,82,61,60,"02-03-18-27-10,02-03-18-30-23,02-03-18-34-92,02-03-18-37-73,02-03-18-40-77,02-03-18-44-65,02-03-18-47-52,02-03-18-51-57",-,2021-02-04 02:55:11,cf75dfb5-a6fc-4c8b-bf80-cf821f67300a,-,-,Yes,DEFAULT,-,-
out/02-03-18-54/log,02-03-18-54-41,8.433736,,169.254.76.1,1,41,-,5E:D3:A2:19:8A:07,9bc0496a-eba3-49cd-9bdc-ef912cf90da5,2021-02-04 02:54:27,30,3,96,77,41,"02-03-18-37-90,02-03-18-40-35,02-03-18-44-99,02-03-18-47-7,02-03-18-51-17",-,2021-02-04 02:55:11,8f16e1ea-6a57-4906-b35c-7abb60409827,-,-,Yes,DEFAULT,-,-
out/02-03-18-54/log,02-03-18-54-93,7.753688,,169.254.76.1,1,93,-,7E:95:5D:13:0D:1C,ab56559b-0106-4e94-9916-7e9e07ad9472,2021-02-04 02:54:27,20,1,93,-1,-1,"02-03-17-56-89,02-03-18-00-76,02-03-18-03-22,02-03-18-06-27,02-03-18-10-8,02-03-18-13-6,02-03-18-17-87,02-03-18-20-77,02-03-18-23-100,02-03-18-27-5,02-03-18-30-69,02-03-18-34-71,02-03-18-37-58,02-03-18-40-54,02-03-18-44-33,02-03-18-47-93,02-03-18-51-32",-,2021-02-04 02:55:01,b6ff708b-a867-4b7c-a366-5a1d7f020143,-,-,Yes,DEFAULT,-,-
out/02-03-18-54/log,02-03-18-54-52,7.745493,,169.254.76.1,1,52,2,2A:C7:13:86:EA:A4,80e8a084-1a4b-4b9a-8789-7b28516ca3ab,2021-02-04 02:54:27,30,3,52,47,19,,-,2021-02-04 02:55:20,3e7feeec-c717-45f9-a69b-98576e7b5eb8,-,-,No,DEFAULT,-,-
out/02-03-18-54/log,02-03-18-54-16,7.971803,,169.254.76.1,1,16,-,E2:74:07:70:E7:A7,c09ea6b0-90e3-4000-9c87-eb34245ef9d8,2021-02-04 02:54:27,30,3,79,70,36,"02-03-18-17-72,02-03-18-20-33,02-03-18-23-37,02-03-18-27-29,02-03-18-30-58,02-03-18-34-16,02-03-18-37-20,02-03-18-40-48,02-03-18-44-41,02-03-18-47-32,02-03-18-51-92",-,2021-02-04 02:55:11,494bf110-e016-440b-8b25-60627abebf3c,-,-,Yes,DEFAULT,-,-
out/02-03-18-54/log,02-03-18-54-42,7.951091,,169.254.76.1,1,42,3,9E:4C:49:5B:AA:4A,82083f17-2491-48fd-8d38-358e0aa88792,2021-02-04 02:54:27,30,2,57,42,-1,"02-03-18-44-49,02-03-18-47-25,02-03-18-51-10",out/02-03-18-54/bit1_samples42,2021-02-04 02:55:20,4f11ffcc-9fcf-400f-afe1-46d7ad548c33,-,-,Yes,DEFAULT,-,-
