Logs,GUID,Error,IP Address,Success,Id,CPU CPI,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,End Time,Boot ID,Predecessors,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Tag,Channel,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-19-52/log,02-03-19-52-1,,169.254.76.1,1,1,7.754752,0A:8C:9B:02:DA:BE,dbf4033e-5d8b-4d99-a8a4-492faf66e8a9,2021-02-04 03:52:52,20,1,1,-1,-1,2021-02-04 03:53:26,8f8e8226-f3a7-4bd2-a499-c8faaee8666b,02-03-19-49-91,-,-,-,Yes,DEFAULT,-,-,-
out/02-03-19-52/log,02-03-19-52-36,,169.254.76.1,1,36,8.250583,AA:7F:7A:03:7E:7A,954c40d9-54e2-4d42-b74f-59d54beac819,2021-02-04 03:52:52,30,3,79,59,45,2021-02-04 03:53:36,edc170c2-100a-425f-9d14-b8dfef6a96ae,"02-03-19-33-53,02-03-19-34-50,02-03-19-35-89,02-03-19-39-33,02-03-19-42-41,02-03-19-46-55,02-03-19-49-4",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-19-52/log,02-03-19-52-34,,169.254.76.1,1,34,7.817159,76:11:D6:52:9A:0D,8a15afc2-b99b-42fb-aeef-0d72655485ac,2021-02-04 03:52:52,30,3,73,47,34,2021-02-04 03:53:36,eb8e5217-8b7b-4d4f-bbb8-640423f7a058,"02-03-19-33-93,02-03-19-34-51,02-03-19-35-13,02-03-19-39-63,02-03-19-42-38,02-03-19-46-57,02-03-19-49-55",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-19-52/log,02-03-19-52-78,,169.254.76.1,1,78,7.765184,36:C3:E9:0C:B0:31,efd004f9-70e0-453f-9963-9692d379896d,2021-02-04 03:52:52,30,3,89,80,78,2021-02-04 03:53:36,85b8d175-196a-438c-985e-02830b12661e,02-03-19-49-70,-,-,-,Yes,DEFAULT,-,-,-
out/02-03-19-52/log,02-03-19-52-48,,169.254.76.1,1,48,7.804145,DA:25:F7:3A:A2:25,1fb7f03e-5688-4543-b6a3-599eeaa8c4f8,2021-02-04 03:52:52,20,1,48,-1,-1,2021-02-04 03:53:26,6a5a067c-dc50-48a3-bd71-a68822e66498,"02-03-19-33-19,02-03-19-34-34,02-03-19-35-83,02-03-19-39-15,02-03-19-42-93,02-03-19-46-45,02-03-19-49-68",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-19-52/log,02-03-19-52-2,,169.254.76.1,1,2,7.720819,66:57:00:8F:33:DF,e7bd9b60-83e6-4002-bb71-2db7c089f1a4,2021-02-04 03:52:52,30,3,90,35,32,2021-02-04 03:53:36,a353e6c7-4160-4f71-ad62-de80ab65715a,"02-03-19-33-20,02-03-19-34-36,02-03-19-35-27,02-03-19-39-98,02-03-19-42-2,02-03-19-46-89,02-03-19-49-24",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-19-52/log,02-03-19-52-43,,169.254.76.1,1,43,7.984524,82:77:B8:3C:FD:EA,5c9e5839-1cbb-47b0-b653-949f7097250f,2021-02-04 03:52:52,20,1,43,-1,-1,2021-02-04 03:53:26,e7c702e4-b1d7-4e9a-8bd9-b93728846349,"02-03-19-33-56,02-03-19-34-38,02-03-19-35-71,02-03-19-39-100,02-03-19-42-74,02-03-19-46-59,02-03-19-49-62",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-19-52/log,02-03-19-52-87,,169.254.76.1,1,87,7.740732,4A:6F:AF:C7:46:84,1b9157ae-a491-45a3-9d0b-b4fc9f02f5e5,2021-02-04 03:52:52,20,1,87,-1,-1,2021-02-04 03:53:26,01c4fabe-f497-4d13-8d4c-880f30c7082c,"02-03-19-33-37,02-03-19-34-33,02-03-19-35-78,02-03-19-39-99,02-03-19-42-10,02-03-19-46-33,02-03-19-49-44",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-19-52/log,02-03-19-52-35,,169.254.76.1,1,35,7.861671,82:A8:85:48:54:89,a7578433-29ba-42ac-89cc-56a67999f19a,2021-02-04 03:52:52,30,3,90,35,32,2021-02-04 03:53:45,beeeecf2-45eb-41c7-91c7-95e16205ad17,"02-03-19-33-70,02-03-19-34-93,02-03-19-35-69,02-03-19-39-68,02-03-19-42-73,02-03-19-46-72,02-03-19-49-72",-,out/02-03-19-52/bit1_samples35,-,Yes,DEFAULT,1,-,-
out/02-03-19-52/log,02-03-19-52-29,,169.254.76.1,1,29,7.843732,0E:C1:E1:C4:A9:CF,892c17dc-d056-418b-93e0-d1c8b2fde8a9,2021-02-04 03:52:52,20,1,29,-1,-1,2021-02-04 03:53:26,5c7d5e4e-d417-4a53-ab40-346b26870e8e,"02-03-19-33-9,02-03-19-34-95,02-03-19-35-81,02-03-19-39-24,02-03-19-42-88,02-03-19-46-6,02-03-19-49-79",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-19-52/log,02-03-19-52-8,,169.254.76.1,1,8,7.697895,46:C1:03:B9:3A:C8,f9bfcee3-564d-4f27-bfaa-7042877be0bf,2021-02-04 03:52:52,30,3,71,16,8,2021-02-04 03:53:36,afe611d3-b534-4e9b-8766-2d0c30a0f22d,02-03-19-49-32,-,-,-,Yes,DEFAULT,-,-,-
out/02-03-19-52/log,02-03-19-52-65,,169.254.76.1,1,65,7.884310,EA:78:4E:3F:36:7F,a6a77619-2cb3-4683-92b1-460cc45fd5e3,2021-02-04 03:52:52,20,1,65,-1,-1,2021-02-04 03:53:26,813856d5-dd76-4c60-9893-5080d2edf0ff,02-03-19-49-85,-,-,-,Yes,DEFAULT,-,-,-
