Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%,Byte Errors,Byte Errors %
1,59,48,500,2500,0111011111111101111011010011111111111111111110111111111101011111101011100101111010100111111111001101111101111111110111111101111110111111110111111000110001011011010111001111111111101110101111111101111001110111111101010111111111011111111010111111111101110011110111111110011111011101111111111111101100100111110100111000111110111111111010101101100000111111000100101001011111101111111111111100111111111110111111111011111111111111111011011110101110111111101111101111111101111111111011111110010111111101111011111110111110111111011111111111110111111111100111111111111111010010101111110111111110111011100111101111111111111101111111011011111111110011111111101111111111111111111111111111111111110111111011011110111101001011111110011111111010111110110111011100101111111011101111110111111111111111101101111111110111111010110111101111000111100111010111110111111000110111111101110111111101111111011001111111111101111111111111011111001111111111111110011111101111111111111111001111110111110111111011101110110111001011111110001100101111111111111111011110110011011111111110101001101111111111111011111011111111111111111111011110101111111101111011101011111001011111011101111111111111011011110101111111001101111100111001110111111111111111110100111100111111011110111111010011001011111110111111001110111110111111111111110111011111010111111110111101110111011111111101110111111110111111111111011111111110111011011110011010111111111101111111101111110111111111100110011111111111010000111111110110111101101110111111101010011111011111111011111110010101111111011101110111111101001011111111110110101110101111111011111111111101111101110111011111001111001111111011011001011111111111011111111011110111111101000111010111010111101110111111101100111011101111011111111011110111111111110111010100111111111111100011011011101111111111111101111111111111111111011111111111101011111111111111010111111111111111110011101111111111011111010111011111011111110111111111111111111001101011111101101011110111101111111111110011100001101111111011111101111111111101111110111111111111001111111101001111110111111111111101110111110011111101111111111111101111001111111111011111111111110111101011111110111101100111111101011111111100111111001111101111111111111011011111111111111111101001111011111011011101111111111111110101011111111111111111011111111111111001101110011111111111111100111011111111110111111111111111111001111100111111111110111111011101111101111111011111110110110110111011101111111111111111111111101101011101111110101111111101111001110101011110111111,0111100111110001111011000001111111111111110110001111111101011100101011100101111010001000010111001101110101111111111111111101111110111111100111001000110001011011010010001111001111101110100111110001111001001001111101010111110010011111111010101100100101110011110111111110011100100101110011111111101100100100110100111010011110001111110010101101100010001111000000101001011111100110011111111100111101111110111110011011001111111100101001011110101110001001101101101111111101111111001011111100101111110001111011111000111110111111010111111111110110111100100111110010011111011010101111100111111010111011000111101111100111110001111111001001111111110011110011101111011001111111111111110010011111110111111000011110111101001011001010011100100010111110110111011100101100100011101111110111001001111100001001111111110111001010110100100111000111100111001001110100111000111110011101000111111101100111010001111111111001111100111111011110001011001001111110011111100011111111111111001100111111110110001011001110110100001011111110001100000011111111100011010010100011001111111110101001100011111110111011111100101011111111111111011000101101111101110010001011111001011100000100000010011111011010110100111111100001100000111001110100111111111110010100010000111111011010110011010011001011111100111111001110011110001111111111110111010010010111111110111100101111010011111101111000111100111111110011011111111000111001011110011010111111001101111000100111100111101111000110011111111111100000111111110110111000100110111111101010001001011100111010110110010101111001011100110111111110101011001111110110100110100011111011111111100101100101100010011111001111001111100011010001111111001001011111111011110011111101001001010111010111100010011111101110111000101111010011111011111011111100111011010100111111001111100011100011100011111111111011111100011111111111111111001011101011100111100000110111111001111111111011101111111011001111010111100111011111110111001111111111111001100010011001101011011111100111111100111011100001101100100011111101111111111101111111100010111111001111111111001111110111110010011101110111110000100101111111111111101011001111111111010011111111110110101010111010110000100111100101011111000000000010101111101111111100100011011111111111111000001001111011111000111101111111111111101101011111111111111001011111111111110000001110011001111111111000110011101111110111011111111111111001111100111001101100111101011110011101111111011111101110110110111011001001111111111111110111101101011001111110100111111101111001000101011110100111,,,188,381,443,17.72,2026,403,19,474,40,8,216,69.00958466453675
2,47,17,500,2500,1111111011110111110101000111111111111000011111000010000011111111101111101110101111110111111110111111111101111010111101010111110100111011101101110010111110111111110111111101011111111111011111111101101111011100111111101110101111111110111011001011111010111011011001111111011110111011101111011110111110111011011111111011110111100111111111111011111111001011111110111111100001111001101110111111001111101101111111111111111111101010111111111111010110101011111111111111111111111111111111111111001111111110010010111110101101111010111111111111101111111111110111011101111100111001111111110111111001111011010111111011101110101101110111100111111111011101111111111100111111101111111110111011111111111111110111101101111111111001111111111110100111111111011111001110001111101111111011111101111111111101111101111111111111111011111011111111101111111111011111111110010111110011111111011111011111111111111111111111111111111111111110111110111010101111110111011111101111111111111011110111010011101111111101111011101110011111110111011111111111111111111000011111011111101110111111111111011111110111111101111111101110111110111111110111111111100110111101111111011111111111111111100111110111101011011111001111011011111101110111111001111011111111010101111111111111111011111111111111101111111011101111111000011110111111111111111111111111111011101111101111111111111101011111111111111111111110111011100111111101110111110010011111111110101111111101111111111011111111111111101111110111011111010111111111111101111101011011111111111101011011111111011111010111101111111111110001101111001011111111001001111111111101110101111100100100111111010100111111111111111111101111110110111111101011111110111111101101111011101101111101110101111111110011111101111101111011111111010000111101110110111101111111111111111111010011011111011111111110101011110111111111111111111111111010111111011111111111101111010111110101111111111111111111110001110110010101111111111011010011111101101111011111111111111110011111111111111111111110111111110110011111010100111110111011110110010111011101110111111111111110101111111111010011101110111111101111111010111111110010011111010110111111111101111110111101101111111001111111111111111010110011111011110011111100111111111111111111101111111111110111111001110111111111111111111111101110111111111111111111110111111001011111111011111111001111111111111111111110011110111111110011111111111111110011111011101100111101010111101111011111001111111111110111111111111100111100011111110111110111111011001111111111111111111111110110111111,1111111111110111110111111111111111100100110011100011000011001111111111111011110011110111111110111101111111111111001101011111111100111011111101111011001110011111110111111101101111001111011111111001111111111101001110111111111111111110001111001011111100111000010001111111011110111011101111010011111111111110011111111011110111110111000110111111111111001111101110111111100100111001110010111111101110011101111111111100111111101010011111011111010111001011111111111111011011111111111111110000001111111110010111111111111100000100111111110111111111111111110111011111111110111001111111010111111101110011110111111111101111110001110111100111001110011101111110110000111111111111111100110001111111111111000111111101111111111101101111001110100111111000010011001110001100101100111111111101111111111100111101111011110001111111111100111111111111110011011111111110010111111001111101111111110110011111101111111111111111111110111111111110111111001111001111011111110111111111111111000110011011101111110001111111111110011101110111011111101111111111111100011111111111101111001111111111011001110111111101111111111100110010110111110111111100100111111101110011001111101111101111110011110111101011011110001111011000110101110111111101111011111011110101111111111111111111111011110001111111111011101111111100010000000111111111111111111111111111100111001111111111111001010011111111111111111111111011110011111101110110110101011111111101001111001100011111111011111111111111111111110111011111010011101111110101111101011001111111100101011011111111011011010111110111001111110001110011001111111111001000111100111001110111111101000100111111010100111111101111111111111100110110111111101011011110111111111101110011100101011101110111111111110011111111111110111100111011011000111101000110001101111111110111111111111010011100011111111110000000110111111111111011110011111110110111011111111001100111010011110101111101111111111111110001000111010111111001111111111011001110101111011111110011111110011111111100111011111111111111110110011111010100110111000011110110010100011101110111101111111110101100111011111011100111001111111111111110110011100011010011010111111111110001111011110001001111111001111101111111111100010011111011110011111110111110111100111011101111111111110110111100110111111111101111011111111110111111110011101111000110011001000000000011100111011111111111111111110110001110111111110100111001111111110011011100001100111111011111100111011111001101111111111101001111111100111100011111110111110111111011001100111111111111101110110110111100,,,175,314,423,16.92,2044,291,14,456,132,28,225,71.8849840255591
4,36,22,500,2500,1111111111101111111110111111011111111011111110011011011111111111111111111111111111111111111111111111111111111011110110101000111111110111111111111011111101111101111111111010111111111111111111111111110111111111111111111011111011111110111101111110110111111111101111111111111101101111111111111111111111111111111110110111111111010111111111111110111111111111011111111111111001111111111101101011101011111111101111111111111011111111111110111101111111111111110111111111111111111111110111110111111111111111111111111111111111111111111101111111111111111111111111011111111111111111111110111111111111111111110111011111101101111101101111111111111111111111111111011111011110011111101111111111111111101111111011111111111111100101110111111101111101111110111101101111111100111111111111101110101111111111111011111111111111011111111111111111111011110110111111111111111111111111101111111110111111111111100111111111101111111111111111011111111101111111110111111111111011111111111111111111111111111111111111111011111111111110111111111111011111111111101111111011111111110111101101111111111111011111011110111100101101101111111110111111111111111111110111111111111101111111011111111111111111101111111111111101111111101111111110101101111111111110111101111111111111110111111111111111111111111110101111111111111111111111111111111011101111111011011111111111111011111111111111111111111111111101111111111111111111111111101111101110110111011111111111111110101111111111111111111111111111111111111111101111111111111111111111011111111111111111111111111111010111111111111111011111111101111011111101111011111111111111111110111111111111111101111111101111111011111111111111101111111111111111111110001111111111110011111111010111111110110111111111111111110111111001111011111111111111111111111111011111101111101111111110111111111111111011111111111111111111111111110111111111111111111111111111101111111111111011001110111011111011111111111111011011111111011111111111111011101101101111111011111110111111111111111111110110111111111101111111111111111111111111111111011001010111111111111111111111111111111101111011111111111101111111111111111111111110111111011111111111111111110111101111111111011111111111111111011111101111111101111111111111011111010111111111111111111110111111111111101111111101111111111111111101110001111111111111111111111111111111111111110111111101111101111110111111101110111111011111111111111111111111011111110110111111111111111101111111111001011111110111111110110111111111011111111101111101111111111111111110111111111111101111111111,1001111111111111111110011100011011111011111110011010011111111001111111111111011110011101111001111111111111011010111100101010111111110111011110011011111101111111100111001010011111111111110111100111011111111111111001110011111011111110011101111000110111111111001110011111111011101111111111001110011111111111111111101111011110010111111111110110100111001111111111111001110111111111101110001011101001110011101111111110011001111111110110100101111111111100111001111111100111011111110111111001100011111111111110011101111111110011100101111111111101111001111111100111011111111100111000111111100011011111110111011000000101111101001110111111111001110111111111011110011110011011110011111111111110001101111011110111100111101101110101111001110101100110111101101101111000110011101111101110101100111000110011111111011110111101111001111111111010000110011111111001110011111111101110011110111111110111100111111110001101111111110111101111111110011100110111111011100011111111111101111011110111100111111111111001111001110110111111111110011101111001100111111011111110010101101001111111111111011110011100111100101101101111011110111101111111111111100111011010011101111111010011100111011111101111111001110001100111101111111100101001111111100110001101111111111001110111111111111110011101111010100011111111111110011101111111111011100111001010011100111111111011100111011111111111111001110101111011111110011100111111101111100010011111011101111001111110101111001110011111111011110011111111111110001101111111110111100111011110011111111111110111101111110110111100111111011111100001001011000001111011110011101111111110111111111111101101111111001110111011111001110111101111110110011111111110001111100111110011111111011001110010110111111110001100110111111001101011011111111111111001111111011111001110001111111000110111111111111010011101111111111111100111010111111111111001110011111111101110011100111011001110100011111011111000111001011011111111011110001111111011101101100111001011111110111001110011111111110110011100111101111111100111001111111111111001010001010111111110011100111111111111100101001011111111111001110011111111111110011110111000010011111111111110010101101001111111011110011110111000011111101111100101011111111111011001010011100111111111111100111001111111100110001101111111111011011101110001001110011111111111110011100111111111110111111001110001101110111111101100111000011111111111001110011111011111110000100111111111111101111001111001011111110110011100110111111111100111001101111101111001111111111110111110011100101111111111,,,266,421,454,18.16,2261,430,19,239,24,10,225,71.8849840255591
5,60,38,500,2500,0110111010111111111111100111111111111111110111111111111111101111111101111011111111110111111011111111111111011011110111111111111111111111111101111111111111111111111111111111111111111111111110111111011110111111011111111111101010111111110111111111111101110111111111111111101111110111101110110011111111110111111011011111111111111111101111111111111111111101111111111111111111101111111111011101111111111011000111101111111111011111111111111111111111111011111110111101110111111111111101111101111001111110111111111111010110111111111111101111111111111110111111111110111111011111111011111111111011111111111111011111111111111111011110111111111111100111111111111111111111111011111111111101111111111011011001110111111111111111111111111111111111111111111101111011110111101101101100111110111010111111111111111111111110111111010111010111111101111011111110111111011111101111111101111111011101011011100111111111111111111101111111110111111111111111111111011101111111111011111111101111111111111111111111111111101100111101111111111111111111111111111111111101011011110110111011111111111111111111111011101111011101111111111111111111111011111110111111111111111111111011111111111111011111111111011010010011111011111011111111111101111101111111111111110111111011111111111001100011111111111111101111111111111100110111010111011111111111110111101101111110110011110011111111111111111111111111110011111111111111111101111111101110111111111111111111111110111111111111111110111011100111111110111111111111111111111111110111111101111011111111011111111011100111111111111010111110111111110111111111111111111111110111111111101111111111110111111111111111111011111111111010111111111110111111111111110011111111111111110011111111110111011110111101111111101101111111011101111111111111111111111111101111111101111111111111011010010111111111111111111101111111101111111111111111011111111111101011111111111101111011111111111111101101111111101111100011101101111111101111111011111111111111111101111011111111101111100111111111111101110111111111110101111111111111111011111111111101111101111111111111001111111111111111111111111111110111111111111111111111110011111101111101111111101111111111111111111111111111111101111110011111111111111111011111111011111111111101111111111111101111111100010110110111111101111111111111110110111111111111111110111110111101111111111111001111111011111111111111111001111111111011111111111110111111111111111110101111111111111111101111011111101111111111111111111111111110111111111111011111111101111111111101111111111011111111111111,1110111010111111001111100111100011110111110110001111111111101111110010111011111111110101101011110111111111011011110101111111111110111111011101111100100011111111111111011111111100111111111110111111001110111111101111110111101010111011110100111111110010110111111111111101101111110111101110110011111100100111111011011111001011111111101111110111111111011001111111111111110010101111011111011101101111110011000111101011111100011111111111111111011011111000111110111110110111011111111100100101111001111000011111111111100110110011111111101011111101111110110010111110111111011101111011110010011011111111111101011111110011111111011010111100111111100111111111001011111111111010000011111101111111100001011001110110111111001111111111101111110011111111111101111001100111101110101100001110111010101111110001111111111010111100010111010111111101001011111110101111010011101111111001111100011101011010100111011111111111111101111111110111000000111111101111010001111111111011111000101111111111111111001110011111101100110010110011111111111100011111111111111101001000010110111011110111111111000111111011111111010011111111111111111101111011111110111111011011111111111011110110111111001111111111100110110111111111111111111101101101111101111111011111110111111011110010001001100010111101111111101111111111001100110111100111010011111111110111101101101110110011100010101111111111001111110011110011111111111100101101111111101110001111111111101111110010111111111010111111001011100100111110111110111100111111111101110111111101111000111111011110111011100111111111101010110110111111001011111111111111100010010111111111001111111111110010111111110111111001111111111010111110001010111111000111110011000001110111110001000011110111010000111101111111001101110011011101111011111100011111111111101111001001111101111111011010010111011110000000111101000011101111011111111100001111111111101011001011111101111011100011111111101101111100101111100011101101001111100111101011110011111111111001111000111111101111100111011111111101110100011010011101111111111100101011111111111101001001111111111111000010111111111111111101111111110110110000111111111111110111111111111101111011101111111111110111111111111111111100111110011110111111011011011111101011100000111101111111111100101111111100010110001011111101100001111111110110001011111111111110110010111101111011111101001111111011111111111011111000011111111011111111011111101111100000110010100000100101001111101111010010101111111011111101111111111110111111011111011111111101110110111111011111111000111111111111,,,150,424,397,15.88,2219,372,16,281,25,8,209,66.77316293929712
6,96,73,500,2500,1001010001001100110000010000001001111010100111000000101001010110011011100000100001000000110110000010011010000111111011001100000000000011010001001000111100110011000001011000100000100011100010101100101001100111001010001100000101010100111000011001100000001000000011110111101111000000001111101001100010010001101000000110010000101010001000101000101000001010101000001010000101010100101110111000101110111011011111010000001011010100011100110001000101101101010100111000101110000111000001110101000001011111101010101011010101001110010001100001000000001000011000010010001000010010111001100101010000010000001011010100011101000101110000001100001110101110010011100000100000101110111000010110110000111110001001100001110010001001010010101000110010100001000011111000011011010011010111100101111001100000101100111101100000100010001000000111001000100000011000101000011111001000000100011111010010010001011010100100001111100100100000100100110000010000000011101101000010001000110000000101000111011000101010111100010001000001011001010001000011000100001001000100100100010010000110011001101001010000011001001010000100001001001010101111001101000000011111100001101001000100101101010110100100000011010110000011110010000100111110000101001101001100101001110100000010110101011111110000010001000000101000101000000001111111000110100101100100000011100000001010100000110001100000000001111001000100000010001000100010100110011001110101000000011010111100110001010100010010111001100010010000101110100001100001100011100100000100010000000011011010001000100010000000100011110010001000000110000001101101010110000001010011011000100110001111101000010000100010010000110000100101000100001000110001010000111100101000000101010001100110000000001011000010100000100000011011001001111111000110001001000000110110001001000101010100000001000000001100100000101100111010110010010101100110011101001000011101100001100100110010011101000101001000000110010000101011010101011000001101100000000110111000010100101011011010010000001000001011101011010111110001011110100100110100001111001111010000001100011101111100001110000111100110001010011101111101010010010000010000001010010101111000001101101101101110010011110010100100011001100011111011011101111001110011110001101101000001100001011111110101001001010011001101001100111000011010111000111001010100001110001001101010001010001010011011110011010101100111101000010011110110000010100110000010100111000000000001100110001000001100010010000001111111110011001110001001001100101010010010000000000001111000000011001111111101001000,1111011011111100101001010000101001111011100111100100101001010110011011100000101001000000110110000000011110100111111011011100001000000011000001001000011100110011000011101000100000000011101010101100100011100110001000001000000101010100111010011001101000001000000011110110001111001000001111101001100010010001101000000110010000101010001000101000101000000010101010001010001000010000010110110000101100111001010111010000001010000100011110111001100101101101000100111000101110000011000001000101001001011111100010101010010111001010110001100001000010101000011010010010000000010010111101101010010000010010001010010100011001000101110000001110001110101000010011100000100010001110111000010110110000111110001001101001110010000000010010101000111000100001010011111010011011010011010111100001111010110000101100111101100000100010001000000101001000100000011010001000011110001000000100011110010010011000011010100000001110100100100000100100100000010010000011101101000010100000110000000101001011011000100010111100010001001001011001010001000010000100001001000100100000010010000110011011101001010000011010101010001000001001000010101110101101000010011111100011100000000100101100010110100100000010010110010011110010100100111110000101001111001000100001110100000010111000011111100000010001000000101000101000100001111111000110101001100100100011100000001010101010110001100000000001111001001000000010000000100010100110011000110101000000011010111100110001010100100010111001100010011000101110100001100010000011101000000100010000000010011010001000100010000000100010110010001000000110100101101110010110000000010011101000100110001111101000010000100010010010110001100100000101101000110001010000111000101000100101010001000110001000001011100010100000100000011000001001111111000110001000001000110110000001000110010100001010000000000000100010101100111000110010010101100110001101001000011101100001100110100010101101000111101000000110000000101001010101011000001110100000001000111000010100101010001010010000001000101011101011000111111001011110100100110110001111001001010000001100011110000000001000000111100010001010001101111101010010000000010010001010010101111000101101101110001110010011110010100000011001100011111000011110100010010011000001101001000001100001011110110101001001010011000001001110111000011000111000111001010100001110001001101010000010001010011011111000010101100011101000010011110100000010100110000010000111000000000001101110001010001100010010000001100110110010001110001000001100101010010010000000000001111000100011001110111101001000,,,166,154,258,10.32,1024,147,14,1476,111,7,177,56.54952076677316
7,68,50,500,2500,0100001010100010101100011000001100010001100000000110000110110101100010010010001001000001001110111010010001100010100110101000000011000001000101000100000101010110000111000011100100010010100000010100110110010011010111001000010110100011000101110100100011001110000010101010111000010000010001000011011011000111100001010010110010011110011111010011001000000001100000100011010000000100101000100000011101001101110101000101111010000010110011000001111000001000011010110001000001001000010101000110111011111100100000000110010000001000110111100000010000010100001011010100010001000101110010111010100010000000100011110101001110000100100110100010100000001100110001000011010011100100000101000100000100011100111100011001001001000110101011010000000001000100010100110110101000011011001001010101100010000100000010100010000110011000001000100100100010000010000100010101110011000001001011010010110000110111000001001101000000111011000000011100001000111011001010101000010000001101010010101010100011110101101011010101101001100001001011111000011000001000100001100011110101000001011110010011000010101001001010001101000000000101100001001111111101000000001000010101000011111100000010110001000100010000001110101111011001100000010100101010000000001111110010000010100010000101110001000000101110111111101010010010110000111001100000000000000010000110001100101001011010011100001000100101001101000000000100001101010000100000000000001101001010110110101001001111000110100001000011000111100011010011000100010000001110000010001000000011100000010110001100101110010000100001111010000010101000100000000111000000010001110101011010101010101000000000011010111111101000101100100110110101110000101000000000011000001011010111011000000100001110010000100001100100111000000001100000111110010000110000010000001111010000111010000001000100011100101000001011001100110011000011100101101100001000100001111010000011010100001001011001110000100011101110100000001111100101110110100101100100100100111000100100111101111111010000000000110110100000010110100110000100011110011000101001000100100001001010100100100100001010001110000101001001001001111011000011011010100100010001010100010010000001001010101001000001100010000010000000010110011001010000101001101001000100010110010100100001010110001111011010100011001111010010100000000111001011011111010100010010010111010001101110000110011000010001000010000100000001000110010000101010011111110111000111010011011110000111100000011000110010011010010000101001000111000010010010000100100011000001100000111110100011010011110000001000,1111101000101010001110011110011110001001100111011111000110111111101011111010011001110110011111101000010000110010100110111000001011000001000111000010010101111011000111100011100010011010101000110111111110010010011111001000010110100011101010111100101011001110000010101010011000001000011001000011011010000111100001010010100011011010011111000011001000100111110000100011001000000100100000110100011101001001110100100101111000000010111011100000100000001000011010111001000000101000011001000111111001111100100000000010011000001000111110100000111000111100001001110101010011000110011111101000110010010111100010011101101110000110100110100010110101001110110010100111010110101110011111000111101110011110111100001101101110100111111110010000000001100110100111110010011000000011001101100111110110000100101011100010100110011010001000111110100010100010000110011101100011000001100111111110110000101001100001101111000000111011001001011111000000111001001010101001110001100111110011111010101011110101101011110001111001101001001011100000011000001000101001110011100111100001111111001001010011101011001000001111101001111101100111101001111111111000001000100101001011111100001011111000100110010000001110101001011000100000000100101011001000001111111010000010100010001001110001010000101010111111101011010010110000111010100000011000000110000111111010011001001000011100001000100010001111001000001110001101010010110000000000001100101010111110101001001011000110100011000011100111101001111010000100010010101110001010001000000011100010011111001001101110011000110110011010001000111100000000000010000000011001111100011010101010111100101000111010011111101010011100100110110100100000101100100000001100001010100111111010000110000110011000100001100110011000000001100000101110010010110000000000001111100000111010001001100110011100101100001010001100100011100011100111101000101000101001111110100111011000001001011001110000100011111000100000001001100100110110100010110100101000111000000100111010011111010000000000100110100010010110100110000100101110011010011001000100100001101010100010100100000010001110100111001010001101100011000011100010100000010001001000010010100001001010101101001001100010000010000010011110001001110000101001101010000100011011011100000001010010001111011010100010001111010010000000000111001010101111110010010010010111010000100110000000011000011001100010101110000001000110011000111010101111110111000111001001011110000111100010011000111000011010010000111010001111001010010010000110100010000001111001111111111011110010110000001001,,,195,196,481,19.24,974,156,16,1526,325,21,248,79.2332268370607
8,75,39,500,2500,1000101000000010100101111110001000110000110010000110011011001001011010001111111001010110110001000101011100001000100101111000101101000110000000111010111011101011111111001001110000011101110001011111010011100100000110100010010011111111011001001100111000000001100100001111100000100000100101001001000001010011101110100011111111000010110001011000010001110101001011110110001010011001110100111001110100010111100110010101000100111110111011111000011100100000100101011010111010101111111000101111000100010001010111000000011100000000100100110001111010011100100111001010111111010010001000010010000100111110000100110110111001000010110011111111101100000100000010100010100101100101001010010000001000101111001010001011010001011010001111101101011011111001110101011011001110001110000100100111000000100111000010101010110001101000000010000000110000001001100000011100100000011001000000100111110100110011111111001001110101101111011010000110110110001000010111100011011100000001110001000001001000101110000001010001101110011100000011101101001111000101000001100100110000010101000100001101010110100000110101111100010100011000110101010011000001000011100000110000101100011101001111001101100111001100011111011001111000100011110010010101110011000101001001111000000000110001101010110110111011010000101101011101100010101000010000110000000110010000010111001000010100000000100010011110010101011101000011010011010110110010111101010010011010100011011010011100101010011111011010011100001101110111110010011000000000001101100000001010000111001100100000000011011010110110010011101011010110001100110010010101001100111101111111000000010011110011100001010111100011010100010001111010000110101100000111111100000001001011101000000001111101101100101001111101000111011000110110101000001111100011011010110101111100000010011111000111010000000010000100101111001110110101001000110110101011001000010010010101000011111111011110100011110110011101010001101110101110101110001011101101110001001001011100101110011101010001010110011100000110001000110000001011001011011111110001001001000100110000110111011101001010110001010011110100110001100011110011110010000010111111000011100001110010001001110001011011011011001101111011100101001011010001110010111010010001110111000001010101011100001010001000100001101101101011110001101001011001001111001111101011100100000011110100010001101000000011010100010000001110100111111010100110111101010001011101100000111101000100001111011000100010100101001010100011011101111110010000000011001110010100011011110010001000011010001101111110,1111111111111111011111111101111111111111111111011111111111111111110111111111011111110111111001010001001101001000110101111000110101000110000100111100111011110011111111001000110101011001110101011111010010100100000110110110000011111110011101001100111000000001001100001101100000100100100101001000000100010011101110100011011111000010110001010111111101000100001011110110010010001001110100011101110100010111100111011100000101111110111111110001011100000100100101011110101011001100111101111111000100000001010100000000011100010000100101010001111111011010110111001011011111011110001000010110000101011110000100110010110001010011010110111111101000010100000011000010000101110101010010000001011000111111001110010111000001011011001111101011010111100111010101011011001000010110000101010110000001100111010011101011010000001000000010010100110001001100100000011000110000011001000011100111110000110111111111001001110101101011010110000110110110001101011011100011011101000000110101000001001100101111010000010101101010011100000011001100001101000101000001100101010000010101000100001101001110000000110101111100010100000001010101010011000001010111100001010000101100011001010111000101100111001100011001010001111000110010110100010001110111000101011001111101010010110101101010110110011101010000101101011101000011101101010000110000000111010000010101001000010100000001000010010101010001011101000011010111010110110000110101010011011010100011011010011100101011011110011100011000001101110111010010011000000000010101100001011010000111001100100000000011011110110100010011101111000111001100110100010101001100101101011111000101010011110011100001010111100101010000010001101011000110101100100011111100000001011011101001000011110101101100101001111101000011010000110110101000011100110001011010110111111100000100111111000111010100100010000100101111010110100101001000110100101011010000000010010101000101111001011110100011010110011101010001101110101111001110001101111101110001001001011100101100011101010001000111011100000110001000110000001011011010011111110001010001000101010000110111011001010010110001010010010100110001110011100011010010000011111111010111100001010010000001110001010011001011001100111011100101010011000001010011111010010001110111000001010101011100001010010000100001001101101011110001110011000001001111001101101001100100000011010100010101111000000011000101011100011100100011111110100111011101010101011001100000100101000100001101011000100010100101001010100101011001111110010001000000000100010000011011110011001000011100001101111111,,,159,242,396,15.84,1181,177,14,1319,219,16,214,68.370607028754
9,24,15,500,2500,0110110101001111111001000011100111100110011111111111111110101111011100101111101001100101011100101111111111101101011011111111111111101110100110111110111101001101011110110111010011011110111111110011001101110111111110011110111111111100110111110101110111110111011010111011101110111110111011111011011110110011011111101100111011111111111111110011111010011001101110110000111110111111111011111011111111100001011110111010111111011101111111111111101011100011110100111111110101110110100101111110011110001011110111010000100101111111111110010010011011011001111111100011011111111011101001111001111110011011110010110000111111100111101001111100110110111010110101110111010011110111111011111111110111001101100110101001111100011001111111111111111101110110111001111101011111111111111110101111001011110010101111100011111001000101011011011111011011100110011111100001101111100100110001011111011011101011111111111111011101111101110011101111011111010111001111101110001111110000111111111111011111110101111111101111111011001111110111010110110001110110110001101011111110100001111010111011111111111001001111111111010111001100011111011110110111011000111101100011111010001110111111100010110100011110110011110011101001111001001111000110111111011111111110111111110011100100111110101100011111110111011111000011011111110011011010101110111111011111111111111111110101111110011111001110101101101111011110110011111001011111110110110011011111000100100011111101111110111001101101011000111111011101111110110001111001111110101111110111110111111101001101111010101011101111011101111101011111111010111111111010111111011111101111110011110011111111111011111101011101111011101111111111110110000100101011100110101111101110110011011111101011011111000111110110010111111010111111111110011101100111000101110111111010001111110101111100011001111001001110001010110110101011111011000110110101111101111010111011011111110110011101011111101101010111101011011101101111011110111110010111110011100010111110100011111101101111101000000111111011100111110111111011111100101101011010001011101010111011011111010111111100110111110010101111010010101011011100110100110011111110100111110011111011001010111011111001111110001111111111101010111011111011001001011101010111000100111011010111111111110111011111111110111111101101111010111101011111100111111111111111111101010011001101011100111111101011110101001111111111110111011110010000100111110011101111110111111111111110001000110001101111100111001111111010101111011100010011011111110101111100101110111101000011110100111101111111,1110100111111111111001001011101111111110011110111111111010101111011100101110101001101011111111101111111110001111011011111111101111111110000110111001111101101101011110010111011011011110100111110010001101110111111110101110111110011100111011110101100111110111111010111001101110101110111011111111011011110011001111101110111011111001111111101011111010111001111000110000001110111110011011111001111111100011011110111010111011011101111001111110101011100001110100100111110101110110101001111110011110001010110111010000100101100111111110010010011011011001101111100010011111111101101001100001111110011011111010110000100111100110101001111000110110100011110110011111011011110111110011111110010111001101100110100001111110011001111001111111101101110100111001111011111111100111111111101110001001110010101111100010011001001001011011011111011010000110011011100001101111100110010001011011011011100011111110011111011101111111100011101110011111010001001111101110001110010000111011111111001111111110011111101111111011101111110110010110111001110110100001101010111110100001111010100011111110111001001001111111100111001100011111011000110111101000111100000011111010001110100111100010010100011010110011100011101010011001001011000110100111011110111110111001110011100101111110101100011001110111101111000011011111110001011010101111111110011111111011111111100101111110011111001010101101100111011110110010111001011111110110110010011111001000100011100101111110111001101001011000101111011100111110111011111001101110101110110111111011111101000101111010001111101111011101100101011110111010111011111010100111011111101111111001110011100111111010111101011001111011101111111110010110000000101011100110101110001110111001011111101011011110000111111010010111101110111110011110011001101111100101111110111010001011110101100100011010011001001110001010100110101010011011001010110101100001111010111111011011110110000101011110101101010001101011101101101110011110111000010111100011100010011110100011111101101111101010000111111001100111110111111010011100101001011010000011101010011011011111010111100100110111110010111001010010101011011100110100111001111110100111110010011011001000111111111011111110001110111011101011100011111110001001011101010111100100111011010111111000110111101110111110111111101001111010101101011110000111111011111111100101100010010110000100111111101011110100001111111011100111000110010010100111110011101111100111111111111110001010110001101111100110001111111010101111000100010010011111110001111100100110111110000011110000111101101111,,,150,329,324,12.96,1757,241,13,743,83,11,216,69.00958466453675
