Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,28,24,50,250,1011000110100000011001000011110000010100000011110010001100100000000001001100010000000101110010001100011001100100001110101000111011010001110110010110101000000010000100010101000100110001001000100100000000101011000010010101000000001001000001110000000110,1011011110110110111111101111111011011110110111110110101101101101101101101101111101101101110111011110111101110101101111111110111011010111110111111110101010110111011110010101011110111101011010101101010100101011110111111111101101011011110101110110110111,,,0,0,94,37.6,87,0,0,163,94,57
4,80,79,50,250,1000000000001000000000000000010000000001000000010001000010000001000000000000000000100000000000001000000100000000001100000000100000010010000010010000000000010000000001000000000001000000000000000000000100000000000000000000011000000000100000000000000100,1011011011011011011011011011011011011011011011011011011010110111110110110110110110110110100010111110010110100110111110110110101101111111001011011001011011011110110011110010110011110110110110110110110101101101101101101101111101101101101101101101101101,,,0,0,139,55.6,26,0,0,224,139,62
5,64,34,50,250,1000110111111111111101001111101010111110100101111101110011111100110011111101001111101111111001101111111001101010111001100110110011110010001110011111011011111111111111011101111101100001011110111101110110110110100100101110101111011011001111001000110111,1101110111111111111111011111101110111111110101111101110111111110111011111101011111101111111011101111111011101011111011111111110111110111011111011111011011111111111111111101111101110111111111111101111110110110101101111110111111111011011111101011111111,,,0,1,40,16.0,170,0,0,80,40,50
6,47,13,50,250,0000001010000000000000000000000101000000010010010000000000000001000110000000000000000000000100100100010000100000000000100001000000000000000000001000000000000000000100000000101000000000000001100001000000000000000000000000000011000000000000000000000001,1011011010110101110101101101101111011010110110110101101101101011011110110001101101101101011111101101110110110110101101101011110110110110101101011011011010110110110101101101111011010110110111111011011010110110101101011010010111101101101011011011011011,,,0,0,138,55.2,27,0,0,223,138,61
7,59,10,50,250,1010011011110000000110001101100100101001001011101110000000011000000001000101100010100000000101100001010001000000001001001110000111110001001100101101010000110001011001011000000001100010011110100001010101011011010000001111001010010010111101001101111111,1011011011110110110110111101111111111011011011111111101101111011011011011111111011100110110111101101111101100101101111001111101111111011011111111111010110110011111101111011011011110110011111111011010111011011110110111111101011011011111111101101111111,,,0,0,87,34.8,104,0,0,146,87,59
9,92,88,50,250,0000001000100000000110101000010000011000000000001001000001001001100001100100011100100011000110000000000010010000000000000000000000100000001100000000001000000000010110100000000000110110100001011001000000000000100010011100000000100000000001001001001101,1011011011111011011111111011011011011011011011011011011011011011111011111111011111110111110110110110110010010110110110110110100110110110111101101101101101101101111111101101101101111111101101111101101100101101101111111101101101101101101101101011011111,,,0,0,123,49.2,57,0,0,193,123,63
10,55,35,50,250,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,0,2,0,0.0,250,0,0,0,0,-
11,69,1,50,250,1111100110011111111111111101101111101110011011111101111111111101111111111011111101100111010110010111110111111111111111011111111111110111111101011101111111111101111111111111011110111101011111111111101111111111111111111011111011111111111011111101011111,1111101111111111111111111101111111111111011011111111111111111101111111111011111111101111011111011111110111111111111111011111111111110111111111111101111111111101111111111111011111111101011111111111101111111111111111111011111011111111111111111111011111,,,0,0,17,6.8,212,0,0,38,17,44
12,66,43,50,250,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,0,0,0,0.0,250,0,0,0,0,-
13,38,29,50,250,0000000100000000001001100001010001000000011100000000010000100000001010001000111000000000100100000100000010100100001000001000001000100000100010001000110000011000000000000000000010000001000100101000001000010110000110011000000000000001010010101001100000,0110110101101101101011110111110001011011011101011011011010110100111010101011111010110101101101101111011011111110111101101101101011101010110111101011111000111001010110010101101111101011010101101011001010110110110110111100001101101011010110101101110110,,,0,0,105,42.0,55,0,0,195,105,53
14,84,22,50,250,1001011011001111111100101101111111110011100111010101111101000111100100110101100111110001001011111101011011101011100000001100101110011110110110110111011000100011011111000001110101001101110101101000101111101111111001011011001001110101011110101001011110,1101011111101111111101101111111111111111101111111101111101011111110101111111101111111011111011111101111111101011101101011110101110111110110111110111011101101111011111001011110101001101110101101010101111111111111111111011011011111111011110101011011110,,,0,0,46,18.4,151,0,0,99,46,46
