Logs,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/09-09-01-47/log,16e0f576-bc05-4166-942e-2a74e70d1526,BA:CD:02:50:78:C9,607,1,2020-09-09 08:47:35,2020-09-09 08:48:14,31,a338f8e6-bb5d-47b4-a452-9cb55b5e9a8d,1,,-,-
out/09-09-01-47/log,508f4f7f-d51f-48e2-bc40-9cecc347a055,26:A4:A6:25:44:F0,1023,1,2020-09-09 08:47:35,2020-09-09 08:48:13,76,26b1ace4-93e6-46dc-91ed-11ff5648a68f,1,,-,-
out/09-09-01-47/log,236f6d2c-ef52-4945-8cfe-f7b49202c513,F6:5C:DB:2E:A7:04,124,1,2020-09-09 08:47:35,2020-09-09 08:48:13,66,dfb87211-140c-4d9f-a72a-28bc4124c160,1,,-,-
out/09-09-01-47/log,f526ad4e-4d96-4586-ad46-f032d3322544,FA:93:16:B7:27:95,264,1,2020-09-09 08:47:35,2020-09-09 08:48:13,30,b8b6357a-c065-4876-8804-c7fd9ff4ad24,1,,-,-
out/09-09-01-47/log,62a081fe-5035-42af-afb2-d2b54f2ec968,DA:C4:82:91:62:C1,841,1,2020-09-09 08:47:35,2020-09-09 08:48:14,89,f50b1c1d-182d-48d0-822a-494f63410c3c,1,,-,-
out/09-09-01-47/log,330f0469-d197-4029-b273-1f7ce3c0d414,DE:2E:95:78:FE:46,1022,1,2020-09-09 08:47:35,2020-09-09 08:48:13,80,8d11a256-3132-43c1-a413-3b51c34a4906,1,,-,-
out/09-09-01-47/log,371aaf85-83aa-4e9a-8afb-cd96bc7eab29,BE:63:08:23:AC:F7,303,1,2020-09-09 08:47:35,2020-09-09 08:48:14,71,5e3f4db9-37fd-4a9d-bce5-5e47fa94c07c,1,,-,-
out/09-09-01-47/log,4baf93f2-6937-48fe-ab69-9b79f8ee92fb,FA:3B:72:DF:8D:0F,665,1,2020-09-09 08:47:35,2020-09-09 08:48:13,98,1ec86d3b-8233-4f8d-b22e-a1ab0d858045,1,,-,-
out/09-09-01-47/log,5124be82-f933-42a1-a16a-f90b052acc95,6E:AE:3E:73:35:E8,626,1,2020-09-09 08:47:35,2020-09-09 08:48:13,72,e576ed33-8c3d-4c7a-a458-739c882fc30f,1,,-,-
out/09-09-01-47/log,315932af-e6e7-4367-a3bb-d0da3ff1d3f0,BA:CF:0F:BB:93:91,764,1,2020-09-09 08:47:35,2020-09-09 08:48:13,14,d6db622d-9adf-4478-8f9a-146cd940582d,1,,-,-
out/09-09-01-47/log,ef7fd20f-b229-4cc1-acd7-4bfb39e62ace,7E:BF:97:CB:DF:13,646,1,2020-09-09 08:47:35,2020-09-09 08:48:13,18,de26377c-da6a-4614-aa69-4ce2fe57c448,1,,-,-
out/09-09-01-47/log,eb8352b5-1607-4fb9-84d2-7f74faf6ad71,06:05:83:48:58:63,305,1,2020-09-09 08:47:35,2020-09-09 08:48:13,56,10dc4fcd-90a6-44c6-8d24-95bf7fee3ce5,1,,-,-
out/09-09-01-47/log,9402c1cd-9d07-4b92-8fee-8adcda74d038,5E:6F:D2:C7:97:E8,844,1,2020-09-09 08:47:35,2020-09-09 08:48:13,94,af76371c-d14d-467c-acb8-1ddd1633146d,1,,-,-
out/09-09-01-47/log,ddea511c-f68f-48d7-a571-b4671647bce0,B2:3B:DC:D8:87:DA,84,1,2020-09-09 08:47:35,2020-09-09 08:48:14,35,5ec4812f-5803-48e8-8d67-ffcadee11e04,1,,-,-
out/09-09-01-47/log,9bbfd59b-36b7-4619-9695-c764e28364d3,9E:B4:94:EE:BF:8E,442,1,2020-09-09 08:47:35,2020-09-09 08:48:14,95,2bc60af3-f55c-4b72-b29b-f895585546e8,1,,-,-
out/09-09-01-47/log,1f3a8368-b675-4b8d-a8b4-8aa12912012c,A6:87:65:4A:47:49,909,1,2020-09-09 08:47:35,2020-09-09 08:48:14,45,ae793b4a-fbbf-438c-9a3c-8a89bb13a756,1,,-,-
out/09-09-01-47/log,23c00b26-f251-4c0f-933e-8f4b5a6bde2a,5A:ED:E0:BF:0A:9C,963,1,2020-09-09 08:47:35,2020-09-09 08:48:14,63,95fd79ba-c195-41a1-b5d6-2d30440855a2,1,,-,-
out/09-09-01-47/log,84111f74-261c-464d-9eb5-cf4fda007e80,F2:73:27:85:01:61,658,1,2020-09-09 08:47:35,2020-09-09 08:48:13,90,b4460ca4-30ab-43a9-a444-11ed20703066,1,,-,-
out/09-09-01-47/log,28f806d2-eda9-40a9-adc8-2b0a99bd89fe,4E:84:5A:74:CE:EF,419,1,2020-09-09 08:47:35,2020-09-09 08:48:13,12,8b708018-4031-4814-a95a-2d3438341c67,1,,-,-
out/09-09-01-47/log,ba98e70f-d6c4-492e-a233-7806698cfcb8,72:8B:E0:51:59:88,90,1,2020-09-09 08:47:35,2020-09-09 08:48:14,43,12528db5-185d-4841-bd9f-b601fcafe342,1,,-,-
out/09-09-01-47/log,8fcc7f56-e419-43d9-96cc-dabd2122dc29,7E:FE:2D:F1:71:14,1022,1,2020-09-09 08:47:35,2020-09-09 08:48:14,81,d7be8b39-b069-4b41-a26b-0791b3db9f4b,1,,-,-
out/09-09-01-47/log,b42d67ea-731c-4991-88c5-8dc5b1ddeabf,02:39:ED:9D:69:4C,114,1,2020-09-09 08:47:35,2020-09-09 08:48:13,20,477cb171-ac17-4c47-b528-d30614d6b82f,1,,-,-
