Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Rdseed Latency,Rdrand Latency,Contention Rdseed Latency,Contention Rdrand Latency,Total Latency
1575693717954,1.40,2019-12-07 04:41:56,2300.0,eth1,169.254.8.130,53:3f:af:8f:20:56,0,0,5.881738662719726e-06,0,5.279493331909179e-06,-6.022453308105468e-07
1575693717333,1.56,2019-12-07 04:41:55,2300.0,eth1,169.254.8.130,9b:b2:a7:cd:87:97,0,0,6.0414791107177735e-06,0,1.1531591415405273e-05,5.490112304687499e-06
1575693717989,1.37,2019-12-07 04:41:55,2300.0,eth2,169.254.8.1,3d:e6:8e:f3:94:38,0,0,6.722021102905273e-06,0,5.360698699951172e-06,-1.361322402954101e-06
1575693718036,1.49,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,e9:bd:b1:a2:14:b4,0,0,5.197763442993164e-06,0,5.137109756469727e-06,-6.065368652343675e-08
1575693717395,1.34,2019-12-07 04:41:55,2300.0,eth2,169.254.8.1,3f:ae:1f:bb:89:c4,0,0,5.4978370666503905e-06,0,1.101212501525879e-05,5.514287948608399e-06
1575693717604,1.18,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,b9:16:99:87:d6:a6,0,0,5.599451065063477e-06,0,9.18111801147461e-06,3.581666946411133e-06
1575693717586,1.46,2019-12-07 04:41:56,2300.0,lo,127.0.0.1,a3:13:ae:2f:4a:99,0,0,5.03687858581543e-06,0,1.3530302047729492e-05,8.493423461914061e-06
1575693717637,1.01,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,35:b8:3c:a3:5d:31,0,0,5.352973937988282e-06,0,1.2573051452636719e-05,7.220077514648437e-06
1575693717449,1.49,2019-12-07 04:41:55,2299.999,eth2,169.254.8.1,a3:32:f1:68:7e:81,0,0,8.770132064819335e-06,0,1.581230163574219e-05,7.042169570922853e-06
1575693717475,1.63,2019-12-07 04:41:55,2299.999,eth0,192.168.1.1,a5:61:79:2e:13:9e,0,0,9.530782699584961e-06,0,1.5678930282592775e-05,6.148147583007814e-06
1575693718189,1.27,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,2b:79:dd:7c:ef:d2,0,0,5.141735076904297e-06,0,1.3538217544555664e-05,8.396482467651367e-06
1575693717603,1.28,2019-12-07 04:41:55,2300.0,lo,127.0.0.1,33:0d:9b:0e:07:96,0,0,5.483055114746093e-06,0,1.3038158416748047e-05,7.5551033020019535e-06
1575693717715,1.67,2019-12-07 04:41:56,2300.0,eth1,169.254.8.130,4b:a6:fa:57:49:48,0,0,5.977010726928711e-06,0,1.5057992935180664e-05,9.080982208251953e-06
1575693717874,2.00,2019-12-07 04:41:55,2300.0,lo,127.0.0.1,57:82:3e:32:f8:ee,0,0,5.995416641235351e-06,0,1.6155481338500976e-05,1.0160064697265624e-05
1575693717804,1.14,2019-12-07 04:41:55,2300.0,eth0,192.168.1.1,37:28:70:aa:ca:bb,0,0,5.350303649902344e-06,0,1.882143020629883e-05,1.3471126556396487e-05
1575693716746,1.13,2019-12-07 04:41:55,2299.999,lo,127.0.0.1,d5:f9:fa:16:a5:66,0,0,5.429744720458985e-06,0,2.4836349487304687e-05,1.9406604766845703e-05
1575693718366,2.32,2019-12-07 04:41:55,2300.0,eth0,192.168.1.1,bd:c2:e7:e3:15:dd,0,0,5.209445953369141e-06,0,1.6645479202270507e-05,1.1436033248901366e-05
1575693718112,1.52,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,49:9c:45:e7:c2:0c,0,0,6.511354446411133e-06,0,1.2579727172851562e-05,6.068372726440429e-06
1575693717700,1.81,2019-12-07 04:41:55,2000.183,eth2,169.254.8.1,31:65:01:52:1e:bd,1,1.359853744506836e-05,0,1.4674949645996094e-05,0,1.0764122009277346e-06
1575693718525,1.52,2019-12-07 04:41:56,2300.0,eth0,192.168.1.1,21:60:d3:21:af:ff,0,0,5.625295639038086e-06,0,1.2621879577636718e-05,6.996583938598632e-06
1575693718078,1.91,2019-12-07 04:41:55,2299.999,eth2,169.254.8.1,05:90:a5:57:d7:ec,0,0,5.584049224853515e-06,0,1.634821891784668e-05,1.0764169692993165e-05
1575693718119,1.87,2019-12-07 04:41:56,2299.999,eth1,169.254.8.130,45:cd:43:71:6a:77,0,0,5.910205841064453e-06,0,1.675877571105957e-05,1.0848569869995116e-05
1575693717084,1.37,2019-12-07 04:41:55,2200.0,eth2,169.254.8.1,b9:8b:28:13:93:78,1,1.6981077194213866e-05,0,3.5537910461425784e-05,0,1.8556833267211917e-05
1575693718372,0.88,2019-12-07 04:41:56,2300.0,lo,127.0.0.1,2f:46:37:96:c4:e3,0,0,5.3050518035888675e-06,0,1.593799591064453e-05,1.0632944107055662e-05
1575693717961,1.45,2019-12-07 04:41:56,2000.183,eth2,169.254.8.1,cf:43:f8:0b:d6:44,1,1.358189582824707e-05,0,1.889333724975586e-05,0,5.311441421508789e-06
1575693718002,1.40,2019-12-07 04:41:56,2299.999,eth2,169.254.8.1,65:f7:6b:94:01:7b,0,0,7.800579071044923e-06,0,2.054729461669922e-05,1.2746715545654297e-05
1575693717283,1.53,2019-12-07 04:41:55,2000.172,eth0,192.168.1.1,fb:da:6a:bc:1d:25,1,1.1239337921142578e-05,0,3.448190689086914e-05,0,2.3242568969726563e-05
1575693717478,1.18,2019-12-07 04:41:56,2200.0,eth2,169.254.8.1,5b:62:38:27:cb:0f,1,1.6753625869750977e-05,0,3.751091957092285e-05,0,2.0757293701171874e-05
1575693718096,1.44,2019-12-07 04:41:56,2000.145,lo,127.0.0.1,67:73:a2:dc:9f:27,1,1.3209104537963867e-05,0,1.9445180892944335e-05,0,6.2360763549804685e-06
1575693717540,0.90,2019-12-07 04:41:55,2200.0,eth2,169.254.8.1,79:c1:83:98:2d:39,1,1.6631793975830077e-05,0,4.088840484619141e-05,0,2.425661087036133e-05
1575693718622,1.18,2019-12-07 04:41:56,2299.999,eth1,169.254.8.130,39:4f:1e:05:cf:1c,0,0,6.505441665649414e-06,0,2.0273303985595702e-05,1.376786231994629e-05
1575693717278,1.60,2019-12-07 04:41:55,2000.172,eth2,169.254.8.1,dd:63:25:c0:37:27,1,1.1948156356811523e-05,0,3.883953094482422e-05,0,2.6891374588012695e-05
1575693718180,1.36,2019-12-07 04:41:56,2000.145,eth2,169.254.8.1,3f:ce:8a:28:b8:11,1,1.5238237380981446e-05,0,1.8460988998413085e-05,0,3.2227516174316395e-06
1575693718107,1.27,2019-12-07 04:41:56,2000.183,lo,127.0.0.1,ad:27:23:86:b0:b3,1,1.4403247833251953e-05,0,1.829400062561035e-05,0,3.890752792358397e-06
1575693718932,2.03,2019-12-07 04:41:56,2000.174,eth2,169.254.8.1,c1:cc:67:6f:20:97,1,1.3569211959838868e-05,0,1.309370994567871e-05,0,-4.7550201416015767e-07
1575693717315,1.48,2019-12-07 04:41:55,2000.072,lo,127.0.0.1,15:ea:55:ac:69:08,1,1.2131166458129882e-05,0,3.139514923095703e-05,0,1.926398277282715e-05
1575693718910,1.92,2019-12-07 04:41:56,2000.174,eth2,169.254.8.1,05:16:ce:24:f4:1a,1,1.3153743743896484e-05,0,1.2901735305786132e-05,0,-2.520084381103521e-07
1575693718409,1.60,2019-12-07 04:41:56,2300.0,eth1,169.254.8.130,87:84:8f:75:8e:ca,0,0,5.352258682250977e-06,0,3.100676536560058e-05,2.5654506683349606e-05
1575693717364,1.49,2019-12-07 04:41:55,2000.072,lo,127.0.0.1,5f:c5:26:29:3d:09,1,1.2198638916015625e-05,0,3.2550334930419924e-05,0,2.03516960144043e-05
1575693717550,1.75,2019-12-07 04:41:55,2000.171,eth1,169.254.8.130,03:39:4f:46:16:47,1,1.4006233215332032e-05,0,2.980928421020508e-05,0,1.580305099487305e-05
1575693718302,1.23,2019-12-07 04:41:56,2000.145,lo,127.0.0.1,c7:8e:8a:99:b7:4c,1,1.657819747924805e-05,0,1.8669557571411134e-05,0,2.0913600921630857e-06
1575693717488,1.34,2019-12-07 04:41:55,2299.999,eth2,169.254.8.1,01:60:92:85:3d:22,0,0,5.655956268310547e-06,0,2.3325061798095705e-05,1.7669105529785156e-05
1575693717805,2.16,2019-12-07 04:41:55,2300.0,eth2,169.254.8.1,c5:97:d5:8a:f1:e4,0,0,5.913496017456055e-06,0,2.8075504302978515e-05,2.216200828552246e-05
1575693719207,1.62,2019-12-07 04:41:57,2000.174,lo,127.0.0.1,d7:d8:10:6e:a6:24,1,1.3183355331420899e-05,0,1.2612295150756836e-05,0,-5.710601806640631e-07
1575693717742,1.16,2019-12-07 04:41:56,2000.072,lo,127.0.0.1,b3:2d:42:91:41:1e,1,1.1672592163085937e-05,0,3.5628652572631835e-05,0,2.3956060409545898e-05
1575693718173,1.99,2019-12-07 04:41:55,2000.174,eth1,169.254.8.130,e5:e0:55:d2:e1:31,1,1.3253641128540038e-05,0,2.387862205505371e-05,0,1.0624980926513673e-05
1575693718512,1.39,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,d9:ed:ae:1b:29:b0,0,0,5.469369888305664e-06,0,3.425536155700684e-05,2.8785991668701172e-05
1575693717794,1.02,2019-12-07 04:41:56,2000.116,eth0,192.168.1.1,f5:14:6e:31:e5:2c,1,1.336517333984375e-05,0,2.9601240158081054e-05,0,1.6236066818237302e-05
1575693718940,1.54,2019-12-07 04:41:57,2300.0,eth1,169.254.8.130,53:c2:11:b9:d7:2b,0,0,5.319833755493164e-06,0,2.462286949157715e-05,1.9303035736083985e-05
1575693717255,1.49,2019-12-07 04:41:55,2000.079,eth1,169.254.8.130,91:44:6d:48:c9:e2,1,1.255950927734375e-05,0,3.962006568908691e-05,0,2.706055641174316e-05
1575693717620,1.26,2019-12-07 04:41:56,2000.079,eth0,192.168.1.1,b7:44:65:5b:1c:10,1,1.2519073486328125e-05,0,3.9885377883911135e-05,0,2.736630439758301e-05
1575693718171,1.35,2019-12-07 04:41:56,2000.171,eth1,169.254.8.130,ef:fb:9c:fe:db:5c,1,1.2792205810546876e-05,0,3.0946731567382815e-05,0,1.8154525756835938e-05
1575693717707,0.95,2019-12-07 04:41:56,2000.172,eth1,169.254.8.130,3d:2c:c3:8c:11:51,1,1.133894920349121e-05,0,4.066219329833984e-05,0,2.9323244094848633e-05
1575693718201,1.91,2019-12-07 04:41:56,2000.171,eth0,192.168.1.1,a7:f1:7a:be:cf:e6,1,2.417168617248535e-05,0,1.8202972412109374e-05,0,-5.968713760375976e-06
1575693718695,1.58,2019-12-07 04:41:56,2300.0,lo,127.0.0.1,c3:20:15:40:5b:41,0,0,5.904769897460938e-06,0,3.0599260330200196e-05,2.4694490432739258e-05
1575693714946,231.52,2019-12-07 04:38:03,2000.171,eth0,192.168.1.1,67:6a:be:79:5c:64,1,3.9383554458618164e-05,0,2.24942684173584e-05,0,-1.6889286041259764e-05
1575693718339,1.45,2019-12-07 04:41:56,2000.171,lo,127.0.0.1,c9:f1:01:14:8a:34,1,1.2933874130249024e-05,0,3.254265785217285e-05,0,1.9608783721923824e-05
1575693718641,0.95,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,55:58:32:77:94:ab,0,0,5.634975433349609e-06,0,3.2248210906982424e-05,2.6613235473632815e-05
1575693718755,1.41,2019-12-07 04:41:57,2000.174,eth2,169.254.8.1,a9:27:25:1c:cc:e5,1,1.2971973419189453e-05,0,3.428983688354492e-05,0,2.131786346435547e-05
1575693718641,1.39,2019-12-07 04:41:57,2000.174,eth1,169.254.8.130,e3:7d:ab:1f:46:9f,1,1.3654613494873047e-05,0,3.030533790588379e-05,0,1.6650724411010742e-05
1575693718428,1.89,2019-12-07 04:41:56,2000.137,eth2,169.254.8.1,df:a4:30:0b:49:5a,1,1.1561012268066407e-05,0,3.3879899978637694e-05,0,2.231888771057129e-05
1575693718873,1.27,2019-12-07 04:41:57,2000.137,eth2,169.254.8.1,e9:d8:8a:f7:8b:a3,1,1.1498737335205078e-05,0,3.359189033508301e-05,0,2.209315299987793e-05
1575693718538,1.72,2019-12-07 04:41:56,2000.137,eth2,169.254.8.1,47:be:58:67:f7:8f,1,1.1619138717651367e-05,0,3.4209060668945315e-05,0,2.2589921951293948e-05
1575693718983,2.38,2019-12-07 04:41:56,2000.167,lo,127.0.0.1,0f:91:b8:e1:1a:fc,1,1.7658376693725586e-05,0,2.3664283752441407e-05,0,6.005907058715821e-06
1575693717953,1.73,2019-12-07 04:41:56,2000.175,eth0,192.168.1.1,4d:d8:11:c8:06:9c,1,1.9097089767456056e-05,0,3.645138740539551e-05,0,1.7354297637939455e-05
1575693718890,1.40,2019-12-07 04:41:57,2300.0,eth0,192.168.1.1,ef:f9:ba:9c:e7:c5,0,0,5.610227584838867e-06,0,2.3600196838378907e-05,1.798996925354004e-05
1575693718505,1.56,2019-12-07 04:41:56,2000.171,lo,127.0.0.1,2f:8c:6b:24:66:f3,1,2.7166366577148438e-05,0,1.786503791809082e-05,0,-9.301328659057619e-06
1575693719371,2.28,2019-12-07 04:41:56,2000.167,eth1,169.254.8.130,51:66:d0:73:aa:e1,1,1.5204715728759766e-05,0,2.3276472091674806e-05,0,8.07175636291504e-06
1575693718980,1.80,2019-12-07 04:41:57,2000.161,eth2,169.254.8.1,07:b6:f8:51:b2:1d,1,2.1586036682128905e-05,0,2.3084211349487304e-05,0,1.4981746673583983e-06
1575693717747,1.49,2019-12-07 04:41:56,2200.0,lo,127.0.0.1,cf:b5:8b:70:c4:85,1,1.8193435668945314e-05,0,6.0341548919677735e-05,0,4.214811325073242e-05
1575693717807,1.19,2019-12-07 04:41:55,2200.0,lo,127.0.0.1,95:0c:28:9b:05:9a,1,1.9292831420898438e-05,0,5.726761817932129e-05,0,3.7974786758422855e-05
1575693718468,1.49,2019-12-07 04:41:56,2000.171,eth1,169.254.8.130,4d:35:d4:73:2e:71,1,2.4181175231933592e-05,0,1.8748950958251954e-05,0,-5.4322242736816385e-06
1575693718016,1.91,2019-12-07 04:41:55,2000.185,eth2,169.254.8.1,27:67:f1:08:de:40,1,1.4036798477172852e-05,0,4.329805374145508e-05,0,2.9261255264282225e-05
1575693719604,1.84,2019-12-07 04:41:57,2000.167,eth2,169.254.8.1,cb:ea:42:5d:60:e6,1,1.4590883255004883e-05,0,2.4214506149291993e-05,0,9.62362289428711e-06
1575693717892,1.70,2019-12-07 04:41:56,2000.175,eth0,192.168.1.1,49:56:02:04:df:6f,1,2.5888967514038087e-05,0,3.412418365478515e-05,0,8.235216140747066e-06
1575693717935,1.57,2019-12-07 04:41:55,2000.08,eth2,169.254.8.1,cf:18:61:47:df:3e,1,1.6838932037353516e-05,0,4.102783203125e-05,0,2.4188899993896485e-05
1575693719397,1.90,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,3d:a6:3a:7d:ec:9a,0,0,6.965208053588868e-06,0,2.55185604095459e-05,1.855335235595703e-05
1575693717911,1.84,2019-12-07 04:41:55,2000.185,eth0,192.168.1.1,d5:ac:8b:57:f8:34,1,1.372537612915039e-05,0,4.599547386169434e-05,0,3.227009773254395e-05
1575693718017,1.27,2019-12-07 04:41:56,2200.0,eth0,192.168.1.1,51:a9:61:5a:70:9a,1,1.931447982788086e-05,0,6.985993385314941e-05,0,5.054545402526855e-05
1575693719583,1.34,2019-12-07 04:41:56,2300.0,eth2,169.254.8.1,4b:1f:d1:6b:ce:ee,0,0,7.09381103515625e-06,0,3.1253528594970706e-05,2.4159717559814454e-05
