Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Rdseed Latency,Rdrand Latency,Contention Rdseed Latency,Contention Rdrand Latency,Total Latency
1575692574720,430.60,2019-12-07 04:15:43,2300.0,eth2,169.254.8.1,b3:a8:52:41:94:20,0,0,5.6085586547851565e-06,0,6.8436622619628906e-06,1.235103607177734e-06
1575692576636,1.36,2019-12-07 04:22:55,2299.999,eth2,169.254.8.1,f7:16:5e:36:02:2b,0,0,4.679250717163086e-06,0,5.2132606506347655e-06,5.340099334716794e-07
1575692576680,1.39,2019-12-07 04:22:55,2299.999,lo,127.0.0.1,ad:bf:08:66:44:be,0,0,4.844188690185547e-06,0,5.285406112670899e-06,4.4121742248535157e-07
1575692577110,1.15,2019-12-07 04:22:55,2300.0,eth2,169.254.8.1,6b:1a:25:45:2c:93,0,0,5.492687225341797e-06,0,6.142568588256836e-06,6.49881362915039e-07
1575692577190,1.42,2019-12-07 04:22:55,2499.999,lo,127.0.0.1,5f:d7:98:ee:aa:ba,0,0,5.517768859863281e-06,0,7.209348678588867e-06,1.6915798187255857e-06
1575692577329,1.38,2019-12-07 04:22:55,2300.0,eth0,192.168.1.1,6d:ae:86:68:75:b6,0,0,4.731130599975586e-06,0,6.9228172302246095e-06,2.191686630249023e-06
1575692577139,1.44,2019-12-07 04:22:55,2300.0,eth1,169.254.8.130,73:4c:bc:53:85:55,0,0,5.657577514648438e-06,0,5.8475971221923824e-06,1.900196075439446e-07
1575692577175,1.41,2019-12-07 04:22:55,2300.0,lo,127.0.0.1,7f:2e:02:1a:6f:cb,0,0,5.2874088287353515e-06,0,5.794429779052734e-06,5.070209503173828e-07
1575692577648,1.31,2019-12-07 04:22:56,2300.0,lo,127.0.0.1,3f:7c:4e:69:ea:4f,0,0,4.743671417236328e-06,0,5.365610122680664e-06,6.219387054443357e-07
1575692577643,1.37,2019-12-07 04:22:56,2300.0,eth2,169.254.8.1,41:6e:30:4d:de:93,0,0,4.730939865112305e-06,0,5.05523681640625e-06,3.2429695129394507e-07
1575692577447,1.67,2019-12-07 04:22:55,2499.999,eth2,169.254.8.1,c1:d6:c1:ac:31:3b,0,0,5.076313018798828e-06,0,8.687114715576172e-06,3.6108016967773438e-06
1575692577467,1.58,2019-12-07 04:22:55,2300.0,eth1,169.254.8.130,9d:ae:ea:c8:c2:51,0,0,5.5988311767578125e-06,0,5.558633804321289e-06,-4.0197372436523775e-08
1575692577444,1.57,2019-12-07 04:22:55,2300.0,lo,127.0.0.1,a3:04:73:b5:8f:87,0,0,5.219411849975586e-06,0,5.540990829467774e-06,3.2157897949218766e-07
1575692577310,1.44,2019-12-07 04:22:55,2299.999,lo,127.0.0.1,b7:4f:09:3b:0c:c5,0,0,4.7169685363769535e-06,0,7.764434814453125e-06,3.047466278076172e-06
1575692577515,1.31,2019-12-07 04:22:56,2299.999,eth2,169.254.8.1,bb:42:18:95:d2:ac,0,0,8.543539047241212e-06,0,4.618644714355469e-06,-3.924894332885743e-06
1575692577247,1.59,2019-12-07 04:22:55,2299.999,eth1,169.254.8.130,21:5c:bc:78:f6:e0,0,0,4.77447509765625e-06,0,8.036470413208008e-06,3.2619953155517576e-06
1575692577672,2.01,2019-12-07 04:22:55,2300.0,eth1,169.254.8.130,e5:66:b4:8f:82:ae,0,0,6.15544319152832e-06,0,5.513143539428711e-06,-6.422996520996092e-07
1575692578060,1.28,2019-12-07 04:22:56,2300.0,eth1,169.254.8.130,61:8f:e9:1f:d2:3b,0,0,4.774904251098633e-06,0,5.408573150634765e-06,6.336688995361324e-07
1575692577533,1.66,2019-12-07 04:22:55,2300.0,lo,127.0.0.1,21:eb:ac:42:37:cb,0,0,5.264472961425781e-06,0,7.9620361328125e-06,2.6975631713867194e-06
1575692578228,1.56,2019-12-07 04:22:56,2300.0,eth2,169.254.8.1,fb:66:8e:12:33:40,0,0,4.659843444824218e-06,0,4.660224914550781e-06,3.81469726562458e-10
1575692577859,1.35,2019-12-07 04:22:56,2300.0,lo,127.0.0.1,a9:ec:83:ae:cb:b1,0,0,5.806207656860352e-06,0,5.682897567749023e-06,-1.2331008911132873e-07
1575692577826,1.42,2019-12-07 04:22:55,2300.0,lo,127.0.0.1,97:66:d6:6a:0d:bd,0,0,6.037664413452148e-06,0,5.716943740844727e-06,-3.207206726074215e-07
1575692578300,1.46,2019-12-07 04:22:56,2300.0,eth2,169.254.8.1,99:a6:ec:f8:6c:74,0,0,4.679489135742187e-06,0,5.078125e-06,3.9863586425781264e-07
1575692577886,1.35,2019-12-07 04:22:56,2299.999,eth0,192.168.1.1,5d:1b:31:af:4d:47,0,0,7.123327255249024e-06,0,4.726648330688476e-06,-2.3966789245605474e-06
1575692577534,1.56,2019-12-07 04:22:55,2300.0,eth0,192.168.1.1,b1:27:4f:06:63:cf,0,0,5.097627639770508e-06,0,9.778690338134766e-06,4.681062698364258e-06
1575692578313,1.45,2019-12-07 04:22:56,2300.0,eth0,192.168.1.1,0f:51:21:d1:9d:70,0,0,4.628086090087891e-06,0,4.8247814178466795e-06,1.966953277587889e-07
1575692577827,0.98,2019-12-07 04:22:56,2299.999,eth0,192.168.1.1,a7:7c:ce:2a:30:a2,0,0,4.846477508544922e-06,0,8.848142623901368e-06,4.001665115356446e-06
1575692578100,1.42,2019-12-07 04:22:56,2300.0,eth1,169.254.8.130,df:ca:30:80:b0:e9,0,0,6.627893447875976e-06,0,5.4599761962890626e-06,-1.1679172515869137e-06
1575692578535,1.36,2019-12-07 04:22:57,2300.0,eth2,169.254.8.1,3b:6e:1c:c4:58:9a,0,0,4.651880264282226e-06,0,4.6883106231689456e-06,3.6430358886719396e-08
1575692578457,1.62,2019-12-07 04:22:56,2300.0,eth0,192.168.1.1,ff:92:85:70:f3:06,0,0,5.194807052612304e-06,0,5.835866928100586e-06,6.410598754882814e-07
1575692577861,1.78,2019-12-07 04:22:55,2299.999,eth2,169.254.8.1,31:44:d1:10:55:f5,0,0,6.166362762451172e-06,0,7.874298095703125e-06,1.7079353332519529e-06
1575692578441,1.70,2019-12-07 04:22:56,2300.0,eth2,169.254.8.1,cd:a7:d9:d2:90:bc,0,0,5.321264266967773e-06,0,5.7534694671630855e-06,4.3220520019531233e-07
1575692578020,1.96,2019-12-07 04:22:55,2299.999,eth2,169.254.8.1,35:b6:97:a7:6a:aa,0,0,5.8944225311279294e-06,0,7.5390815734863285e-06,1.644659042358399e-06
1575692578272,1.78,2019-12-07 04:22:56,2300.0,eth0,192.168.1.1,e5:fb:61:e1:06:eb,0,0,6.438732147216797e-06,0,7.531976699829102e-06,1.0932445526123047e-06
1575692578259,2.49,2019-12-07 04:22:55,2300.0,eth2,169.254.8.1,7f:e3:33:95:b6:aa,0,0,5.601596832275391e-06,0,6.131553649902344e-06,5.29956817626953e-07
1575692578282,1.48,2019-12-07 04:22:56,2300.0,eth0,192.168.1.1,41:9f:71:d3:81:4c,0,0,6.017684936523437e-06,0,7.990264892578124e-06,1.972579956054687e-06
1575692576926,1.04,2019-12-07 04:22:55,2000.186,eth1,169.254.8.130,81:7e:9f:b7:75:50,1,1.186976432800293e-05,0,1.2299871444702148e-05,0,4.3010711669921754e-07
1575692578924,1.12,2019-12-07 04:22:57,2300.0,eth2,169.254.8.1,11:98:3b:94:8d:b5,0,0,5.220317840576172e-06,0,5.6419849395751956e-06,4.2166709899902327e-07
1575692576808,1.19,2019-12-07 04:22:55,2000.186,eth1,169.254.8.130,f7:df:ad:dd:16:b8,1,1.1568260192871094e-05,0,1.2002229690551758e-05,0,4.33969497680664e-07
1575692577139,1.18,2019-12-07 04:22:55,2000.183,lo,127.0.0.1,c3:cb:34:6b:66:bf,1,1.1124897003173828e-05,0,1.1035776138305664e-05,0,-8.912086486816473e-08
1575692576960,1.26,2019-12-07 04:22:55,2000.082,lo,127.0.0.1,81:f5:23:6f:41:fa,1,1.226038932800293e-05,0,1.3016557693481445e-05,0,7.561683654785151e-07
1575692578433,2.48,2019-12-07 04:22:55,2299.999,eth0,192.168.1.1,03:12:f2:08:04:44,0,0,6.279373168945312e-06,0,7.030582427978515e-06,7.512092590332032e-07
1575692578704,1.71,2019-12-07 04:22:56,2299.999,lo,127.0.0.1,cb:be:53:cc:28:57,0,0,5.72819709777832e-06,0,8.202981948852539e-06,2.4747848510742185e-06
1575692578670,2.10,2019-12-07 04:22:56,2299.999,lo,127.0.0.1,cf:5a:6f:aa:68:39,0,0,6.027364730834961e-06,0,6.482601165771485e-06,4.552364349365238e-07
1575692576921,1.12,2019-12-07 04:22:55,2000.174,eth2,169.254.8.1,bb:4c:c1:22:92:11,1,1.2537670135498046e-05,0,1.4617586135864258e-05,0,2.079916000366212e-06
1575692578524,2.29,2019-12-07 04:22:55,2299.999,lo,127.0.0.1,2b:ab:44:de:6b:d8,0,0,6.2250614166259765e-06,0,8.290576934814454e-06,2.0655155181884772e-06
1575692578418,1.36,2019-12-07 04:22:56,2299.999,eth2,169.254.8.1,25:2c:18:50:ad:dc,0,0,7.045888900756836e-06,0,7.757902145385743e-06,7.120132446289062e-07
1575692578940,1.46,2019-12-07 04:22:56,2300.0,eth0,192.168.1.1,01:e2:13:c4:fb:e0,0,0,5.321741104125977e-06,0,5.963897705078125e-06,6.421566009521477e-07
1575692578726,1.74,2019-12-07 04:22:56,2299.999,eth2,169.254.8.1,b9:86:2a:d4:43:87,0,0,5.8781147003173825e-06,0,7.5861454010009766e-06,1.708030700683594e-06
1575692578753,1.85,2019-12-07 04:22:56,2299.999,eth1,169.254.8.130,47:4b:a6:78:20:b6,0,0,6.118392944335938e-06,0,6.516790390014649e-06,3.983974456787108e-07
1575692578904,1.58,2019-12-07 04:22:57,2300.0,lo,127.0.0.1,af:d3:a9:31:08:d9,0,0,9.736204147338867e-06,0,5.793571472167969e-06,-3.942632675170898e-06
1575692577115,1.22,2019-12-07 04:22:55,2000.183,eth2,169.254.8.1,fd:a6:5d:2d:5b:a2,1,1.1217164993286133e-05,0,1.2123632431030274e-05,0,9.064674377441405e-07
1575692577205,1.32,2019-12-07 04:22:55,2000.179,eth2,169.254.8.1,3b:e4:8a:f1:a1:34,1,1.1415433883666993e-05,0,1.2987661361694337e-05,0,1.5722274780273438e-06
