Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,KSvalue,Mean Diff
2170,0,0,0,1000,7587,6356,939,6893,4614,0.559123542406964,-694
2528,0,1,4,985,7353,6280,999,6659,4958,0.336399140355391,-694
752,0,2,8,987,7745,17958,1000,7053,5833,0.446222708160212,-692
937,0,0,8,1000,7317,6018,1000,6625,4833,0.486736097002267,-692
1578,0,2,6,983,7512,6201,971,6821,5052,0.749767539176887,-691
812,0,2,8,1000,7324,6010,1000,6636,4993,0.276523346437511,-688
741,0,1,7,987,7745,17958,980,7058,5955,0.25201401790652,-687
1241,0,0,8,958,7602,6850,972,6918,5888,0.427519947486634,-684
925,0,2,4,961,7367,5798,962,6685,4826,0.559259721722972,-682
1157,0,1,0,942,7473,6407,1000,6791,5225,0.32296999324428,-682
1260,0,2,9,958,7602,6850,1000,6921,6140,0.336548256253032,-681
253,0,1,9,1000,7265,6342,1000,6585,4685,0.225798144367929,-680
1571,0,1,2,983,7512,6201,953,6834,5024,0.367975092679117,-678
1737,0,2,5,966,7331,6001,994,6653,4573,0.415758834240475,-678
746,0,2,2,987,7745,17958,970,7069,6505,0.552262557626861,-676
742,0,1,8,987,7745,17958,945,7071,5761,0.287553087692108,-674
1170,0,2,3,942,7473,6407,945,6799,5122,0.924286606402732,-674
2334,0,1,5,1000,7123,5691,962,6450,4268,0.548752700573421,-673
2516,0,2,8,963,7217,6228,1000,6546,4606,0.637038946071835,-671
1159,0,1,2,942,7473,6407,1000,6804,5600,1.224604181468078,-669
1166,0,1,9,942,7473,6407,996,6804,5066,0.669275719704136,-669
1682,0,2,5,1000,7577,7029,1000,6908,5736,0.695450682022097,-669
1739,0,2,8,966,7331,6001,1000,6662,4957,1.068742747097384,-669
536,0,2,0,987,7549,7458,1000,6881,5357,0.864180918500298,-668
2183,0,1,7,1000,7587,6356,965,6922,5133,1.017175322901849,-665
162,0,1,1,1000,7232,5777,952,6571,4515,0.554860664316236,-661
747,0,2,3,987,7745,17958,939,7086,6489,0.321164618873942,-659
2377,0,0,1,978,7294,6528,1000,6635,4588,0.290734127938817,-659
733,0,0,9,987,7745,17958,1000,7087,5474,0.244093869697937,-658
940,0,1,2,1000,7317,6018,950,6660,5012,0.711227881652202,-657
532,0,1,6,987,7549,7458,945,6894,4966,1.052375376038643,-655
1727,0,1,4,966,7331,6001,959,6678,4984,0.732231552603215,-653
1693,0,1,6,1000,7634,6597,958,6982,5199,0.348765369638686,-652
178,0,2,7,1000,7232,5777,964,6584,4505,0.4312186089508,-648
1580,0,2,8,983,7512,6201,1000,6866,5080,0.400293275848203,-646
1149,0,0,2,942,7473,6407,980,6828,5136,0.641233172770717,-645
258,0,2,6,1000,7265,6342,994,6621,5382,0.299294538111461,-644
1568,0,0,8,983,7512,6201,1000,6870,4836,0.319991701356313,-642
1250,0,1,8,958,7602,6850,1000,6962,5248,0.110589157207514,-640
1662,0,0,5,1000,7577,7029,981,6938,5435,1.040774808502035,-639
928,0,2,7,961,7367,5798,974,6729,4753,0.483278504788451,-638
1765,0,2,7,979,7167,5711,1000,6531,4564,0.452148042622578,-636
1574,0,1,8,983,7512,6201,962,6877,5171,0.812249441748831,-635
1196,0,1,9,996,7347,6010,963,6713,4779,0.360758379704039,-634
2337,0,1,9,1000,7123,5691,996,6492,4221,0.41523283940348,-631
1204,0,2,7,996,7347,6010,1000,6718,5435,0.361048519143998,-629
1248,0,1,6,958,7602,6850,988,6974,5276,0.161277495267126,-628
1174,0,2,7,942,7473,6407,975,6848,5636,0.521698661768992,-625
36,0,0,5,978,7293,6299,960,6670,5038,0.413386263611848,-623
2210,0,1,8,952,7439,5991,1000,6820,4950,0.160081301224042,-619
251,0,1,7,1000,7265,6342,992,6652,4926,0.201803432026499,-613
1147,0,0,0,942,7473,6407,959,6866,5291,0.209963135813111,-607
901,0,0,0,961,7367,5798,983,6761,4548,0.167566529780841,-606
2518,0,0,0,985,7353,6280,995,6749,5199,0.388335858302329,-604
1165,0,1,8,942,7473,6407,992,6870,5316,0.88722884330565,-603
426,0,2,0,972,7194,6291,975,6592,5004,0.763811862112674,-602
538,0,2,3,987,7549,7458,1000,6947,6057,0.988869460474865,-602
2059,0,0,0,1000,7174,5973,1000,6573,4339,0.36678223034929,-601
13,0,1,2,976,7418,6093,1000,6821,4904,0.588323959422924,-597
784,0,0,0,1000,7324,6010,1000,6727,5753,0.659561790983225,-597
1570,0,1,1,983,7512,6201,1000,6915,5152,0.363178785912777,-597
1629,0,0,2,1000,7339,6137,957,6745,5291,0.367028198541526,-594
1589,0,0,7,1000,7600,6716,1000,7009,5304,0.218340857662967,-591
1576,0,2,1,983,7512,6201,910,6923,5579,0.27668390864582,-589
1161,0,1,4,942,7473,6407,985,6886,5479,0.371758569708041,-587
1251,0,1,9,958,7602,6850,974,7015,5723,0.432904910885005,-587
1259,0,2,8,958,7602,6850,941,7015,6123,0.218052420324379,-587
339,0,2,1,902,7164,5886,1000,6578,5011,0.234513391264152,-586
2207,0,1,4,952,7439,5991,957,6853,5173,0.412346221471393,-586
1674,0,1,7,1000,7577,7029,959,6992,5017,0.870835897389608,-585
131,0,1,0,990,7720,6520,934,7137,5500,0.243161990001524,-583
1685,0,2,8,1000,7577,7029,994,6994,5364,1.371868193406395,-583
782,0,2,8,975,7328,5994,1000,6748,4530,0.205988101047965,-580
1602,0,2,0,1000,7600,6716,969,7020,5220,0.159085331315406,-580
1240,0,0,7,958,7602,6850,989,7023,5517,0.185335395371306,-579
1665,0,0,8,1000,7577,7029,1000,6998,5145,0.753935039973604,-579
49,0,1,8,978,7293,6299,1000,6716,4798,0.257897658209666,-577
800,0,1,6,1000,7324,6010,1000,6747,4886,0.302338751237747,-577
2502,0,0,4,963,7217,6228,1000,6641,4716,0.659727210504686,-576
743,0,1,9,987,7745,17958,1000,7170,6138,0.25283576376437,-575
2320,0,2,3,1000,7371,6233,925,6797,4744,0.486137827274715,-574
858,0,1,4,1000,7112,5778,994,6539,4477,0.950638616782775,-573
1564,0,0,1,983,7512,6201,919,6939,4993,0.337343732209194,-573
1140,0,2,3,1000,7206,5862,960,6634,4403,0.353305955864175,-572
1411,0,1,5,1000,7315,5990,970,6743,4985,0.435268138965599,-572
2372,0,2,1,1000,7260,5645,971,6689,4490,0.372260041024296,-571
1701,0,2,9,1000,7634,6597,908,7064,5378,0.423523280786605,-570
2070,0,1,9,1000,7174,5973,963,6605,4223,0.588341073868414,-569
16,0,1,5,976,7418,6093,1000,6850,5384,0.383817084563688,-568
1678,0,2,1,1000,7577,7029,967,7009,5403,0.989897390123622,-568
2527,0,1,3,985,7353,6280,954,6785,5177,0.554417032575336,-568
1726,0,1,3,966,7331,6001,1000,6765,5089,1.127090677118608,-566
1,0,0,0,976,7418,6093,1000,6853,5029,0.367522946968345,-565
1698,0,2,6,1000,7634,6597,1000,7070,5844,0.230192017943716,-564
1577,0,2,2,983,7512,6201,969,6949,5332,0.744291680769127,-563
1672,0,1,5,1000,7577,7029,940,7016,5435,0.444517980198488,-561
1717,0,0,3,966,7331,6001,981,6770,5079,0.383899369418517,-561
239,0,0,2,1000,7265,6342,961,6710,5148,0.802168808284339,-555
2303,0,0,4,1000,7371,6233,1000,6816,5224,0.577867047425271,-555
136,0,1,5,990,7720,6520,955,7168,6197,0.339771668090875,-552
533,0,1,7,987,7549,7458,1000,6997,5511,0.850182753106471,-552
1155,0,0,8,942,7473,6407,1000,6923,5491,0.479908229716477,-550
126,0,0,5,990,7720,6520,968,7172,5765,0.4734785221258,-548
1582,0,0,0,1000,7600,6716,943,7052,5493,0.341420027955096,-548
1611,0,2,9,1000,7600,6716,983,7052,5660,0.92403883319793,-548
60,0,2,9,978,7293,6299,996,6747,5101,0.656676349571636,-546
526,0,0,8,987,7549,7458,985,7003,5397,0.853816736626646,-546
534,0,1,8,987,7549,7458,984,7003,5452,1.10933323089125,-546
1167,0,2,0,942,7473,6407,963,6930,5409,0.51739803115058,-543
1257,0,2,6,958,7602,6850,1000,7060,5623,0.2714968370471,-542
2520,0,0,3,985,7353,6280,933,6811,4896,0.249554095677123,-542
1679,0,2,2,1000,7577,7029,1000,7036,4979,0.574647109537671,-541
1198,0,2,1,996,7347,6010,989,6808,5147,0.460052953666095,-539
1695,0,1,8,1000,7634,6597,1000,7095,5369,0.137842410472975,-539
365,0,2,8,978,7437,6431,929,6899,5226,0.653772449062908,-538
1868,0,0,4,988,7233,5676,988,6696,5136,0.58480614192844,-537
2169,0,2,9,995,6956,5305,1000,6420,4604,0.812473092056064,-536
1646,0,1,9,1000,7339,6137,1000,6804,5313,0.351755853540492,-535
1592,0,1,0,1000,7600,6716,973,7066,5378,0.159978106636051,-534
130,0,0,9,990,7720,6520,927,7187,5495,0.833766322943033,-533
41,0,1,0,978,7293,6299,1000,6763,4905,0.645508753960579,-530
381,0,2,0,1000,7411,6393,909,6881,5135,0.967465294556659,-530
2537,0,2,8,985,7353,6280,989,6824,5529,0.323110405743946,-529
1631,0,0,4,1000,7339,6137,987,6811,5315,0.361268595232198,-528
2218,0,2,7,952,7439,5991,969,6911,5037,0.389576794548369,-528
1150,0,0,3,942,7473,6407,978,6949,5710,0.399500401805802,-524
2370,0,1,9,1000,7260,5645,944,6737,4737,0.268332598210475,-523
1649,0,2,2,1000,7339,6137,969,6817,5510,0.547515385206713,-522
1889,0,2,8,988,7233,5676,989,6711,4633,0.259266188440064,-522
608,0,0,4,986,7150,5757,983,6629,4477,0.527648297682006,-521
783,0,2,9,975,7328,5994,963,6808,4935,0.272291942288172,-520
1523,0,1,9,968,6990,5477,1000,6470,4472,0.202328721914198,-520
250,0,1,6,1000,7265,6342,958,6748,5077,0.242530833827583,-517
1880,0,1,8,988,7233,5676,964,6716,4688,0.207510253818665,-517
2018,0,0,1,949,7376,5982,1000,6865,4941,0.881938199092592,-511
20,0,1,9,976,7418,6093,989,6908,5126,0.244064384659135,-510
149,0,2,8,990,7720,6520,980,7210,5937,0.387969554907449,-510
727,0,0,3,987,7745,17958,1000,7236,5740,0.355875914814332,-509
815,0,0,1,1000,7283,5737,1000,6775,5014,0.672877575789237,-508
1200,0,2,3,996,7347,6010,1000,6840,5362,0.41122760817795,-507
810,0,2,6,1000,7324,6010,986,6818,5161,0.211515462792223,-506
1566,0,0,6,983,7512,6201,983,7006,5156,0.202301809666042,-506
2239,0,0,0,1000,7093,5671,938,6588,4452,0.391369449920317,-505
2388,0,2,5,978,7294,6528,1000,6789,4806,0.430022739995983,-505
936,0,0,7,1000,7317,6018,971,6813,5685,0.344097553874889,-504
1567,0,0,7,983,7512,6201,1000,7008,5332,0.265079937020413,-504
1684,0,2,7,1000,7577,7029,972,7073,5714,1.044820396080448,-504
869,0,2,5,1000,7112,5778,978,6609,5351,0.817875791520791,-503
1655,0,2,8,1000,7339,6137,1000,6836,5679,0.564607164318697,-503
3,0,0,2,976,7418,6093,985,6916,5535,0.633577758877062,-502
2017,0,0,0,949,7376,5982,908,6875,4844,1.001582105641744,-501
537,0,2,1,987,7549,7458,1000,7050,5154,0.541212509666106,-499
1192,0,1,5,996,7347,6010,906,6849,5238,0.549569028459736,-498
714,0,2,0,1000,7067,5749,922,6570,4539,0.600889997001851,-497
1112,0,2,5,989,7216,5750,974,6720,4628,0.393428382079706,-496
2500,0,0,2,963,7217,6228,1000,6721,5012,0.286169099150798,-496
520,0,0,0,987,7549,7458,993,7054,5437,0.672576912970871,-495
592,0,1,8,1000,7171,5761,972,6676,4629,0.315040289512003,-495
950,0,2,4,1000,7317,6018,973,6822,5458,0.336829740058699,-495
1890,0,2,9,988,7233,5676,956,6738,5052,0.358036526492232,-495
1154,0,0,7,942,7473,6407,989,6980,5525,0.502852191147955,-493
527,0,0,9,987,7549,7458,1000,7060,5382,0.502637138875126,-489
313,0,2,1,1000,7343,5759,1000,6855,4521,0.2619553635641,-488
903,0,0,2,961,7367,5798,1000,6879,5038,0.53517724561201,-488
2521,0,0,4,985,7353,6280,946,6866,5454,0.246323959764922,-487
1696,0,1,9,1000,7634,6597,946,7149,5460,0.186999468179919,-485
2316,0,1,9,1000,7371,6233,982,6886,5187,0.362284366033931,-485
1092,0,0,5,989,7216,5750,936,6732,4857,0.598167576326028,-484
1281,0,2,0,961,7224,5916,972,6740,4855,0.655747850280819,-484
1718,0,0,4,966,7331,6001,958,6847,5642,0.501134780749637,-484
732,0,0,8,987,7745,17958,985,7263,5720,0.567910056642081,-482
802,0,1,8,1000,7324,6010,980,6842,5236,0.181577537320841,-482
424,0,1,8,972,7194,6291,958,6713,5248,0.589737827036638,-481
1160,0,1,3,942,7473,6407,968,6992,5485,0.877874321173825,-481
1202,0,2,5,996,7347,6010,969,6867,5079,0.577488307194945,-480
2301,0,0,2,1000,7371,6233,1000,6892,5197,0.352057722717454,-479
717,0,2,3,1000,7067,5749,959,6589,4480,0.980070235982195,-478
801,0,1,7,1000,7324,6010,967,6846,5585,0.373543857702853,-478
1556,0,2,2,968,7344,5871,989,6866,4974,0.948306045302297,-478
2061,0,0,5,1000,7174,5973,943,6696,4848,0.532262546545022,-478
348,0,0,5,978,7437,6431,960,6960,5348,0.252844847477332,-477
813,0,2,9,1000,7324,6010,1000,6847,5107,0.803486306354999,-477
1142,0,2,5,1000,7206,5862,980,6729,4370,0.254775983174386,-477
1654,0,2,7,1000,7339,6137,963,6862,5606,0.536407903493277,-477
2333,0,1,2,1000,7123,5691,1000,6646,4906,0.64018626195819,-477
2380,0,0,8,978,7294,6528,919,6817,5000,0.176907418726384,-477
61,0,0,0,902,6894,5775,972,6421,4226,0.391424077695451,-473
1404,0,0,8,1000,7315,5990,983,6842,4885,0.247488233549884,-473
1156,0,0,9,942,7473,6407,993,7002,5900,0.50326627153415,-471
1533,0,2,9,968,6990,5477,994,6521,4500,0.814853956404756,-469
1659,0,0,2,1000,7577,7029,924,7108,6016,1.03224508260388,-469
2324,0,2,8,1000,7371,6233,997,6904,5385,0.590459947333093,-467
2375,0,2,8,1000,7260,5645,991,6793,4762,0.490126809229512,-467
1575,0,1,9,983,7512,6201,1000,7046,5650,0.560481202976595,-466
1640,0,1,3,1000,7339,6137,973,6873,5394,0.380516588288507,-466
28,0,2,7,976,7418,6093,964,6953,5157,0.726969546824226,-465
419,0,1,3,972,7194,6291,987,6730,4841,0.91482207306967,-464
1539,0,0,5,968,7344,5871,1000,6880,5344,0.396031672472456,-464
2190,0,2,5,1000,7587,6356,981,7123,6046,0.748624157675777,-464
1169,0,2,2,942,7473,6407,968,7010,5648,0.715419400309234,-463
346,0,0,1,978,7437,6431,988,6977,5226,0.14834051327564,-460
846,0,0,2,1000,7112,5778,1000,6656,5270,1.056631562087751,-456
97,0,0,6,971,7196,6069,944,6741,4676,0.44963205518963,-455
116,0,2,5,971,7196,6069,971,6743,5212,0.384738002602527,-453
923,0,2,2,961,7367,5798,1000,6914,5112,0.688104055636752,-453
1553,0,1,9,968,7344,5871,1000,6893,4878,0.429076395305441,-451
2026,0,1,4,949,7376,5982,979,6926,5159,1.56974826777399,-450
523,0,0,5,987,7549,7458,955,7100,5598,1.25943350543792,-449
920,0,1,9,961,7367,5798,945,6919,5258,0.68792710333994,-448
386,0,2,8,1000,7411,6393,979,6965,4968,0.38831476935559,-446
2522,0,0,7,985,7353,6280,980,6907,5571,0.680796149527049,-446
370,0,0,6,1000,7411,6393,982,6966,5275,0.357515964990115,-445
1264,0,0,3,961,7224,5916,910,6782,4728,0.270493938812874,-442
2034,0,2,5,949,7376,5982,1000,6934,5269,1.653633637735058,-442
1180,0,0,3,996,7347,6010,1000,6906,5724,0.296633848667625,-441
1106,0,1,9,989,7216,5750,930,6776,4895,0.232046004682113,-440
522,0,0,3,987,7549,7458,967,7110,5537,1.104638300222235,-439
525,0,0,7,987,7549,7458,1000,7110,5584,0.854728979048858,-439
543,0,2,9,987,7549,7458,932,7111,5909,0.898776151696739,-438
1776,0,1,0,1000,7257,5444,1000,6819,4742,0.352661461071379,-438
2305,0,0,7,1000,7371,6233,996,6935,5445,0.142012119431,-436
140,0,1,9,990,7720,6520,972,7287,5834,0.148177588124143,-433
46,0,1,5,978,7293,6299,1000,6861,5137,0.204090354614427,-432
229,0,2,0,984,7260,5876,1000,6829,4969,1.227904949250931,-431
1569,0,0,9,983,7512,6201,965,7083,5276,0.274267597473528,-429
2511,0,1,9,963,7217,6228,1000,6788,5115,0.255937784338062,-429
2385,0,1,8,978,7294,6528,1000,6866,4861,0.446850869057265,-428
2231,0,1,8,1000,7085,5431,962,6658,4635,0.256805765786692,-427
1398,0,0,2,1000,7315,5990,1000,6889,5640,0.543621666349861,-426
579,0,0,5,1000,7171,5761,875,6746,4930,0.419622299061602,-425
2091,0,1,5,1000,7240,5591,959,6815,4832,0.197621861276575,-425
2178,0,1,0,1000,7587,6356,971,7162,5640,0.183194397395656,-425
82,0,2,1,902,6894,5775,956,6470,4693,0.459883875678333,-424
1494,0,1,6,983,7007,5428,1000,6583,4595,0.230324276421166,-424
1873,0,1,0,988,7233,5676,940,6809,4786,0.32323118545135,-424
371,0,0,7,1000,7411,6393,940,6988,4798,1.088165820746396,-423
924,0,2,3,961,7367,5798,953,6944,5623,0.952258390813987,-423
1087,0,0,0,989,7216,5750,1000,6793,4805,0.174811916584114,-423
1285,0,2,4,961,7224,5916,962,6801,4947,0.687870619306114,-423
2184,0,1,8,1000,7587,6356,976,7164,5582,0.648506819111604,-423
30,0,2,9,976,7418,6093,996,6996,5220,0.753076276635012,-422
2074,0,2,7,1000,7174,5973,974,6752,4953,0.249427133046933,-422
2211,0,1,9,952,7439,5991,1000,7017,5322,0.634612534285977,-422
19,0,1,8,976,7418,6093,908,6997,5363,0.782840130159625,-421
29,0,2,8,976,7418,6093,946,6997,5932,0.532803081017115,-421
1702,0,0,6,972,7321,5926,1000,6900,5018,0.646633510061725,-421
2206,0,1,3,952,7439,5991,982,7019,5497,0.558025187822952,-420
2030,0,1,9,949,7376,5982,1000,6957,5085,1.07813677961103,-419
1099,0,1,2,989,7216,5750,988,6798,5016,0.518414050846515,-418
379,0,1,8,1000,7411,6393,956,6994,5696,0.303503285983927,-417
1144,0,2,7,1000,7206,5862,962,6789,4998,0.495245665264834,-417
1707,0,1,7,972,7321,5926,969,6905,5160,0.572739792275982,-416
2024,0,1,0,949,7376,5982,1000,6961,5397,1.758780721343129,-415
106,0,1,5,971,7196,6069,917,6782,5085,0.578350514944339,-414
618,0,1,4,986,7150,5757,995,6737,5082,0.438797255525498,-413
2060,0,0,4,1000,7174,5973,987,6761,4861,0.555695990894378,-413
2536,0,2,7,985,7353,6280,1000,6940,5093,0.195097495754744,-413
2496,0,2,4,964,6899,5283,975,6487,4692,0.648113999714081,-412
11,0,1,0,976,7418,6093,972,7007,5055,0.771183103750122,-411
1242,0,0,9,958,7602,6850,964,7191,5581,0.49742373771793,-411
356,0,1,6,978,7437,6431,931,7029,5542,0.238992230045683,-408
2028,0,1,7,949,7376,5982,1000,6968,5308,1.180811376222675,-408
832,0,1,8,1000,7283,5737,1000,6876,4972,0.47782536611193,-407
529,0,1,1,987,7549,7458,951,7143,5610,1.137985025149561,-406
1222,0,1,7,989,7170,6178,940,6764,5112,0.462445437245884,-406
2069,0,1,8,1000,7174,5973,965,6768,4949,0.195954484022176,-406
2310,0,1,2,1000,7371,6233,958,6966,5325,0.455475281906235,-405
1621,0,1,9,973,7057,5716,1000,6654,4705,1.157358761682217,-403
605,0,0,1,986,7150,5757,1000,6748,4899,0.653176957256007,-402
1864,0,0,0,988,7233,5676,945,6831,5114,0.389072700417818,-402
804,0,2,0,1000,7324,6010,973,6923,5432,0.274156262815704,-401
1888,0,2,7,988,7233,5676,931,6832,4995,0.279558685346653,-401
2451,0,2,1,964,7140,5589,965,6739,5982,0.541251680258976,-401
1406,0,1,0,1000,7315,5990,977,6915,5248,0.856281570146228,-400
694,0,0,0,1000,7067,5749,918,6668,4349,0.140033133111486,-399
179,0,2,8,1000,7232,5777,937,6834,5530,0.918857361602792,-398
1882,0,2,0,988,7233,5676,971,6835,4817,0.455895972381128,-398
823,0,0,9,1000,7283,5737,974,6886,4980,0.411535647579309,-397
1284,0,2,3,961,7224,5916,953,6827,5198,0.239576747817463,-397
1886,0,2,4,988,7233,5676,939,6838,5039,0.30171297840528,-395
791,0,0,7,1000,7324,6010,916,6930,5358,0.456599320329036,-394
349,0,0,6,978,7437,6431,1000,7044,5294,0.392008643125764,-393
535,0,1,9,987,7549,7458,960,7156,6205,0.744190519825212,-393
943,0,1,6,1000,7317,6018,983,6924,5696,0.277098390847248,-393
1956,0,2,1,988,7146,5366,931,6754,4823,0.980562656044718,-392
1565,0,0,2,983,7512,6201,963,7121,5289,0.410887731954949,-391
1782,0,1,8,1000,7257,5444,982,6866,5103,0.75182812411863,-391
1826,0,1,7,971,7323,5946,992,6932,5256,0.308102494720839,-391
1651,0,2,4,1000,7339,6137,966,6949,6200,0.744687473422663,-390
1825,0,1,5,971,7323,5946,1000,6933,5115,0.241008389988126,-390
1877,0,1,4,988,7233,5676,938,6844,4922,0.433685119423877,-389
611,0,0,7,986,7150,5757,974,6762,5433,0.437362509176861,-388
2021,0,0,7,949,7376,5982,966,6988,5139,1.219094132866849,-388
2323,0,2,7,1000,7371,6233,982,6983,5624,0.498425798321864,-388
1011,0,1,2,987,7163,5513,1000,6776,4837,0.309707998371095,-387
242,0,0,6,1000,7265,6342,966,6879,5108,1.007252731537123,-386
259,0,2,7,1000,7265,6342,952,6880,5387,0.189509969044976,-385
2095,0,2,0,1000,7240,5591,1000,6855,4947,0.167537393214172,-385
1186,0,0,9,996,7347,6010,1000,6963,5277,0.273080695144614,-384
369,0,0,5,1000,7411,6393,1000,7028,5176,0.524592727861338,-383
1740,0,2,9,966,7331,6001,992,6948,5116,0.214511173367857,-383
6,0,0,5,976,7418,6093,966,7036,5449,0.582967582599837,-382
32,0,0,1,978,7293,6299,988,6913,5486,0.57006833741561,-380
50,0,1,9,978,7293,6299,931,6915,5603,0.352937636352799,-378
430,0,2,4,972,7194,6291,959,6816,5208,0.799931999901002,-378
1415,0,1,9,1000,7315,5990,998,6937,5085,0.157527323190793,-378
1418,0,2,2,1000,7315,5990,1000,6937,5194,0.754024482692704,-378
219,0,0,9,984,7260,5876,984,6883,5115,0.156429118780447,-377
1102,0,1,5,989,7216,5750,977,6839,5043,0.212079107320911,-377
1495,0,1,7,983,7007,5428,1000,6630,4520,0.45347180519126,-377
1644,0,1,7,1000,7339,6137,979,6962,5664,0.352235570177948,-377
316,0,2,4,1000,7343,5759,1000,6967,5115,0.528953060417463,-376
919,0,1,8,961,7367,5798,1000,6991,5192,0.858879977249343,-376
1639,0,1,2,1000,7339,6137,973,6963,6164,0.55346418115977,-376
141,0,2,0,990,7720,6520,969,7346,6081,0.17696201349329,-374
1195,0,1,8,996,7347,6010,987,6973,5442,0.254447611056069,-374
121,0,0,0,990,7720,6520,975,7347,5883,0.431778902255193,-373
2031,0,2,0,949,7376,5982,947,7003,4989,1.13331783325371,-373
1738,0,2,7,966,7331,6001,1000,6959,5927,0.669060222589563,-372
423,0,1,7,972,7194,6291,1000,6823,5245,0.292236996653178,-371
1289,0,2,8,961,7224,5916,910,6853,5257,0.51838794876162,-371
2032,0,2,1,949,7376,5982,1000,7005,5282,1.72286866213084,-371
1559,0,2,5,968,7344,5871,996,6974,4918,0.248812636252721,-370
787,0,0,3,1000,7324,6010,979,6956,5879,0.478499235980976,-368
2447,0,1,7,964,7140,5589,973,6773,5287,0.315127361898731,-367
385,0,2,7,1000,7411,6393,996,7045,5608,0.373711740780937,-366
596,0,2,2,1000,7171,5761,929,6806,4951,0.289783895977799,-365
1408,0,1,2,1000,7315,5990,1000,6950,5550,0.662300974255663,-365
1719,0,0,5,966,7331,6001,1000,6966,5802,0.777274921401737,-365
2535,0,2,4,985,7353,6280,929,6989,5582,0.295432199728814,-364
871,0,2,7,1000,7112,5778,1000,6749,5151,1.177714643069364,-363
1175,0,2,8,942,7473,6407,934,7110,6057,0.280941240377115,-363
1599,0,1,7,1000,7600,6716,970,7237,5667,0.970496209424395,-363
932,0,0,2,1000,7317,6018,987,6955,5586,0.296891873659967,-362
2512,0,2,2,963,7217,6228,1000,6855,5553,0.512378554887678,-362
539,0,2,5,987,7549,7458,973,7188,5977,0.903868504858529,-361
606,0,0,2,986,7150,5757,935,6790,4940,0.269985809886497,-360
1413,0,1,7,1000,7315,5990,1000,6955,5299,1.199069092254487,-360
1789,0,2,7,1000,7257,5444,991,6898,5415,0.78620451064392,-359
2525,0,1,0,985,7353,6280,1000,6995,5676,0.590738665804339,-358
939,0,1,0,1000,7317,6018,993,6960,5902,0.658324943789865,-357
1243,0,1,0,958,7602,6850,966,7245,6136,0.608581155487237,-357
2526,0,1,1,985,7353,6280,962,6996,5215,0.634227620567143,-357
43,0,1,2,978,7293,6299,953,6938,5218,0.520167609081017,-355
797,0,1,3,1000,7324,6010,960,6969,5439,0.430740874560239,-355
444,0,1,1,1000,6782,5126,994,6428,4211,0.154641955912017,-354
1179,0,0,2,996,7347,6010,1000,6995,5632,0.281782770095764,-352
350,0,0,7,978,7437,6431,966,7086,5523,0.135512561691828,-351
542,0,2,8,987,7549,7458,947,7198,6018,0.988049811300708,-351
911,0,1,0,961,7367,5798,991,7016,5485,0.338936647200893,-351
