Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 5,Phase 1,Phases,Start Time,Phase 4,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-20-14-08/log,d866014a-acbe-45d4-943c-8862a301ff12,DE:44:3F:27:BA:BF,303,559,896,808,5,2020-08-20 21:08:40,768,2020-08-20 21:10:29,74,1f5bd3e8-b9c7-4762-837d-1624cdebef3d,1,,-,-
out/08-20-14-08/log,9a5ded5e-4b2c-4147-b632-bf6621796305,BA:0B:E9:AC:2C:DA,897,663,667,774,5,2020-08-20 21:08:48,705,2020-08-20 21:10:30,663,467cf8e0-fb70-412a-9d24-3592597916ab,1,,-,-
out/08-20-14-08/log,9a40a82c-bd87-4a8c-87a1-5e20355e2a3e,D6:9A:DC:F2:8E:8F,996,993,998,996,5,2020-08-20 21:08:48,998,2020-08-20 21:10:29,912,237f6100-807c-45ad-aa82-4921ff2622a5,1,,-,-
out/08-20-14-08/log,b0717e5c-77a7-42b4-a379-2082d9e15080,EE:8E:08:77:9D:40,835,1010,835,1014,5,2020-08-20 21:08:56,835,2020-08-20 21:10:30,835,d47c8b92-bd49-4265-a9d0-8b4be6378517,1,,-,-
out/08-20-14-08/log,31e53732-5dfb-4cb7-a826-411dcc6c8c54,22:7C:8E:F1:B8:CD,828,924,815,924,5,2020-08-20 21:08:50,925,2020-08-20 21:10:30,815,c7959a7d-38f6-496f-bfd2-3d2a016a649e,1,,-,-
out/08-20-14-08/log,a8b711f1-350e-471e-8aa5-77f087091e13,86:4F:4C:16:0A:53,243,688,703,224,5,2020-08-20 21:08:40,688,2020-08-20 21:10:30,215,3d7df493-8b61-43ae-ba69-3e36453848da,1,,-,-
out/08-20-14-08/log,e85a220d-a927-4ce2-aae4-ca3eac8e1e4e,26:55:A7:E7:E5:E0,763,705,755,725,5,2020-08-20 21:09:05,731,2020-08-20 21:10:30,673,535245ff-c2e2-43c5-a6cb-d14a39f8cb53,1,,-,-
out/08-20-14-08/log,a04e49bb-61f7-448b-a244-05dc7f332888,02:7A:7F:F0:F5:C8,303,299,836,452,5,2020-08-20 21:08:40,303,2020-08-20 21:10:30,299,088515c3-7215-46e3-abf2-20699a5ca7fc,1,,-,-
out/08-20-14-08/log,83b1b4ff-40f7-4b73-bf19-72e660f8a06c,2A:9B:E5:C3:65:B9,916,980,853,896,5,2020-08-20 21:08:47,846,2020-08-20 21:10:29,842,daee4ae3-958c-4703-8004-9aca986a47e3,1,,-,-
out/08-20-14-08/log,6ddabf3c-f94c-4cbe-8f37-384c2eea862a,1E:53:98:B2:8E:89,64,52,522,520,5,2020-08-20 21:08:40,52,2020-08-20 21:10:29,52,f2ebc9b1-e44e-4612-8628-e874e5452e58,1,,-,-
out/08-20-14-08/log,1cdfbc6f-16c2-484b-a78d-4e405f1b6b2f,5E:32:FA:6F:35:80,127,125,127,127,5,2020-08-20 21:08:40,127,2020-08-20 21:10:29,112,d196b38f-54e8-4a5b-9937-d4017cf5a2c4,1,,-,-
out/08-20-14-08/log,c2cb0047-3aef-4299-858d-a6d746e41603,4E:32:59:DB:06:DD,352,352,352,352,5,2020-08-20 21:08:40,352,2020-08-20 21:10:29,352,41dad8f2-d0c8-453c-8ca0-d2def18c1788,1,,-,-
out/08-20-14-08/log,094119d4-6ec9-441d-b20d-14504fbd053a,56:7C:0F:36:AC:DC,934,942,441,441,5,2020-08-20 21:08:56,1023,2020-08-20 21:10:30,441,3f7b7cfa-d88a-4f03-b51e-57142c6ebca8,1,,-,-
out/08-20-14-08/log,69f55c7f-1cd6-42e4-a23d-b0b153a2d7f2,96:87:7F:B9:4B:78,967,975,975,960,5,2020-08-20 21:08:53,975,2020-08-20 21:10:29,960,4f639b50-62ce-444f-aef5-f380c5cfb840,1,,-,-
out/08-20-14-08/log,19e4d0cf-bfa5-478c-87aa-7017a4f59eef,6A:13:7D:AA:0F:03,846,772,770,773,5,2020-08-20 21:08:45,769,2020-08-20 21:10:30,529,5ecb075d-f044-478f-bb3e-581d0f4f0052,1,,-,-
out/08-20-14-08/log,3298b70b-fad9-4802-a3a1-7f09dd2804f3,F6:37:BD:15:21:82,445,461,781,445,5,2020-08-20 21:08:56,910,2020-08-20 21:10:30,445,a86b8b97-9030-430d-a7ec-502d37694e6f,1,,-,-
out/08-20-14-08/log,f7f53375-2386-4df4-8049-1837545bd1fc,26:16:8F:76:F7:A6,83,83,132,83,5,2020-08-20 21:08:40,83,2020-08-20 21:10:30,83,3ed111c4-c218-42f7-a2a6-d61cde10af93,1,,-,-
out/08-20-14-08/log,c05ce546-f4c9-4321-96ef-5e6ec1060d36,CA:FA:AE:11:DB:E8,935,943,936,937,5,2020-08-20 21:09:02,929,2020-08-20 21:10:30,903,0afb74fa-27e9-4214-9312-864ef790decf,1,,-,-
out/08-20-14-08/log,ddd37ce2-a9c5-4619-8e10-8cc94049af0f,EA:D6:D7:5A:25:19,803,801,769,995,5,2020-08-20 21:08:45,739,2020-08-20 21:10:30,601,32747cae-9f8f-4025-aa9b-a0a0470b6430,1,,-,-
