Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575670054838,2500.012,56:ce:6f:4f:9b:8d,90.00B,176.00B,5.049276351928711e-06,4.953432083129883e-06,-9.584426879882837e-08
1575670054838,2500.012,fe:bc:1e:e6:54:9a,176.00B,90.00B,4.97751235961914e-06,4.841899871826172e-06,-1.3561248779296864e-07
1575670054875,2500.0,6e:bb:cd:66:67:40,90.00B,176.00B,4.806184768676758e-06,4.959869384765625e-06,1.536846160888673e-07
1575670054869,2500.006,36:3e:24:5c:a9:c5,90.00B,90.00B,4.758071899414063e-06,4.622697830200195e-06,-1.3537406921386763e-07
1575670054847,2500.01,8e:72:7a:17:85:56,90.00B,180.00B,4.518175125122071e-06,4.856729507446289e-06,3.385543823242183e-07
1575670054876,2500.0,3a:69:c3:e3:60:f1,90.00B,90.00B,4.785013198852539e-06,4.951667785644531e-06,1.6665458679199173e-07
1575670054845,2500.012,1e:32:31:c2:b1:3f,90.00B,90.00B,5.711221694946289e-06,4.94384765625e-06,-7.673740386962887e-07
1575670054861,2500.002,26:9d:c8:fb:74:8a,90.00B,90.00B,4.811382293701172e-06,4.549407958984375e-06,-2.619743347167962e-07
1575670054876,2500.0,d6:7a:eb:21:37:1d,176.00B,90.00B,4.864978790283203e-06,5.0346851348876955e-06,1.6970634460449224e-07
1575670054864,2500.002,d6:17:1f:ab:c2:cd,90.00B,90.00B,4.858160018920898e-06,4.548978805541992e-06,-3.091812133789065e-07
1575670054854,2500.012,36:80:e6:22:68:d5,90.00B,180.00B,5.095386505126953e-06,4.858255386352539e-06,-2.3713111877441452e-07
1575670054860,2500.002,66:68:0f:e8:39:b9,90.00B,90.00B,4.786825180053711e-06,4.660940170288086e-06,-1.2588500976562554e-07
1575670054878,2500.0,82:6e:58:91:bf:0f,90.00B,90.00B,4.992914199829102e-06,4.974603652954101e-06,-1.8310546875000524e-08
1575670054839,2500.006,8a:71:96:30:65:f6,90.00B,180.00B,5.145549774169922e-06,5.0257205963134765e-06,-1.1982917785644556e-07
1575670054865,2500.01,2e:54:1f:0c:b8:19,176.00B,90.00B,4.648017883300781e-06,4.731655120849609e-06,8.363723754882802e-08
1575670054858,2500.01,62:9d:26:d5:93:a1,90.00B,90.00B,4.641389846801758e-06,4.708433151245117e-06,6.704330444335898e-08
1575670054857,2500.002,ee:d5:dd:d2:47:62,176.00B,90.00B,4.824161529541016e-06,4.5770168304443355e-06,-2.471446990966805e-07
1575670054849,2500.012,be:c5:59:00:83:ba,90.00B,90.00B,5.057907104492188e-06,4.894399642944336e-06,-1.6350746154785166e-07
1575670054875,2500.0,22:71:a8:27:22:f7,90.00B,90.00B,4.749965667724609e-06,4.972696304321289e-06,2.2273063659667983e-07
1575670054852,2500.006,fe:9c:d5:d3:7a:4c,90.00B,180.00B,5.022859573364258e-06,4.962825775146484e-06,-6.003379821777328e-08
1575670054871,2500.01,c2:9e:34:30:7d:85,90.00B,176.00B,4.538869857788086e-06,4.734182357788086e-06,1.9531249999999967e-07
1575670054859,2500.002,fa:2c:fc:55:db:9f,90.00B,90.00B,4.775810241699218e-06,4.627227783203125e-06,-1.4858245849609306e-07
1575670054875,2500.0,e2:ae:ca:1e:41:8a,90.00B,90.00B,4.879331588745117e-06,4.9968242645263675e-06,1.1749267578125061e-07
1575670054840,2500.01,06:cc:35:c4:36:70,90.00B,90.00B,5.5617332458496095e-06,5.2479743957519535e-06,-3.13758850097656e-07
1575670054857,2500.012,a6:be:b7:b6:05:2b,90.00B,90.00B,5.071353912353516e-06,5.133056640625e-06,6.170272827148372e-08
1575670054861,2500.012,8e:11:8e:2f:9a:9a,90.00B,180.00B,5.239963531494141e-06,4.956817626953125e-06,-2.8314590454101557e-07
1575670054842,2500.004,96:d1:1e:70:75:68,90.00B,90.00B,5.144977569580078e-06,4.7172069549560545e-06,-4.2777061462402344e-07
1575670054871,2500.0,3a:ce:d0:f1:c0:93,90.00B,90.00B,5.16667366027832e-06,5.2422046661376955e-06,7.553100585937515e-08
1575670054839,2500.012,8a:9e:4c:71:74:ae,176.00B,90.00B,4.8292636871337895e-06,4.781246185302734e-06,-4.8017501831055434e-08
1575670054868,2500.012,56:56:27:88:55:22,90.00B,90.00B,5.124282836914062e-06,5.171108245849609e-06,4.682540893554701e-08
1575670054852,2500.01,56:aa:8f:24:51:3d,90.00B,90.00B,4.608392715454102e-06,4.7703266143798825e-06,1.6193389892578078e-07
1575670054842,2500.012,8e:90:ef:e4:f8:6e,90.00B,176.00B,4.883575439453125e-06,4.834699630737304e-06,-4.887580871582075e-08
1575670054862,2500.002,da:fa:3b:16:44:21,90.00B,90.00B,5.412817001342773e-06,5.108737945556641e-06,-3.0407905578613225e-07
1575670054859,2500.012,aa:9a:62:a7:36:09,90.00B,90.00B,4.943084716796875e-06,4.948234558105469e-06,5.149841308593606e-09
1575670054840,2500.012,62:5e:c7:25:01:e9,90.00B,90.00B,4.82931137084961e-06,4.744625091552735e-06,-8.468627929687499e-08
1575670054853,2500.002,9e:5b:d2:41:86:b0,90.00B,90.00B,5.635690689086914e-06,5.1088333129882814e-06,-5.268573760986323e-07
1575670054873,2500.0,7a:4f:83:61:8a:c2,90.00B,90.00B,5.262327194213867e-06,5.4428577423095705e-06,1.8053054809570336e-07
1575670054839,2500.004,ca:5a:f7:fb:f1:7d,90.00B,90.00B,7.126569747924804e-06,4.815006256103515e-06,-2.311563491821289e-06
1575670054876,2500.012,76:4c:92:d6:27:23,90.00B,90.00B,5.724334716796875e-06,5.33447265625e-06,-3.898620605468744e-07
1575670054872,2500.01,5a:34:e3:f3:55:27,90.00B,90.00B,4.55484390258789e-06,4.682111740112305e-06,1.2726783752441476e-07
1575670054870,2500.0,1e:cf:39:aa:1a:49,90.00B,90.00B,5.235195159912109e-06,5.413961410522461e-06,1.7876625061035167e-07
1575670054870,2500.002,ce:6a:61:d8:81:67,90.00B,176.00B,5.008649826049805e-06,5.010080337524414e-06,1.4305114746094292e-09
1575670054861,2500.012,1e:fd:94:0b:be:3f,176.00B,90.00B,5.066394805908203e-06,5.156230926513672e-06,8.98361206054686e-08
1575670054853,2500.006,d2:cc:83:78:93:91,90.00B,90.00B,5.208063125610352e-06,5.085849761962891e-06,-1.222133636474607e-07
1575670054868,2500.006,3e:28:86:47:ce:6a,90.00B,90.00B,5.34677505493164e-06,5.352449417114258e-06,5.6743621826175155e-09
1575670054859,2500.01,0a:04:ff:07:51:b2,90.00B,180.00B,5.772066116333008e-06,5.663633346557617e-06,-1.0843276977539118e-07
1575670054862,2500.004,3e:58:b0:99:11:3c,90.00B,90.00B,5.391883850097657e-06,4.969501495361328e-06,-4.2238235473632883e-07
1575670054837,2500.012,72:53:0f:a2:e8:7b,90.00B,90.00B,5.888175964355469e-06,4.718399047851563e-06,-1.1697769165039057e-06
1575670054874,2500.0,2e:b3:1e:7e:4d:0c,90.00B,176.00B,4.735517501831055e-06,5.015325546264648e-06,2.79808044433593e-07
1575670054839,2500.006,fe:ac:44:52:ff:0e,176.00B,90.00B,5.5945873260498044e-06,6.5146446228027345e-06,9.200572967529301e-07
1575670054857,2500.002,6a:db:45:d5:00:e1,176.00B,90.00B,5.3889751434326176e-06,5.002641677856446e-06,-3.863334655761719e-07
1575670054872,2500.0,ca:39:67:04:fa:20,90.00B,90.00B,5.126905441284179e-06,5.248737335205078e-06,1.218318939208991e-07
1575670054839,2500.012,b6:c4:da:8a:e4:55,90.00B,90.00B,4.906225204467773e-06,4.844331741333008e-06,-6.189346313476537e-08
1575670054838,2500.006,36:a4:6b:6e:c3:8c,90.00B,90.00B,5.397415161132813e-06,5.1183223724365235e-06,-2.7909278869628914e-07
1575670054838,2500.006,a2:09:f5:c8:77:42,90.00B,90.00B,5.4347038269042965e-06,6.428050994873047e-06,9.933471679687507e-07
1575670054838,2500.01,d6:e4:10:d9:c9:f9,90.00B,90.00B,5.3705215454101564e-06,7.4291229248046875e-06,2.058601379394531e-06
1575670054850,2500.012,82:6f:03:50:6c:e0,90.00B,90.00B,4.813051223754883e-06,4.879140853881836e-06,6.608963012695326e-08
1575670054863,2500.006,5a:75:4f:c0:1a:ce,180.00B,90.00B,5.381107330322266e-06,5.384159088134765e-06,3.051757812499664e-09
1575670054858,2500.004,9a:97:46:83:71:08,90.00B,176.00B,5.1703929901123046e-06,5.080270767211914e-06,-9.012222290039065e-08
1575670054852,2500.01,4a:49:e9:b5:24:2e,90.00B,90.00B,5.781221389770508e-06,5.620622634887695e-06,-1.605987548828126e-07
1575670054870,2500.012,da:28:a2:9b:43:bc,90.00B,90.00B,6.390666961669922e-06,5.047941207885742e-06,-1.3427257537841801e-06
1575670054851,2500.01,aa:19:56:69:18:8e,90.00B,90.00B,5.390214920043945e-06,5.1593303680419924e-06,-2.308845520019529e-07
1575670054870,2500.002,2a:e2:06:2f:43:35,90.00B,90.00B,5.13153076171875e-06,4.833602905273437e-06,-2.979278564453127e-07
1575670054844,2500.01,b6:0c:55:9b:2d:87,90.00B,90.00B,5.4812431335449215e-06,5.272674560546875e-06,-2.0856857299804614e-07
1575670054861,2500.006,da:1e:a3:d6:a8:e6,90.00B,180.00B,5.631542205810547e-06,5.474042892456055e-06,-1.574993133544919e-07
1575670054852,2500.002,fe:c6:2d:97:d7:06,90.00B,180.00B,5.3126811981201175e-06,5.0585746765136715e-06,-2.54106521606446e-07
1575670054841,2500.01,f6:16:e5:c7:a4:96,90.00B,90.00B,5.884552001953125e-06,5.736064910888672e-06,-1.4848709106445265e-07
1575670054873,2500.0,6a:86:ca:18:7d:bf,90.00B,90.00B,5.197048187255859e-06,6.434345245361328e-06,1.2372970581054693e-06
1575670054860,2500.01,5e:13:0a:20:ea:58,90.00B,90.00B,5.7495594024658206e-06,5.526113510131836e-06,-2.2344589233398454e-07
1575670054862,2500.002,d2:ff:0a:a9:a0:35,90.00B,90.00B,5.221128463745117e-06,5.811023712158203e-06,5.898952484130859e-07
1575670054877,2500.012,ba:a3:5f:9e:c9:09,90.00B,90.00B,5.4189205169677735e-06,5.379104614257812e-06,-3.981590270996132e-08
1575670054837,2500.006,9a:e2:46:02:db:65,90.00B,90.00B,5.4478645324707035e-06,6.507587432861328e-06,1.0597229003906243e-06
1575670054866,2500.006,36:e6:e5:8b:90:a8,90.00B,180.00B,5.355453491210937e-06,5.466556549072266e-06,1.1110305786132838e-07
1575670054856,2500.01,ea:df:ea:2d:2c:3d,90.00B,90.00B,5.7658195495605465e-06,5.66554069519043e-06,-1.0027885437011641e-07
1575670054851,2500.004,4a:25:a1:27:b8:2a,90.00B,90.00B,5.1585197448730465e-06,4.761552810668945e-06,-3.9696693420410136e-07
1575670054896,2500.008,06:51:9f:7c:6f:e0,90.00B,90.00B,5.476188659667969e-06,7.019424438476563e-06,1.5432357788085936e-06
1575670054846,2500.012,aa:98:cf:cd:5c:0f,90.00B,90.00B,5.0754547119140626e-06,4.8823833465576174e-06,-1.9307136535644512e-07
