Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,KSvalue,Mean Diff
588,0,0,1,910,7895,6960,951,6896,4992,0.750553558007218,-999
770,0,0,5,977,7709,6251,976,6829,5011,0.571963891974149,-880
454,0,0,0,973,7592,6182,1000,6756,4993,1.074565901774129,-836
618,0,0,7,1000,7634,6547,1000,6842,5161,0.750502675628142,-792
772,0,0,8,977,7709,6251,1000,6927,5146,0.699341410990546,-782
403,0,0,5,977,7730,7543,978,6953,5423,0.353525890146463,-777
769,0,0,2,977,7709,6251,1000,6940,4926,0.78790911247687,-769
614,0,0,1,1000,7634,6547,977,6871,5042,0.420856643724227,-763
615,0,0,3,1000,7634,6547,1000,6886,5393,0.602005401242381,-748
691,0,0,5,986,7850,7230,966,7128,5584,0.43635230607505,-722
773,0,0,9,977,7709,6251,990,6997,5345,0.401910092455385,-712
253,0,0,5,998,7040,5789,976,6332,3727,0.278085955995746,-708
591,0,0,4,910,7895,6960,969,7187,5815,0.786605520689825,-708
405,0,0,7,977,7730,7543,996,7026,5379,0.15829869037099,-704
74,0,0,7,989,7470,6206,950,6809,4997,0.276082829320411,-661
616,0,0,4,1000,7634,6547,1000,6975,5997,0.900643459977365,-659
564,0,0,5,999,7400,6042,1000,6746,4692,0.397016302719676,-654
457,0,0,3,973,7592,6182,979,6947,5156,0.45826060100365,-645
693,0,0,8,986,7850,7230,986,7206,5705,0.270991293628084,-644
690,0,0,4,986,7850,7230,984,7208,6036,0.323127032188695,-642
724,0,0,0,979,7777,6332,972,7135,5802,0.505709147581745,-642
730,0,0,8,979,7777,6332,954,7148,5255,0.843337737615221,-629
768,0,0,0,977,7709,6251,983,7082,5747,0.732072189138682,-627
598,0,0,1,992,7162,5931,1000,6543,4567,0.399540340146726,-619
406,0,0,8,977,7730,7543,990,7122,5324,0.388819698291172,-608
391,0,0,2,1000,7430,6963,1000,6826,5573,0.529981651687113,-604
695,0,0,0,1000,7325,5946,998,6728,4689,0.550858710199316,-597
72,0,0,5,989,7470,6206,969,6884,4943,0.613948099711904,-586
319,0,0,2,969,7533,6336,954,6958,5145,0.526837713634877,-575
692,0,0,7,986,7850,7230,1000,7293,5749,0.11914212850182,-557
407,0,0,9,977,7730,7543,989,7177,5558,0.205270968840745,-553
619,0,0,8,1000,7634,6547,1000,7085,5657,0.21470724719953,-549
729,0,0,7,979,7777,6332,1000,7237,5698,0.376468243813284,-540
796,0,0,0,1000,7351,5734,1000,6818,4620,0.370348758773403,-533
500,0,0,0,978,7296,5700,947,6765,4974,0.33851787984667,-531
592,0,0,5,910,7895,6960,958,7367,5836,0.690055937373968,-528
382,0,0,3,1000,7338,10197,986,6815,5136,0.429287752045832,-523
661,0,0,9,1000,7301,5737,953,6785,4638,0.437141314114447,-516
777,0,0,5,979,7351,6882,991,6837,4842,0.157822809944375,-514
694,0,0,9,986,7850,7230,961,7337,6481,0.292957094430373,-513
442,0,0,5,999,7296,5986,1000,6795,4821,0.333524220442016,-501
282,0,0,1,999,7012,5486,927,6531,5144,0.685245493430844,-481
69,0,0,2,989,7470,6206,1000,7002,5037,0.781355297392676,-468
135,0,0,0,950,7518,6270,960,7054,5336,0.273839215931017,-464
243,0,0,1,926,7322,5674,925,6858,4899,0.550749820346103,-464
741,0,0,3,1000,7312,5954,1000,6852,5205,0.300326290057997,-460
394,0,0,6,1000,7430,6963,990,6971,5407,0.444116304949554,-459
362,0,0,0,1000,7223,5815,1000,6767,4891,0.296860384692872,-456
620,0,0,9,1000,7634,6547,953,7179,6022,0.508409615455674,-455
791,0,0,4,970,7324,6043,977,6869,5687,0.804747663825083,-455
597,0,0,0,992,7162,5931,998,6708,4809,1.085740971410921,-454
606,0,0,0,992,7419,6476,959,6967,5145,0.261274176571322,-452
699,0,0,4,1000,7325,5946,979,6874,4975,0.686788227385016,-451
617,0,0,5,1000,7634,6547,945,7184,5584,0.489940940238541,-450
779,0,0,8,979,7351,6882,954,6901,5373,0.828719699840951,-450
790,0,0,3,970,7324,6043,931,6874,5027,0.478059793010462,-450
318,0,0,1,969,7533,6336,971,7084,5298,0.369003054959116,-449
108,0,0,1,985,7339,6328,971,6892,5698,0.252310560202999,-447
731,0,0,9,979,7777,6332,1000,7330,6487,0.792841212771035,-447
67,0,0,0,989,7470,6206,994,7024,4977,0.554981149383872,-446
742,0,0,5,1000,7312,5954,965,6872,5202,0.302300067078675,-440
728,0,0,5,979,7777,6332,991,7343,9871,0.323819772460661,-434
771,0,0,7,977,7709,6251,983,7281,5776,0.274478886470683,-428
326,0,0,0,1000,7308,5938,1000,6886,4921,0.23562566312904,-422
656,0,0,2,1000,7301,5737,1000,6879,4984,0.358441696793216,-422
289,0,0,8,999,7012,5486,1000,6592,4813,0.352634196467616,-420
110,0,0,5,985,7339,6328,1000,6920,5111,0.197355199051057,-419
507,0,0,1,945,7459,6004,1000,7041,5728,0.655490367084603,-418
315,0,0,8,959,7284,5355,1000,6867,4878,0.227365736658526,-417
138,0,0,3,950,7518,6270,1000,7108,5436,0.913320301033118,-410
608,0,0,3,992,7419,6476,985,7016,5311,0.686591510477011,-403
486,0,0,1,945,7193,5350,936,6793,4807,0.410326979751566,-400
820,0,0,0,1000,6963,5720,1000,6565,4529,0.833170108756309,-398
533,0,0,0,971,7056,5199,1000,6664,4860,0.320799783046843,-392
579,0,0,1,930,7229,6722,955,6840,5126,0.578924203101778,-389
340,0,0,4,990,7194,5827,973,6808,5162,0.254905780001295,-386
786,0,0,9,1000,7268,5982,998,6885,5174,0.398242340296914,-383
47,0,0,8,948,7427,6529,955,7046,5142,0.209614540667888,-381
659,0,0,7,1000,7301,5737,1000,6920,5146,0.179466815874133,-381
39,0,0,0,948,7427,6529,984,7048,5669,0.850026836660483,-379
630,0,0,0,954,6858,5358,958,6479,4489,0.820146295643525,-379
655,0,0,0,1000,7301,5737,977,6926,5033,0.250221947055052,-375
390,0,0,1,1000,7430,6963,961,7058,5542,0.515805573072918,-372
116,0,0,1,989,7316,5887,957,6945,5159,0.657385626902019,-371
610,0,0,5,992,7419,6476,925,7050,5330,0.402433933938598,-369
755,0,0,0,989,7183,5524,1000,6814,5080,0.310006732768251,-369
183,0,0,8,977,7258,6038,972,6892,5207,0.270911658341154,-366
674,0,0,5,974,7261,5778,997,6895,5027,0.38883776708231,-366
