Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575684347133,2500.01,2a:a9:a7:c7:6f:a2,90.00B,90.00B,5.209112167358399e-06,5.4938793182373045e-06,2.847671508789058e-07
1575684347134,2500.004,36:68:a5:10:fd:0f,90.00B,90.00B,5.584478378295898e-06,5.689477920532226e-06,1.0499954223632821e-07
1575684347274,2499.998,66:92:fb:27:f2:46,90.00B,90.00B,4.813957214355468e-06,4.479837417602539e-06,-3.341197967529294e-07
1575684347149,2500.004,c2:d6:2c:c4:43:77,90.00B,90.00B,5.645227432250977e-06,5.463314056396484e-06,-1.819133758544926e-07
1575684347180,2500.006,22:e4:ff:94:23:bd,90.00B,90.00B,5.425739288330078e-06,5.637979507446289e-06,2.1224021911621096e-07
1575684347161,2500.008,46:6a:6f:3f:e4:e8,90.00B,90.00B,5.2495479583740235e-06,5.1293373107910155e-06,-1.2021064758300802e-07
1575684347132,2500.006,7e:e0:38:83:85:d8,180.00B,90.00B,5.880355834960938e-06,5.743789672851563e-06,-1.365661621093752e-07
1575684347278,2499.998,42:91:49:51:08:3a,90.00B,90.00B,4.748868942260742e-06,4.7540664672851566e-06,5.197525024414655e-09
1575684347160,2500.014,e6:b2:11:23:2c:88,90.00B,90.00B,5.3839683532714846e-06,5.329561233520508e-06,-5.440711975097682e-08
1575684347272,2499.998,06:56:1e:78:74:91,90.00B,90.00B,5.110025405883789e-06,4.549312591552734e-06,-5.607128143310549e-07
1575684347152,2500.014,92:80:da:e3:37:c2,90.00B,90.00B,5.320501327514648e-06,5.239105224609375e-06,-8.139610290527347e-08
1575684347134,2500.012,2e:7e:dd:89:81:78,176.00B,90.00B,5.306434631347656e-06,5.538129806518555e-06,2.3169517517089886e-07
1575684347290,2499.998,7e:d3:22:0e:7d:ff,176.00B,90.00B,4.826641082763672e-06,4.584074020385742e-06,-2.4256706237792934e-07
1575684347141,2500.004,de:39:50:64:a3:3d,180.00B,90.00B,5.5659770965576175e-06,5.6285381317138674e-06,6.256103515624989e-08
1575684347190,2500.01,7a:71:84:95:e5:c2,90.00B,90.00B,5.595684051513672e-06,5.672645568847656e-06,7.696151733398458e-08
1575684347304,2499.998,de:2c:3e:be:20:4c,90.00B,90.00B,4.7022342681884765e-06,4.024314880371094e-06,-6.779193878173826e-07
1575684347134,2500.012,9e:55:fd:e2:90:12,90.00B,90.00B,5.354642868041992e-06,5.546092987060547e-06,1.9145011901855488e-07
1575684347301,2499.998,e6:d9:8c:cc:0d:c9,90.00B,90.00B,4.825401306152344e-06,4.671382904052734e-06,-1.5401840209960956e-07
1575684347279,2499.998,2a:d5:c7:9e:89:d3,90.00B,90.00B,4.7656059265136715e-06,4.546594619750977e-06,-2.190113067626948e-07
1575684347179,2500.002,62:99:c6:4a:ee:64,90.00B,90.00B,5.814504623413086e-06,5.779886245727539e-06,-3.461837768554666e-08
1575684347292,2499.998,96:ad:20:71:72:03,90.00B,90.00B,4.8592567443847656e-06,4.6780586242675785e-06,-1.8119812011718703e-07
1575684347290,2499.998,1e:d8:d7:3e:f0:68,176.00B,90.00B,4.821300506591797e-06,4.021072387695313e-06,-8.002281188964845e-07
1575684347210,2499.998,ca:5c:04:0e:c8:69,90.00B,90.00B,4.87508773803711e-06,5.12080192565918e-06,2.4571418762207025e-07
1575684347296,2499.998,ae:9e:c8:5a:b6:dc,180.00B,90.00B,4.828691482543945e-06,4.58211898803711e-06,-2.4657249450683557e-07
1575684347156,2500.006,02:43:17:ce:db:7a,90.00B,90.00B,5.907249450683594e-06,5.769491195678711e-06,-1.3775825500488278e-07
1575684347308,2499.998,c2:dc:10:ec:5e:67,90.00B,90.00B,4.727554321289063e-06,4.6417236328125e-06,-8.583068847656236e-08
1575684347215,2500.006,f2:8c:41:c0:e0:a6,90.00B,90.00B,5.241346359252929e-06,5.539178848266602e-06,2.978324890136723e-07
1575684347179,2500.014,12:96:ca:54:71:83,90.00B,180.00B,5.4702281951904296e-06,5.482196807861328e-06,1.1968612670898496e-08
1575684347146,2500.006,66:12:79:21:f5:e0,90.00B,90.00B,5.833005905151367e-06,5.771827697753906e-06,-6.117820739746066e-08
1575684347267,2500.008,62:7e:2f:1f:2f:3f,90.00B,90.00B,4.90107536315918e-06,5.399656295776367e-06,4.985809326171876e-07
1575684347313,2499.998,82:2b:4c:85:34:78,90.00B,90.00B,4.763269424438477e-06,4.693746566772461e-06,-6.952285766601538e-08
