Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575684675370,2499.998,ae:9e:c8:5a:b6:dc,180.00B,90.00B,5.0120353698730465e-06,5.243635177612305e-06,2.3159980773925846e-07
1575684675352,2500.012,c2:2b:9c:65:41:14,90.00B,90.00B,5.003404617309571e-06,5.1493167877197264e-06,1.4591217041015585e-07
1575684675360,2500.006,76:19:fa:95:f1:b4,90.00B,90.00B,5.146312713623047e-06,5.685138702392578e-06,5.388259887695308e-07
1575684675388,2499.998,1e:d8:d7:3e:f0:68,176.00B,90.00B,4.437732696533203e-06,4.474592208862305e-06,3.6859512329102056e-08
1575684675373,2499.998,42:08:ef:9e:bf:47,176.00B,90.00B,4.2974472045898435e-06,4.491472244262695e-06,1.940250396728517e-07
1575684675365,2500.006,42:bc:03:66:95:54,90.00B,90.00B,4.905176162719726e-06,5.284404754638672e-06,3.792285919189458e-07
1575684675381,2499.998,de:2c:3e:be:20:4c,90.00B,90.00B,4.341888427734375e-06,4.434251785278321e-06,9.23633575439452e-08
1575684675336,2500.012,2e:7e:dd:89:81:78,176.00B,90.00B,5.829191207885742e-06,5.150318145751953e-06,-6.788730621337892e-07
1575684675335,2500.004,c2:d6:2c:c4:43:77,90.00B,90.00B,5.759620666503906e-06,5.337333679199218e-06,-4.222869873046876e-07
1575684675358,2499.998,42:91:49:51:08:3a,90.00B,90.00B,4.858541488647461e-06,5.29632568359375e-06,4.3778419494628945e-07
1575684675380,2500.012,d2:8e:90:e4:70:f0,176.00B,90.00B,5.030536651611328e-06,5.187129974365234e-06,1.5659332275390637e-07
1575684675327,2500.006,22:e4:ff:94:23:bd,90.00B,90.00B,5.173969268798828e-06,5.270099639892578e-06,9.613037109374958e-08
1575684675369,2500.006,ca:9d:14:11:99:45,90.00B,90.00B,5.145692825317383e-06,5.683612823486328e-06,5.379199981689453e-07
1575684675335,2500.012,5a:c2:89:04:ad:fc,90.00B,90.00B,5.049753189086914e-06,6.456851959228516e-06,1.407098770141602e-06
1575684675321,2500.014,92:80:da:e3:37:c2,90.00B,90.00B,5.137920379638672e-06,5.579996109008789e-06,4.420757293701169e-07
1575684675372,2499.998,2a:d5:c7:9e:89:d3,90.00B,90.00B,4.869365692138672e-06,5.422639846801758e-06,5.532741546630857e-07
1575684675320,2500.042,9a:f5:5f:1d:37:e6,90.00B,90.00B,5.501317977905274e-06,5.571413040161133e-06,7.009506225585949e-08
1575684675369,2500.006,ca:9b:10:26:a3:25,176.00B,90.00B,4.950523376464844e-06,5.202674865722656e-06,2.521514892578127e-07
1575684675370,2500.006,5e:84:c1:7a:48:95,90.00B,90.00B,4.945850372314453e-06,5.199384689331055e-06,2.535343170166019e-07
1575684675382,2500.012,1a:4a:49:81:fe:c5,90.00B,90.00B,4.779911041259766e-06,6.742477416992188e-06,1.962566375732422e-06
1575684675362,2500.006,32:d3:27:db:2a:41,266.00B,90.00B,5.215930938720703e-06,5.679988861083984e-06,4.640579223632814e-07
1575684675384,2500.006,fa:a9:97:83:6a:d9,180.00B,90.00B,4.738903045654297e-06,4.736852645874023e-06,-2.050399780273741e-09
1575684675361,2500.004,66:4a:cb:19:34:53,90.00B,90.00B,5.263710021972656e-06,5.1051616668701175e-06,-1.5854835510253886e-07
1575684675374,2500.006,2e:27:5b:a4:16:c7,90.00B,90.00B,5.07655143737793e-06,5.238866806030274e-06,1.6231536865234408e-07
1575684675365,2499.998,96:ad:20:71:72:03,90.00B,90.00B,4.935646057128906e-06,5.395460128784179e-06,4.598140716552733e-07
1575684675335,2500.014,6a:c9:d0:2d:70:7e,176.00B,90.00B,5.5362224578857424e-06,6.033277511596679e-06,4.97055053710937e-07
1575684675359,2499.998,92:b0:17:d4:37:55,90.00B,90.00B,5.1740646362304685e-06,5.261707305908203e-06,8.764266967773425e-08
1575684675369,2500.002,1e:72:59:35:f8:32,90.00B,90.00B,5.528020858764648e-06,5.239343643188477e-06,-2.8867721557617163e-07
1575684675326,2500.002,d6:8a:83:2b:12:92,90.00B,90.00B,5.485391616821289e-06,6.598711013793945e-06,1.113319396972656e-06
1575684675358,2500.006,f2:8c:41:c0:e0:a6,90.00B,90.00B,4.944801330566406e-06,5.2122116088867186e-06,2.674102783203127e-07
1575684675338,2500.008,26:ee:58:cc:d6:60,90.00B,90.00B,5.151128768920898e-06,6.290578842163086e-06,1.1394500732421874e-06
1575684675335,2500.004,36:68:a5:10:fd:0f,90.00B,90.00B,5.3771018981933595e-06,5.140972137451172e-06,-2.3612976074218775e-07
1575684675362,2500.008,06:9c:e6:ff:df:7e,90.00B,90.00B,5.027008056640625e-06,6.332921981811524e-06,1.3059139251708983e-06
1575684675321,2500.002,e6:71:28:19:6b:ac,90.00B,90.00B,5.583429336547852e-06,6.841278076171875e-06,1.2578487396240235e-06
1575684675359,2499.998,66:92:fb:27:f2:46,90.00B,90.00B,4.845094680786133e-06,5.208921432495117e-06,3.6382675170898433e-07
1575684675372,2500.006,6a:3b:17:21:34:5f,90.00B,90.00B,5.2119255065917965e-06,5.677032470703125e-06,4.6510696411132836e-07
1575684675374,2500.008,1a:ed:2d:c1:ee:08,90.00B,90.00B,5.128812789916992e-06,5.350637435913086e-06,2.2182464599609346e-07
1575684675380,2499.998,5a:bb:bb:ed:78:d0,176.00B,90.00B,4.481267929077148e-06,4.464864730834961e-06,-1.6403198242187388e-08
1575684675368,2500.012,8e:fe:85:d3:95:cb,90.00B,180.00B,4.891443252563477e-06,6.751155853271485e-06,1.8597126007080079e-06
1575684675365,2500.002,ee:69:c3:f9:e2:ed,90.00B,90.00B,5.397462844848633e-06,5.227851867675781e-06,-1.6961097717285183e-07
1575684675370,2500.0,36:06:d5:1b:fd:e9,90.00B,90.00B,5.315780639648437e-06,5.52983283996582e-06,2.1405220031738285e-07
1575684675365,2500.004,d2:19:e9:d6:bb:6a,90.00B,90.00B,5.20787239074707e-06,5.021953582763672e-06,-1.8591880798339797e-07
1575684675324,2500.042,b2:78:2e:d1:d1:ea,90.00B,90.00B,5.4010391235351565e-06,5.489206314086914e-06,8.816719055175731e-08
1575684675351,2500.012,9e:55:fd:e2:90:12,90.00B,90.00B,4.838418960571289e-06,5.080509185791016e-06,2.420902252197265e-07
1575684675366,2500.004,da:8f:6c:9a:4a:3d,90.00B,176.00B,5.25517463684082e-06,5.227375030517578e-06,-2.7799606323241773e-08
1575684675322,2500.042,be:7b:f5:40:64:84,90.00B,90.00B,5.605554580688476e-06,5.625438690185547e-06,1.9884109497070558e-08
1575684675361,2500.006,4a:b4:5f:0c:aa:85,90.00B,90.00B,5.218124389648437e-06,5.7968616485595704e-06,5.787372589111333e-07
1575684675354,2500.008,46:6a:6f:3f:e4:e8,90.00B,90.00B,5.218887329101563e-06,5.177879333496094e-06,-4.100799560546889e-08
1575684675319,2500.012,b2:32:74:6f:26:65,90.00B,90.00B,5.1548957824707035e-06,6.871318817138672e-06,1.7164230346679682e-06
1575684675370,2499.998,02:5e:a8:7a:3c:7a,90.00B,90.00B,5.1422595977783205e-06,5.893898010253906e-06,7.516384124755858e-07
1575684675367,2500.006,26:93:c5:3f:98:01,90.00B,90.00B,5.135202407836914e-06,5.745077133178711e-06,6.098747253417968e-07
1575684675345,2500.014,7e:62:2b:b4:3b:ee,90.00B,90.00B,5.648517608642578e-06,6.126260757446289e-06,4.777431488037105e-07
1575684675352,2500.004,4a:6a:90:f1:9e:44,90.00B,90.00B,5.281591415405273e-06,5.1609039306640625e-06,-1.2068748474121088e-07
1575684675323,2500.002,ca:eb:02:33:29:d7,90.00B,90.00B,5.384445190429687e-06,6.725692749023437e-06,1.3412475585937497e-06
1575684675319,2500.002,f2:72:da:88:48:53,90.00B,90.00B,5.513381958007813e-06,6.6779613494873045e-06,1.164579391479492e-06
1575684675392,2500.006,2a:9d:01:b5:bb:c9,90.00B,90.00B,5.268287658691407e-06,5.772066116333008e-06,5.037784576416015e-07
1575684675367,2500.014,46:52:c2:bd:18:a1,90.00B,90.00B,5.126237869262696e-06,6.7613601684570316e-06,1.635122299194336e-06
1575684675370,2500.004,e6:71:dc:54:6d:26,90.00B,90.00B,5.272483825683594e-06,5.581045150756836e-06,3.085613250732422e-07
1575684675354,2499.998,86:9e:8d:c4:66:7f,90.00B,90.00B,5.1511764526367185e-06,5.745553970336914e-06,5.943775177001958e-07
1575684675358,2500.038,62:43:3b:3e:2f:7d,90.00B,90.00B,5.771970748901367e-06,5.984783172607422e-06,2.1281242370605507e-07
1575684675375,2500.004,7e:0f:a4:6f:41:d2,176.00B,90.00B,5.182886123657227e-06,5.086851119995117e-06,-9.603500366211002e-08
1575684675384,2500.004,4e:20:db:eb:8d:cd,90.00B,90.00B,5.218505859375e-06,5.538129806518555e-06,3.196239471435543e-07
1575684675355,2500.002,c6:57:f5:8d:74:d4,90.00B,90.00B,5.510854721069336e-06,6.811761856079101e-06,1.3009071350097653e-06
1575684675387,2500.004,42:1f:cf:fe:5d:21,90.00B,90.00B,5.120229721069336e-06,5.197000503540039e-06,7.677078247070293e-08
1575684675368,2499.998,e6:d9:8c:cc:0d:c9,90.00B,90.00B,5.088186264038086e-06,5.294847488403321e-06,2.066612243652347e-07
1575684675357,2499.998,ca:5c:04:0e:c8:69,90.00B,90.00B,4.726219177246094e-06,5.115747451782227e-06,3.89528274536133e-07
1575684675374,2500.004,62:63:00:bd:6f:bd,90.00B,176.00B,5.241441726684571e-06,5.245828628540039e-06,4.38690185546869e-09
1575684675368,2499.998,ba:13:76:e8:45:74,90.00B,90.00B,5.1987648010253904e-06,5.24754524230957e-06,4.87804412841795e-08
1575684675337,2500.002,4e:d6:f1:fd:b9:ee,90.00B,90.00B,5.680084228515625e-06,5.79681396484375e-06,1.1672973632812485e-07
1575684675340,2500.002,62:99:c6:4a:ee:64,90.00B,90.00B,5.787992477416992e-06,7.88416862487793e-06,2.0961761474609387e-06
1575684675397,2500.01,8a:5d:9c:d6:7f:33,90.00B,90.00B,5.549955368041992e-06,5.809831619262696e-06,2.5987625122070394e-07
1575684675406,2500.006,7e:bf:35:ab:2e:a1,90.00B,90.00B,5.478429794311524e-06,5.52053451538086e-06,4.2104721069336065e-08
1575684675369,2499.998,7e:d3:22:0e:7d:ff,176.00B,90.00B,4.841184616088867e-06,5.224418640136719e-06,3.83234024047852e-07
1575684675360,2500.008,62:7e:2f:1f:2f:3f,90.00B,90.00B,5.126523971557617e-06,6.280374526977539e-06,1.153850555419922e-06
1575684675365,2500.038,76:42:67:9c:79:4a,90.00B,176.00B,5.8247566223144535e-06,5.959177017211914e-06,1.3442039489746022e-07
